round,seed,coop,exploit,exploit_,defect
1,8,29383,11742,17462,19413
2,8,30985,12141,16624,18250
3,8,30313,12366,16513,18808
4,8,30786,12142,16667,18405
5,8,28477,12111,16792,20620
6,8,28321,12099,17145,20435
7,8,27273,11658,17569,21500
8,8,27287,11540,17589,21584
9,8,29220,11687,17494,19599
10,8,29297,11537,17604,19562
11,8,27655,11312,18020,21013
12,8,25684,10804,18690,22822
13,8,25299,10917,18508,23276
14,8,25171,10942,18391,23496
15,8,25194,10964,18601,23241
16,8,26067,10506,19115,22312
17,8,26327,10516,19181,21976
18,8,23952,10087,19475,24486
19,8,26272,10424,18885,22419
20,8,25753,10493,18970,22784
21,8,24537,10597,19272,23594
22,8,24335,10682,19188,23795
23,8,26016,10294,19172,22518
24,8,24022,11289,18272,24417
25,8,23980,11458,18376,24186
26,8,24028,11463,18449,24060
27,8,25010,11770,17683,23537
28,8,26253,12018,17214,22515
29,8,26614,11917,17070,22399
30,8,23964,12718,16807,24511
31,8,23389,12088,16849,25674
32,8,24700,12040,16631,24629
33,8,25065,12144,16739,24052
34,8,24378,12312,16661,24649
35,8,25670,12782,16362,23186
36,8,25880,12544,16597,22979
37,8,23818,13300,15627,25255
38,8,25608,13881,15146,23365
39,8,27780,13635,15024,21561
40,8,26734,13905,15054,22307
41,8,29191,13164,15439,20206
42,8,29724,13470,15448,19358
43,8,27965,13735,15081,21219
44,8,27074,13462,15297,22167
45,8,28003,13154,15699,21144
46,8,25404,13923,15253,23420
47,8,27126,14645,14661,21568
48,8,27217,14539,14493,21751
49,8,27337,14387,14427,21849
50,8,28712,14112,14947,20229
51,8,27695,14371,14736,21198
52,8,27628,14312,14939,21121
53,8,27329,14361,14841,21469
54,8,27658,14153,14737,21452
55,8,26820,14257,14599,22324
56,8,27197,14348,14765,21690
57,8,28255,13958,15270,20517
58,8,26833,14176,15269,21722
59,8,27504,13964,15126,21406
60,8,27945,13974,15110,20971
61,8,29078,13880,15262,19780
62,8,27781,13694,15304,21221
63,8,26787,13239,15611,22363
64,8,27406,13185,16270,21139
65,8,25228,13692,15171,23909
66,8,23705,13262,15762,25271
67,8,23743,13188,15757,25312
68,8,23881,13154,15829,25136
69,8,23359,13128,15787,25726
70,8,24176,13154,15468,25202
71,8,24826,13557,15749,23868
72,8,25808,13483,15670,23039
73,8,24728,13820,15719,23733
74,8,24416,13325,15532,24727
75,8,25373,13789,15597,23241
76,8,25526,13758,15483,23233
77,8,25646,13756,15568,23030
78,8,25463,13834,15657,23046
79,8,24259,14094,15182,24465
80,8,21905,14676,14822,26597
81,8,23294,14676,14315,25715
82,8,23395,14895,14272,25438
83,8,24751,15143,14385,23721
84,8,26279,15008,14902,21811
85,8,24764,14982,14287,23967
86,8,24757,14966,14301,23976
87,8,23816,15036,14415,24733
88,8,22760,14724,14560,25956
89,8,21398,14640,14718,27244
90,8,22195,14572,14840,26393
91,8,22695,14431,14913,25961
92,8,22629,14663,14941,25767
93,8,22715,14516,14724,26045
94,8,21825,14478,14892,26805
95,8,22904,15049,14975,25072
96,8,24241,14874,15510,23375
97,8,27203,15151,14778,20868
98,8,28526,15459,14739,19276
99,8,28554,15415,14993,19038
100,8,29242,15260,14744,18754
101,8,29989,15888,14861,17262
102,8,30366,15757,14645,17232
103,8,29218,15839,15075,17868
104,8,28863,15798,14830,18509
105,8,30940,15920,15187,15953
106,8,30772,16013,15342,15873
107,8,32172,15918,14733,15177
108,8,32570,15679,14666,15085
109,8,32358,15705,14553,15384
110,8,32059,15815,14829,15297
111,8,32294,15673,14697,15336
112,8,30537,15927,15037,16499
113,8,32045,15757,14804,15394
114,8,32139,15717,14631,15513
115,8,30730,15788,14298,17184
116,8,30425,15585,14203,17787
117,8,30318,15741,14317,17624
118,8,30436,15956,14468,17140
119,8,28842,15673,14700,18785
120,8,29207,15534,14585,18674
121,8,28708,15486,14503,19303
122,8,29526,15449,14566,18459
123,8,29006,15334,14721,18939
124,8,30387,15481,14374,17758
125,8,30735,15451,14536,17278
126,8,30537,15139,14433,17891
127,8,30669,15286,14328,17717
128,8,32105,15335,14707,15853
129,8,33243,14903,14601,15253
130,8,34213,14562,14218,15007
131,8,33543,14779,14568,15110
132,8,33625,14650,14458,15267
133,8,31996,14858,14529,16617
134,8,31880,14737,14349,17034
135,8,32850,14665,14175,16310
136,8,32085,14719,14674,16522
137,8,31861,14680,14723,16736
138,8,30053,14375,15113,18459
139,8,28099,14514,15002,20385
140,8,26631,14195,15323,21851
141,8,25126,13883,15461,23530
142,8,24097,14072,14920,24911
143,8,23912,14146,15178,24764
144,8,25561,13747,15515,23177
145,8,26577,13692,15519,22212
146,8,25288,13338,15767,23607
147,8,25720,13394,15761,23125
148,8,24259,12700,16213,24828
149,8,25051,13041,16241,23667
150,8,23897,13159,15677,25267
151,8,23748,13114,15853,25285
152,8,23973,12972,15880,25175
153,8,24514,13452,15725,24309
154,8,22556,13455,15510,26479
155,8,21042,12733,15825,28400
156,8,20530,12778,16052,28640
157,8,20513,12793,16188,28506
158,8,20197,12912,15968,28923
159,8,18623,12555,16288,30534
160,8,17963,12663,16598,30776
161,8,19005,12485,16610,29900
162,8,20382,12722,16467,28429
163,8,19759,12894,16329,29018
164,8,19019,12591,15931,30459
165,8,20903,12671,16505,27921
166,8,20850,12771,16356,28023
167,8,20942,12670,16349,28039
168,8,21051,12637,16298,28014
169,8,21354,12615,16268,27763
170,8,23311,13031,16184,25474
171,8,24540,12889,16483,24088
172,8,24524,12895,16367,24214
173,8,26425,13274,16306,21995
174,8,25430,12765,16543,23262
175,8,25273,12853,16107,23767
176,8,22715,13172,16105,26008
177,8,23771,13217,16251,24761
178,8,24236,13024,16599,24141
179,8,25265,13342,16469,22924
180,8,25577,13424,16424,22575
181,8,24508,13213,16144,24135
182,8,24413,13325,16304,23958
183,8,24437,13314,16278,23971
184,8,24594,13225,15985,24196
185,8,21986,13468,16026,26520
186,8,22105,13330,16080,26485
187,8,21281,12892,16100,27727
188,8,22104,13364,15991,26541
189,8,20976,13012,16008,28004
190,8,20914,13044,16068,27974
191,8,20902,13073,16011,28014
192,8,18873,12810,15821,30496
193,8,19870,12963,16206,28961
194,8,18862,13392,16023,29723
195,8,18534,13701,15888,29877
