round,seed,defect,coop,exploit_,exploit
240,385,31300,13414,16055,17231
241,385,31266,13216,16222,17296
242,385,32131,12077,15880,17912
243,385,31176,13294,15746,17784
244,385,33150,11931,14525,18394
245,385,33140,11950,14573,18337
246,385,31364,13190,14317,19129
247,385,31193,13311,14391,19105
248,385,31408,13263,14455,18874
249,385,31274,13269,14403,19054
250,385,32208,12137,15385,18270
251,385,32522,12148,15174,18156
252,385,32285,12958,15338,17419
253,385,30258,14247,16959,16536
254,385,31264,14132,16382,16222
255,385,31200,13969,16416,16415
256,385,33113,12615,16419,15853
257,385,34824,12150,16350,14676
258,385,33678,13228,16704,14390
259,385,33193,14081,16255,14471
260,385,31628,14682,16796,14894
261,385,33759,13457,16036,14748
262,385,35956,11877,15358,14809
263,385,35836,11862,15415,14887
264,385,35899,11841,15346,14914
265,385,36476,11038,15750,14736
266,385,36438,11054,15804,14704
267,385,35894,11844,15469,14793
268,385,33578,13368,16392,14662
269,385,35802,11924,16501,13773
270,385,35863,11804,16464,13869
271,385,38094,10561,15767,13578
272,385,39870,9925,14624,13581
273,385,39809,9904,14627,13660
274,385,39875,9991,14542,13592
275,385,39890,10026,14607,13477
276,385,39158,10779,14469,13594
277,385,39252,10765,14482,13501
278,385,36880,11994,15713,13413
279,385,39244,10631,16076,12049
280,385,39330,10791,16052,11827
281,385,41426,9374,15464,11736
282,385,42669,9084,14595,11652
283,385,43807,8811,13989,11393
284,385,43869,8707,14026,11398
285,385,42935,9269,13850,11946
286,385,42931,9226,13900,11943
287,385,43673,8611,13833,11883
288,385,44794,8052,13359,11795
289,385,41937,9196,15292,11575
290,385,41993,9342,15181,11484
291,385,43762,8637,13704,11897
292,385,42061,9782,13665,12492
293,385,41561,9898,14182,12359
294,385,41278,9943,14177,12602
295,385,42085,9424,14313,12178
296,385,42081,9318,14400,12201
297,385,43443,8187,13948,12422
298,385,43524,8389,13704,12383
299,385,42452,9246,13955,12347
300,385,42664,9131,13932,12273
301,385,42029,9575,14255,12141
302,385,40857,10567,13992,12584
303,385,39526,11399,14736,12339
304,385,38633,12431,15076,11860
305,385,37099,13534,15943,11424
306,385,36467,14161,16166,11206
307,385,37895,13258,16284,10563
308,385,36227,14125,17439,10209
309,385,36388,14007,17442,10163
310,385,36352,13981,17420,10247
311,385,35330,14942,17646,10082
312,385,32940,16348,18612,10100
313,385,34363,15244,19202,9191
314,385,34379,15345,19076,9200
315,385,35390,14794,18407,9409
316,385,36288,14264,18035,9413
317,385,35078,15097,17844,9981
318,385,32716,16733,19057,9494
319,385,34214,15594,18620,9572
320,385,34364,15860,18331,9445
321,385,34314,15614,18404,9668
322,385,36836,13852,18028,9284
323,385,37090,13714,17649,9547
324,385,36363,14509,17412,9716
325,385,37165,13610,17165,10060
326,385,37253,13565,17215,9967
327,385,37074,13595,17296,10035
328,385,37361,13306,17229,10104
329,385,36431,14343,17103,10123
330,385,36524,14527,16963,9986
331,385,34642,15916,17262,10180
332,385,34464,15954,17359,10223
333,385,34407,15659,17580,10354
334,385,35697,14574,17413,10316
335,385,34324,16140,16879,10657
336,385,36097,14710,16261,10932
337,385,33919,16253,16380,11448
338,385,35421,15482,15395,11702
339,385,36174,14597,15479,11750
340,385,36874,14208,15558,11360
341,385,36842,13982,15739,11437
342,385,37887,13056,15431,11626
343,385,36945,13969,15034,12052
344,385,36171,14782,15355,11692
345,385,36805,13880,15405,11910
346,385,35670,14526,15085,12719
347,385,37237,13649,14139,12975
348,385,36094,14380,14626,12900
349,385,35005,15393,14334,13268
350,385,36660,13970,14044,13326
351,385,37752,13190,14174,12884
352,385,40267,11519,13347,12867
353,385,42364,10070,11952,13614
354,385,42688,10078,11870,13364
355,385,41146,10845,12509,13500
356,385,42806,9934,11973,13287
357,385,42803,9896,11967,13334
358,385,43815,9333,11507,13345
359,385,43725,9380,11588,13307
360,385,41122,10739,12720,13419
361,385,39434,12142,12649,13775
362,385,39579,11969,12648,13804
363,385,42205,10302,11575,13918
364,385,41837,10324,11745,14094
365,385,42094,10482,11636,13788
366,385,39565,11748,11270,15417
367,385,40914,11364,11399,14323
368,385,40024,12012,11780,14184
369,385,38306,12858,11489,15347
370,385,36102,14312,12753,14833
371,385,34992,15280,13263,14465
372,385,34440,15464,13402,14694
373,385,34527,15564,13376,14533
374,385,35450,14630,13680,14240
375,385,34684,15482,13695,14139
376,385,34600,15243,13862,14295
377,385,33625,16217,14250,13908
378,385,32245,16960,15048,13747
379,385,31022,17916,15774,13288
380,385,31241,17806,15661,13292
381,385,30155,18971,16022,12852
382,385,28816,19797,15657,13730
383,385,28086,20403,15673,13838
384,385,25904,22307,15363,14426
385,385,25888,22027,15563,14522
386,385,27015,20951,15383,14651
387,385,25891,22002,15544,14563
388,385,23812,24247,15487,14454
389,385,25041,22920,16012,14027
390,385,24056,23876,16037,14031
391,385,23369,24448,16259,13924
392,385,22624,25060,16738,13578
393,385,20653,27159,16126,14062
394,385,20729,27039,16135,14097
395,385,21998,25362,16168,14472
396,385,22697,24890,16316,14097
397,385,23575,23693,16028,14704
398,385,24714,22624,15414,15248
399,385,25667,21626,15300,15407
400,385,23533,23942,15291,15234
401,385,24329,22383,15584,15704
402,385,26208,20460,16010,15322
403,385,27316,19445,16116,15123
404,385,25298,21205,17059,14438
405,385,25980,20267,17147,14606
406,385,24963,20607,17748,14682
407,385,25103,20325,17810,14762
408,385,25168,20531,17738,14563
409,385,25086,20582,17650,14682
410,385,23310,22263,17837,14590
411,385,22656,22572,18141,14631
412,385,22701,22585,18042,14672
413,385,22518,22497,18299,14686
414,385,24532,20789,17642,15037
415,385,26458,19062,16553,15927
416,385,26517,18951,16673,15859
417,385,27942,18451,16267,15340
418,385,29989,16581,17303,14127
419,385,32174,15176,16777,13873
420,385,31227,15908,16768,14097
421,385,29845,17475,17151,13529
422,385,30750,16539,16770,13941
423,385,31385,15541,17066,14008
424,385,32081,14515,17215,14189
425,385,32144,14561,17096,14199
426,385,32212,14300,17251,14237
427,385,32189,14307,17232,14272
428,385,31973,14385,17212,14430
429,385,33748,13766,17177,13309
430,385,33422,14097,17247,13234
431,385,32823,14926,17496,12755
432,385,30723,16343,17800,13134
433,385,31384,15408,18263,12945
434,385,31466,15409,18202,12923
435,385,33647,13784,18250,12319
436,385,33532,13815,18220,12433
437,385,31387,15416,18869,12328
438,385,31374,15545,18745,12336
439,385,32939,14889,18184,11988
440,385,33041,14630,18333,11996
441,385,32050,15752,17920,12278
442,385,31411,16518,17489,12582
443,385,31145,16909,17417,12529
444,385,33576,15015,16135,13274
445,385,31575,16706,15553,14166
446,385,30428,17876,14948,14748
447,385,30551,17776,15039,14634
448,385,28330,19578,14616,15476
449,385,26457,21379,15053,15111
450,385,26305,21394,15076,15225
451,385,28366,19678,14136,15820
452,385,29049,18468,14290,16193
453,385,28513,19318,13678,16491
454,385,26171,21367,14295,16167
455,385,26238,21344,14337,16081
456,385,26177,21368,14299,16156
457,385,26348,21447,14144,16061
458,385,27125,20414,14786,15675
459,385,26509,20724,15005,15762
460,385,28711,18865,14482,15942
461,385,27543,19204,14379,16874
462,385,27459,19341,14466,16734
463,385,25455,21153,14911,16481
464,385,24181,21816,14895,17108
465,385,26230,20016,15629,16125
466,385,26082,19910,15718,16290
467,385,27421,19365,16087,15127
468,385,29524,17751,15576,15149
469,385,28311,18823,15757,15109
470,385,27248,20047,16072,14633
471,385,28503,19506,15478,14513
472,385,27365,20837,14996,14802
473,385,25983,21492,15075,15450
474,385,28140,19804,13900,16156
475,385,27494,19966,14298,16242
476,385,27586,20112,14306,15996
477,385,26332,21539,13474,16655
478,385,25950,21903,13289,16858
479,385,26255,21494,13579,16672
480,385,27033,20600,13315,17052
481,385,25280,22340,14142,16238
482,385,24116,23440,14386,16058
483,385,23689,23872,14730,15709
484,385,24636,22533,14383,16448
485,385,23505,23735,14731,16029
486,385,22364,25460,14577,15599
487,385,20919,26981,15240,14860
488,385,19326,28766,14333,15575
489,385,20599,27924,13932,15545
490,385,19260,29450,13788,15502
491,385,19485,29224,13721,15570
492,385,20137,28914,13524,15425
493,385,18970,30233,12894,15903
494,385,19029,30137,12905,15929
495,385,18777,30361,12889,15973
496,385,17783,31656,12377,16184
497,385,16632,32800,11887,16681
498,385,16650,32598,11911,16841
499,385,16891,32403,11880,16826
500,385,16574,33048,11869,16509
501,385,16246,33758,11581,16415
502,385,15456,34153,11697,16694
503,385,15537,34028,11792,16643
504,385,14093,35951,11998,15958
505,385,14536,35573,12137,15754
506,385,14272,35760,12105,15863
507,385,14227,35607,12121,16045
508,385,14829,34958,12421,15792
509,385,15071,34962,12198,15769
510,385,15067,34792,12323,15818
511,385,13513,36771,12300,15416
512,385,13925,36296,12549,15230
513,385,13634,36236,12683,15447
514,385,14342,35692,12692,15274
515,385,14100,35905,12713,15282
516,385,15339,34346,12676,15639
517,385,15503,34287,12577,15633
518,385,15059,34694,12417,15830
519,385,16867,32582,12027,16524
520,385,16971,32434,12025,16570
521,385,18152,30891,11559,17398
522,385,19419,29773,11941,16867
523,385,20492,28336,11533,17639
524,385,21947,27064,11729,17260
525,385,19923,29245,11417,17415
526,385,20188,29147,11433,17232
527,385,18629,30901,11623,16847
528,385,18392,31227,11536,16845
529,385,18757,30499,11680,17064
530,385,19475,29882,11837,16806
531,385,19451,29466,12125,16958
532,385,20608,28520,12416,16456
533,385,20590,28121,12475,16814
534,385,21599,27773,12303,16325
535,385,20828,28356,12309,16507
536,385,18499,30759,11828,16914
537,385,17453,32231,12004,16312
538,385,16390,33220,11795,16595
539,385,15995,33682,11353,16970
540,385,15080,35291,10907,16722
541,385,15156,34592,11274,16978
542,385,16024,33099,11752,17125
543,385,15725,33827,11368,17080
544,385,16390,32947,11785,16878
545,385,16611,33086,11682,16621
546,385,17732,31741,11833,16694
547,385,19742,29843,11853,16562
548,385,19325,29969,11927,16779
549,385,18850,30144,11953,17053
550,385,18707,30446,11886,16961
551,385,18821,30192,11904,17083
552,385,19746,29468,12216,16570
553,385,18743,30455,12579,16223
554,385,18071,31356,12345,16228
555,385,18629,30765,12543,16063
556,385,17843,31455,12358,16344
557,385,18647,30765,11899,16689
558,385,18416,30945,11847,16792
559,385,18223,30762,11892,17123
560,385,18100,31380,11654,16866
561,385,16069,33047,11896,16988
562,385,16697,33164,11610,16529
563,385,15717,33932,11295,17056
564,385,14682,35047,10973,17298
565,385,15223,35035,10680,17062
566,385,15425,34458,11014,17103
567,385,17506,32110,10929,17455
568,385,16599,33256,10564,17581
569,385,15583,33792,10848,17777
570,385,16338,33166,11132,17364
571,385,18678,30695,11791,16836
572,385,20029,29287,11820,16864
573,385,20108,28826,12041,17025
574,385,20069,29162,11937,16832
575,385,18106,31278,12595,16021
576,385,20082,29229,11872,16817
577,385,21074,27759,11607,17560
578,385,20073,28586,11412,17929
579,385,20670,28357,11097,17876
580,385,21818,27016,11302,17864
581,385,22018,27098,11239,17645
582,385,20729,28395,11500,17376
583,385,20461,28445,11597,17497
584,385,21055,28185,11621,17139
585,385,20948,28122,11876,17054
586,385,21322,27974,11545,17159
587,385,21784,27487,11357,17372
588,385,21093,28048,11384,17475
589,385,20632,28635,11173,17560
590,385,21086,28228,11414,17272
591,385,21202,27692,11578,17528
592,385,19465,29938,11278,17319
593,385,21153,27819,11016,18012
594,385,23213,26002,10645,18140
595,385,23019,25861,10844,18276
596,385,24382,24504,10595,18519
597,385,23819,25188,10550,18443
598,385,25814,23190,10993,18003
599,385,26109,22762,11093,18036
600,385,25415,23539,11062,17984
601,385,27858,21095,11409,17638
602,385,27134,22189,11070,17607
603,385,24948,23962,12051,17039
604,385,26020,22747,11866,17367
605,385,25922,22442,12083,17553
606,385,24981,23640,11710,17669
607,385,24237,23877,12099,17787
608,385,25194,23158,12432,17216
609,385,26451,21939,12744,16866
610,385,27266,20879,12495,17360
611,385,26649,21258,12626,17467
612,385,26978,21204,12339,17479
613,385,25158,22779,12781,17282
614,385,26499,22122,13043,16336
615,385,26571,21954,13107,16368
616,385,27473,20812,12908,16807
617,385,25950,22065,13451,16534
618,385,27144,21526,13348,15982
619,385,26497,21885,13635,15983
620,385,25704,23076,13096,16124
621,385,25090,23376,13068,16466
622,385,25128,23310,13164,16398
623,385,23881,24303,13813,16003
624,385,22647,26110,13821,15422
625,385,22199,26140,13786,15875
626,385,22982,25346,13284,16388
627,385,22553,26011,13365,16071
628,385,21893,26166,13792,16149
629,385,22133,26369,13529,15969
630,385,22102,26216,13602,16080
631,385,23118,24846,14045,15991
632,385,23121,24760,14055,16064
633,385,23096,25022,13938,15944
634,385,23104,24823,13993,16080
635,385,23517,24781,13854,15848
636,385,21585,26304,14175,15936
637,385,23536,24541,14827,15096
638,385,25967,22659,13763,15611
639,385,25415,22981,13757,15847
640,385,25488,22862,13682,15968
641,385,25490,22922,13710,15878
642,385,26072,21758,14205,15965
643,385,24900,23258,13792,16050
644,385,24895,23109,13958,16038
645,385,24862,23166,13912,16060
646,385,26215,21755,13128,16902
647,385,25992,21792,13014,17202
648,385,24479,23627,13414,16480
649,385,25979,21790,13101,17130
650,385,24784,23321,12704,17191
651,385,23657,24693,13268,16382
652,385,21471,27173,13872,15484
653,385,21057,26860,13791,16292
654,385,19406,29050,13163,16381
655,385,18739,29591,13664,16006
656,385,17340,31487,13031,16142
657,385,17870,30762,13167,16201
658,385,17742,30767,13247,16244
659,385,16022,33247,13161,15570
660,385,16011,33195,13305,15489
661,385,16505,32570,13026,15899
662,385,16469,33132,12754,15645
663,385,16016,32882,13153,15949
664,385,17247,31395,13628,15730
665,385,19232,29176,13329,16263
666,385,20605,27561,12832,17002
667,385,18644,29502,13610,16244
668,385,18770,29788,13438,16004
669,385,18621,29732,13489,16158
670,385,17827,30461,13328,16384
671,385,19530,28033,13765,16672
672,385,18368,29941,12926,16765
673,385,16884,31584,13192,16340
674,385,15638,33425,12353,16584
675,385,15547,33613,12295,16545
676,385,16362,32949,12058,16631
677,385,16343,33217,11907,16533
678,385,16270,32793,12222,16715
679,385,17493,31426,12071,17010
680,385,17565,31289,11998,17148
681,385,17578,31279,11984,17159
682,385,16474,32929,11746,16851
683,385,16405,33013,11823,16759
684,385,16013,33453,11557,16977
685,385,15939,33250,11675,17136
686,385,17060,31752,11749,17439
687,385,18329,29896,12915,16860
688,385,16570,32057,13340,16033
689,385,16633,31809,13371,16187
690,385,17736,30459,13422,16383
691,385,17505,30414,13457,16624
692,385,18713,29342,13677,16268
693,385,18249,29889,13607,16255
694,385,20364,27538,13043,17055
695,385,21030,27151,13045,16774
696,385,19490,29243,12913,16354
697,385,17879,30866,13530,15725
698,385,17952,30808,13539,15701
699,385,20120,28716,12976,16188
700,385,20114,28599,13038,16249
701,385,18430,30377,12806,16387
702,385,18075,30873,12907,16145
703,385,19516,29068,13450,15966
704,385,18346,30674,13071,15909
705,385,17119,32228,13526,15127
706,385,17457,31925,13566,15052
707,385,15959,33552,13539,14950
708,385,14345,35935,13364,14356
709,385,16386,33160,14473,13981
710,385,17733,31729,14793,13745
711,385,18279,31278,14786,13657
712,385,16731,32858,14562,13849
713,385,16655,32677,14704,13964
714,385,16217,33471,14314,13998
715,385,17987,31475,15210,13328
716,385,19949,29323,16033,12695
717,385,22093,27261,16084,12562
718,385,23822,25280,16134,12764
719,385,23572,25318,16245,12865
720,385,23772,25050,16339,12839
721,385,23655,25424,16304,12617
722,385,25277,23653,16952,12118
723,385,27349,21614,16516,12521
724,385,27715,21546,16376,12363
725,385,27529,21534,16528,12409
726,385,27397,21569,16583,12451
727,385,25301,23811,16854,12034
728,385,25446,23599,16810,12145
729,385,23839,25012,17355,11794
730,385,21911,27140,17586,11363
731,385,22385,26888,17414,11313
732,385,24424,24677,17027,11872
733,385,24593,24853,16841,11713
734,385,24406,24908,16996,11690
735,385,22703,26656,16466,12175
736,385,21002,28403,15776,12819
737,385,21047,28282,15841,12830
738,385,21670,27683,15648,12999
739,385,21596,27823,15503,13078
740,385,20902,28467,15612,13019
741,385,21047,28040,15698,13215
742,385,22509,26775,15868,12848
743,385,22737,26538,15863,12862
744,385,22762,26384,15852,13002
745,385,20985,27928,15459,13628
746,385,19018,30130,14786,14066
747,385,18894,30227,14777,14102
748,385,21145,28477,15136,13242
749,385,19334,29785,14737,14144
750,385,19639,29883,14480,13998
751,385,18878,30532,14649,13941
752,385,19490,29987,14517,14006
753,385,19560,29754,14563,14123
754,385,21170,28225,15123,13482
755,385,21076,28105,15101,13718
756,385,21078,28018,15193,13711
757,385,21233,28099,15042,13626
758,385,19436,29905,14466,14193
759,385,17635,31533,15124,13708
760,385,19504,29870,15315,13311
761,385,19338,30190,15124,13348
762,385,19986,29416,15138,13460
763,385,21430,28048,15827,12695
764,385,21681,27308,16017,12994
765,385,19835,29827,15493,12845
766,385,21736,27607,15238,13419
767,385,21156,28194,15376,13274
768,385,21756,27536,15277,13431
769,385,22032,27271,15361,13336
770,385,23364,25746,16169,12721
771,385,25496,24111,15577,12816
772,385,25275,23873,15782,13070
773,385,25465,24051,15665,12819
774,385,23492,25867,15483,13158
775,385,23719,25373,15634,13274
776,385,23638,25935,15294,13133
777,385,22441,26861,15216,13482
778,385,23998,25411,15407,13184
779,385,24083,25683,15254,12980
780,385,24653,24796,15491,13060
781,385,24534,25150,15280,13036
782,385,24568,25137,15249,13046
783,385,24953,24334,15305,13408
784,385,23594,25690,15313,13403
785,385,23180,25562,15454,13804
786,385,23849,25606,15172,13373
787,385,25346,23964,15441,13249
788,385,25393,24197,15286,13124
789,385,26688,22575,15698,13039
790,385,26724,22803,15606,12867
791,385,26577,22740,15552,13131
792,385,26672,22594,15560,13174
793,385,27282,22183,15317,13218
794,385,27341,22783,15017,12859
795,385,29056,20983,15430,12531
796,385,28856,21079,15564,12501
797,385,26850,22587,16423,12140
798,385,27985,21678,15964,12373
799,385,27796,21768,16034,12402
800,385,29129,20545,15969,12357
801,385,27390,22366,15210,13034
802,385,29238,20831,15232,12699
803,385,30563,19305,15971,12161
804,385,30548,19288,15966,12198
805,385,30703,19068,15968,12261
806,385,30629,19076,16113,12182
807,385,29142,20677,16262,11919
808,385,27065,22339,16181,12415
809,385,27597,22148,15955,12300
810,385,27153,22283,16100,12464
811,385,27666,21939,15978,12417
812,385,27079,22411,16417,12093
813,385,26889,22549,16408,12154
814,385,26837,22699,16347,12117
815,385,24615,25006,16376,12003
816,385,24625,24285,16627,12463
817,385,25206,24016,16170,12608
818,385,26663,22576,16699,12062
819,385,27992,21453,17028,11527
820,385,28129,21216,16999,11656
821,385,27240,21531,17278,11951
822,385,28696,20453,16535,12316
823,385,28875,20493,16381,12251
824,385,27283,21706,16153,12858
825,385,27289,21551,16300,12860
826,385,28695,20367,16494,12444
827,385,30389,18818,16948,11845
828,385,30979,18508,16604,11909
829,385,32229,17297,16437,12037
830,385,30761,18674,15749,12816
831,385,31435,18213,15668,12684
832,385,29274,20096,15218,13412
833,385,30806,18652,15063,13479
834,385,32301,17404,14948,13347
835,385,32423,17260,14953,13364
836,385,32449,17365,14819,13367
837,385,32213,16951,15099,13737
838,385,33913,15813,15320,12954
839,385,32121,17318,16152,12409
840,385,33020,16773,15622,12585
841,385,34891,15363,14912,12834
842,385,34652,15607,14803,12938
843,385,34446,15739,14924,12891
844,385,36168,14169,14414,13249
845,385,37587,13206,13788,13419
846,385,37753,13024,13796,13427
847,385,37691,12967,13835,13507
848,385,37781,13187,13714,13318
849,385,36801,13937,14008,13254
850,385,36876,13811,13925,13388
851,385,34224,15655,13494,14627
852,385,34247,15625,13613,14515
853,385,35667,14432,13685,14216
854,385,35948,14405,13526,14121
855,385,35797,14260,13720,14223
856,385,36625,14287,12972,14116
857,385,36192,14207,13187,14414
858,385,36468,14053,13208,14271
859,385,36447,13951,13186,14416
860,385,36308,13941,13370,14381
861,385,35806,14174,13258,14762
862,385,37139,13512,12652,14697
863,385,38767,11939,12483,14811
864,385,38750,12081,12389,14780
865,385,40459,10789,12124,14628
866,385,40477,10981,12060,14482
867,385,38890,11858,12255,14997
868,385,40195,11046,11985,14774
869,385,40786,10611,11936,14667
870,385,39513,11721,11732,15034
871,385,37865,12911,11970,15254
872,385,37617,13179,11990,15214
