round,seed,defect,exploit_,exploit,coop
1,130,19346,12307,17135,29212
2,130,19338,12400,17029,29233
3,130,19478,12071,16760,29691
4,130,20420,12524,16563,28493
5,130,21508,12117,17279,27096
6,130,19717,12065,16844,29374
7,130,19514,12250,17003,29233
8,130,19373,12382,17165,29080
9,130,19481,12200,16992,29327
10,130,18553,12530,16697,30220
11,130,19100,12432,17030,29438
12,130,19522,12407,16877,29194
13,130,20990,12539,16764,27707
14,130,20962,12726,16719,27593
15,130,22610,12585,16922,25883
16,130,21666,12871,17123,26340
17,130,21494,12941,17024,26541
18,130,21735,12783,16936,26546
19,130,22847,12819,16849,25485
20,130,24721,13843,15913,23523
21,130,23938,13399,15849,24814
22,130,23640,13488,15995,24877
23,130,23305,13554,15893,25248
24,130,25483,12687,16507,23323
25,130,25755,12872,16549,22824
26,130,23226,14071,15627,25076
27,130,22575,14074,15304,26047
28,130,22488,14061,15527,25924
29,130,21348,13986,15627,27039
30,130,20603,14423,15717,27257
31,130,20834,14193,15605,27368
32,130,19669,13670,15765,28896
33,130,20605,14644,15538,27213
34,130,20801,14655,15432,27112
35,130,18851,15269,14772,29108
36,130,17237,16009,13339,31415
37,130,18004,15458,13873,30665
38,130,17137,15094,13703,32066
39,130,15170,15908,12333,34589
40,130,15852,15598,12830,33720
41,130,17355,15800,13234,31611
42,130,16331,16000,12542,33127
43,130,16345,15901,12568,33186
44,130,16091,15945,12577,33387
45,130,17692,16422,12374,31512
46,130,17936,16362,12331,31371
47,130,17912,16306,12468,31314
48,130,18395,16295,12585,30725
49,130,18133,16558,12550,30759
50,130,17403,16046,12346,32205
51,130,15700,15720,12543,34037
52,130,15656,15568,12544,34232
53,130,15747,15642,12468,34143
54,130,17610,15032,13420,31938
55,130,18370,15021,13881,30728
56,130,18448,14938,13956,30658
57,130,17790,14987,13704,31519
58,130,17586,15199,13553,31662
59,130,19180,15812,13233,29775
60,130,19587,15774,13371,29268
61,130,20972,15110,13863,28055
62,130,21520,15721,13643,27116
63,130,21292,15441,13832,27435
64,130,20346,15646,13639,28369
65,130,20313,15513,13772,28402
66,130,18355,14446,14451,30748
67,130,17556,14775,14137,31532
68,130,17312,14893,14214,31581
69,130,18628,15368,14027,29977
70,130,18421,15499,14088,29992
71,130,18022,15314,13802,30862
72,130,17785,15319,14050,30846
73,130,17298,15269,14203,31230
74,130,17205,15300,14281,31214
75,130,17449,15510,14199,30842
76,130,17525,15408,14116,30951
77,130,16406,15680,13204,32710
78,130,17652,16045,13284,31019
79,130,17526,16085,13271,31118
80,130,15568,16289,12948,33195
81,130,16692,17045,12824,31439
82,130,15851,17266,12523,32360
83,130,16322,17018,12576,32084
84,130,14610,16540,12462,34388
85,130,13785,16218,12863,35134
86,130,12256,15274,13086,37384
87,130,12239,15132,13073,37556
88,130,11716,15359,13245,37680
89,130,12325,15285,12996,37394
90,130,12248,15187,13277,37288
91,130,12084,15153,13085,37678
92,130,13599,15623,13641,35137
93,130,12065,14959,13517,37459
94,130,12211,14773,13797,37219
95,130,12384,14791,13727,37098
96,130,12292,14763,13592,37353
97,130,12445,14738,13714,37103
98,130,12691,14534,13858,36917
99,130,12872,14439,13823,36866
100,130,12457,14678,13702,37163
101,130,12275,14718,13913,37094
102,130,12037,14817,13648,37498
103,130,13767,16223,12995,35015
104,130,14784,16459,13374,33383
105,130,15598,17422,13513,31467
106,130,16722,16781,14270,30227
107,130,17237,16630,14440,29693
108,130,15767,17060,13605,31568
109,130,16082,17345,13424,31149
110,130,16476,16879,13545,31100
111,130,18189,17193,13805,28813
112,130,18143,17172,13823,28862
113,130,18224,17170,13741,28865
114,130,17826,17048,13573,29553
115,130,16075,16297,14356,31272
116,130,16549,15913,14196,31342
117,130,16573,15999,14296,31132
118,130,16434,16100,14437,31029
119,130,18235,16607,14247,28911
120,130,18239,16616,14137,29008
121,130,17336,16982,14168,29514
122,130,18528,16643,14919,27910
123,130,18551,16731,14925,27793
124,130,19360,17124,15249,26267
125,130,18257,17430,14348,27965
126,130,16796,16752,14563,29889
127,130,15414,15486,14975,32125
128,130,13577,15540,14865,34018
129,130,13159,15738,14641,34462
