round,seed,strategy,count,percentage
4,2,exploitation,98535,0.4
5,2,coop,84156,0.34
5,2,defect,61700,0.25
5,2,exploitation,99144,0.4
6,2,coop,80236,0.33
6,2,defect,65036,0.27
6,2,exploitation,99728,0.41
7,2,coop,81170,0.33
7,2,defect,63465,0.26
7,2,exploitation,100365,0.41
8,2,coop,86062,0.35
8,2,defect,58978,0.24
8,2,exploitation,99960,0.41
9,2,coop,80821,0.33
9,2,defect,63742,0.26
9,2,exploitation,100437,0.41
10,2,coop,83236,0.34
10,2,defect,61236,0.25
10,2,exploitation,100528,0.41
11,2,coop,77198,0.32
11,2,defect,65958,0.27
11,2,exploitation,101844,0.42
12,2,coop,74971,0.31
12,2,defect,68589,0.28
12,2,exploitation,101440,0.41
13,2,coop,80540,0.33
13,2,defect,63718,0.26
13,2,exploitation,100742,0.41
14,2,coop,79704,0.33
14,2,defect,63779,0.26
14,2,exploitation,101517,0.41
15,2,coop,81085,0.33
15,2,defect,63466,0.26
15,2,exploitation,100449,0.41
16,2,coop,79497,0.32
16,2,defect,65205,0.27
16,2,exploitation,100298,0.41
17,2,coop,74659,0.3
17,2,defect,70005,0.29
17,2,exploitation,100336,0.41
18,2,coop,74201,0.3
18,2,defect,70379,0.29
18,2,exploitation,100420,0.41
19,2,coop,71388,0.29
19,2,defect,73232,0.3
19,2,exploitation,100380,0.41
20,2,coop,69316,0.28
20,2,defect,75524,0.31
20,2,exploitation,100160,0.41
21,2,coop,70562,0.29
21,2,defect,74200,0.3
21,2,exploitation,100238,0.41
22,2,coop,71137,0.29
22,2,defect,72472,0.3
22,2,exploitation,101391,0.41
23,2,coop,76694,0.31
23,2,defect,67451,0.28
23,2,exploitation,100855,0.41
24,2,coop,73378,0.3
24,2,defect,70242,0.29
24,2,exploitation,101380,0.41
25,2,coop,71939,0.29
25,2,defect,70573,0.29
25,2,exploitation,102488,0.42
26,2,coop,74513,0.3
26,2,defect,68887,0.28
26,2,exploitation,101600,0.41
27,2,coop,73336,0.3
27,2,defect,71307,0.29
27,2,exploitation,100357,0.41
28,2,coop,68796,0.28
28,2,defect,76134,0.31
28,2,exploitation,100070,0.41
29,2,coop,64049,0.26
29,2,defect,81597,0.33
29,2,exploitation,99354,0.41
30,2,coop,61298,0.25
30,2,defect,83410,0.34
30,2,exploitation,100292,0.41
31,2,coop,61296,0.25
31,2,defect,84326,0.34
31,2,exploitation,99378,0.41
32,2,coop,61865,0.25
32,2,defect,84291,0.34
32,2,exploitation,98844,0.4
