round,seed,population_seed,strategy,count,percentage
1,367,642,coop,29432,0.38
1,367,642,defect,19551,0.25
1,367,642,exploitation,29017,0.37
2,367,642,coop,29374,0.38
2,367,642,defect,19472,0.25
2,367,642,exploitation,29154,0.37
3,367,642,coop,29371,0.38
3,367,642,defect,19424,0.25
3,367,642,exploitation,29205,0.37
4,367,642,coop,29319,0.38
4,367,642,defect,19689,0.25
4,367,642,exploitation,28992,0.37
5,367,642,coop,29296,0.38
5,367,642,defect,19521,0.25
5,367,642,exploitation,29183,0.37
6,367,642,coop,28969,0.37
6,367,642,defect,19718,0.25
6,367,642,exploitation,29313,0.38
7,367,642,coop,28631,0.37
7,367,642,defect,20008,0.26
7,367,642,exploitation,29361,0.38
8,367,642,coop,27382,0.35
8,367,642,defect,21185,0.27
8,367,642,exploitation,29433,0.38
9,367,642,coop,25644,0.33
9,367,642,defect,22777,0.29
9,367,642,exploitation,29579,0.38
10,367,642,coop,26552,0.34
10,367,642,defect,21792,0.28
10,367,642,exploitation,29656,0.38
11,367,642,coop,25397,0.33
11,367,642,defect,22893,0.29
11,367,642,exploitation,29710,0.38
12,367,642,coop,24748,0.32
12,367,642,defect,23259,0.3
12,367,642,exploitation,29993,0.38
13,367,642,coop,26617,0.34
13,367,642,defect,21452,0.28
13,367,642,exploitation,29931,0.38
14,367,642,coop,24774,0.32
14,367,642,defect,23393,0.3
14,367,642,exploitation,29833,0.38
15,367,642,coop,23485,0.3
15,367,642,defect,24319,0.31
15,367,642,exploitation,30196,0.39
16,367,642,coop,21995,0.28
16,367,642,defect,25546,0.33
16,367,642,exploitation,30459,0.39
17,367,642,coop,21239,0.27
17,367,642,defect,26823,0.34
17,367,642,exploitation,29938,0.38
18,367,642,coop,20564,0.26
18,367,642,defect,27389,0.35
18,367,642,exploitation,30047,0.39
19,367,642,coop,22809,0.29
19,367,642,defect,25209,0.32
19,367,642,exploitation,29982,0.38
20,367,642,coop,23495,0.3
20,367,642,defect,23958,0.31
20,367,642,exploitation,30547,0.39
21,367,642,coop,21888,0.28
21,367,642,defect,25505,0.33
21,367,642,exploitation,30607,0.39
22,367,642,coop,20873,0.27
22,367,642,defect,26289,0.34
22,367,642,exploitation,30838,0.4
23,367,642,coop,22253,0.29
23,367,642,defect,25190,0.32
23,367,642,exploitation,30557,0.39
24,367,642,coop,23984,0.31
24,367,642,defect,23446,0.3
24,367,642,exploitation,30570,0.39
25,367,642,coop,22294,0.29
25,367,642,defect,24668,0.32
25,367,642,exploitation,31038,0.4
26,367,642,coop,22159,0.28
26,367,642,defect,25494,0.33
26,367,642,exploitation,30347,0.39
27,367,642,coop,22076,0.28
27,367,642,defect,25360,0.33
27,367,642,exploitation,30564,0.39
28,367,642,coop,23692,0.3
28,367,642,defect,24033,0.31
28,367,642,exploitation,30275,0.39
29,367,642,coop,25081,0.32
29,367,642,defect,22808,0.29
29,367,642,exploitation,30111,0.39
30,367,642,coop,26407,0.34
30,367,642,defect,21852,0.28
30,367,642,exploitation,29741,0.38
31,367,642,coop,27098,0.35
31,367,642,defect,20745,0.27
31,367,642,exploitation,30157,0.39
32,367,642,coop,27191,0.35
32,367,642,defect,20736,0.27
32,367,642,exploitation,30073,0.39
33,367,642,coop,28576,0.37
33,367,642,defect,19826,0.25
33,367,642,exploitation,29598,0.38
34,367,642,coop,27739,0.36
34,367,642,defect,20837,0.27
34,367,642,exploitation,29424,0.38
35,367,642,coop,27396,0.35
35,367,642,defect,21159,0.27
35,367,642,exploitation,29445,0.38
36,367,642,coop,27534,0.35
36,367,642,defect,20944,0.27
36,367,642,exploitation,29522,0.38
37,367,642,coop,30295,0.39
37,367,642,defect,18650,0.24
37,367,642,exploitation,29055,0.37
38,367,642,coop,30243,0.39
38,367,642,defect,18438,0.24
38,367,642,exploitation,29319,0.38
39,367,642,coop,32286,0.41
39,367,642,defect,17019,0.22
39,367,642,exploitation,28695,0.37
40,367,642,coop,33907,0.43
40,367,642,defect,15560,0.2
40,367,642,exploitation,28533,0.37
41,367,642,coop,33981,0.44
41,367,642,defect,15684,0.2
41,367,642,exploitation,28335,0.36
42,367,642,coop,33389,0.43
42,367,642,defect,16203,0.21
42,367,642,exploitation,28408,0.36
43,367,642,coop,34959,0.45
43,367,642,defect,14909,0.19
43,367,642,exploitation,28132,0.36
44,367,642,coop,32377,0.42
44,367,642,defect,17120,0.22
44,367,642,exploitation,28503,0.37
45,367,642,coop,30845,0.4
45,367,642,defect,18254,0.23
45,367,642,exploitation,28901,0.37
46,367,642,coop,30761,0.39
46,367,642,defect,18364,0.24
46,367,642,exploitation,28875,0.37
47,367,642,coop,31765,0.41
47,367,642,defect,17647,0.23
47,367,642,exploitation,28588,0.37
48,367,642,coop,29596,0.38
48,367,642,defect,19068,0.24
48,367,642,exploitation,29336,0.38
49,367,642,coop,31363,0.4
49,367,642,defect,17854,0.23
49,367,642,exploitation,28783,0.37
50,367,642,coop,32932,0.42
50,367,642,defect,16410,0.21
50,367,642,exploitation,28658,0.37
51,367,642,coop,34257,0.44
51,367,642,defect,15310,0.2
51,367,642,exploitation,28433,0.36
52,367,642,coop,34812,0.45
52,367,642,defect,15273,0.2
52,367,642,exploitation,27915,0.36
53,367,642,coop,32129,0.41
53,367,642,defect,17153,0.22
53,367,642,exploitation,28718,0.37
54,367,642,coop,31859,0.41
54,367,642,defect,17258,0.22
54,367,642,exploitation,28883,0.37
55,367,642,coop,30919,0.4
55,367,642,defect,18345,0.24
55,367,642,exploitation,28736,0.37
56,367,642,coop,31158,0.4
56,367,642,defect,18190,0.23
56,367,642,exploitation,28652,0.37
57,367,642,coop,31924,0.41
57,367,642,defect,17110,0.22
57,367,642,exploitation,28966,0.37
58,367,642,coop,33693,0.43
58,367,642,defect,15765,0.2
58,367,642,exploitation,28542,0.37
59,367,642,coop,34454,0.44
59,367,642,defect,15429,0.2
59,367,642,exploitation,28117,0.36
60,367,642,coop,33874,0.43
60,367,642,defect,15912,0.2
60,367,642,exploitation,28214,0.36
61,367,642,coop,34879,0.45
61,367,642,defect,15041,0.19
61,367,642,exploitation,28080,0.36
62,367,642,coop,33411,0.43
62,367,642,defect,15964,0.2
62,367,642,exploitation,28625,0.37
63,367,642,coop,31719,0.41
63,367,642,defect,17483,0.22
63,367,642,exploitation,28798,0.37
64,367,642,coop,31942,0.41
64,367,642,defect,17023,0.22
64,367,642,exploitation,29035,0.37
65,367,642,coop,34060,0.44
65,367,642,defect,15571,0.2
65,367,642,exploitation,28369,0.36
66,367,642,coop,33783,0.43
66,367,642,defect,15700,0.2
66,367,642,exploitation,28517,0.37
67,367,642,coop,33589,0.43
67,367,642,defect,15770,0.2
67,367,642,exploitation,28641,0.37
68,367,642,coop,32180,0.41
68,367,642,defect,17091,0.22
68,367,642,exploitation,28729,0.37
69,367,642,coop,32283,0.41
69,367,642,defect,17082,0.22
69,367,642,exploitation,28635,0.37
70,367,642,coop,30085,0.39
70,367,642,defect,18919,0.24
70,367,642,exploitation,28996,0.37
71,367,642,coop,30535,0.39
71,367,642,defect,18473,0.24
71,367,642,exploitation,28992,0.37
72,367,642,coop,30886,0.4
72,367,642,defect,18641,0.24
72,367,642,exploitation,28473,0.37
73,367,642,coop,30828,0.4
73,367,642,defect,18560,0.24
73,367,642,exploitation,28612,0.37
74,367,642,coop,30085,0.39
74,367,642,defect,19040,0.24
74,367,642,exploitation,28875,0.37
75,367,642,coop,30144,0.39
75,367,642,defect,18855,0.24
75,367,642,exploitation,29001,0.37
76,367,642,coop,29632,0.38
76,367,642,defect,19648,0.25
76,367,642,exploitation,28720,0.37
77,367,642,coop,29560,0.38
77,367,642,defect,19559,0.25
77,367,642,exploitation,28881,0.37
78,367,642,coop,28999,0.37
78,367,642,defect,20120,0.26
78,367,642,exploitation,28881,0.37
79,367,642,coop,29622,0.38
79,367,642,defect,19336,0.25
79,367,642,exploitation,29042,0.37
80,367,642,coop,29293,0.38
80,367,642,defect,19665,0.25
80,367,642,exploitation,29042,0.37
81,367,642,coop,29425,0.38
81,367,642,defect,19797,0.25
81,367,642,exploitation,28778,0.37
82,367,642,coop,27789,0.36
82,367,642,defect,21041,0.27
82,367,642,exploitation,29170,0.37
83,367,642,coop,29757,0.38
83,367,642,defect,19243,0.25
83,367,642,exploitation,29000,0.37
84,367,642,coop,28572,0.37
84,367,642,defect,20606,0.26
84,367,642,exploitation,28822,0.37
85,367,642,coop,29006,0.37
85,367,642,defect,20126,0.26
85,367,642,exploitation,28868,0.37
86,367,642,coop,28500,0.37
86,367,642,defect,20664,0.26
86,367,642,exploitation,28836,0.37
87,367,642,coop,29706,0.38
87,367,642,defect,19688,0.25
87,367,642,exploitation,28606,0.37
88,367,642,coop,30848,0.4
88,367,642,defect,18607,0.24
88,367,642,exploitation,28545,0.37
89,367,642,coop,30874,0.4
89,367,642,defect,18658,0.24
89,367,642,exploitation,28468,0.36
90,367,642,coop,28833,0.37
90,367,642,defect,20277,0.26
90,367,642,exploitation,28890,0.37
91,367,642,coop,27376,0.35
91,367,642,defect,21373,0.27
91,367,642,exploitation,29251,0.38
92,367,642,coop,25986,0.33
92,367,642,defect,22813,0.29
92,367,642,exploitation,29201,0.37
93,367,642,coop,24783,0.32
93,367,642,defect,23963,0.31
93,367,642,exploitation,29254,0.38
94,367,642,coop,24318,0.31
94,367,642,defect,24706,0.32
94,367,642,exploitation,28976,0.37
95,367,642,coop,24618,0.32
95,367,642,defect,24479,0.31
95,367,642,exploitation,28903,0.37
96,367,642,coop,24057,0.31
96,367,642,defect,24688,0.32
96,367,642,exploitation,29255,0.38
97,367,642,coop,24758,0.32
97,367,642,defect,24189,0.31
97,367,642,exploitation,29053,0.37
98,367,642,coop,25315,0.32
98,367,642,defect,23192,0.3
98,367,642,exploitation,29493,0.38
99,367,642,coop,24934,0.32
99,367,642,defect,23816,0.31
99,367,642,exploitation,29250,0.38
100,367,642,coop,25016,0.32
100,367,642,defect,23327,0.3
100,367,642,exploitation,29657,0.38
101,367,642,coop,25222,0.32
101,367,642,defect,23623,0.3
101,367,642,exploitation,29155,0.37
102,367,642,coop,25113,0.32
102,367,642,defect,23464,0.3
102,367,642,exploitation,29423,0.38
103,367,642,coop,24666,0.32
103,367,642,defect,24011,0.31
103,367,642,exploitation,29323,0.38
104,367,642,coop,27041,0.35
104,367,642,defect,21886,0.28
104,367,642,exploitation,29073,0.37
105,367,642,coop,27485,0.35
105,367,642,defect,21107,0.27
105,367,642,exploitation,29408,0.38
106,367,642,coop,28063,0.36
106,367,642,defect,20135,0.26
106,367,642,exploitation,29802,0.38
107,367,642,coop,27325,0.35
107,367,642,defect,21199,0.27
107,367,642,exploitation,29476,0.38
108,367,642,coop,27509,0.35
108,367,642,defect,21294,0.27
108,367,642,exploitation,29197,0.37
109,367,642,coop,27146,0.35
109,367,642,defect,21276,0.27
109,367,642,exploitation,29578,0.38
110,367,642,coop,27249,0.35
110,367,642,defect,21393,0.27
110,367,642,exploitation,29358,0.38
111,367,642,coop,27255,0.35
111,367,642,defect,21296,0.27
111,367,642,exploitation,29449,0.38
112,367,642,coop,28859,0.37
112,367,642,defect,20323,0.26
112,367,642,exploitation,28818,0.37
113,367,642,coop,28596,0.37
113,367,642,defect,20085,0.26
113,367,642,exploitation,29319,0.38
114,367,642,coop,27704,0.36
114,367,642,defect,20549,0.26
114,367,642,exploitation,29747,0.38
115,367,642,coop,27638,0.35
115,367,642,defect,20988,0.27
115,367,642,exploitation,29374,0.38
116,367,642,coop,28465,0.36
116,367,642,defect,19916,0.26
116,367,642,exploitation,29619,0.38
117,367,642,coop,28146,0.36
117,367,642,defect,20509,0.26
117,367,642,exploitation,29345,0.38
118,367,642,coop,27106,0.35
118,367,642,defect,21743,0.28
118,367,642,exploitation,29151,0.37
119,367,642,coop,25552,0.33
119,367,642,defect,22940,0.29
119,367,642,exploitation,29508,0.38
120,367,642,coop,25442,0.33
120,367,642,defect,22751,0.29
120,367,642,exploitation,29807,0.38
121,367,642,coop,25068,0.32
121,367,642,defect,23369,0.3
121,367,642,exploitation,29563,0.38
122,367,642,coop,26480,0.34
122,367,642,defect,22321,0.29
122,367,642,exploitation,29199,0.37
123,367,642,coop,27448,0.35
123,367,642,defect,21366,0.27
123,367,642,exploitation,29186,0.37
124,367,642,coop,26946,0.35
124,367,642,defect,21994,0.28
124,367,642,exploitation,29060,0.37
125,367,642,coop,25378,0.33
125,367,642,defect,23455,0.3
125,367,642,exploitation,29167,0.37
126,367,642,coop,22945,0.29
126,367,642,defect,25806,0.33
126,367,642,exploitation,29249,0.37
127,367,642,coop,23445,0.3
127,367,642,defect,25007,0.32
127,367,642,exploitation,29548,0.38
128,367,642,coop,23274,0.3
128,367,642,defect,24998,0.32
128,367,642,exploitation,29728,0.38
129,367,642,coop,24529,0.31
129,367,642,defect,23877,0.31
129,367,642,exploitation,29594,0.38
130,367,642,coop,24567,0.31
130,367,642,defect,23250,0.3
130,367,642,exploitation,30183,0.39
131,367,642,coop,26284,0.34
131,367,642,defect,22152,0.28
131,367,642,exploitation,29564,0.38
132,367,642,coop,26014,0.33
132,367,642,defect,22333,0.29
132,367,642,exploitation,29653,0.38
133,367,642,coop,27389,0.35
133,367,642,defect,21230,0.27
133,367,642,exploitation,29381,0.38
134,367,642,coop,29057,0.37
134,367,642,defect,19555,0.25
134,367,642,exploitation,29388,0.38
135,367,642,coop,30216,0.39
135,367,642,defect,18501,0.24
135,367,642,exploitation,29283,0.38
136,367,642,coop,30116,0.39
136,367,642,defect,18417,0.24
136,367,642,exploitation,29467,0.38
137,367,642,coop,30270,0.39
137,367,642,defect,18473,0.24
137,367,642,exploitation,29257,0.38
138,367,642,coop,30980,0.4
138,367,642,defect,17614,0.23
138,367,642,exploitation,29406,0.38
139,367,642,coop,31626,0.41
139,367,642,defect,16948,0.22
139,367,642,exploitation,29426,0.38
140,367,642,coop,30747,0.39
140,367,642,defect,17835,0.23
140,367,642,exploitation,29418,0.38
141,367,642,coop,29745,0.38
141,367,642,defect,18684,0.24
141,367,642,exploitation,29571,0.38
142,367,642,coop,29980,0.38
142,367,642,defect,18797,0.24
142,367,642,exploitation,29223,0.37
143,367,642,coop,30756,0.39
143,367,642,defect,17873,0.23
143,367,642,exploitation,29371,0.38
144,367,642,coop,28995,0.37
144,367,642,defect,19080,0.24
144,367,642,exploitation,29925,0.38
145,367,642,coop,29221,0.37
145,367,642,defect,18865,0.24
145,367,642,exploitation,29914,0.38
146,367,642,coop,30099,0.39
146,367,642,defect,18015,0.23
146,367,642,exploitation,29886,0.38
147,367,642,coop,29922,0.38
147,367,642,defect,17867,0.23
147,367,642,exploitation,30211,0.39
148,367,642,coop,27858,0.36
148,367,642,defect,19830,0.25
148,367,642,exploitation,30312,0.39
149,367,642,coop,28548,0.37
149,367,642,defect,18806,0.24
149,367,642,exploitation,30646,0.39
150,367,642,coop,26519,0.34
150,367,642,defect,20634,0.26
150,367,642,exploitation,30847,0.4
151,367,642,coop,26092,0.33
151,367,642,defect,21106,0.27
151,367,642,exploitation,30802,0.39
152,367,642,coop,27401,0.35
152,367,642,defect,20189,0.26
152,367,642,exploitation,30410,0.39
153,367,642,coop,25449,0.33
153,367,642,defect,22292,0.29
153,367,642,exploitation,30259,0.39
154,367,642,coop,26262,0.34
