round,seed,coop,exploit_,exploit,defect
1,32,29095,17462,11761,19682
2,32,27927,17577,12023,20473
3,32,28582,17594,11775,20049
4,32,29327,17593,12159,18921
5,32,29706,17876,11945,18473
6,32,30931,17361,12144,17564
7,32,30828,17654,11975,17543
8,32,31621,17406,12220,16753
9,32,29574,16860,13190,18376
10,32,27825,17496,12431,20248
11,32,29621,17501,12463,18415
12,32,29495,17611,12603,18291
13,32,28953,17459,12261,19327
14,32,29240,17401,12403,18956
15,32,28528,17603,12178,19691
16,32,30429,17233,12063,18275
17,32,29770,17172,12022,19036
18,32,30323,17512,11780,18385
19,32,27850,17755,11710,20685
20,32,27369,17750,11490,21391
21,32,26479,17129,11836,22556
22,32,26348,17212,11938,22502
23,32,25979,17304,11968,22749
24,32,25674,17428,11735,23163
25,32,26125,17530,11435,22910
26,32,27270,17063,11866,21801
27,32,28306,16877,12163,20654
28,32,27130,17043,12026,21801
29,32,27406,17004,11912,21678
30,32,29372,16031,12785,19812
31,32,28455,15662,13255,20628
32,32,27691,15047,13745,21517
33,32,27209,15246,13930,21615
34,32,25155,14791,14301,23753
35,32,24794,14854,14400,23952
36,32,25272,14981,14100,23647
37,32,24143,15099,13778,24980
38,32,23861,15251,13486,25402
39,32,23680,15258,13663,25399
40,32,24713,15751,13380,24156
41,32,25091,15827,13165,23917
42,32,26018,16299,12824,22859
43,32,27564,16115,12695,21626
44,32,28185,15974,13131,20710
45,32,26490,15895,13945,21670
46,32,28418,15819,13479,20284
47,32,28584,15635,13467,20314
48,32,28422,15621,13554,20403
49,32,28833,15631,13508,20028
50,32,28443,15618,13314,20625
51,32,28169,15558,13571,20702
52,32,26365,15672,13098,22865
53,32,27229,16180,12787,21804
54,32,29744,16290,12552,19414
55,32,30315,16716,12347,18622
56,32,28670,17188,11912,20230
57,32,26401,16892,12484,22223
58,32,27038,16527,13240,21195
59,32,27147,16373,13153,21327
60,32,27516,16329,13029,21126
61,32,26943,16195,12975,21887
62,32,28936,16446,12750,19868
63,32,29033,16489,12745,19733
64,32,30165,16097,12932,18806
65,32,30354,16159,12986,18501
66,32,28317,15932,13215,20536
67,32,28285,15959,13124,20632
68,32,28969,15521,13548,19962
69,32,29119,15578,13503,19800
70,32,28518,15591,13456,20435
71,32,27421,16095,13373,21111
72,32,28056,16309,13544,20091
73,32,26304,15700,14200,21796
74,32,24557,14839,15049,23555
75,32,26442,14592,15217,21749
76,32,25063,15214,15331,22392
77,32,25093,15119,15243,22545
78,32,26458,14560,15594,21388
79,32,28784,14475,15211,19530
80,32,27381,14496,15621,20502
81,32,28995,13743,15987,19275
82,32,27931,13723,15976,20370
83,32,28840,13425,16427,19308
84,32,28926,13525,16234,19315
85,32,27950,14019,15789,20242
86,32,28935,13698,16085,19282
87,32,30274,14099,15308,18319
88,32,29436,14280,15058,19226
89,32,31709,14156,14921,17214
90,32,32137,13825,15017,17021
91,32,32285,13921,15028,16766
92,32,32332,13872,14789,17007
93,32,31615,13543,15086,17756
94,32,31736,13767,15087,17410
95,32,29509,13257,16132,19102
96,32,29642,13055,16079,19224
97,32,29010,12624,16437,19929
98,32,28017,12190,16661,21132
99,32,28222,12329,16708,20741
100,32,26856,12004,17390,21750
101,32,28473,12622,16531,20374
102,32,30297,12812,16107,18784
103,32,28739,13259,16052,19950
104,32,29826,13424,15506,19244
105,32,31111,13000,15707,18182
106,32,32845,13608,15085,16462
107,32,34401,13241,14966,15392
108,32,36231,13704,14217,13848
109,32,36931,13459,14156,13454
110,32,37004,13310,14121,13565
111,32,36964,13551,14242,13243
112,32,37350,13221,14192,13237
113,32,36761,13662,14181,13396
114,32,37908,13702,13546,12844
115,32,37590,13568,13703,13139
116,32,37116,13792,13736,13356
117,32,34151,14324,13809,15716
118,32,34970,14456,13594,14980
119,32,32931,14482,14020,16567
120,32,32432,14602,14057,16909
121,32,32712,14327,14004,16957
122,32,32851,14466,13997,16686
123,32,30216,14194,14721,18869
124,32,30235,14185,14798,18782
125,32,29272,13744,15303,19681
126,32,28887,13672,15480,19961
127,32,27702,13678,15777,20843
128,32,27979,13793,15903,20325
129,32,27146,14355,15234,21265
130,32,26167,14722,14810,22301
131,32,26242,14729,14643,22386
132,32,26028,14681,14872,22419
133,32,27609,14143,15239,21009
134,32,26928,14244,15324,21504
135,32,26813,14281,15014,21892
136,32,26648,13960,15130,22262
137,32,25605,14396,14777,23222
138,32,25467,14278,14830,23425
139,32,25845,14277,14867,23011
140,32,25077,14458,14660,23805
141,32,25655,14332,14717,23296
142,32,26220,14180,14888,22712
143,32,23901,14205,14746,25148
144,32,23864,14204,14583,25349
145,32,23848,14379,14732,25041
146,32,24182,14632,14540,24646
147,32,24152,14864,14573,24411
148,32,25622,15128,14099,23151
149,32,25428,15101,14076,23395
150,32,25904,14830,13838,23428
151,32,26243,15310,14017,22430
152,32,24800,14165,14623,24412
153,32,24710,14281,14999,24010
154,32,23496,14683,14138,25683
155,32,25054,14704,14436,23806
156,32,25057,14569,14428,23946
157,32,24535,14711,14167,24587
158,32,25643,15267,13886,23204
159,32,25549,15211,14013,23227
160,32,25205,15312,13854,23629
161,32,27123,14608,14454,21815
162,32,28889,14307,14453,20351
163,32,28452,14263,14563,20722
164,32,29068,14238,14615,20079
165,32,26638,14766,14335,22261
166,32,25226,14295,14944,23535
167,32,26470,14349,14790,22391
168,32,26840,14355,14989,21816
169,32,27546,14271,15407,20776
170,32,26877,14451,15044,21628
171,32,29227,14649,14308,19816
172,32,29207,14776,14419,19598
173,32,30268,15287,13786,18659
174,32,30853,15273,13599,18275
175,32,31434,14924,13688,17954
176,32,31934,15486,13545,17035
177,32,34277,15885,12655,15183
178,32,33709,15916,12303,16072
179,32,35663,14991,13138,14208
180,32,34796,14600,13325,15279
181,32,35875,14967,12991,14167
182,32,33386,14649,13964,16001
183,32,32873,14564,14177,16386
184,32,32769,14127,14312,16792
185,32,34728,13704,14664,14904
186,32,32663,13450,15318,16569
187,32,32900,13405,15213,16482
188,32,33056,13302,15285,16357
189,32,32392,12882,15443,17283
190,32,31700,13031,15541,17728
191,32,31622,13045,15666,17667
192,32,33096,13295,14997,16612
193,32,33358,13358,14885,16399
194,32,33269,13306,15056,16369
195,32,33581,13242,15054,16123
196,32,33447,13274,14947,16332
197,32,33506,13203,14793,16498
198,32,32652,13569,15318,16461
199,32,33746,12947,14764,16543
200,32,33484,13519,15053,15944
201,32,35324,13533,14577,14566
202,32,37439,12577,15045,12939
203,32,37619,12483,14933,12965
204,32,37802,12352,14888,12958
205,32,37810,12526,15007,12657
206,32,40545,12183,14522,10750
207,32,38450,12968,14370,12212
208,32,37912,12857,14585,12646
209,32,37531,12990,14632,12847
210,32,38499,12797,14502,12202
211,32,37698,13038,14334,12930
212,32,36923,13165,14543,13369
213,32,34868,12609,15176,15347
214,32,34541,12803,15326,15330
215,32,32975,12495,15896,16634
216,32,34495,12236,16117,15152
217,32,35016,12117,15997,14870
218,32,33793,12382,15993,15832
219,32,32556,12578,16160,16706
220,32,33391,12451,15933,16225
221,32,34408,12207,16118,15267
222,32,35287,11864,16041,14808
223,32,34934,12131,15875,15060
224,32,34454,12296,16062,15188
225,32,34469,12362,15896,15273
226,32,34802,12132,15861,15205
227,32,34947,12029,16052,14972
228,32,34394,12243,16067,15296
229,32,36462,12301,15465,13772
230,32,36153,12529,15582,13736
231,32,36513,12450,15271,13766
232,32,33855,12845,15432,15868
233,32,32549,13252,15735,16464
234,32,34257,13567,15336,14840
235,32,35479,13449,15080,13992
236,32,34800,13586,14865,14749
237,32,33961,13526,15083,15430
