round,seed,population_seed,strategy,count,percentage
1,123,445,coop,29558,0.38
1,123,445,defect,19552,0.25
1,123,445,exploitation,28890,0.37
2,123,445,coop,28809,0.37
2,123,445,defect,20382,0.26
2,123,445,exploitation,28809,0.37
3,123,445,coop,26298,0.34
3,123,445,defect,22568,0.29
3,123,445,exploitation,29134,0.37
4,123,445,coop,25314,0.32
4,123,445,defect,23566,0.3
4,123,445,exploitation,29120,0.37
5,123,445,coop,24050,0.31
5,123,445,defect,24928,0.32
5,123,445,exploitation,29022,0.37
6,123,445,coop,24007,0.31
6,123,445,defect,24688,0.32
6,123,445,exploitation,29305,0.38
7,123,445,coop,25534,0.33
7,123,445,defect,23601,0.3
7,123,445,exploitation,28865,0.37
8,123,445,coop,25716,0.33
8,123,445,defect,23024,0.3
8,123,445,exploitation,29260,0.38
9,123,445,coop,25787,0.33
9,123,445,defect,22978,0.29
9,123,445,exploitation,29235,0.37
10,123,445,coop,25199,0.32
10,123,445,defect,23983,0.31
10,123,445,exploitation,28818,0.37
11,123,445,coop,24853,0.32
11,123,445,defect,24200,0.31
11,123,445,exploitation,28947,0.37
12,123,445,coop,23634,0.3
12,123,445,defect,25471,0.33
12,123,445,exploitation,28895,0.37
13,123,445,coop,23673,0.3
13,123,445,defect,25247,0.32
13,123,445,exploitation,29080,0.37
14,123,445,coop,25420,0.33
14,123,445,defect,23579,0.3
14,123,445,exploitation,29001,0.37
15,123,445,coop,27026,0.35
15,123,445,defect,22344,0.29
15,123,445,exploitation,28630,0.37
16,123,445,coop,26934,0.35
16,123,445,defect,22062,0.28
16,123,445,exploitation,29004,0.37
17,123,445,coop,27074,0.35
17,123,445,defect,21887,0.28
17,123,445,exploitation,29039,0.37
18,123,445,coop,27423,0.35
18,123,445,defect,21492,0.28
18,123,445,exploitation,29085,0.37
19,123,445,coop,27873,0.36
19,123,445,defect,21801,0.28
19,123,445,exploitation,28326,0.36
20,123,445,coop,27332,0.35
20,123,445,defect,21513,0.28
20,123,445,exploitation,29155,0.37
21,123,445,coop,27280,0.35
21,123,445,defect,21882,0.28
21,123,445,exploitation,28838,0.37
22,123,445,coop,28010,0.36
22,123,445,defect,21244,0.27
22,123,445,exploitation,28746,0.37
23,123,445,coop,28223,0.36
23,123,445,defect,20869,0.27
23,123,445,exploitation,28908,0.37
24,123,445,coop,28564,0.37
24,123,445,defect,20535,0.26
24,123,445,exploitation,28901,0.37
25,123,445,coop,30738,0.39
25,123,445,defect,18778,0.24
25,123,445,exploitation,28484,0.37
26,123,445,coop,32471,0.42
26,123,445,defect,17223,0.22
26,123,445,exploitation,28306,0.36
27,123,445,coop,32651,0.42
27,123,445,defect,16991,0.22
27,123,445,exploitation,28358,0.36
28,123,445,coop,34914,0.45
28,123,445,defect,15322,0.2
28,123,445,exploitation,27764,0.36
29,123,445,coop,34890,0.45
29,123,445,defect,14798,0.19
29,123,445,exploitation,28312,0.36
30,123,445,coop,35513,0.46
30,123,445,defect,14468,0.19
30,123,445,exploitation,28019,0.36
31,123,445,coop,35563,0.46
31,123,445,defect,14655,0.19
31,123,445,exploitation,27782,0.36
32,123,445,coop,35402,0.45
32,123,445,defect,14607,0.19
32,123,445,exploitation,27991,0.36
33,123,445,coop,36049,0.46
33,123,445,defect,14208,0.18
