round,seed,defect,exploit_,exploit,coop
1,461,19596,12117,16987,29300
2,461,20782,11625,17681,27912
3,461,21051,12069,17312,27568
4,461,20198,11740,17859,28203
5,461,20242,11640,17899,28219
6,461,20178,11659,17882,28281
7,461,20424,11470,17775,28331
8,461,19652,11925,17930,28493
9,461,19055,11905,17847,29193
10,461,20156,12232,18101,27511
11,461,20035,12075,18052,27838
12,461,18917,11504,17980,29599
13,461,19158,11773,17882,29187
14,461,17571,12282,17121,31026
15,461,17315,12250,17175,31260
16,461,16332,11957,17726,31985
17,461,18274,12236,17569,29921
18,461,18484,11988,17516,30012
19,461,17224,12068,17209,31499
20,461,15961,12093,17061,32885
21,461,14629,11513,16815,35043
22,461,14742,11559,16765,34934
23,461,15782,11475,16947,33796
24,461,15591,11465,16792,34152
25,461,14667,11497,16843,34993
26,461,14123,11529,16899,35449
27,461,14314,11635,16886,35165
28,461,14295,11618,16939,35148
29,461,12749,12165,15631,37455
30,461,12988,11927,15550,37535
31,461,12949,12026,15587,37438
32,461,12439,12073,15817,37671
33,461,10944,12154,14815,40087
34,461,10570,12303,14603,40524
35,461,11082,12646,14388,39884
36,461,11239,12436,14222,40103
37,461,11414,12496,14460,39630
38,461,9941,12841,13182,42036
39,461,9729,13102,13326,41843
40,461,10347,12823,13413,41417
41,461,10347,13099,13708,40846
42,461,10265,12682,13619,41434
43,461,8613,11833,13330,44224
44,461,8554,12225,13481,43740
45,461,8629,12138,13568,43665
46,461,8797,11983,13236,43984
47,461,8699,12074,13735,43492
48,461,9071,12382,13472,43075
49,461,8249,11817,13535,44399
50,461,8067,12144,13538,44251
51,461,8487,12092,13630,43791
52,461,8734,12303,13563,43400
53,461,8558,12056,13501,43885
54,461,7996,12182,13267,44555
55,461,8602,11995,13453,43950
56,461,8398,12093,13550,43959
57,461,8888,12270,13344,43498
58,461,8608,12347,13520,43525
59,461,8895,12257,13600,43248
60,461,8108,11890,13511,44491
61,461,8689,11891,13829,43591
62,461,8702,11973,13852,43473
63,461,8616,12074,13881,43429
64,461,8496,12153,13917,43434
65,461,9148,12417,13995,42440
66,461,8640,12014,13913,43433
67,461,8709,12053,14183,43055
68,461,8775,12094,14179,42952
69,461,7417,12036,13982,44565
70,461,7553,11931,13765,44751
71,461,7497,12008,13898,44597
72,461,7127,11827,13632,45414
73,461,6993,11857,13382,45768
74,461,6954,11610,13461,45975
75,461,6278,11263,13476,46983
76,461,6478,11184,13283,47055
77,461,6264,10925,13103,47708
78,461,6488,11229,13504,46779
79,461,6665,11339,13808,46188
80,461,6384,11110,13598,46908
81,461,6620,11560,13900,45920
82,461,6306,11422,13518,46754
83,461,6446,11226,13469,46859
84,461,6185,11250,13403,47162
85,461,5904,11040,13360,47696
86,461,6185,11092,13614,47109
