round,seed,population_seed,strategy,count,percentage
1,898,550,coop,29388,0.38
1,898,550,defect,19386,0.25
1,898,550,exploitation,29226,0.37
2,898,550,coop,29359,0.38
2,898,550,defect,19373,0.25
2,898,550,exploitation,29268,0.38
3,898,550,coop,28220,0.36
3,898,550,defect,20458,0.26
3,898,550,exploitation,29322,0.38
4,898,550,coop,30190,0.39
4,898,550,defect,18828,0.24
4,898,550,exploitation,28982,0.37
5,898,550,coop,30291,0.39
5,898,550,defect,18674,0.24
5,898,550,exploitation,29035,0.37
6,898,550,coop,31437,0.4
6,898,550,defect,17836,0.23
6,898,550,exploitation,28727,0.37
7,898,550,coop,28867,0.37
7,898,550,defect,19912,0.26
7,898,550,exploitation,29221,0.37
8,898,550,coop,27644,0.35
8,898,550,defect,21082,0.27
8,898,550,exploitation,29274,0.38
9,898,550,coop,26219,0.34
9,898,550,defect,22086,0.28
9,898,550,exploitation,29695,0.38
10,898,550,coop,25015,0.32
10,898,550,defect,23196,0.3
10,898,550,exploitation,29789,0.38
11,898,550,coop,27203,0.35
11,898,550,defect,21089,0.27
11,898,550,exploitation,29708,0.38
12,898,550,coop,27420,0.35
12,898,550,defect,20521,0.26
12,898,550,exploitation,30059,0.39
13,898,550,coop,27628,0.35
13,898,550,defect,20448,0.26
13,898,550,exploitation,29924,0.38
14,898,550,coop,27216,0.35
14,898,550,defect,20697,0.27
14,898,550,exploitation,30087,0.39
15,898,550,coop,26236,0.34
15,898,550,defect,21340,0.27
15,898,550,exploitation,30424,0.39
16,898,550,coop,24385,0.31
16,898,550,defect,22674,0.29
16,898,550,exploitation,30941,0.4
17,898,550,coop,25853,0.33
17,898,550,defect,21381,0.27
17,898,550,exploitation,30766,0.39
18,898,550,coop,26474,0.34
18,898,550,defect,20822,0.27
18,898,550,exploitation,30704,0.39
19,898,550,coop,26585,0.34
19,898,550,defect,20602,0.26
19,898,550,exploitation,30813,0.4
20,898,550,coop,28190,0.36
20,898,550,defect,19535,0.25
20,898,550,exploitation,30275,0.39
21,898,550,coop,30396,0.39
21,898,550,defect,17769,0.23
21,898,550,exploitation,29835,0.38
22,898,550,coop,31856,0.41
22,898,550,defect,16483,0.21
22,898,550,exploitation,29661,0.38
23,898,550,coop,31861,0.41
23,898,550,defect,16412,0.21
23,898,550,exploitation,29727,0.38
24,898,550,coop,34453,0.44
24,898,550,defect,14735,0.19
24,898,550,exploitation,28812,0.37
25,898,550,coop,32538,0.42
