,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,612,510,coop,18292301,6373,0.234,0.082
1,612,510,defect,31338118,7745,0.402,0.099
2,612,510,exploitation,28369581,1851,0.364,0.024
