round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29922,17326,11830,18922
3,2,27640,18030,11231,21099
4,2,25534,17969,11640,22857
5,2,24839,17998,11829,23334
6,2,26965,16874,11842,22319
7,2,26616,17608,11901,21875
8,2,27123,17291,12073,21513
9,2,25782,17605,12192,22421
10,2,24488,17559,11801,24152
11,2,23479,17653,11857,25011
12,2,23658,17586,11776,24980
13,2,23075,17892,11652,25381
14,2,22857,17512,11146,26485
15,2,22830,17975,11299,25896
16,2,23550,18028,11160,25262
17,2,23180,18291,11096,25433
18,2,22719,17750,11428,26103
19,2,20870,17504,11107,28519
20,2,19046,18016,10350,30588
21,2,17638,17712,10434,32216
22,2,16020,17035,10850,34095
23,2,16561,17058,10628,33753
24,2,16226,17191,10679,33904
25,2,16127,17108,10888,33877
26,2,15151,17413,10498,34938
27,2,15482,17143,10409,34966
28,2,15259,16819,10618,35304
29,2,16275,17335,10525,33865
30,2,16137,17431,10701,33731
31,2,16604,17211,10567,33618
32,2,15938,16881,10800,34381
33,2,16011,17056,10652,34281
34,2,15947,16641,10761,34651
35,2,14227,16427,11226,36120
36,2,14541,16351,11196,35912
37,2,14908,16235,11734,35123
38,2,14263,16433,11287,36017
39,2,15538,16101,11898,34463
40,2,17185,16379,12196,32240
41,2,18209,16142,12352,31297
42,2,19389,16160,12492,29959
43,2,20020,16768,12140,29072
44,2,19156,16346,12510,29988
45,2,19914,16311,12609,29166
46,2,19976,16321,12013,29690
47,2,19598,16285,12224,29893
48,2,20581,16156,12694,28569
49,2,23142,15444,13253,26161
50,2,23500,15349,13097,26054
51,2,22781,15224,13394,26601
52,2,20911,14590,13762,28737
53,2,19674,14103,14089,30134
54,2,21644,14309,14471,27576
55,2,22258,14384,14230,27128
56,2,23897,14668,14383,25052
57,2,24573,14383,14368,24676
58,2,24150,14556,14429,24865
59,2,25643,14831,13815,23711
60,2,24968,14799,14075,24158
61,2,26510,14782,13963,22745
62,2,26708,14665,13883,22744
63,2,26828,14916,14045,22211
64,2,27126,14831,13882,22161
65,2,26873,14863,13965,22299
66,2,27619,15091,14262,21028
67,2,28133,15189,14009,20669
68,2,28760,14849,14051,20340
69,2,28281,14869,14236,20614
70,2,27534,15381,14180,20905
71,2,28663,15370,13877,20090
72,2,28746,15236,13769,20249
73,2,27222,15625,13641,21512
74,2,29325,15716,13285,19674
75,2,29462,15762,13170,19606
76,2,27912,15732,13287,21069
77,2,30438,15019,13823,18720
78,2,30409,15180,13883,18528
79,2,29101,15645,13398,19856
80,2,30634,15271,13649,18446
81,2,31151,15240,13665,17944
82,2,32661,15101,13786,16452
83,2,34039,15296,13766,14899
84,2,34193,15090,13836,14881
85,2,33760,15299,13786,15155
86,2,33574,15198,13818,15410
87,2,33278,15332,14000,15390
88,2,33139,15450,13982,15429
89,2,33470,15159,13743,15628
90,2,34702,15719,13672,13907
91,2,35943,15458,13238,13361
92,2,34915,15778,13539,13768
93,2,35283,15501,13272,13944
94,2,34655,15610,13492,14243
95,2,35211,15367,13444,13978
96,2,35292,15500,13512,13696
97,2,35949,15427,13350,13274
98,2,36182,15198,13189,13431
99,2,38410,15051,13469,11070
100,2,37305,15077,13702,11916
101,2,38047,14899,13650,11404
102,2,37622,14950,13803,11625
103,2,38611,14574,13464,11351
104,2,37520,14986,13725,11769
105,2,37495,15114,13846,11545
106,2,38059,15004,13576,11361
107,2,37425,14992,13782,11801
108,2,36891,15066,13935,12108
109,2,36914,15100,13919,12067
110,2,34708,14846,14447,13999
111,2,35551,14828,14461,13160
112,2,32474,14709,14927,15890
113,2,33509,14675,14479,15337
114,2,32982,14699,14318,16001
115,2,32397,15055,14610,15938
116,2,32027,15145,14572,16256
117,2,31767,15194,14706,16333
118,2,32414,14935,14409,16242
119,2,31510,15209,14542,16739
120,2,31281,15360,14664,16695
121,2,29863,15005,14553,18579
122,2,29077,15325,14497,19101
123,2,27901,15189,14542,20368
124,2,27772,15073,14458,20697
125,2,25897,15071,14527,22505
126,2,23969,14426,14810,24795
127,2,22920,14744,14806,25530
128,2,23416,14524,14880,25180
129,2,23389,14486,14844,25281
130,2,22954,14765,15123,25158
131,2,24209,14612,14533,24646
132,2,24884,14344,14499,24273
133,2,24043,14597,14833,24527
134,2,22744,14558,14558,26140
135,2,22189,14891,14302,26618
136,2,21085,14476,13721,28718
137,2,20999,14724,13947,28330
138,2,20663,14650,13933,28754
139,2,20918,14752,13898,28432
140,2,20976,14760,14002,28262
141,2,20938,14663,13923,28476
142,2,21788,14807,13838,27567
143,2,21715,14430,13453,28402
144,2,21846,14655,14015,27484
145,2,20063,14830,13600,29507
146,2,19736,14830,13588,29846
147,2,19413,14859,13687,30041
148,2,17728,14847,13243,32182
149,2,16634,14154,13414,33798
150,2,17924,14456,13616,32004
151,2,17727,14496,13591,32186
152,2,17051,14340,13228,33381
153,2,15608,13822,13758,34812
154,2,17596,13732,13543,33129
155,2,17222,14193,13927,32658
156,2,17227,14213,13906,32654
157,2,17446,14205,13767,32582
158,2,17083,14101,13756,33060
159,2,17226,14106,13624,33044
160,2,17871,14291,13554,32284
161,2,17858,14213,13580,32349
162,2,16813,14007,13329,33851
163,2,16752,14317,13540,33391
164,2,15470,13777,13617,35136
165,2,15707,13787,13553,34953
166,2,15899,13538,13385,35178
167,2,16048,13675,13516,34761
168,2,17083,13845,13689,33383
169,2,16986,13727,13614,33673
170,2,17660,14141,13815,32384
171,2,17716,14170,13649,32465
172,2,16962,14388,13679,32971
173,2,16714,13994,13657,33635
174,2,16143,13874,12968,35015
175,2,15894,14165,13373,34568
176,2,15755,13934,13276,35035
177,2,16445,14028,13204,34323
178,2,16932,14202,13637,33229
179,2,17800,14284,13539,32377
180,2,17895,14196,13719,32190
181,2,16516,13748,13608,34128
182,2,18116,14346,13110,32428
183,2,17792,14523,13295,32390
184,2,17464,14666,13501,32369
185,2,17872,14355,13171,32602
186,2,17851,14426,13464,32259
187,2,17559,14603,13479,32359
188,2,18000,14440,13248,32312
189,2,16729,14517,13037,33717
190,2,16773,14493,13105,33629
