,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,130,123,coop,22564723,6492,0.289,0.083
1,130,123,defect,26190691,7628,0.336,0.098
2,130,123,exploitation,29244586,1776,0.375,0.023
