round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12768,28955,16166,20111
5,16,13335,27530,16163,20972
6,16,13266,27861,16131,20742
7,16,12752,29739,16602,18907
8,16,12565,29671,16475,19289
9,16,12436,31524,16257,17783
10,16,12721,33427,15852,16000
11,16,13496,32127,15312,17065
12,16,13450,33778,14921,15851
13,16,13677,31406,15259,17658
14,16,14093,33460,14088,16359
15,16,14133,34040,14044,15783
16,16,14418,33032,14080,16470
17,16,14006,35053,13900,15041
18,16,14146,33586,14186,16082
19,16,14160,33360,14231,16249
20,16,14379,32938,14310,16373
21,16,13734,33925,14438,15903
22,16,14957,31455,13919,17669
23,16,15223,31709,13913,17155
24,16,14945,31091,13939,18025
25,16,14979,31174,13926,17921
26,16,14920,31732,13858,17490
27,16,14078,33142,14177,16603
28,16,14010,33588,14319,16083
29,16,13636,34392,14755,15217
30,16,13592,34556,14904,14948
31,16,13658,34905,14772,14665
32,16,13741,35248,14723,14288
33,16,13631,35734,14917,13718
34,16,13574,35768,14886,13772
35,16,13373,37740,14549,12338
36,16,13207,38226,14357,12210
37,16,13396,38032,14027,12545
38,16,14124,40057,12948,10871
39,16,13400,41651,13087,9862
40,16,13781,40991,12966,10262
41,16,13329,41982,12966,9723
42,16,13300,42152,12864,9684
43,16,13276,42299,13067,9358
44,16,13341,41792,13043,9824
45,16,13405,42155,12821,9619
46,16,13299,42431,12619,9651
47,16,13460,41601,13059,9880
48,16,13420,41935,13040,9605
49,16,13211,41926,13081,9782
50,16,13294,42430,12917,9359
51,16,13290,42514,12881,9315
52,16,13138,42743,12759,9360
53,16,12946,43054,12852,9148
54,16,13121,42866,13024,8989
55,16,13349,41261,13404,9986
56,16,13147,41494,13384,9975
57,16,13311,41329,13201,10159
58,16,13285,41083,13368,10264
59,16,13423,40668,13555,10354
60,16,13262,40217,13668,10853
61,16,13917,42638,12310,9135
62,16,13861,42400,12348,9391
63,16,13828,42597,12295,9280
64,16,12826,45077,12283,7814
65,16,12807,44800,12307,8086
66,16,13030,44358,12376,8236
67,16,12989,44675,12087,8249
68,16,13021,44267,12421,8291
69,16,11583,47037,12895,6485
70,16,11516,46974,12810,6700
71,16,11860,46600,12697,6843
72,16,11683,46823,12658,6836
73,16,11915,46408,12868,6809
74,16,11731,46201,12948,7120
75,16,11710,46257,13006,7027
76,16,11687,46532,12860,6921
77,16,11494,49406,11822,5278
78,16,11622,48931,11928,5519
79,16,11691,48740,12122,5447
80,16,11606,48848,11965,5581
81,16,11802,48776,11928,5494
82,16,11509,49242,11918,5331
83,16,11400,49692,11816,5092
84,16,11978,47404,12119,6499
85,16,12825,44325,12787,8063
86,16,12666,43814,13072,8448
87,16,12660,44478,12708,8154
88,16,12078,41796,14296,9830
89,16,12100,41969,14239,9692
90,16,12441,41481,14019,10059
91,16,12353,41982,14017,9648
92,16,12460,41591,14029,9920
93,16,12195,42024,14342,9439
94,16,12178,42237,14178,9407
95,16,13068,40392,13763,10777
96,16,13121,40869,13480,10530
97,16,13274,40408,13803,10515
98,16,13135,40234,13761,10870
99,16,14359,38151,13291,12199
100,16,14392,38226,13365,12017
101,16,13193,40213,13655,10939
102,16,12890,41938,13281,9891
103,16,12916,42223,13269,9592
104,16,12798,41939,13373,9890
105,16,13047,41425,13312,10216
106,16,13771,38925,13293,12011
107,16,13879,38686,13312,12123
108,16,13955,36640,13773,13632
109,16,14303,35778,13604,14315
110,16,14240,37814,13084,12862
111,16,13783,40543,12796,10878
112,16,13644,40356,12946,11054
113,16,13487,40989,13113,10411
114,16,13687,41625,12875,9813
115,16,13480,41738,12813,9969
116,16,13576,40651,13263,10510
117,16,12255,43681,13202,8862
118,16,12138,43872,13598,8392
119,16,12031,44013,13440,8516
120,16,11910,43772,13499,8819
121,16,12131,43603,13512,8754
122,16,11571,44483,13605,8341
123,16,11632,44463,13688,8217
124,16,11211,46021,13630,7138
125,16,11569,48266,12244,5921
126,16,11478,48611,12190,5721
127,16,11491,49211,11773,5525
128,16,11415,49000,12015,5570
129,16,11394,49297,12004,5305
130,16,11255,49345,11932,5468
131,16,11110,49476,12064,5350
132,16,11195,48944,12355,5506
133,16,11356,49083,12179,5382
134,16,11167,48729,12424,5680
135,16,11307,48518,12517,5658
136,16,11054,49452,12073,5421
137,16,11517,48260,12585,5638
138,16,11384,48110,12657,5849
139,16,11304,48273,12817,5606
140,16,11135,48514,12739,5612
141,16,11539,47681,12715,6065
142,16,11388,47956,12837,5819
143,16,11260,48520,12538,5682
144,16,11138,46262,13708,6892
145,16,11028,46481,13589,6902
146,16,11257,48506,12564,5673
147,16,11530,48155,12547,5768
148,16,11561,48114,12629,5696
149,16,11600,48066,12814,5520
150,16,12864,45795,12152,7189
151,16,12822,45773,12058,7347
152,16,12935,45276,12297,7492
153,16,12874,45390,12292,7444
154,16,14016,42553,12286,9145
155,16,14026,42294,12431,9249
156,16,13976,42538,12317,9169
157,16,13863,42601,12338,9198
158,16,13869,43275,11885,8971
159,16,14012,43602,11833,8553
160,16,14030,41905,12372,9693
161,16,13001,43824,12574,8601
162,16,13441,42689,12744,9126
163,16,13396,42885,12675,9044
164,16,12360,45136,12751,7753
165,16,12573,44947,12887,7593
166,16,12448,45441,12522,7589
167,16,12694,45136,12516,7654
168,16,13605,42763,12498,9134
169,16,13523,44969,11819,7689
170,16,13244,45305,11866,7585
171,16,13353,45212,11838,7597
172,16,13240,45263,11841,7656
173,16,13145,44472,12142,8241
174,16,12909,46387,12089,6615
175,16,12968,46244,12230,6558
176,16,12860,46549,11989,6602
177,16,12896,46032,12210,6862
178,16,12973,45798,12272,6957
179,16,12918,45377,12450,7255
180,16,12845,47386,12296,5473
181,16,12743,47877,12032,5348
182,16,12883,47808,12035,5274
183,16,12213,49859,12167,3761
184,16,12232,49674,12080,4014
185,16,12959,47537,11967,5537
186,16,11897,50515,11839,3749
187,16,11907,50312,11901,3880
188,16,11884,50473,11886,3757
189,16,12079,49629,12428,3864
190,16,11907,50286,12030,3777
191,16,11832,50658,11903,3607
192,16,11319,51744,11758,3179
193,16,11097,52185,11558,3160
194,16,11183,52082,11765,2970
195,16,11508,51303,11834,3355
196,16,11504,51762,11435,3299
197,16,11451,52084,11436,3029
198,16,11271,52338,11360,3031
199,16,11320,52532,11227,2921
200,16,11242,52339,11267,3152
201,16,11607,51588,11593,3212
202,16,11252,52823,11101,2824
203,16,11308,52575,11247,2870
204,16,11096,53085,11055,2764
205,16,11330,52649,11222,2799
206,16,11284,52368,11288,3060
207,16,11229,52505,11250,3016
208,16,11436,52122,11375,3067
209,16,11191,52958,11047,2804
210,16,11263,52619,11027,3091
211,16,11207,52742,11025,3026
212,16,11154,52771,11092,2983
213,16,11377,52655,11115,2853
214,16,11097,53222,10916,2765
215,16,10910,53451,10971,2668
216,16,10747,53823,10918,2512
217,16,10970,53341,10899,2790
218,16,11074,53143,10970,2813
219,16,10491,54048,10911,2550
220,16,10719,53748,11095,2438
221,16,10491,54070,10878,2561
222,16,10608,54213,10864,2315
223,16,10618,54088,10789,2505
224,16,10583,54028,10974,2415
225,16,10262,54548,10851,2339
226,16,10803,53787,10861,2549
227,16,10469,54400,10674,2457
228,16,10423,54821,10377,2379
229,16,10630,54475,10494,2401
230,16,10403,54876,10379,2342
231,16,10417,54853,10360,2370
232,16,10790,54070,10690,2450
233,16,10956,53685,10723,2636
234,16,10786,54233,10439,2542
235,16,10973,54098,10391,2538
236,16,10827,54356,10283,2534
237,16,10774,54195,10605,2426
238,16,10595,54424,10518,2463
239,16,10748,54083,10546,2623
240,16,10790,54064,10545,2601
241,16,10923,53623,10864,2590
242,16,11003,53416,11025,2556
243,16,10990,53475,11003,2532
244,16,10985,53311,10803,2901
245,16,11325,52691,10913,3071
246,16,11549,52214,11039,3198
247,16,11778,51891,11281,3050
248,16,11688,51875,11324,3113
249,16,11850,51494,11336,3320
250,16,11550,52550,11013,2887
251,16,11518,51943,11373,3166
252,16,11657,51933,11270,3140
253,16,11500,52160,11272,3068
254,16,11210,52700,11179,2911
255,16,11698,51955,11378,2969
256,16,11367,52535,11208,2890
257,16,11636,51627,11389,3348
258,16,11343,52406,11284,2967
259,16,11391,52257,11382,2970
260,16,11159,52741,11174,2926
261,16,11130,52837,11016,3017
262,16,11172,52587,11324,2917
263,16,11126,52926,11196,2752
264,16,11362,51697,11502,3439
265,16,11354,51777,11694,3175
266,16,11479,51682,11607,3232
267,16,11291,52698,11099,2912
268,16,11256,52615,11136,2993
269,16,11496,52126,11280,3098
270,16,11514,51981,11428,3077
271,16,11813,51201,11728,3258
272,16,11869,51302,11704,3125
273,16,11776,51271,11680,3273
274,16,11739,51392,11673,3196
275,16,11918,51399,11645,3038
276,16,12017,51279,11674,3030
277,16,12576,48739,11929,4756
278,16,13524,46589,11565,6322
279,16,13576,46361,11535,6528
280,16,13329,46692,11462,6517
281,16,13444,46830,11464,6262
282,16,13631,46025,11795,6549
283,16,13808,45258,12119,6815
284,16,13507,46012,11775,6706
285,16,13524,45668,11951,6857
286,16,13658,45955,11850,6537
287,16,13670,46062,11721,6547
288,16,13581,45550,12142,6727
289,16,13384,46430,11830,6356
290,16,13172,46107,12129,6592
291,16,13320,46201,11982,6497
292,16,13148,46218,11959,6675
293,16,13271,46021,12142,6566
294,16,13416,46023,12173,6388
295,16,13262,45971,12153,6614
296,16,13325,46090,11994,6591
297,16,12737,47049,11868,6346
298,16,12923,47765,11539,5773
299,16,13366,45456,12044,7134
300,16,12872,47703,11525,5900
301,16,12813,47819,11674,5694
302,16,12866,47654,11634,5846
303,16,12705,48125,11496,5674
304,16,12246,45814,12754,7186
305,16,12639,43614,13188,8559
306,16,13455,41394,12842,10309
307,16,14212,43018,11850,8920
308,16,14083,43539,11734,8644
309,16,14296,43845,11445,8414
310,16,14155,44142,11328,8375
311,16,14238,43851,11264,8647
312,16,14273,43798,11360,8569
313,16,14480,44131,11099,8290
314,16,13338,46433,11492,6737
315,16,11891,48972,11813,5324
316,16,12643,46628,11990,6739
317,16,12052,49758,11113,5077
318,16,12533,46880,12170,6417
319,16,13731,44603,11589,8077
320,16,13635,46683,10965,6717
321,16,13446,47255,10772,6527
322,16,13540,46953,10908,6599
323,16,13774,46382,11031,6813
324,16,13189,48547,10798,5466
325,16,13473,48011,10876,5640
326,16,13404,48030,10862,5704
327,16,13300,48272,10750,5678
328,16,13289,47872,10874,5965
329,16,13647,45552,11549,7252
330,16,13653,45613,11578,7156
331,16,13437,45820,11654,7089
332,16,13204,46394,11547,6855
333,16,13237,46292,11555,6916
334,16,13102,46681,11412,6805
335,16,13116,46513,11491,6880
336,16,13165,46385,11611,6839
337,16,13188,46408,11337,7067
338,16,13335,45248,12044,7373
339,16,13100,46117,11535,7248
340,16,13433,45581,11778,7208
341,16,13428,45466,11837,7269
342,16,13328,45650,11785,7237
343,16,13194,45553,11703,7550
344,16,13598,44846,12032,7524
345,16,12268,47641,12046,6045
346,16,12413,47435,12254,5898
347,16,12518,47330,12088,6064
348,16,12045,49100,12191,4664
349,16,12319,48495,12382,4804
350,16,11749,49410,12220,4621
351,16,11928,49207,12274,4591
352,16,11566,49800,11843,4791
353,16,11596,50081,12031,4292
354,16,12085,47427,12542,5946
355,16,12111,47331,12552,6006
356,16,12009,48132,12135,5724
357,16,12014,47564,12413,6009
358,16,12027,46896,12771,6306
359,16,12359,46582,12796,6263
360,16,12266,46650,12880,6204
361,16,12554,45041,12641,7764
362,16,12588,43025,13296,9091
363,16,12771,42576,13341,9312
364,16,12676,42746,13390,9188
365,16,12579,42106,13766,9549
366,16,12682,41878,13557,9883
367,16,12929,41590,13903,9578
368,16,12862,41464,13907,9767
369,16,13194,40919,13641,10246
370,16,13428,40483,13802,10287
371,16,13264,40761,13755,10220
372,16,13178,40905,13740,10177
373,16,12979,41200,13569,10252
374,16,12639,38804,14482,12075
375,16,12693,38757,14398,12152
376,16,12655,38916,14505,11924
377,16,13152,38339,14380,12129
378,16,12951,40168,14329,10552
379,16,12883,40209,14176,10732
380,16,13024,40758,14022,10196
381,16,12976,40790,14000,10234
382,16,13035,40710,13961,10294
383,16,12920,41078,14034,9968
384,16,12767,41288,13925,10020
385,16,12398,42236,13767,9599
386,16,12399,42146,13913,9542
387,16,12589,41710,14139,9562
388,16,12739,41371,14092,9798
389,16,12522,41687,14048,9743
390,16,12643,41630,13982,9745
391,16,12825,41191,13903,10081
392,16,12819,41356,13959,9866
393,16,12767,41001,13927,10305
394,16,12887,43324,13455,8334
395,16,12893,43550,13346,8211
396,16,12854,43710,13141,8295
397,16,12927,43792,13257,8024
398,16,12851,43691,13280,8178
399,16,12740,43962,13173,8125
400,16,12645,43939,13190,8226
401,16,13432,41468,13335,9765
402,16,13258,41499,13312,9931
403,16,13322,41575,13319,9784
404,16,12857,42488,13102,9553
405,16,12307,44906,13101,7686
406,16,11844,46822,13081,6253
407,16,11611,47406,12984,5999
408,16,12497,44417,13408,7678
409,16,12272,44395,13475,7858
410,16,12165,44865,13206,7764
411,16,12095,44882,13289,7734
412,16,12726,42360,13590,9324
413,16,12990,42206,13314,9490
414,16,12794,42753,13195,9258
415,16,13018,42378,13346,9258
416,16,12901,42745,13109,9245
417,16,12778,43204,12921,9097
418,16,12889,43275,12913,8923
419,16,13209,42778,13155,8858
420,16,13266,42274,13111,9349
421,16,13402,41948,13247,9403
422,16,13332,41678,13337,9653
423,16,14214,39806,12994,10986
424,16,14179,39478,13095,11248
425,16,13884,40062,12950,11104
426,16,14041,40468,12700,10791
427,16,13643,41189,12744,10424
428,16,13839,40786,12803,10572
429,16,14221,42935,11948,8896
430,16,14170,43033,11747,9050
431,16,14302,42801,11939,8958
432,16,13846,43448,11925,8781
433,16,13750,44291,11549,8410
434,16,13647,44320,11987,8046
435,16,13641,44435,11831,8093
436,16,12922,46740,11515,6823
437,16,13166,46429,11575,6830
438,16,13029,46658,11507,6806
439,16,13128,46510,11482,6880
440,16,13252,46278,11563,6907
441,16,13131,46412,11578,6879
442,16,13060,46532,11465,6943
443,16,13204,46631,11541,6624
444,16,13121,46624,11425,6830
445,16,13721,44314,11647,8318
446,16,13594,45000,11638,7768
447,16,12898,47165,11221,6716
448,16,13006,47184,11331,6479
449,16,12832,47657,11210,6301
450,16,12888,47738,11082,6292
451,16,12774,48012,11076,6138
452,16,12723,47761,11248,6268
453,16,12821,47755,11289,6135
454,16,13627,45684,11233,7456
455,16,13552,44964,11579,7905
456,16,14394,42475,11956,9175
457,16,14190,42666,11929,9215
458,16,13944,43321,11725,9010
459,16,14168,42930,11908,8994
460,16,13765,42682,12066,9487
461,16,13985,42482,12322,9211
462,16,13931,42993,12036,9040
463,16,13934,42954,11879,9233
464,16,13963,43358,12056,8623
465,16,13847,43145,11883,9125
466,16,13969,42913,12071,9047
467,16,13855,42115,12305,9725
468,16,13893,42925,11978,9204
469,16,14110,42746,12023,9121
470,16,13433,44929,11687,7951
471,16,13473,45389,11557,7581
472,16,13512,45148,11667,7673
473,16,13417,45621,11375,7587
474,16,13444,44799,11917,7840
475,16,13512,44638,11939,7911
476,16,13154,42268,12943,9635
477,16,13463,42733,12699,9105
478,16,13511,42950,12536,9003
479,16,13401,42341,12892,9366
480,16,13318,41844,12976,9862
481,16,13529,41735,13026,9710
482,16,13321,42280,12842,9557
483,16,13535,42817,12515,9133
484,16,13852,40582,13066,10500
485,16,13930,39565,13172,11333
486,16,12509,42778,13306,9407
487,16,12564,42428,13410,9598
488,16,12524,42002,13834,9640
489,16,12729,39695,14283,11293
490,16,12687,39828,14418,11067
491,16,12785,39706,14416,11093
492,16,12791,39047,14288,11874
493,16,12204,41852,13901,10043
494,16,12333,41048,14480,10139
495,16,12409,40920,14054,10617
496,16,12287,42865,13841,9007
497,16,12161,43137,13684,9018
498,16,12242,42084,14008,9666
499,16,12069,42522,14074,9335
500,16,12229,41850,14193,9728
501,16,12402,41517,14098,9983
502,16,12390,41687,14048,9875
503,16,12394,41440,13991,10175
504,16,12344,41500,14230,9926
505,16,12548,41228,14189,10035
506,16,11985,38520,15432,12063
507,16,12704,36412,15196,13688
508,16,12829,38667,14714,11790
509,16,13264,37704,14638,12394
510,16,13040,39591,14094,11275
511,16,13387,38408,14463,11742
512,16,13668,36000,14628,13704
513,16,13120,34595,15063,15222
514,16,13378,33626,15026,15970
515,16,12937,35082,14990,14991
516,16,12878,37292,14893,12937
517,16,13067,36628,15089,13216
518,16,12734,37007,14991,13268
519,16,13196,35685,14819,14300
520,16,13653,34000,14983,15364
521,16,13465,33945,14784,15806
522,16,13202,34493,14919,15386
523,16,13296,34382,14805,15517
524,16,13138,35561,14797,14504
525,16,13309,34177,14978,15536
526,16,13973,36332,14236,13459
527,16,13991,36697,14141,13171
528,16,13904,36779,14058,13259
529,16,13931,36404,14242,13423
530,16,13997,35461,14506,14036
531,16,14237,35185,14114,14464
532,16,14589,33855,13501,16055
533,16,15040,35261,13293,14406
534,16,14778,36082,14070,13070
535,16,14612,36216,13929,13243
536,16,15005,35080,13816,14099
537,16,15155,33878,14012,14955
538,16,15307,33682,14365,14646
539,16,15099,34097,14067,14737
540,16,15508,33627,14372,14493
541,16,15233,33657,14245,14865
542,16,15328,33719,14274,14679
543,16,15141,34513,14054,14292
544,16,14577,35909,14042,13472
545,16,14687,35379,13909,14025
