,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,894,981,coop,13754338,7475,0.176,0.096
1,894,981,defect,35133596,9208,0.45,0.118
2,894,981,exploitation,29112066,2630,0.373,0.034
