,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,411,759,coop,25957732,6098,0.333,0.078
1,411,759,defect,21252761,6067,0.272,0.078
2,411,759,exploitation,30789507,2153,0.395,0.028
