round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29922,17326,11830,18922
3,2,27640,18030,11231,21099
4,2,25534,17969,11640,22857
5,2,25673,18304,11755,22268
6,2,28677,16836,12235,20252
7,2,26656,16897,13170,21277
8,2,26206,16959,12898,21937
9,2,24951,17260,12998,22791
10,2,25497,17014,13035,22454
11,2,24994,17082,13159,22765
12,2,25119,16977,13071,22833
13,2,24244,17353,12674,23729
14,2,24161,16989,12194,24656
15,2,24036,17409,12350,24205
16,2,24380,17287,12371,23962
17,2,24075,17560,12304,24061
18,2,23605,16911,12408,25076
19,2,21635,16869,12338,27158
20,2,19773,17349,11548,29330
21,2,18528,17067,11637,30768
22,2,16804,16453,12245,32498
23,2,17079,16527,12053,32341
24,2,17144,16534,12032,32290
25,2,17051,16462,12203,32284
26,2,15715,16659,11762,33864
27,2,15291,16001,11478,35230
28,2,14865,15714,11830,35591
29,2,16031,16146,11532,34291
30,2,15993,16231,11797,33979
31,2,16233,16161,11764,33842
32,2,17032,16544,11404,33020
33,2,17054,16710,11217,33019
34,2,16673,16006,11430,33891
35,2,14783,15882,11951,35384
36,2,15139,15767,11918,35176
37,2,15892,15680,12579,33849
38,2,15252,15916,12136,34696
39,2,16644,15578,12801,32977
40,2,18163,15692,13027,31118
41,2,19830,15646,13109,29415
42,2,20869,15707,13201,28223
43,2,20346,15994,13421,28239
44,2,19564,15356,13618,29462
45,2,20978,15402,13503,28117
46,2,20524,15665,13187,28624
47,2,20531,15660,13288,28521
48,2,21471,15443,13669,27417
49,2,23877,14467,14188,25468
50,2,23919,14439,14188,25454
51,2,23354,14343,14438,25865
52,2,21357,13621,14974,28048
53,2,20726,13481,15013,28780
54,2,22518,13598,15437,26447
55,2,23147,13666,15087,26100
56,2,24834,14011,15220,23935
57,2,25527,13647,15223,23603
58,2,25166,13697,15231,23906
59,2,25384,13661,15029,23926
60,2,25690,13820,15268,23222
61,2,27488,13790,14923,21799
62,2,27734,13595,14858,21813
63,2,27383,13783,15148,21686
64,2,26165,13394,15374,23067
65,2,25223,13221,15401,24155
66,2,26940,13229,16026,21805
67,2,25134,13320,15976,23570
68,2,25290,13136,16046,23528
69,2,25330,13163,15958,23549
70,2,24695,13450,15929,23926
71,2,26588,13994,15158,22260
72,2,26643,13892,15109,22356
73,2,25963,14252,14954,22831
74,2,27825,14327,14383,21465
75,2,26186,14045,14918,22851
76,2,26342,13851,14886,22921
77,2,28186,13191,15861,20762
78,2,28444,13169,15827,20560
79,2,27080,13755,15210,21955
80,2,28408,13584,15762,20246
81,2,28497,13520,15733,20250
82,2,30938,12956,15799,18307
83,2,32233,13048,15514,17205
84,2,32248,12969,15569,17214
85,2,32183,13185,15578,17054
86,2,32160,12990,15377,17473
87,2,31763,13066,15414,17757
88,2,32117,13294,15435,17154
89,2,32536,13347,15177,16940
90,2,35024,13952,14276,14748
91,2,33616,13682,14510,16192
92,2,31020,13804,14990,18186
93,2,31100,13702,15046,18152
94,2,30893,13806,15030,18271
95,2,31811,13425,15621,17143
96,2,31907,13236,15304,17553
97,2,33740,13321,15074,15865
98,2,31858,13910,14758,17474
99,2,31903,13994,14876,17227
100,2,32233,14366,14649,16752
101,2,31616,14404,14579,17401
102,2,31449,14113,14590,17848
103,2,31622,14205,14416,17757
104,2,31481,14332,14510,17677
105,2,30560,14123,14895,18422
106,2,30695,14151,14863,18291
107,2,28953,14011,15023,20013
108,2,31371,14509,14411,17709
109,2,31279,14401,14475,17845
110,2,29722,14214,14915,19149
111,2,29870,14407,14860,18863
112,2,31356,14418,14736,17490
113,2,31573,14411,14567,17449
114,2,33114,13779,14775,16332
115,2,32841,13893,14599,16667
116,2,32382,14111,14590,16917
117,2,32493,13952,14641,16914
118,2,32914,13788,14720,16578
119,2,33355,13892,14669,16084
120,2,33243,14003,14645,16109
121,2,33259,13943,14667,16131
122,2,33085,13941,14726,16248
123,2,33207,13859,14604,16330
124,2,33168,13808,14524,16500
125,2,31207,13991,14836,17966
126,2,30531,13545,14946,18978
127,2,30179,13554,15258,19009
128,2,29829,13729,15419,19023
129,2,29640,13810,15166,19384
130,2,30558,13772,15091,18579
131,2,30791,13607,15020,18582
132,2,31401,13517,15048,18034
133,2,30812,13542,15199,18447
134,2,29187,14235,15205,19373
135,2,28796,14409,14805,19990
136,2,27244,14653,14495,21608
137,2,27180,14755,14697,21368
138,2,27733,14676,14530,21061
139,2,26986,14981,13959,22074
140,2,27612,14784,14302,21302
141,2,29748,14644,14554,19054
142,2,29744,14645,14701,18910
143,2,30412,14392,14361,18835
144,2,27926,14928,14457,20689
145,2,28237,15003,14554,20206
146,2,27640,14611,14671,21078
147,2,27964,14860,14862,20314
148,2,29592,14298,14879,19231
149,2,28234,13710,15648,20408
150,2,28017,13767,15740,20476
151,2,25641,13685,16008,22666
152,2,26377,13419,16006,22198
153,2,27899,14008,15512,20581
154,2,27950,13885,15425,20740
155,2,29244,14263,14836,19657
156,2,29491,14162,14791,19556
157,2,30667,14664,14126,18543
158,2,30572,14562,14198,18668
159,2,30083,14765,14297,18855
160,2,28804,14105,14907,20184
161,2,29278,14097,14578,20047
162,2,27729,14412,15006,20853
163,2,28698,14576,14576,20150
164,2,28904,14605,14529,19962
165,2,29076,14431,14523,19970
166,2,28097,14666,14366,20871
167,2,28833,15102,13986,20079
168,2,28609,15196,14098,20097
169,2,28180,15185,13841,20794
170,2,29877,15270,13524,19329
171,2,29566,15397,13599,19438
172,2,29551,15386,13645,19418
173,2,30305,15397,13243,19055
174,2,30602,15415,13425,18558
175,2,29715,15706,13187,19392
176,2,29906,15511,13143,19440
177,2,29559,15641,13331,19469
178,2,29399,15684,13189,19728
179,2,29536,15717,13229,19518
180,2,29996,15442,13150,19412
181,2,29194,15517,13325,19964
182,2,28425,15096,13497,20982
183,2,26389,15663,13109,22839
184,2,25519,15646,13410,23425
185,2,26970,15782,13403,21845
186,2,25810,15472,13735,22983
187,2,25635,15542,13567,23256
188,2,25774,15275,13112,23839
189,2,25759,15647,13459,23135
190,2,25623,15732,13619,23026
