round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12095,30838,18266,16801
3,4,11667,28464,20600,17269
4,4,11837,27999,20921,17243
5,4,12276,27302,21778,16644
6,4,12981,29353,19822,15844
7,4,13145,31127,18484,15244
8,4,13853,29543,19203,15401
9,4,13411,30456,18768,15365
10,4,13489,30387,18785,15339
11,4,13588,29624,19173,15615
12,4,13410,31396,17899,15295
13,4,13356,29768,19223,15653
14,4,13082,29387,19903,15628
15,4,13209,28310,20486,15995
16,4,13040,29404,19820,15736
17,4,13249,27128,21890,15733
18,4,12909,25469,23568,16054
19,4,12914,25468,23475,16143
20,4,12945,26456,22536,16063
21,4,13202,24604,23926,16268
22,4,13026,24931,23896,16147
23,4,13562,25410,23243,15785
24,4,13326,26164,21953,16557
25,4,13350,26172,21928,16550
26,4,13180,26461,22080,16279
27,4,13251,27565,21183,16001
28,4,13472,27197,21173,16158
29,4,13139,27605,21153,16103
30,4,12869,28420,20251,16460
31,4,13568,28244,19705,16483
32,4,13505,28344,19833,16318
33,4,13060,30157,18529,16254
34,4,13102,30064,18590,16244
35,4,13141,30184,18547,16128
36,4,13514,29450,19564,15472
37,4,13688,28744,20298,15270
38,4,13776,28931,19859,15434
39,4,13731,30260,18813,15196
40,4,14362,28613,20063,14962
41,4,14398,28994,19717,14891
42,4,14402,28863,19779,14956
43,4,14427,28975,19684,14914
44,4,14698,27668,20857,14777
45,4,14818,28017,20166,14999
46,4,14722,27895,20529,14854
47,4,14808,28048,20368,14776
48,4,14769,27245,21012,14974
49,4,15351,25928,22435,14286
50,4,15701,27480,20739,14080
51,4,15647,27113,21264,13976
52,4,15978,28740,20143,13139
53,4,16015,27545,21307,13133
54,4,16248,28416,20368,12968
55,4,15486,26305,22334,13875
56,4,15549,26390,22252,13809
57,4,15848,25210,23384,13558
58,4,15481,26562,22094,13863
59,4,15677,26810,21540,13973
60,4,15535,27071,21504,13890
61,4,15469,27081,21769,13681
62,4,15687,28691,19941,13681
63,4,14279,31549,17730,14442
64,4,14558,32180,17056,14206
65,4,14171,33492,16018,14319
66,4,13804,36017,14423,13756
67,4,13563,36973,13351,14113
68,4,13646,36654,13343,14357
69,4,14425,38797,11761,13017
70,4,14220,39067,11789,12924
71,4,14254,39727,11038,12981
72,4,14280,39730,11080,12910
73,4,13628,41978,9797,12597
74,4,13776,42388,9376,12460
75,4,13608,42648,9488,12256
76,4,13686,42658,9399,12257
77,4,13754,42635,9267,12344
78,4,13705,42719,9245,12331
79,4,13942,40340,10889,12829
80,4,14096,39856,11061,12987
81,4,13992,40060,11127,12821
82,4,14305,39708,11003,12984
83,4,14160,40251,10740,12849
84,4,13884,40013,11175,12928
85,4,13400,40720,10557,13323
86,4,13400,40729,10495,13376
87,4,13422,40593,10645,13340
88,4,13498,40961,10204,13337
89,4,13639,40460,10510,13391
90,4,13933,39951,10998,13118
91,4,13984,39976,11014,13026
92,4,13835,39823,11242,13100
93,4,13986,39781,11071,13162
94,4,14077,39738,11121,13064
95,4,13842,40466,10689,13003
96,4,13521,41243,9927,13309
97,4,13814,41141,9931,13114
98,4,13649,41483,9799,13069
99,4,13747,41436,9738,13079
100,4,13734,41717,9702,12847
101,4,12992,43658,8366,12984
102,4,12872,43530,8582,13016
103,4,12701,43025,9139,13135
104,4,12740,43232,8781,13247
105,4,13250,41329,9725,13696
106,4,12381,39296,11251,15072
107,4,13241,37290,12151,15318
108,4,13033,37380,12264,15323
109,4,12900,37983,11548,15569
110,4,13045,37874,11523,15558
111,4,12984,40221,10026,14769
112,4,12919,40133,10222,14726
113,4,14080,38259,11055,14606
114,4,13716,37757,11806,14721
115,4,14097,38154,11388,14361
116,4,14115,38185,11234,14466
117,4,14616,40202,9919,13263
118,4,14594,40687,9754,12965
119,4,14595,40696,9690,13019
120,4,15240,38273,11029,13458
121,4,15324,38824,10435,13417
122,4,15187,38340,11107,13366
123,4,15394,36518,11921,14167
124,4,15281,36488,12032,14199
125,4,14578,38161,11154,14107
126,4,14550,38262,11193,13995
127,4,14418,38957,10476,14149
128,4,14455,38828,10534,14183
129,4,14659,39426,9845,14070
130,4,14652,39154,10159,14035
131,4,14587,39132,10378,13903
132,4,14763,37285,11057,14895
133,4,15023,36945,11273,14759
134,4,14510,36523,11933,15034
135,4,14609,36386,12131,14874
136,4,14813,36003,12635,14549
137,4,14254,33683,14135,15928
138,4,14448,35598,13042,14912
139,4,13829,37909,11653,14609
140,4,13896,37306,12155,14643
141,4,12973,39589,10841,14597
142,4,12905,39333,11008,14754
143,4,12863,39200,11201,14736
144,4,13023,39124,10956,14897
145,4,12817,39486,11048,14649
146,4,13160,38855,11423,14562
147,4,12987,38551,11684,14778
148,4,12588,39242,11264,14906
149,4,12576,39398,10960,15066
150,4,12214,37867,11707,16212
151,4,12540,37629,11513,16318
152,4,12574,38376,11149,15901
153,4,12424,38020,11746,15810
154,4,13477,36137,12594,15792
155,4,13444,36174,12300,16082
156,4,13160,36039,12650,16151
157,4,13281,35904,12662,16153
158,4,13290,35829,12756,16125
159,4,13146,36037,12764,16053
160,4,13269,35962,12856,15913
161,4,13128,36084,12600,16188
162,4,13688,34022,13804,16486
163,4,13681,34040,13735,16544
164,4,13864,33809,14366,15961
165,4,14166,33312,14736,15786
166,4,12987,35756,13011,16246
167,4,12456,37670,12043,15831
168,4,12549,37661,11949,15841
169,4,12518,37511,12126,15845
170,4,12710,37262,11931,16097
171,4,11774,40037,10327,15862
172,4,11463,40590,9881,16066
173,4,11577,40005,10395,16023
174,4,11619,40198,10093,16090
175,4,11290,42255,9022,15433
176,4,10903,42901,8746,15450
177,4,10851,42993,8450,15706
178,4,10869,43411,8182,15538
179,4,10957,43153,8260,15630
180,4,10656,43720,7918,15706
181,4,10798,43602,7703,15897
182,4,10831,43507,7915,15747
183,4,10677,43623,7953,15747
184,4,10633,41521,8726,17120
185,4,10626,41810,8710,16854
186,4,10590,41754,8630,17026
187,4,10536,41796,8619,17049
188,4,11229,39390,9885,17496
189,4,11344,39347,9874,17435
190,4,11208,41581,8731,16480
191,4,11255,41962,8418,16365
192,4,12365,39657,9507,16471
193,4,12515,39602,9554,16329
194,4,12570,39426,9854,16150
195,4,11916,41682,8570,15832
196,4,10458,43964,7681,15897
197,4,10505,43524,7903,16068
198,4,10328,43086,8298,16288
199,4,10475,43016,8195,16314
200,4,10304,43425,7907,16364
201,4,9762,45711,6862,15665
202,4,9997,45178,7320,15505
203,4,9903,47918,6094,14085
204,4,9842,47902,5910,14346
205,4,9973,50608,4697,12722
206,4,10385,49907,4965,12743
207,4,10362,49577,5261,12800
208,4,10390,49538,5230,12842
209,4,10520,49222,5470,12788
210,4,10316,49516,5447,12721
211,4,10369,49195,5519,12917
212,4,10061,49742,5280,12917
213,4,10702,47062,6353,13883
214,4,10655,46898,6666,13781
215,4,11955,44694,7890,13461
216,4,11970,44730,7891,13409
217,4,12194,44746,7661,13399
218,4,12356,47157,6481,12006
219,4,12419,47101,6505,11975
220,4,12395,47015,6524,12066
221,4,12413,46845,6681,12061
222,4,11921,44617,7813,13649
223,4,12556,42828,8853,13763
224,4,12629,42594,8655,14122
225,4,12566,42655,8637,14142
226,4,12363,42507,9028,14102
227,4,12566,42210,8843,14381
228,4,12312,42654,8821,14213
229,4,12496,42487,8937,14080
230,4,12841,40118,10326,14715
231,4,12034,42056,9247,14663
232,4,11941,41722,9562,14775
233,4,11806,41967,9496,14731
234,4,12634,39679,10672,15015
235,4,12645,39172,11073,15110
236,4,12127,37805,12017,16051
237,4,12190,37991,11576,16243
238,4,12185,38204,11409,16202
239,4,12247,38248,11308,16197
240,4,12353,38591,10914,16142
241,4,12480,39202,10219,16099
242,4,12423,39071,10480,16026
243,4,12560,39183,10286,15971
244,4,12704,38618,10946,15732
245,4,12831,38285,10881,16003
246,4,12807,38524,10909,15760
247,4,12194,36175,12458,17173
248,4,11826,38096,11425,16653
249,4,12119,40277,10149,15455
250,4,11977,40473,10232,15318
251,4,12347,39776,10405,15472
252,4,12219,39770,10627,15384
253,4,12252,39804,10787,15157
254,4,12362,39492,10867,15279
255,4,12787,42391,9354,13468
256,4,12271,43939,8257,13533
257,4,12138,44210,8295,13357
258,4,12463,41486,9712,14339
259,4,12635,40982,10158,14225
260,4,12763,40766,10294,14177
261,4,12433,41424,9995,14148
262,4,12787,40868,10304,14041
263,4,13737,38630,11965,13668
264,4,13906,38942,11572,13580
265,4,14038,38603,11534,13825
266,4,14074,38441,11900,13585
267,4,13916,37990,12098,13996
268,4,13923,38100,12128,13849
269,4,13626,38391,11823,14160
270,4,13366,40474,10842,13318
271,4,13583,40140,10742,13535
272,4,13497,40244,10765,13494
273,4,13569,39082,11464,13885
274,4,13904,41620,9963,12513
275,4,13901,41462,10027,12610
276,4,13274,43622,8698,12406
277,4,13309,43550,8753,12388
278,4,13131,44125,8360,12384
279,4,12937,44876,7980,12207
280,4,13034,44625,8070,12271
281,4,12932,43949,8544,12575
282,4,12722,44540,8287,12451
283,4,12788,44595,7861,12756
284,4,11790,46651,6826,12733
285,4,11567,47068,6772,12593
286,4,11869,46237,7080,12814
287,4,12455,43761,8762,13022
288,4,12464,43753,8510,13273
289,4,12235,44149,8333,13283
290,4,12328,44026,8211,13435
291,4,12733,42047,9594,13626
292,4,12320,44282,8140,13258
293,4,11880,45055,7912,13153
294,4,11976,45224,7683,13117
295,4,11896,43339,8634,14131
296,4,12323,42954,8866,13857
297,4,12212,43235,8662,13891
298,4,12487,45875,7523,12115
299,4,12714,45774,7233,12279
300,4,12725,45677,7383,12215
301,4,13673,43733,8452,12142
302,4,13814,44085,8189,11912
303,4,13672,44476,8016,11836
304,4,13936,43857,8525,11682
305,4,14324,44185,8025,11466
306,4,14141,41996,9259,12604
307,4,14059,42519,8949,12473
308,4,14430,42872,8446,12252
309,4,13127,45139,7366,12368
310,4,13142,45007,7560,12291
311,4,12962,44615,7806,12617
312,4,12840,44862,7678,12620
313,4,12547,42799,8640,14014
314,4,12778,42365,9020,13837
315,4,13104,39987,10500,14409
316,4,13085,40004,10521,14390
317,4,13189,39832,10558,14421
318,4,13264,39374,10856,14506
319,4,13230,39509,11069,14192
320,4,13087,39379,11131,14403
321,4,12633,37057,12589,15721
322,4,12746,36952,12780,15522
323,4,12765,36678,13022,15535
324,4,12948,36254,13323,15475
325,4,12882,36554,13106,15458
326,4,12777,34406,14662,16155
327,4,12685,34533,14617,16165
328,4,13002,34398,14577,16023
329,4,13135,34771,14253,15841
330,4,12989,34624,14480,15907
331,4,13309,34189,14708,15794
332,4,13397,36251,13358,14994
333,4,12899,33809,15370,15922
334,4,13826,31909,17140,15125
335,4,14204,32308,16409,15079
336,4,14311,31975,16532,15182
337,4,13951,31421,17287,15341
338,4,13491,33181,15962,15366
339,4,13533,33389,15872,15206
340,4,13522,33356,15493,15629
341,4,12851,31196,17410,16543
342,4,12784,31640,16909,16667
343,4,13116,30201,18051,16632
344,4,12929,27778,19868,17425
345,4,11909,25813,21648,18630
346,4,11732,25941,21856,18471
347,4,11146,27196,20975,18683
348,4,11150,27433,20602,18815
349,4,10722,27990,20014,19274
350,4,10734,27873,19938,19455
351,4,10747,28181,19776,19296
352,4,11385,29793,18200,18622
353,4,11790,31500,16908,17802
354,4,11630,31540,16951,17879
355,4,11397,31759,17299,17545
356,4,11825,33916,15171,17088
357,4,11896,31672,16845,17587
358,4,11678,31814,17052,17456
359,4,12911,29332,19134,16623
360,4,14001,27308,20204,16487
361,4,13599,28107,19750,16544
