round,seed,strategy,count,percentage
100,1024,exploitation,26393,0.34
101,1024,coop,41571,0.53
101,1024,defect,9907,0.13
101,1024,exploitation,26522,0.34
102,1024,coop,43877,0.56
102,1024,defect,8398,0.11
102,1024,exploitation,25725,0.33
103,1024,coop,43864,0.56
103,1024,defect,8494,0.11
103,1024,exploitation,25642,0.33
104,1024,coop,43995,0.56
104,1024,defect,8477,0.11
104,1024,exploitation,25528,0.33
105,1024,coop,44221,0.57
105,1024,defect,8192,0.11
105,1024,exploitation,25587,0.33
106,1024,coop,44289,0.57
106,1024,defect,8320,0.11
106,1024,exploitation,25391,0.33
107,1024,coop,44000,0.56
107,1024,defect,8490,0.11
107,1024,exploitation,25510,0.33
108,1024,coop,46609,0.6
108,1024,defect,7027,0.09
108,1024,exploitation,24364,0.31
109,1024,coop,45646,0.59
109,1024,defect,7444,0.1
109,1024,exploitation,24910,0.32
110,1024,coop,43263,0.55
110,1024,defect,8923,0.11
110,1024,exploitation,25814,0.33
111,1024,coop,43116,0.55
111,1024,defect,9066,0.12
111,1024,exploitation,25818,0.33
112,1024,coop,43072,0.55
112,1024,defect,9204,0.12
112,1024,exploitation,25724,0.33
113,1024,coop,41036,0.53
113,1024,defect,10454,0.13
113,1024,exploitation,26510,0.34
114,1024,coop,39134,0.5
114,1024,defect,11529,0.15
114,1024,exploitation,27337,0.35
115,1024,coop,39394,0.51
115,1024,defect,11074,0.14
115,1024,exploitation,27532,0.35
116,1024,coop,40064,0.51
116,1024,defect,10829,0.14
116,1024,exploitation,27107,0.35
117,1024,coop,39576,0.51
117,1024,defect,11238,0.14
117,1024,exploitation,27186,0.35
118,1024,coop,40165,0.51
118,1024,defect,10871,0.14
118,1024,exploitation,26964,0.35
119,1024,coop,40330,0.52
119,1024,defect,10721,0.14
119,1024,exploitation,26949,0.35
120,1024,coop,38804,0.5
120,1024,defect,11777,0.15
120,1024,exploitation,27419,0.35
121,1024,coop,38151,0.49
121,1024,defect,12161,0.16
121,1024,exploitation,27688,0.35
122,1024,coop,39704,0.51
122,1024,defect,11237,0.14
122,1024,exploitation,27059,0.35
123,1024,coop,39849,0.51
123,1024,defect,11228,0.14
123,1024,exploitation,26923,0.35
124,1024,coop,40045,0.51
124,1024,defect,10940,0.14
124,1024,exploitation,27015,0.35
125,1024,coop,39994,0.51
125,1024,defect,11064,0.14
125,1024,exploitation,26942,0.35
126,1024,coop,39532,0.51
126,1024,defect,11303,0.14
126,1024,exploitation,27165,0.35
127,1024,coop,39196,0.5
127,1024,defect,11405,0.15
127,1024,exploitation,27399,0.35
128,1024,coop,39316,0.5
128,1024,defect,11639,0.15
128,1024,exploitation,27045,0.35
129,1024,coop,38738,0.5
129,1024,defect,12012,0.15
129,1024,exploitation,27250,0.35
130,1024,coop,38855,0.5
130,1024,defect,11973,0.15
130,1024,exploitation,27172,0.35
131,1024,coop,36923,0.47
131,1024,defect,13212,0.17
131,1024,exploitation,27865,0.36
132,1024,coop,36771,0.47
132,1024,defect,13264,0.17
132,1024,exploitation,27965,0.36
133,1024,coop,37167,0.48
133,1024,defect,12818,0.16
133,1024,exploitation,28015,0.36
134,1024,coop,37204,0.48
134,1024,defect,13142,0.17
134,1024,exploitation,27654,0.35
135,1024,coop,36282,0.47
135,1024,defect,13821,0.18
135,1024,exploitation,27897,0.36
136,1024,coop,36546,0.47
136,1024,defect,13625,0.17
136,1024,exploitation,27829,0.36
137,1024,coop,38513,0.49
137,1024,defect,12292,0.16
137,1024,exploitation,27195,0.35
138,1024,coop,38651,0.5
138,1024,defect,11814,0.15
138,1024,exploitation,27535,0.35
139,1024,coop,36041,0.46
139,1024,defect,13779,0.18
139,1024,exploitation,28180,0.36
140,1024,coop,36769,0.47
140,1024,defect,13284,0.17
140,1024,exploitation,27947,0.36
141,1024,coop,39404,0.51
141,1024,defect,11746,0.15
141,1024,exploitation,26850,0.34
142,1024,coop,39507,0.51
142,1024,defect,11484,0.15
142,1024,exploitation,27009,0.35
143,1024,coop,39814,0.51
143,1024,defect,11334,0.15
143,1024,exploitation,26852,0.34
144,1024,coop,41721,0.53
144,1024,defect,10026,0.13
144,1024,exploitation,26253,0.34
145,1024,coop,42753,0.55
145,1024,defect,9419,0.12
145,1024,exploitation,25828,0.33
146,1024,coop,42080,0.54
146,1024,defect,9678,0.12
146,1024,exploitation,26242,0.34
147,1024,coop,42653,0.55
147,1024,defect,9294,0.12
147,1024,exploitation,26053,0.33
148,1024,coop,40045,0.51
148,1024,defect,10941,0.14
148,1024,exploitation,27014,0.35
149,1024,coop,40036,0.51
149,1024,defect,11068,0.14
149,1024,exploitation,26896,0.34
150,1024,coop,39908,0.51
150,1024,defect,11069,0.14
150,1024,exploitation,27023,0.35
151,1024,coop,40627,0.52
151,1024,defect,10848,0.14
151,1024,exploitation,26525,0.34
152,1024,coop,40230,0.52
152,1024,defect,10850,0.14
152,1024,exploitation,26920,0.35
153,1024,coop,42175,0.54
153,1024,defect,9554,0.12
153,1024,exploitation,26271,0.34
154,1024,coop,42664,0.55
154,1024,defect,9160,0.12
