round,seed,defect,exploit,exploit_,coop
1,897,19393,17049,12150,29408
2,897,19113,17105,12042,29740
3,897,17912,16254,12411,31423
4,897,17149,16164,12684,32003
5,897,17171,16097,12588,32144
6,897,16921,16044,12843,32192
7,897,17555,16145,13178,31122
8,897,17381,16560,12964,31095
9,897,16988,16447,13104,31461
10,897,17814,16544,12686,30956
11,897,19044,16462,13315,29179
12,897,18933,16497,13381,29189
13,897,17392,16621,12991,30996
14,897,17733,16500,12887,30880
15,897,18593,17158,12607,29642
16,897,19084,17184,12637,29095
17,897,19912,18062,12213,27813
18,897,20488,17861,12418,27233
19,897,20484,17642,12242,27632
20,897,21212,18078,11865,26845
21,897,19227,18458,11248,29067
22,897,19450,18396,11198,28956
23,897,19052,18501,11342,29105
24,897,17821,17528,11994,30657
25,897,17932,17384,11625,31059
26,897,17535,17752,11597,31116
27,897,17927,17385,11876,30812
28,897,16687,17296,11779,32238
29,897,15820,16683,11923,33574
30,897,14337,16343,11859,35461
31,897,12965,15632,11870,37533
32,897,13259,15722,11734,37285
33,897,13504,15971,11876,36649
34,897,14098,15564,12271,36067
35,897,12979,15040,12632,37349
36,897,13383,15202,12816,36599
37,897,13312,15114,12759,36815
38,897,13087,14833,12690,37390
39,897,11384,14761,12493,39362
40,897,12905,15047,12460,37588
41,897,12266,15371,11957,38406
42,897,12015,15255,11961,38769
43,897,12585,15272,12336,37807
44,897,12733,15320,12224,37723
45,897,12214,15660,11999,38127
46,897,11958,15350,12005,38687
47,897,10106,14371,12160,41363
48,897,8230,14020,11785,43965
49,897,8524,13766,11635,44075
50,897,8244,13488,11658,44610
51,897,9364,14658,11472,42506
52,897,9675,14432,11346,42547
53,897,9862,14540,11643,41955
54,897,9906,14560,11487,42047
55,897,9771,14568,11595,42066
56,897,9594,14181,11773,42452
57,897,10000,14971,11754,41275
58,897,10720,14873,11910,40497
59,897,10713,14728,11727,40832
60,897,11259,15032,11887,39822
61,897,11943,14931,12224,38902
62,897,12340,15456,12224,37980
63,897,12115,15392,11907,38586
64,897,12328,15336,11967,38369
65,897,11931,15488,11909,38672
66,897,12409,15343,11990,38258
67,897,11967,15560,12247,38226
68,897,12217,15493,11993,38297
69,897,12103,15500,12022,38375
70,897,10198,14272,12307,41223
71,897,10681,14877,12488,39954
72,897,10735,14764,12493,40008
73,897,10725,14914,12565,39796
74,897,8865,14285,12679,42171
75,897,9634,14462,12748,41156
76,897,9554,14676,12897,40873
77,897,9682,14466,12630,41222
78,897,9557,14726,12867,40850
79,897,9608,14570,12615,41207
80,897,11211,15046,12737,39006
81,897,10953,15189,12750,39108
82,897,10736,14732,12585,39947
83,897,10146,14358,12526,40970
84,897,10748,14250,12947,40055
85,897,10986,14405,13195,39414
86,897,10512,14140,12642,40706
87,897,10694,14497,12689,40120
88,897,11535,14861,12979,38625
89,897,11363,14576,12739,39322
90,897,12232,14502,13202,38064
91,897,12373,14709,13399,37519
92,897,12808,14881,13778,36533
93,897,12701,14672,13801,36826
94,897,12599,14662,13771,36968
95,897,13281,14822,14393,35504
96,897,11720,14780,14048,37452
97,897,11367,14837,14014,37782
98,897,12140,15482,14358,36020
99,897,12354,15471,14328,35847
100,897,11586,15036,14101,37277
101,897,10035,14842,14273,38850
102,897,10054,14469,13944,39533
103,897,10497,15073,14345,38085
104,897,11224,15327,14979,36470
105,897,11175,15045,14800,36980
106,897,10838,14755,14524,37883
107,897,11040,15099,14883,36978
108,897,12208,14444,15115,36233
109,897,12947,14985,15348,34720
110,897,12938,14909,15094,35059
111,897,12797,14995,15230,34978
112,897,12495,14726,15249,35530
113,897,13203,15134,15522,34141
114,897,13344,15126,15620,33910
115,897,13795,15054,15568,33583
116,897,13706,15183,15734,33377
117,897,13702,14540,15344,34414
118,897,14157,15182,15651,33010
119,897,14818,15537,16135,31510
120,897,14882,15480,16020,31618
121,897,15177,15315,15866,31642
122,897,14987,15580,15958,31475
123,897,15464,15827,16388,30321
124,897,14492,15702,16098,31708
125,897,14093,15494,15651,32762
126,897,14312,15318,15556,32814
127,897,15076,15813,15681,31430
128,897,15191,15922,15819,31068
129,897,16315,15693,15605,30387
130,897,16398,15356,15446,30800
131,897,16941,15463,15361,30235
132,897,16908,15412,15437,30243
133,897,15553,15483,15515,31449
134,897,16268,15509,15467,30756
135,897,14765,16210,15418,31607
136,897,16079,15540,15290,31091
137,897,15935,15533,15250,31282
138,897,16080,15708,15360,30852
139,897,15895,15603,15408,31094
140,897,15267,15772,15241,31720
141,897,14635,15555,14488,33322
142,897,12874,15296,14718,35112
143,897,12839,15154,14604,35403
144,897,13068,15458,14939,34535
145,897,13244,15290,14790,34676
146,897,13309,15180,14722,34789
147,897,13071,15303,14759,34867
148,897,12558,15197,14864,35381
149,897,10720,15105,14840,37335
150,897,10260,15034,14658,38048
151,897,10323,15050,14763,37864
152,897,10450,15025,14707,37818
153,897,10529,14890,14514,38067
154,897,10344,14939,14541,38176
155,897,9824,14376,14203,39597
156,897,8998,13819,14013,41170
157,897,9053,13664,14022,41261
158,897,10616,14291,13991,39102
159,897,10099,14076,13950,39875
160,897,9732,14121,13902,40245
161,897,9590,14049,13718,40643
162,897,10109,13948,13907,40036
163,897,10341,14079,13630,39950
164,897,10217,14127,13790,39866
165,897,9956,14020,13816,40208
166,897,9683,14187,13944,40186
167,897,9790,13839,13704,40667
168,897,9498,13889,13868,40745
169,897,10982,14525,13423,39070
170,897,13130,14639,13502,36729
171,897,12237,14646,13515,37602
