,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,461,625,coop,36771168,7690,0.472,0.099
1,461,625,defect,13555311,5861,0.174,0.075
2,461,625,exploitation,27673521,2070,0.355,0.027
