round,seed,exploit,defect,exploit_,coop
1,612,16746,19674,12136,29444
2,612,16724,20175,12593,28508
3,612,16766,20021,12510,28703
4,612,17146,22066,12081,26707
5,612,16979,21169,11674,28178
6,612,16559,18940,12431,30070
7,612,16799,18189,12245,30767
8,612,16691,18221,12181,30907
9,612,16657,17676,11776,31891
10,612,16402,18391,12332,30875
11,612,15633,16435,12691,33241
12,612,15482,17027,12890,32601
13,612,15872,16519,12808,32801
14,612,15625,17246,13138,31991
15,612,15661,14983,12481,34875
16,612,15811,15141,12408,34640
17,612,15370,15707,12924,33999
18,612,15189,15402,12730,34679
19,612,15023,17610,13305,32062
20,612,15477,17776,13227,31520
21,612,15264,17584,13038,32114
22,612,15314,18528,13048,31110
23,612,15371,18548,13231,30850
24,612,15316,17893,13247,31544
25,612,15005,19351,13632,30012
26,612,15565,20763,13523,28149
27,612,16151,22914,12947,25988
28,612,16347,21253,12732,27668
29,612,16141,19993,12447,29419
30,612,16947,21145,12239,27669
31,612,16886,21364,12085,27665
32,612,16552,20520,12422,28506
33,612,17004,19554,11795,29647
34,612,17051,18998,11854,30097
35,612,17011,20517,12406,28066
36,612,16960,20623,12425,27992
37,612,16274,22761,13307,25658
38,612,15989,22789,13093,26129
39,612,16028,23226,12979,25767
40,612,16182,22624,12841,26353
41,612,15862,24084,13709,24345
42,612,16742,22052,12792,26414
43,612,16700,22408,12693,26199
44,612,16647,22136,12701,26516
45,612,17085,22988,12627,25300
46,612,16151,25211,13608,23030
47,612,16475,22956,13311,25258
48,612,16102,24404,13856,23638
49,612,16310,24399,13769,23522
50,612,16181,24978,13720,23121
51,612,15094,22810,14879,25217
52,612,15616,21518,14260,26606
53,612,15194,20086,14146,28574
54,612,15123,20186,14037,28654
55,612,15446,20549,13889,28116
56,612,15415,20215,13727,28643
57,612,16235,19249,13534,28982
58,612,16379,18782,13373,29466
59,612,16277,18601,13574,29548
60,612,16515,18946,13228,29311
61,612,16563,18914,13268,29255
62,612,16356,19170,13081,29393
63,612,16267,19128,13173,29432
64,612,16366,19254,13053,29327
65,612,16426,19046,13117,29411
66,612,16292,19515,13164,29029
67,612,16827,20902,12899,27372
68,612,16698,21107,12881,27314
69,612,16479,21416,13315,26790
70,612,16380,21519,13326,26775
71,612,16252,21592,13119,27037
72,612,16707,20409,13236,27648
73,612,16018,22573,13957,25452
74,612,16245,23099,13482,25174
75,612,16119,22546,13816,25519
76,612,16210,22463,13979,25348
77,612,15906,22636,13840,25618
78,612,16225,24561,13873,23341
79,612,16547,23118,13223,25112
80,612,16566,24659,13268,23507
81,612,16464,24405,13418,23713
82,612,15865,23674,13678,24783
83,612,15403,22228,13888,26481
84,612,15507,21436,14365,26692
85,612,15120,22574,14179,26127
86,612,15128,22513,14281,26078
87,612,15183,21898,14654,26265
88,612,15224,22342,14433,26001
89,612,14431,20440,14628,28501
90,612,14866,21315,15040,26779
91,612,14765,21233,14859,27143
92,612,14518,22463,15522,25497
