,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,536,35,coop,17456502,10894,0.224,0.14
1,536,35,defect,32918941,12977,0.422,0.167
2,536,35,exploitation,27624557,3845,0.354,0.049
