,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,80,598,coop,25334000,7100,0.325,0.091
1,80,598,defect,23340645,7072,0.299,0.091
2,80,598,exploitation,29325355,1262,0.376,0.017
