round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29922,17326,11830,18922
3,2,27640,18030,11231,21099
4,2,27651,18195,11304,20850
5,2,27741,18507,11469,20283
6,2,30014,17219,11423,19344
7,2,30141,18208,11185,18466
8,2,28695,18932,10943,19430
9,2,27417,19326,10981,20276
10,2,26021,19541,10632,21806
11,2,25061,19518,10767,22654
12,2,25365,19438,10615,22582
13,2,23038,20368,10201,24393
14,2,23402,19932,9909,24757
15,2,23398,20451,10052,24099
16,2,22518,20182,10381,24919
17,2,22303,20353,10390,24954
18,2,20247,19112,11449,27192
19,2,18761,18891,11019,29329
20,2,18641,18852,11248,29259
21,2,17160,18613,11576,30651
22,2,17103,18718,11413,30766
23,2,16063,18446,11561,31930
24,2,14310,18070,11399,34221
25,2,13979,18074,10890,35057
26,2,13202,18280,10630,35888
27,2,12682,17474,10279,37565
28,2,13536,17500,10385,36579
29,2,13361,17704,10295,36640
30,2,11784,17705,9502,39009
31,2,12108,17648,9334,38910
32,2,11213,16478,9897,40412
33,2,11069,16611,9749,40571
34,2,10048,15754,9866,42332
35,2,8658,15325,10200,43817
36,2,9672,15226,10381,42721
37,2,9656,15100,10487,42757
38,2,9828,15257,10333,42582
39,2,10516,15107,10786,41591
40,2,10369,14978,10546,42107
41,2,11034,14987,10987,40992
42,2,10496,15106,10722,41676
43,2,10161,15107,10818,41914
44,2,10484,15071,10665,41780
45,2,10929,15309,11011,40751
46,2,11220,15085,10777,40918
47,2,10334,15032,10723,41911
48,2,11447,14718,11423,40412
49,2,11916,14625,11996,39463
50,2,11156,14626,11903,40315
51,2,10563,14118,12283,41036
52,2,9987,13077,12351,42585
53,2,9166,11967,12423,44444
54,2,10891,12371,13224,41514
55,2,11097,12778,13139,40986
56,2,12344,12987,13257,39412
57,2,12347,13008,13079,39566
58,2,12190,12999,13273,39538
59,2,11636,12595,13254,40515
60,2,11959,12872,13454,39715
61,2,13335,13084,13540,38041
62,2,13167,12702,13635,38496
63,2,12300,12317,13789,39594
64,2,12303,12221,13802,39674
65,2,12354,12250,13826,39570
66,2,11617,12421,13589,40373
67,2,11599,12310,13547,40544
68,2,11464,12238,13627,40671
69,2,11460,12257,13648,40635
70,2,11379,12580,13708,40333
71,2,11577,12397,13506,40520
72,2,11528,12377,13569,40526
73,2,10495,12605,12665,42235
74,2,9879,12202,12752,43167
75,2,10039,12211,12457,43293
76,2,9749,12267,12720,43264
77,2,11477,11869,14290,40364
78,2,11463,11871,14259,40407
79,2,13189,11235,15392,38184
80,2,13013,11390,15476,38121
81,2,12746,11289,15264,38701
82,2,13561,11292,15439,37708
83,2,14685,11626,15297,36392
84,2,13114,11116,15623,38147
85,2,13803,11259,15357,37581
86,2,12296,11162,14914,39628
87,2,11622,10789,15017,40572
88,2,10488,10335,14769,42408
89,2,10005,10453,14940,42602
90,2,10449,10402,14987,42162
91,2,11177,10654,14754,41415
92,2,11058,10744,14979,41219
93,2,11545,10917,15155,40383
94,2,10889,10509,14871,41731
95,2,10412,10738,14718,42132
96,2,11430,10906,14866,40798
97,2,12178,11126,14761,39935
98,2,11849,11128,14922,40101
99,2,14081,11233,15770,36916
100,2,14797,11582,15466,36155
101,2,13971,11461,15363,37205
102,2,13676,11468,15388,37468
103,2,12161,11323,14580,39936
104,2,12086,11501,14645,39768
105,2,11747,11438,14780,40035
106,2,12063,11454,14708,39775
107,2,10757,11035,14469,41739
108,2,10876,11019,14615,41490
109,2,10223,10789,14340,42648
110,2,11964,11594,14558,39884
111,2,11556,11898,14727,39819
112,2,11697,11859,14670,39774
113,2,12086,11489,14346,40079
114,2,12161,11623,14663,39553
115,2,11571,11416,14606,40407
116,2,12090,11652,14756,39502
117,2,11688,11320,14710,40282
118,2,11841,11449,14544,40166
119,2,11582,11418,14576,40424
120,2,11445,11264,14524,40767
121,2,12311,11550,14793,39346
122,2,10557,12045,13303,42095
123,2,10426,12120,13440,42014
124,2,11487,12097,13465,40951
125,2,11298,12181,13494,41027
126,2,12656,12980,13269,39095
127,2,13308,13059,13404,38229
128,2,12431,13111,13402,39056
129,2,12518,13234,13312,38936
130,2,11417,12981,13245,40357
131,2,13327,14041,12837,37795
132,2,13322,14001,12596,38081
133,2,14099,14364,12617,36920
134,2,13399,14241,12351,38009
135,2,13467,14435,12399,37699
136,2,14632,14445,12748,36175
137,2,15060,14400,12743,35797
138,2,13789,14218,12663,37330
139,2,14496,14382,13158,35964
140,2,14495,14215,13197,36093
141,2,15432,14214,13244,35110
142,2,14858,14042,13296,35804
143,2,13994,13944,12657,37405
144,2,13091,14106,12366,38437
145,2,13632,14110,12988,37270
146,2,14712,14345,12776,36167
147,2,13975,14429,13095,36501
148,2,14213,14445,13068,36274
149,2,12817,13838,13115,38230
150,2,12306,13403,13045,39246
151,2,13170,13669,13066,38095
152,2,12901,13478,12775,38846
153,2,12173,13137,13088,39602
154,2,12096,13195,13062,39647
155,2,13093,14109,12887,37911
156,2,12523,13719,12595,39163
157,2,12622,13602,12556,39220
158,2,13107,13913,12855,38125
159,2,12261,13170,12921,39648
160,2,12917,13557,12717,38809
161,2,11028,14034,11948,40990
162,2,10355,13686,11444,42515
163,2,10279,13760,11486,42475
164,2,10412,13901,11442,42245
165,2,10753,13648,11956,41643
166,2,11197,13874,12095,40834
167,2,11606,13619,12151,40624
168,2,11854,13597,11784,40765
169,2,12313,13876,12463,39348
170,2,12146,13960,12525,39369
171,2,11249,14091,12070,40590
172,2,12698,13760,12724,38818
173,2,12737,13674,12613,38976
174,2,12848,13611,12591,38950
175,2,13017,13862,12994,38127
176,2,12071,13385,12408,40136
177,2,11497,13372,12262,40869
178,2,12471,13292,12520,39717
179,2,12473,13674,12614,39239
180,2,13402,13659,12485,38454
181,2,13218,13741,12697,38344
182,2,13535,13759,12469,38237
183,2,12646,13726,12122,39506
184,2,12414,13834,12250,39502
185,2,11912,13681,12264,40143
186,2,12107,13568,12189,40136
187,2,11445,13956,12185,40414
188,2,11579,13840,12166,40415
189,2,11719,13688,11986,40607
190,2,10818,13720,11831,41631
