round,seed,exploit,coop,exploit_,defect
1,16,11732,29597,17191,19480
2,16,12181,30822,16749,18248
3,16,12678,29443,16335,19544
4,16,12682,29344,16303,19671
5,16,13289,27872,16294,20545
6,16,13201,28261,16287,20251
7,16,12664,30208,16674,18454
8,16,12311,28569,17245,19875
9,16,12116,30545,16865,18474
10,16,12316,30235,16932,18517
11,16,13056,29000,16474,19470
12,16,13050,28780,16410,19760
13,16,13267,26588,16596,21549
14,16,13185,26508,16552,21755
15,16,13176,25191,16612,23021
16,16,13365,25082,16733,22820
17,16,13148,27263,16910,20679
18,16,13017,25682,17470,21831
19,16,12986,25808,17277,21929
20,16,13431,23665,17108,23796
21,16,13886,22631,16573,24910
22,16,14923,20605,15586,26886
23,16,15888,21042,15491,25579
24,16,15606,22393,15317,24684
25,16,15639,22502,15343,24516
26,16,15845,21216,14911,26028
27,16,14869,22735,16173,24223
28,16,14767,23291,16500,23442
29,16,15868,21329,15454,25349
30,16,15805,21679,15813,24703
31,16,16258,22263,15794,23685
32,16,16678,22347,15688,23287
33,16,17691,20832,15423,24054
34,16,17557,20831,15326,24286
35,16,17290,22529,15118,23063
36,16,17000,24045,15037,21918
37,16,15892,25958,15427,20723
38,16,15969,25620,15484,20927
39,16,15283,26930,15799,19988
40,16,14478,28534,16144,18844
41,16,14256,29371,16456,17917
42,16,14337,29687,16477,17499
43,16,14516,29374,16384,17726
44,16,14515,29190,16567,17728
45,16,14871,27342,16343,19444
46,16,14905,27297,16306,19492
47,16,15233,27563,16379,18825
48,16,15317,27100,16140,19443
49,16,14420,25343,17156,21081
50,16,14967,27263,16327,19443
51,16,15838,25847,15786,20529
52,16,15381,23854,16497,22268
53,16,16349,22330,15914,23407
54,16,16430,22140,15820,23610
55,16,16577,21063,16166,24194
56,16,17113,19709,16070,25108
57,16,16499,21347,16248,23906
58,16,16400,21022,15827,24751
59,16,16181,19423,16043,26353
60,16,16342,20399,15833,25426
61,16,17324,22367,14772,23537
62,16,17099,24004,14614,22283
63,16,17040,22287,15007,23666
64,16,16293,24157,15901,21649
65,16,16156,24308,15746,21790
66,16,16393,24097,15794,21716
67,16,16184,24264,15787,21765
68,16,16143,25780,15549,20528
69,16,14919,27943,16558,18580
70,16,14560,25851,17277,20312
71,16,13610,27557,18152,18681
72,16,13376,29416,17644,17564
73,16,12428,31325,17836,16411
74,16,12182,31467,17891,16460
75,16,12392,31508,18285,15815
76,16,12358,32001,18324,15317
77,16,12514,34069,17665,13752
78,16,12624,31855,18180,15341
79,16,12680,31814,18197,15309
80,16,12739,31605,17832,15824
81,16,13998,29401,16968,17633
82,16,13878,29774,17322,17026
83,16,14737,31960,15954,15349
84,16,15283,29836,15943,16938
85,16,15662,28110,16212,18016
86,16,15215,27357,16338,19090
87,16,15515,27792,16230,18463
88,16,14239,25879,17504,20378
89,16,13315,27816,18439,18430
90,16,13856,25838,18050,20256
91,16,14097,26139,18000,19764
92,16,13194,25593,18272,20941
93,16,14367,23758,17220,22655
94,16,14410,23933,17481,22176
95,16,15362,22306,17115,23217
96,16,15440,22403,17117,23040
97,16,15277,22582,16933,23208
98,16,15609,22911,17180,22300
99,16,14644,24092,17657,21607
100,16,14678,24496,17650,21176
101,16,14674,24105,17519,21702
102,16,14508,25768,17147,20577
103,16,14248,26319,17801,19632
104,16,14140,27792,17332,18736
105,16,13758,29124,16990,18128
106,16,14131,27585,16976,19308
107,16,14244,27499,16958,19299
108,16,14281,25928,17427,20364
109,16,14434,26005,17464,20097
110,16,14397,27508,16939,19156
111,16,14001,29556,16978,17465
112,16,14298,29734,17373,16595
113,16,14204,29840,17156,16800
114,16,14523,30373,17049,16055
115,16,14532,30157,16998,16313
116,16,14309,29282,17350,17059
117,16,12911,31730,17787,15572
118,16,12860,31665,17817,15658
119,16,12835,31555,18071,15539
120,16,12858,31771,17778,15593
121,16,13927,33677,16411,13985
122,16,13211,34561,17034,13194
123,16,13233,34451,17066,13250
124,16,12453,36596,17196,11755
125,16,12392,36687,17225,11696
126,16,13512,34725,16461,13302
127,16,14222,34835,16502,12441
128,16,13469,32925,17638,13968
129,16,13508,32974,17864,13654
130,16,14489,31020,17926,14565
131,16,14619,31071,17858,14452
132,16,14087,29684,19085,15144
133,16,14915,29820,18667,14598
134,16,14248,27795,20134,15823
135,16,14224,27509,19659,16608
136,16,14207,27468,19655,16670
137,16,13813,27378,19616,17193
138,16,13491,27021,19622,17866
139,16,13155,28909,19663,16273
140,16,13081,29002,19653,16264
141,16,13597,27223,19276,17904
142,16,14334,25446,19418,18802
143,16,14169,25615,19298,18918
144,16,13393,23604,20422,20581
145,16,12144,25457,21526,18873
146,16,12962,27364,20412,17262
147,16,14500,25370,19258,18872
148,16,14547,25426,19253,18774
149,16,15119,23405,18920,20556
150,16,16220,21816,17654,22310
151,16,16230,21709,17733,22328
152,16,16169,21268,17469,23094
153,16,16137,21508,17352,23003
154,16,16887,19751,16317,25045
155,16,16959,19691,16412,24938
156,16,17072,19571,16339,25018
157,16,17011,19841,16324,24824
158,16,15551,18090,17502,26857
159,16,15376,18101,17525,26998
160,16,14966,16938,18104,27992
161,16,13990,18447,19485,26078
162,16,14230,17967,18466,27337
163,16,14827,19306,17531,26336
164,16,14062,20805,18127,25006
165,16,14674,19543,18007,25776
166,16,13526,17930,18824,27720
167,16,12941,18917,19236,26906
168,16,13278,17607,19036,28079
169,16,13318,17529,19030,28123
170,16,14608,19241,17902,26249
171,16,14771,19326,17798,26105
172,16,14721,17709,17332,28238
173,16,14663,17723,17384,28230
174,16,14603,19043,17350,27004
175,16,13894,20409,17954,25743
176,16,13928,19053,17951,27068
177,16,13622,18724,17827,27827
178,16,13687,18494,17965,27854
179,16,13602,18673,17946,27779
180,16,13524,18617,17893,27966
181,16,13515,18747,17905,27833
182,16,14305,17291,17563,28841
183,16,14073,17269,17471,29187
184,16,14228,17279,17416,29077
185,16,13477,18776,17964,27783
186,16,13341,19098,18591,26970
187,16,13309,20958,18617,25116
188,16,13509,20702,18709,25080
189,16,13754,22053,18106,24087
190,16,13364,20106,18291,26239
191,16,13293,20005,18357,26345
192,16,13288,20145,18312,26255
193,16,13431,21346,17844,25379
194,16,12853,23088,18320,23739
195,16,13656,21657,18072,24615
196,16,14187,23268,17219,23326
197,16,13390,24555,17344,22711
198,16,13681,24686,17336,22297
199,16,13830,25041,17453,21676
200,16,13888,24854,17288,21970
201,16,13926,24794,17329,21951
202,16,14010,25530,17595,20865
203,16,13836,25405,17654,21105
204,16,13991,25416,17735,20858
205,16,14013,25285,17296,21406
206,16,13636,24880,17427,22057
207,16,13897,23400,17495,23208
208,16,13918,23138,17703,23241
209,16,13397,21797,18451,24355
210,16,13368,21857,18409,24366
211,16,13699,20618,18485,25198
212,16,13739,20335,18589,25337
213,16,14073,20834,18568,24525
214,16,15108,22570,17701,22621
215,16,14925,22906,17630,22539
216,16,14995,21303,18034,23668
217,16,14778,21581,19108,22533
218,16,14612,21831,19065,22492
219,16,15326,20635,19003,23036
220,16,14906,19986,19328,23780
221,16,14811,20226,19245,23718
222,16,15291,20476,19300,22933
223,16,14075,18895,20413,24617
224,16,13985,19197,21321,23497
225,16,14044,20790,20449,22717
226,16,15512,18924,19424,24140
227,16,16190,20508,18538,22764
228,16,16020,19329,19182,23469
229,16,16059,19184,19261,23496
230,16,16089,19320,19145,23446
231,16,16144,19293,19156,23407
232,16,16045,19223,19239,23493
233,16,17045,17437,18089,25429
234,16,18006,19309,17321,23364
235,16,17897,19233,17229,23641
236,16,18068,17684,16768,25480
237,16,18083,17575,16926,25416
238,16,18224,19023,16538,24215
239,16,18405,20168,15658,23769
240,16,18375,20303,15630,23692
241,16,19303,22046,14552,22099
242,16,19430,21844,14735,21991
243,16,19299,23686,14582,20433
244,16,19342,23817,14597,20244
245,16,19490,23547,14728,20235
246,16,20611,21883,13530,21976
247,16,20743,21934,13323,22000
248,16,21182,22190,13512,21116
249,16,21800,22428,13278,20494
250,16,21900,22495,13288,20317
251,16,20848,22077,13552,21523
252,16,20852,21907,13445,21796
253,16,20860,22069,13414,21657
254,16,20770,22065,13422,21743
255,16,21005,21475,12672,22848
256,16,20829,21595,12641,22935
257,16,20903,21687,12662,22748
258,16,20120,23311,13635,20934
259,16,20223,21876,14181,21720
260,16,19874,23938,14179,20009
261,16,19208,25760,14657,18375
262,16,19914,25819,14827,17440
263,16,19850,27950,14122,16078
264,16,19931,27824,14272,15973
265,16,18754,29301,14485,15460
266,16,18692,27369,14861,17078
267,16,18727,27373,14816,17084
268,16,18327,27117,14762,17794
269,16,18413,26673,14517,18397
270,16,18370,25985,14110,19535
271,16,18336,26040,14112,19512
272,16,18270,26311,14059,19360
273,16,18595,26452,13908,19045
274,16,18546,24912,15074,19468
275,16,18458,25043,14852,19647
276,16,17395,27192,15494,17919
277,16,17946,25053,15361,19640
278,16,17746,25169,15782,19303
279,16,18426,23656,15634,20284
280,16,18342,23850,15614,20194
281,16,18482,23653,15611,20254
282,16,18418,23770,15641,20171
283,16,17822,22078,16758,21342
284,16,18342,23775,16258,19625
285,16,18428,23828,16262,19482
286,16,18286,23889,16330,19495
287,16,18333,23870,16223,19574
288,16,18271,23997,16280,19452
289,16,18321,23913,16209,19557
290,16,18175,24018,16318,19489
291,16,18358,23925,16280,19437
292,16,19345,25908,14724,18023
293,16,19696,24016,15014,19274
294,16,19690,25407,13941,18962
295,16,19539,24028,14868,19565
296,16,19606,23959,14993,19442
297,16,18258,25780,16014,17948
298,16,19059,26284,15891,16766
299,16,18954,26277,15769,17000
300,16,18556,28185,16105,15154
301,16,19737,26067,15471,16725
302,16,19785,26329,15231,16655
303,16,19622,26414,15284,16680
304,16,18812,26149,15525,17514
305,16,18641,27972,15372,16015
306,16,18625,28147,16189,15039
307,16,18009,26711,17437,15843
308,16,18340,24751,17503,17406
309,16,18390,24851,17477,17282
310,16,18259,24829,17628,17284
311,16,19784,22988,16442,18786
312,16,19823,22799,16480,18898
313,16,19027,21353,17105,20515
314,16,18939,21345,17083,20633
315,16,20361,19717,16480,21442
316,16,20404,20114,17325,20157
317,16,20481,20139,17307,20073
318,16,20391,20156,17251,20202
319,16,20318,20330,17243,20109
320,16,20264,20195,17382,20159
321,16,21659,21861,16066,18414
322,16,21415,21813,16142,18630
323,16,21482,20211,16179,20128
324,16,20768,21679,15943,19610
325,16,20751,21565,15931,19753
326,16,21017,19873,15663,21447
327,16,20486,21578,16114,19822
328,16,20559,21568,16240,19633
329,16,20719,23162,16040,18079
330,16,20699,23346,15817,18138
331,16,19837,24974,16593,16596
332,16,18423,26754,17073,15750
333,16,18347,24688,17608,17357
334,16,18265,24848,17467,17420
335,16,18310,24924,17517,17249
336,16,17912,23013,18166,18909
337,16,18136,22965,18057,18842
338,16,17879,24164,17415,18542
339,16,17858,24296,17356,18490
340,16,17795,24361,17420,18424
341,16,16452,26177,18540,16831
342,16,15573,24321,19825,18281
343,16,16193,22532,19176,20099
344,16,16671,20671,18729,21929
345,16,17465,19229,17626,23680
346,16,17696,19103,17690,23511
347,16,18898,17563,16178,25361
348,16,19240,16145,15396,27219
349,16,19342,14778,15627,28253
350,16,19450,14927,15558,28065
351,16,19845,13506,14402,30247
352,16,21676,14933,13252,28139
353,16,21862,16261,13302,26575
354,16,21465,16054,13256,27225
355,16,21481,16082,13261,27176
356,16,21465,16176,13229,27130
357,16,21618,16096,13206,27080
358,16,20625,14634,13510,29231
359,16,20287,16237,14152,27324
360,16,19675,17495,15487,25343
361,16,20072,16058,14747,27123
362,16,20948,17665,14175,25212
363,16,20745,17664,14156,25435
364,16,20389,19019,14137,24455
365,16,19571,17293,14880,26256
366,16,19731,17163,15048,26058
367,16,19511,17355,15027,26107
368,16,19497,17440,14921,26142
369,16,19369,17339,14978,26314
370,16,19414,17491,14896,26199
371,16,17866,15797,16208,28129
372,16,18660,17333,15819,26188
373,16,19330,17888,15824,24958
374,16,18276,16228,16963,26533
375,16,19184,14930,15302,28584
376,16,18400,15977,15864,27759
377,16,19276,14409,14533,29782
378,16,19499,13360,14645,30496
379,16,19253,13333,14652,30762
380,16,19363,13532,14554,30551
381,16,19423,13425,14611,30541
382,16,19320,13703,15185,29792
383,16,19529,14844,16054,27573
384,16,19316,15029,15905,27750
385,16,18617,16542,17050,25791
386,16,18600,16456,17166,25778
387,16,19161,15104,16053,27682
388,16,18967,13628,15633,29772
389,16,19184,15111,16007,27698
390,16,19268,14990,15954,27788
391,16,20160,13538,14723,29579
392,16,18893,15116,16438,27553
393,16,18776,15085,16290,27849
394,16,18024,13709,16762,29505
395,16,17134,12331,16916,31619
396,16,17541,13560,17296,29603
397,16,16130,12493,17648,31729
398,16,16405,12392,17558,31645
399,16,16156,12276,17805,31763
400,16,16058,11351,17940,32651
401,16,16150,11290,17954,32606
402,16,16105,11239,17999,32657
403,16,16160,11138,18077,32625
404,16,15511,12569,19162,30758
405,16,15553,12662,19230,30555
406,16,15631,12548,19330,30491
407,16,15483,12623,19242,30652
408,16,15505,12540,19391,30564
409,16,13783,11164,20480,32573
410,16,14654,12482,20277,30587
411,16,14780,12802,20912,29506
412,16,14557,11513,20358,31572
413,16,15100,10289,18928,33683
414,16,15313,10177,18923,33587
415,16,15255,10242,18969,33534
416,16,15951,9277,18340,34432
417,16,15919,9261,18166,34654
418,16,16719,10465,18318,32498
419,16,16519,9206,17565,34710
420,16,16636,9286,17311,34767
421,16,15682,8300,17463,36555
422,16,15655,8297,17345,36703
423,16,15596,8142,17379,36883
424,16,14679,7258,17234,38829
425,16,14680,7241,17148,38931
426,16,14833,7251,17141,38775
427,16,14601,7186,17209,39004
428,16,14534,7279,17156,39031
429,16,14679,7253,17193,38875
430,16,15795,8367,17222,36616
431,16,15652,8252,17357,36739
432,16,15437,8421,17338,36804
433,16,14622,7223,17263,38892
434,16,13891,8311,19039,36759
435,16,12352,7258,19505,38885
436,16,12365,7297,19534,38804
437,16,12260,7237,19489,39014
438,16,13083,8190,20071,36656
439,16,13006,8238,19907,36849
440,16,13483,9156,19546,35815
441,16,13517,9166,19586,35731
442,16,13560,9099,19633,35708
443,16,13483,9067,19592,35858
444,16,13546,9164,19797,35493
445,16,13841,10315,20360,33484
446,16,14449,10544,20959,32048
447,16,13908,10123,20196,33773
448,16,13801,10364,20212,33623
449,16,14175,9424,20342,34059
450,16,14223,9371,20491,33915
451,16,15975,10522,19406,32097
452,16,15413,11689,19917,30981
453,16,17183,12788,18775,29254
454,16,17417,12866,18781,28936
455,16,17311,12949,18885,28855
456,16,16953,12556,18442,30049
457,16,16886,12597,18273,30244
458,16,16451,13749,18527,29273
459,16,17470,15242,18086,27202
460,16,17628,15286,18006,27080
461,16,17586,15239,18113,27062
462,16,18207,16679,17866,25248
463,16,18882,17754,16783,24581
464,16,19723,16608,16435,25234
465,16,19515,16575,16472,25438
466,16,19491,16681,16550,25278
467,16,18482,15130,16997,27391
468,16,19421,15395,16879,26305
469,16,17799,14031,18022,28148
470,16,17743,14027,17989,28241
471,16,18019,12811,18123,29047
472,16,18059,12837,18069,29035
473,16,18996,11710,17217,30077
474,16,20426,13112,16457,28005
475,16,20478,13131,16450,27941
476,16,20581,12912,16608,27899
477,16,18764,11715,17569,29952
478,16,17375,10624,18237,31764
479,16,17301,10628,18164,31907
480,16,17566,11892,18730,29812
481,16,16899,10556,18788,31757
482,16,16837,10687,18653,31823
483,16,16757,10602,18604,32037
484,16,16856,10670,18606,31868
485,16,16289,11550,18715,31446
486,16,16433,11479,18498,31590
487,16,16633,12489,18271,30607
488,16,17260,13746,17390,29604
489,16,17167,12555,17742,30536
490,16,17069,12627,17808,30496
491,16,16931,11233,17189,32647
492,16,16771,11094,16899,33236
493,16,16572,12481,17837,31110
494,16,16763,12297,17790,31150
495,16,16262,13236,17761,30741
496,16,15637,11891,17605,32867
497,16,15683,12002,17604,32711
498,16,15865,12971,16895,32269
499,16,15861,12916,16980,32243
500,16,15575,12109,17471,32845
501,16,16910,10703,15637,34750
502,16,16138,11620,15977,34265
503,16,16669,12908,16151,32272
504,16,16289,11433,15780,34498
505,16,15656,10181,15626,36537
506,16,13880,8988,16388,38744
507,16,14209,8439,15946,39406
508,16,14157,8436,16008,39399
509,16,14756,7205,14268,41771
510,16,15924,8318,14536,39222
511,16,15326,7276,13914,41484
512,16,15191,7327,13854,41628
513,16,15257,7275,13893,41575
514,16,15527,6167,12083,44223
515,16,15465,6350,12314,43871
516,16,15384,6919,12347,43350
517,16,15378,6812,12219,43591
518,16,14415,6182,12602,44801
519,16,13905,7095,14691,42309
520,16,13930,7057,14620,42393
521,16,13953,7003,14688,42356
522,16,14159,6491,14467,42883
523,16,14242,6480,14488,42790
524,16,13269,5665,14077,44989
525,16,13157,5564,14010,45269
526,16,15208,6460,13384,42948
527,16,15214,6572,13565,42649
528,16,15296,6433,13529,42742
529,16,15045,7227,13420,42308
530,16,13924,6101,13248,44727
531,16,14018,6205,13172,44605
532,16,14008,6105,13221,44666
533,16,13967,6207,13187,44639
534,16,13409,7133,15316,42142
535,16,13108,7693,15322,41877
536,16,13187,7743,15475,41595
537,16,13172,7089,15589,42150
538,16,13087,7074,15437,42402
539,16,13053,7160,15523,42264
540,16,13894,7486,15717,40903
541,16,13929,7389,15825,40857
542,16,13773,6866,15763,41598
543,16,13907,6716,15952,41425
544,16,14003,6764,15716,41517
545,16,13914,6834,15875,41377
