,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,218,828,coop,20342437,12052,0.261,0.154
1,218,828,defect,29237961,12975,0.375,0.167
2,218,828,exploitation,28419602,2961,0.364,0.038
