round,seed,coop,exploit,exploit_,defect
1,8,29383,11742,17462,19413
2,8,30985,12141,16624,18250
3,8,31205,12170,16679,17946
4,8,29292,12643,16533,19532
5,8,28733,12641,16479,20147
6,8,28702,12581,16670,20047
7,8,27487,12071,17186,21256
8,8,26205,12380,17332,22083
9,8,28223,12479,17028,20270
10,8,29881,12038,17213,18868
11,8,30004,12170,17035,18791
12,8,29764,11977,17133,19126
13,8,29799,11931,17123,19147
14,8,29528,12119,17130,19223
15,8,29751,11943,17219,19087
16,8,28387,12715,16697,20201
17,8,28056,12839,16487,20618
18,8,27085,12595,16560,21760
19,8,27348,12580,16461,21611
20,8,27102,12519,16494,21885
21,8,27625,12556,16844,20975
22,8,29296,13108,15946,19650
23,8,30663,12848,16125,18364
24,8,33108,11520,16964,16408
25,8,31334,11536,17473,17657
26,8,31449,11522,17585,17444
27,8,31489,11318,17332,17861
28,8,31077,11234,17505,18184
29,8,31143,11334,17435,18088
30,8,28777,12099,17093,20031
31,8,28537,12053,17120,20290
32,8,28946,11934,16813,20307
33,8,28020,12008,16800,21172
34,8,27424,12342,16580,21654
35,8,27205,12270,16660,21865
36,8,27399,12119,17059,21423
37,8,25128,12952,16095,23825
38,8,25417,12955,15969,23659
39,8,24048,12779,15862,25311
40,8,23227,13138,15777,25858
41,8,24361,12869,16050,24720
42,8,23845,12799,16390,24966
43,8,22120,12931,15858,27091
44,8,22848,13040,15678,26434
45,8,21705,13159,15310,27826
46,8,21555,13304,15542,27599
47,8,22975,14036,15073,25916
48,8,23739,13911,14885,25465
49,8,22004,13193,15628,27175
50,8,20054,14165,14423,29358
51,8,19360,14364,13959,30317
52,8,19262,14302,13989,30447
53,8,17891,14246,13809,32054
54,8,16475,14200,13479,33846
55,8,16331,14259,13312,34098
56,8,17654,14169,13777,32400
57,8,18983,13688,14402,30927
58,8,17613,14126,14352,31909
59,8,18325,13744,14443,31488
60,8,17557,14209,13827,32407
61,8,18602,14189,14168,31041
62,8,17510,14170,14318,32002
63,8,16485,13426,14829,33260
64,8,17174,13285,15559,31982
65,8,16017,13554,14064,34365
66,8,14817,12701,14527,35955
67,8,14865,13078,14645,35412
68,8,13879,13277,14359,36485
69,8,13878,13150,14307,36665
70,8,13486,12769,14197,37548
71,8,14126,13476,14554,35844
72,8,14219,13506,14272,36003
73,8,14136,13418,14397,36049
74,8,14068,13403,14438,36091
75,8,14124,13320,14510,36046
76,8,13693,13515,14218,36574
77,8,13889,13271,14042,36798
78,8,13499,13506,14209,36786
79,8,13695,13397,14120,36788
80,8,13726,13554,14152,36568
81,8,14780,13945,13774,35501
82,8,14726,13843,13823,35608
83,8,15474,14026,13671,34829
84,8,16504,13841,14212,33443
85,8,15012,14118,13619,35251
86,8,15347,14185,13590,34878
87,8,14462,13773,13267,36498
88,8,13034,13186,13704,38076
89,8,11514,12100,13485,40901
90,8,11368,12297,13615,40720
91,8,11396,12237,13640,40727
92,8,10632,12285,13306,41777
93,8,11353,12234,13630,40783
94,8,10232,11757,13688,42323
95,8,11450,12332,13457,40761
96,8,12304,12125,14066,39505
97,8,13361,12519,13950,38170
98,8,14077,12981,13935,37007
99,8,13254,13172,13556,38018
100,8,13455,13076,13339,38130
101,8,14146,13708,13445,36701
102,8,13461,13032,13374,38133
103,8,13119,13131,13356,38394
104,8,11857,13574,12915,39654
105,8,12232,13220,12927,39621
106,8,12586,13257,13078,39079
107,8,14300,14121,13019,36560
108,8,14115,14206,12710,36969
109,8,15428,15018,12623,34931
110,8,15108,14897,12719,35276
111,8,15445,15075,12471,35009
112,8,13632,14406,12305,37657
113,8,14522,14475,12591,36412
114,8,14244,14516,12454,36786
115,8,14563,14454,12571,36412
116,8,15234,14621,12509,35636
117,8,15954,15483,12115,34448
118,8,15363,15479,12094,35064
119,8,14475,15336,12053,36136
120,8,15730,14864,12801,34605
121,8,15582,14747,12870,34801
122,8,14240,15328,12527,35905
123,8,12902,13812,12692,38594
124,8,12267,13544,12993,39196
125,8,12202,13549,13028,39221
126,8,11167,13416,12308,41109
127,8,10406,13438,12476,41680
128,8,11233,13221,12658,40888
129,8,11062,13344,12571,41023
130,8,11911,13336,12948,39805
131,8,10224,12446,12904,42426
132,8,9809,12249,12584,43358
133,8,11264,12666,13497,40573
134,8,11142,12605,13603,40650
135,8,10932,12446,13002,41620
136,8,9745,12221,13338,42696
137,8,9819,12156,13172,42853
138,8,9869,12250,13167,42714
139,8,8768,11989,12838,44405
140,8,9787,11989,12710,43514
141,8,9554,11946,12937,43563
142,8,8936,12089,12512,44463
143,8,8418,11735,12531,45316
144,8,8241,11934,12644,45181
145,8,8213,11956,12593,45238
146,8,7777,11402,12592,46229
147,8,7052,11178,12561,47209
148,8,7943,12273,12365,45419
149,8,8766,12471,12467,44296
150,8,8826,12298,12458,44418
151,8,8903,12248,12459,44390
152,8,8000,12099,12350,45551
153,8,7912,12064,12455,45569
154,8,7415,11976,12272,46337
155,8,8073,12248,12198,45481
156,8,8969,12790,12015,44226
157,8,8746,12387,12111,44756
158,8,9557,12763,12413,43267
159,8,9035,12505,12425,44035
160,8,8969,12663,12544,43824
161,8,10116,12343,13192,42349
162,8,10617,12786,13304,41293
163,8,10889,12571,13029,41511
164,8,9644,12720,12881,42755
165,8,11490,12991,13597,39922
166,8,12209,13336,13361,39094
167,8,12450,13531,13610,38409
168,8,12909,13493,13927,37671
169,8,12741,13430,13869,37960
170,8,14345,14113,13983,35559
171,8,14208,14122,13826,35844
172,8,15892,13862,14955,33291
173,8,16815,14046,14485,32654
174,8,16936,14054,14677,32333
175,8,16087,14188,14346,33379
176,8,16070,14466,14657,32807
177,8,15006,14363,14245,34386
178,8,14755,14363,13961,34921
179,8,15639,14796,13857,33708
180,8,15813,14611,13913,33663
181,8,15491,14721,13965,33823
182,8,15563,14702,14089,33646
183,8,15509,14754,13809,33928
184,8,14677,14534,14067,34722
185,8,12939,14315,13750,36996
186,8,12853,14197,13765,37185
187,8,13728,14431,13816,36025
188,8,12814,13761,13738,37687
189,8,12707,13989,13808,37496
190,8,13631,14104,13672,36593
191,8,14718,14658,13269,35355
192,8,13193,13867,13142,37798
193,8,14290,13856,13622,36232
194,8,14268,13979,13674,36079
195,8,15281,13659,14123,34937
