,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,711,748,coop,17114592,10710,0.219,0.137
1,711,748,defect,32391873,11201,0.415,0.144
2,711,748,exploitation,28493535,1446,0.366,0.019
