round,seed,strategy,count,percentage
60,1024,coop,23113,0.3
60,1024,defect,25166,0.32
60,1024,exploitation,29721,0.38
61,1024,coop,24497,0.31
61,1024,defect,23878,0.31
61,1024,exploitation,29625,0.38
62,1024,coop,24471,0.31
62,1024,defect,23726,0.3
62,1024,exploitation,29803,0.38
63,1024,coop,25816,0.33
63,1024,defect,22505,0.29
63,1024,exploitation,29679,0.38
64,1024,coop,25727,0.33
64,1024,defect,22636,0.29
64,1024,exploitation,29637,0.38
65,1024,coop,25802,0.33
65,1024,defect,22336,0.29
65,1024,exploitation,29862,0.38
66,1024,coop,25313,0.32
66,1024,defect,23230,0.3
66,1024,exploitation,29457,0.38
67,1024,coop,23456,0.3
67,1024,defect,24859,0.32
67,1024,exploitation,29685,0.38
68,1024,coop,25715,0.33
68,1024,defect,22818,0.29
68,1024,exploitation,29467,0.38
69,1024,coop,25688,0.33
69,1024,defect,22732,0.29
69,1024,exploitation,29580,0.38
70,1024,coop,24189,0.31
70,1024,defect,24484,0.31
70,1024,exploitation,29327,0.38
71,1024,coop,25206,0.32
71,1024,defect,23350,0.3
71,1024,exploitation,29444,0.38
72,1024,coop,23856,0.31
72,1024,defect,24919,0.32
72,1024,exploitation,29225,0.37
73,1024,coop,24980,0.32
73,1024,defect,23745,0.3
73,1024,exploitation,29275,0.38
74,1024,coop,23796,0.31
74,1024,defect,24775,0.32
74,1024,exploitation,29429,0.38
75,1024,coop,24123,0.31
75,1024,defect,23934,0.31
75,1024,exploitation,29943,0.38
76,1024,coop,24743,0.32
76,1024,defect,23817,0.31
76,1024,exploitation,29440,0.38
77,1024,coop,25992,0.33
77,1024,defect,22350,0.29
77,1024,exploitation,29658,0.38
78,1024,coop,26004,0.33
78,1024,defect,22458,0.29
78,1024,exploitation,29538,0.38
79,1024,coop,26617,0.34
79,1024,defect,21708,0.28
79,1024,exploitation,29675,0.38
80,1024,coop,27028,0.35
80,1024,defect,21538,0.28
80,1024,exploitation,29434,0.38
81,1024,coop,26665,0.34
81,1024,defect,22138,0.28
81,1024,exploitation,29197,0.37
82,1024,coop,24631,0.32
82,1024,defect,23728,0.3
82,1024,exploitation,29641,0.38
83,1024,coop,24880,0.32
83,1024,defect,23525,0.3
83,1024,exploitation,29595,0.38
84,1024,coop,24763,0.32
84,1024,defect,23594,0.3
84,1024,exploitation,29643,0.38
85,1024,coop,25357,0.33
85,1024,defect,22781,0.29
85,1024,exploitation,29862,0.38
86,1024,coop,24627,0.32
86,1024,defect,23305,0.3
86,1024,exploitation,30068,0.39
87,1024,coop,24855,0.32
87,1024,defect,23345,0.3
87,1024,exploitation,29800,0.38
88,1024,coop,24510,0.31
88,1024,defect,23724,0.3
88,1024,exploitation,29766,0.38
89,1024,coop,22481,0.29
89,1024,defect,26110,0.33
89,1024,exploitation,29409,0.38
90,1024,coop,22638,0.29
90,1024,defect,25776,0.33
90,1024,exploitation,29586,0.38
91,1024,coop,24017,0.31
91,1024,defect,24314,0.31
91,1024,exploitation,29669,0.38
92,1024,coop,25625,0.33
92,1024,defect,22933,0.29
92,1024,exploitation,29442,0.38
93,1024,coop,25611,0.33
93,1024,defect,22891,0.29
93,1024,exploitation,29498,0.38
94,1024,coop,27636,0.35
94,1024,defect,21417,0.27
94,1024,exploitation,28947,0.37
95,1024,coop,26995,0.35
95,1024,defect,22004,0.28
95,1024,exploitation,29001,0.37
96,1024,coop,27382,0.35
96,1024,defect,21438,0.27
96,1024,exploitation,29180,0.37
97,1024,coop,27494,0.35
97,1024,defect,21015,0.27
97,1024,exploitation,29491,0.38
98,1024,coop,26037,0.33
98,1024,defect,22360,0.29
98,1024,exploitation,29603,0.38
99,1024,coop,24196,0.31
99,1024,defect,24495,0.31
99,1024,exploitation,29309,0.38
100,1024,coop,23913,0.31
100,1024,defect,24852,0.32
100,1024,exploitation,29235,0.37
101,1024,coop,24031,0.31
101,1024,defect,24758,0.32
