round,seed,defect,exploit_,exploit,coop
1,130,19346,12307,17135,29212
2,130,19338,12400,17029,29233
3,130,19478,12071,16760,29691
4,130,21529,12793,16449,27229
5,130,22572,12402,17192,25834
6,130,20777,12483,16779,27961
7,130,21096,12416,17033,27455
8,130,20999,12516,17256,27229
9,130,21128,12386,16999,27487
10,130,20206,12700,16676,28418
11,130,20096,12817,16939,28148
12,130,20592,12761,16733,27914
13,130,21932,12951,16685,26432
14,130,21963,13137,16676,26224
15,130,23574,12972,16920,24534
16,130,24553,12767,17522,23158
17,130,24413,12799,17530,23258
18,130,24706,12735,17333,23226
19,130,25871,12566,17244,22319
20,130,27835,13561,16166,20438
21,130,27170,13228,16151,21451
22,130,26744,13336,16208,21712
23,130,26982,13285,16067,21666
24,130,28459,12692,16489,20360
25,130,28686,12856,16513,19945
26,130,28346,12946,16611,20097
27,130,29660,12601,16570,19169
28,130,29585,12583,16898,18934
29,130,28067,12714,17210,20009
30,130,29335,12700,17438,18527
31,130,28688,12265,17521,19526
32,130,28940,12233,17392,19435
33,130,29828,12987,17222,17963
34,130,30008,12894,17057,18041
35,130,27781,13754,16624,19841
36,130,28102,13818,16578,19502
37,130,27055,13992,15965,20988
38,130,26056,14024,15836,22084
39,130,26119,13927,15666,22288
40,130,24943,14545,15080,23432
41,130,26038,14493,15389,22080
42,130,25185,14724,14909,23182
43,130,25170,14579,14842,23409
44,130,27178,14116,15354,21352
45,130,27396,14054,15160,21390
46,130,27472,14109,15169,21250
47,130,29695,13111,15790,19404
48,130,30417,13097,15720,18766
49,130,30225,13194,15800,18781
50,130,29301,13281,15627,19791
51,130,29300,13274,15591,19835
52,130,29276,13136,15551,20037
53,130,29392,13136,15524,19948
54,130,31421,12111,16289,18179
55,130,30397,12652,16029,18922
56,130,31969,12643,15731,17657
57,130,31204,12903,15705,18188
58,130,34050,11656,16416,15878
59,130,34027,11790,16267,15916
60,130,34460,11681,16228,15631
61,130,35818,10975,16295,14912
62,130,36950,11568,15631,13851
63,130,37227,11397,15641,13735
64,130,35956,11496,15810,14738
65,130,35754,11589,16073,14584
66,130,33251,10904,17106,16739
67,130,32160,11758,16907,17175
68,130,31778,11864,16953,17405
69,130,33184,11839,16716,16261
70,130,30575,12574,16785,18066
71,130,30112,12375,16593,18920
72,130,29847,12404,16851,18898
73,130,29784,12404,16899,18913
74,130,29595,12486,17009,18910
75,130,30068,12591,16721,18620
76,130,30120,12562,16799,18519
77,130,29244,12734,16272,19750
78,130,30726,13004,15982,18288
79,130,30703,12879,16030,18388
80,130,28330,13446,16099,20125
81,130,27877,13554,16311,20258
82,130,27023,13935,15880,21162
83,130,25882,14158,15542,22418
84,130,23805,14055,15728,24412
85,130,22780,13558,16416,25246
86,130,20739,13065,16953,27243
87,130,22902,12658,17165,25275
88,130,23972,12969,17614,23445
89,130,26061,12543,17630,21766
90,130,28114,12473,17637,19776
91,130,27903,12257,17584,20256
92,130,26379,12547,17600,21474
93,130,26576,12521,17652,21251
94,130,24553,12938,17253,23256
95,130,25874,12899,17406,21821
96,130,25784,12961,17523,21732
97,130,25662,12832,17345,22161
98,130,26512,12264,17585,21639
99,130,26573,12277,17579,21571
100,130,27960,12053,17986,20001
101,130,26414,12637,17473,21476
102,130,26004,12884,17266,21846
103,130,26781,13258,16918,21043
104,130,26795,13300,16778,21127
105,130,26831,13031,16790,21348
106,130,27744,12719,17182,20355
107,130,25736,14062,16284,21918
108,130,23704,14615,15833,23848
109,130,24986,15637,15002,22375
110,130,25574,15092,15143,22191
111,130,24162,15215,15109,23514
112,130,23059,15224,14771,24946
113,130,24338,15199,14913,23550
114,130,23616,15285,15126,23973
115,130,21788,14532,15650,26030
116,130,20424,14564,15366,27646
117,130,18388,14408,15633,29571
118,130,20467,14378,15513,27642
119,130,18978,14155,15624,29243
120,130,18959,14193,15689,29159
121,130,17633,14165,15246,30956
122,130,17723,13980,15050,31247
123,130,17771,14246,15111,30872
124,130,18804,14086,15312,29798
125,130,18995,14339,15491,29175
126,130,19147,14371,15355,29127
127,130,18987,14273,15379,29361
128,130,17590,14172,15024,31214
129,130,17150,14244,14827,31779
