round,seed,coop,exploit,exploit_,defect
1,1024,29294,11693,17540,19473
2,1024,26975,12878,16586,21561
3,1024,26187,13238,16134,22441
4,1024,26857,12926,16473,21744
5,1024,27416,12838,17208,20538
6,1024,27392,12852,17345,20411
7,1024,28201,12679,17342,19778
8,1024,28143,12945,17492,19420
9,1024,27879,13109,17145,19867
10,1024,28186,13099,17343,19372
11,1024,27988,13128,17354,19530
12,1024,26354,13382,17282,20982
13,1024,26469,13549,17135,20847
14,1024,24573,12839,17973,22615
15,1024,26548,12104,18670,20678
16,1024,26836,12127,19017,20020
17,1024,26983,12035,18898,20084
18,1024,26681,12275,19015,20029
19,1024,26720,12164,18998,20118
20,1024,28755,12764,17993,18488
21,1024,28595,12840,18127,18438
22,1024,28117,13103,17578,19202
23,1024,30196,12213,18236,17355
24,1024,32146,11962,17778,16114
25,1024,34144,11336,17808,14712
26,1024,33928,11496,17832,14744
27,1024,32777,12120,17659,15444
28,1024,33419,12120,17712,14749
29,1024,31923,13274,17469,15334
30,1024,30081,14069,17100,16750
31,1024,27972,13844,18158,18026
32,1024,27938,13742,18055,18265
33,1024,26453,13828,18455,19264
34,1024,26289,13585,18257,19869
35,1024,26356,13634,18521,19489
36,1024,26354,13543,18632,19471
37,1024,24697,14451,18121,20731
38,1024,26046,14422,17648,19884
39,1024,26095,14334,17671,19900
40,1024,25830,14425,17757,19988
41,1024,26180,14482,17870,19468
42,1024,28225,15196,16716,17863
43,1024,26232,15817,16565,19386
44,1024,26136,15756,16659,19449
45,1024,26238,15727,16437,19598
46,1024,24816,15933,16617,20634
47,1024,22798,16896,15846,22460
48,1024,21021,16405,16488,24086
49,1024,20991,16377,16214,24418
50,1024,22701,15690,17175,22434
51,1024,23091,15741,17354,21814
52,1024,23212,15723,17272,21793
53,1024,24641,15005,17568,20786
54,1024,25927,14344,17749,19980
55,1024,27582,13432,18018,18968
56,1024,27406,13169,18088,19337
57,1024,25875,13170,18526,20429
58,1024,25690,12935,18733,20642
59,1024,25421,12875,18925,20779
60,1024,27526,13564,17950,18960
61,1024,25601,12859,18743,20797
62,1024,25697,12812,18800,20691
63,1024,27019,13203,17934,19844
64,1024,28552,13001,17648,18799
65,1024,28550,13037,17630,18783
66,1024,28712,12891,17793,18604
67,1024,26776,13791,17228,20205
68,1024,28369,13808,16609,19214
69,1024,28374,13758,16673,19195
70,1024,28579,13924,16687,18810
71,1024,28553,13998,16690,18759
72,1024,28730,13846,16620,18804
73,1024,30021,13898,16269,17812
74,1024,28758,13501,16949,18792
75,1024,29109,13298,17487,18106
76,1024,28892,13244,17416,18448
77,1024,31091,13448,16783,16678
78,1024,28944,13762,16866,18428
79,1024,30541,14216,15928,17315
80,1024,30921,13991,15802,17286
81,1024,28434,14425,16084,19057
82,1024,28496,14494,16096,18914
83,1024,28679,14334,15876,19111
84,1024,28675,14336,15848,19141
85,1024,28595,14496,16057,18852
86,1024,29995,14507,15275,18223
87,1024,29933,14722,15414,17931
88,1024,29544,14781,15062,18613
89,1024,27456,14018,15795,20731
90,1024,29080,13696,15844,19380
91,1024,28636,13780,15927,19657
92,1024,30643,12793,16434,18130
93,1024,30290,12691,16504,18515
94,1024,32426,12764,15483,17327
95,1024,31733,12885,15761,17621
96,1024,32169,13386,15558,16887
97,1024,34465,14095,14378,15062
98,1024,34534,13930,14525,15011
99,1024,34322,14201,14189,15288
100,1024,36697,13760,13903,13640
101,1024,35919,14130,13832,14119
102,1024,35716,13887,14092,14305
103,1024,35317,14057,14120,14506
104,1024,35756,13775,14082,14387
105,1024,35598,13978,14049,14375
106,1024,35713,13891,14165,14231
107,1024,36058,13923,13862,14157
108,1024,38060,12962,14390,12588
109,1024,37491,12891,14644,12974
110,1024,37894,12853,14493,12760
111,1024,38093,12868,14684,12355
112,1024,38661,12705,14495,12139
113,1024,36698,13297,14396,13609
114,1024,36624,13412,14456,13508
115,1024,38222,13466,14309,12003
116,1024,38568,13260,14037,12135
117,1024,38494,13264,14121,12121
118,1024,38469,13389,14097,12045
119,1024,37672,13546,14017,12765
120,1024,35913,13925,13908,14254
121,1024,36083,13777,13901,14239
122,1024,37355,14271,13214,13160
123,1024,37127,14198,13226,13449
124,1024,37125,14303,13344,13228
125,1024,37140,14326,13349,13185
126,1024,36967,14320,13276,13437
127,1024,37445,14378,13178,12999
128,1024,36833,14481,13277,13409
129,1024,36563,14480,13181,13776
130,1024,35926,14421,13379,14274
