,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,80,598,coop,26871388,5907,0.345,0.076
1,80,598,defect,21274397,6275,0.273,0.081
2,80,598,exploitation,29854215,1270,0.383,0.017
