round,seed,defect,exploit,exploit_,coop
1,367,19551,16902,12115,29432
2,367,19472,16965,12189,29374
3,367,19424,17063,12142,29371
4,367,19689,16901,12091,29319
5,367,19521,17057,12126,29296
6,367,19718,16749,12564,28969
7,367,20942,16379,12939,27740
8,367,22222,16544,12704,26530
9,367,23803,15791,13657,24749
10,367,23445,15801,13429,25325
11,367,24613,15508,13753,24126
12,367,24956,15435,14167,23442
13,367,23110,14411,15085,25394
14,367,25120,14878,14469,23533
15,367,26162,14717,14846,22275
16,367,27553,14565,15084,20798
17,367,28044,14404,15092,20460
18,367,28652,14638,14955,19755
19,367,27054,14768,14581,21597
20,367,26906,14908,14655,21531
21,367,28530,14496,14937,20037
22,367,29531,14418,14964,19087
23,367,28347,14526,14902,20225
24,367,26393,15637,13978,21992
25,367,27788,15490,14244,20478
26,367,27895,15251,14159,20695
27,367,27717,15399,14266,20618
28,367,27790,15400,14086,20724
29,367,27936,15270,14172,20622
30,367,26851,15465,14091,21593
31,367,25685,15323,14515,22477
32,367,25424,15268,14594,22714
33,367,24618,15037,14653,23692
34,367,25907,15319,13828,22946
35,367,26380,15244,13949,22427
36,367,25863,15202,14197,22738
37,367,23602,15477,13826,25095
38,367,24579,16097,13732,23592
39,367,24541,15955,13614,23890
40,367,24548,15974,13787,23691
41,367,23479,16629,13354,24538
42,367,24305,16822,13085,23788
43,367,22629,16278,13542,25551
44,367,24917,15693,14079,23311
45,367,24683,15617,13902,23798
46,367,24957,15481,14017,23545
47,367,24882,15523,13860,23735
48,367,24931,15616,14031,23422
49,367,23970,15122,14198,24710
50,367,22256,14858,14429,26457
51,367,21055,15017,14357,27571
52,367,21306,14760,14028,27906
53,367,22201,15440,14108,26251
54,367,22177,15432,14122,26269
55,367,23208,15169,13915,25708
56,367,23205,15161,14146,25488
57,367,23979,15877,13747,24397
58,367,22540,16231,13192,26037
59,367,22837,16058,13322,25783
60,367,23562,15715,13352,25371
61,367,23494,15811,13446,25249
62,367,22319,15481,13678,26522
63,367,23771,15019,14512,24698
64,367,24242,14999,14408,24351
65,367,24941,15019,13986,24054
66,367,27199,15338,13814,21649
67,367,26384,15120,13900,22596
68,367,24573,14992,14296,24139
69,367,24544,15125,14323,24008
70,367,26498,13919,15342,22241
71,367,26186,13980,15251,22583
72,367,26328,13758,15019,22895
73,367,25171,14245,15043,23541
74,367,25724,14103,15086,23087
75,367,25872,14144,15199,22785
76,367,25231,14377,15015,23377
77,367,24846,14295,15124,23735
78,367,24041,14509,14998,24452
79,367,24016,14376,15043,24565
80,367,26109,14763,14532,22596
81,367,26128,14648,14489,22735
82,367,27309,14714,14425,21552
83,367,25746,15223,13924,23107
84,367,25773,15377,13979,22871
85,367,25541,15303,13926,23230
86,367,24142,14609,14494,24755
87,367,24232,14474,14415,24879
88,367,23168,14583,14345,25904
89,367,22942,14682,14443,25933
90,367,24531,15261,13974,24234
91,367,26125,15067,14076,22732
92,367,27599,14379,14708,21314
93,367,28497,14454,14778,20271
94,367,29512,14541,14834,19113
95,367,29668,14397,14857,19078
96,367,29945,14496,14858,18701
97,367,28807,14351,15299,19543
98,367,27697,13843,16360,20100
99,367,28660,14326,15516,19498
100,367,28319,13932,15965,19784
101,367,28373,13847,16089,19691
102,367,28492,13825,16136,19547
103,367,30843,14986,14739,17432
104,367,28713,15263,14545,19479
105,367,28640,15248,14538,19574
106,367,26192,14580,15852,21376
107,367,27795,13819,15794,20592
108,367,29187,14109,15407,19297
109,367,28943,14346,15687,19024
110,367,29344,14123,15536,18997
111,367,29119,14209,15577,19095
112,367,28016,14088,15540,20356
113,367,28108,14071,15549,20272
114,367,29746,13365,16218,18671
115,367,30531,13513,15670,18286
116,367,29029,13533,16168,19270
117,367,31058,13976,15296,17670
118,367,30891,14212,15131,17766
119,367,32044,13991,15485,16480
120,367,32026,14074,15736,16164
121,367,31396,14179,15704,16721
122,367,31808,14315,15440,16437
123,367,32109,13837,15663,16391
124,367,30935,13804,15760,17501
125,367,32133,13954,15360,16553
126,367,34869,13743,14892,14496
127,367,33789,13783,15368,15060
128,367,33909,13973,15289,14829
129,367,33861,13819,15186,15134
130,367,32930,13648,15565,15857
131,367,32955,13417,15370,16258
132,367,33048,13586,15411,15955
133,367,31972,13826,15246,16956
134,367,30207,14751,14743,18299
135,367,29926,14817,14608,18649
136,367,28385,14916,14735,19964
137,367,27768,15012,14918,20302
138,367,27076,15176,15008,20740
139,367,24679,16170,14032,23119
140,367,26154,15775,14003,22068
141,367,27336,16047,13402,21215
142,367,27327,16148,13475,21050
143,367,26025,15829,13937,22209
144,367,27351,16216,13863,20570
145,367,28263,15302,14159,20276
146,367,29047,15284,13734,19935
147,367,28849,15484,14016,19651
148,367,31212,15167,13724,17897
149,367,29700,14891,14249,19160
150,367,31880,13853,14806,17461
151,367,31457,14090,14802,17651
152,367,30328,14447,14379,18846
153,367,32114,14456,13804,17626
154,367,31914,14601,13897,17588
155,367,30477,14127,14567,18829
156,367,28162,14899,14222,20717
157,367,27953,14881,14248,20918
158,367,28238,14841,14086,20835
159,367,28032,15025,14409,20534
160,367,28017,14824,14127,21032
161,367,26953,15208,14213,21626
162,367,27065,15094,14147,21694
163,367,26183,15098,13923,22796
164,367,26687,15229,13944,22140
165,367,26791,15280,13929,22000
166,367,26601,15277,13924,22198
167,367,24965,14668,14449,23918
168,367,27454,15464,13540,21542
169,367,25806,14966,14140,23088
170,367,23422,14509,14854,25215
171,367,25061,13941,15068,23930
172,367,24587,13770,15443,24200
173,367,24455,13664,15469,24412
174,367,25471,13147,15763,23619
175,367,25542,13234,15925,23299
176,367,27691,12664,16401,21244
177,367,26814,12504,16250,22432
178,367,27051,12740,16065,22144
179,367,26143,12786,16119,22952
180,367,24865,13036,16100,23999
181,367,23744,13455,15791,25010
182,367,23160,13297,15811,25732
183,367,23427,13351,15786,25436
184,367,22860,13171,16093,25876
185,367,24029,13427,15473,25071
186,367,23640,13661,15231,25468
187,367,22719,13844,15327,26110
188,367,21106,14790,14163,27941
189,367,19270,15016,13796,29918
190,367,19270,15063,14106,29561
191,367,19376,14991,13838,29795
192,367,18864,15096,13719,30321
193,367,18294,15321,13643,30742
194,367,18342,15278,13539,30841
195,367,20195,16041,12927,28837
196,367,19983,16029,12842,29146
197,367,20455,16263,12995,28287
198,367,20652,16122,13133,28093
199,367,22948,16035,13049,25968
200,367,22633,16147,12898,26322
201,367,21459,15925,13643,26973
202,367,22576,15396,13838,26190
203,367,21299,14975,14069,27657
204,367,21785,15214,13688,27313
205,367,19982,15622,13478,28918
206,367,19341,15503,13207,29949
207,367,19704,15489,13360,29447
208,367,19832,15531,13457,29180
209,367,18327,15130,13316,31227
210,367,18435,15411,13704,30450
211,367,17005,15378,12928,32689
212,367,17309,15824,12828,32039
213,367,17393,15714,12898,31995
214,367,15902,15457,13193,33448
215,367,16461,15371,13449,32719
216,367,16396,15300,13508,32796
217,367,16541,15323,13450,32686
218,367,14958,14641,13856,34545
219,367,14500,14706,13844,34950
220,367,16639,14378,14812,32171
221,367,16757,14295,14783,32165
222,367,15539,14643,14345,33473
223,367,13597,15102,13894,35407
224,367,13965,15044,14056,34935
225,367,14092,14962,14020,34926
226,367,13615,14998,13671,35716
227,367,13966,14891,13786,35357
228,367,13576,15071,13692,35661
229,367,14062,15156,13988,34794
230,367,11945,14577,14045,37433
231,367,11449,14498,13609,38444
232,367,9814,14431,13699,40056
233,367,10030,14314,14083,39573
234,367,10823,14818,14294,38065
235,367,10784,15034,14277,37905
236,367,10764,14923,14188,38125
237,367,12859,15675,13794,35672
238,367,12681,15377,13704,36238
239,367,12422,15559,13511,36508
240,367,12628,15337,13311,36724
241,367,12515,15448,13160,36877
242,367,12175,15355,13255,37215
243,367,11594,15215,12958,38233
244,367,11439,15275,13046,38240
245,367,12057,15291,13425,37227
246,367,11624,14861,13500,38015
247,367,11387,14559,13375,38679
248,367,10951,14556,13308,39185
249,367,11441,14708,13610,38241
250,367,13264,14327,14194,36215
251,367,12869,14469,14119,36543
252,367,13170,14371,14350,36109
253,367,11014,14691,13418,38877
254,367,13370,14320,14397,35913
255,367,12912,13990,13825,37273
256,367,12546,14257,13909,37288
257,367,12815,14470,14066,36649
258,367,12921,14504,14110,36465
259,367,12826,14483,14176,36515
260,367,13434,14744,13907,35915
261,367,12990,14783,14167,36060
262,367,12686,14315,14015,36984
263,367,14681,14645,13936,34738
264,367,14568,14473,13914,35045
265,367,15500,14610,14131,33759
266,367,15271,14783,14170,33776
267,367,14602,14912,14139,34347
268,367,14476,14786,14086,34652
269,367,14483,14721,13766,35030
270,367,14934,14704,14189,34173
271,367,15012,14555,14103,34330
272,367,15115,14779,14007,34099
273,367,13097,14584,14504,35815
274,367,13052,14194,14338,36416
275,367,14210,13883,14327,35580
276,367,14841,14170,14343,34646
277,367,13403,14522,13857,36218
278,367,13028,14671,14019,36282
279,367,13317,14916,14266,35501
280,367,13127,14682,14159,36032
281,367,13528,14985,14042,35445
282,367,12032,15006,14270,36692
283,367,12298,15035,14414,36253
284,367,12660,15297,14482,35561
285,367,12511,15062,14503,35924
286,367,12674,14859,14551,35916
287,367,12650,14666,14385,36299
288,367,11957,14810,14080,37153
289,367,13681,14663,14219,35437
290,367,15428,15337,14040,33195
291,367,15383,15208,13881,33528
292,367,15308,15288,14047,33357
293,367,13382,14597,14202,35819
294,367,14013,14748,14240,34999
295,367,14229,14902,14527,34342
296,367,15140,14734,14648,33478
297,367,15058,14783,14878,33281
298,367,16967,15378,14430,31225
299,367,19011,15395,13800,29794
300,367,19045,15555,13906,29494
301,367,21134,15799,13161,27906
302,367,20375,16511,13455,27659
303,367,20661,16067,13540,27732
304,367,20875,16028,13520,27577
305,367,20446,16071,13159,28324
306,367,20314,15870,13180,28636
307,367,20247,16225,13420,28108
308,367,20386,16021,13283,28310
309,367,19102,15734,13627,29537
310,367,19067,15753,13561,29619
311,367,18944,15942,13818,29296
312,367,18638,15888,13569,29905
313,367,17519,15558,13729,31194
314,367,16934,15479,13676,31911
315,367,18731,15092,13791,30386
316,367,19056,15085,13943,29916
317,367,19143,15081,13801,29975
318,367,17382,15300,13607,31711
319,367,15839,14845,13813,33503
320,367,15713,15065,14105,33117
321,367,15799,14996,14124,33081
322,367,16376,15122,14087,32415
323,367,14190,14800,14200,34810
324,367,16386,14636,14537,32441
325,367,14499,15150,14772,33579
326,367,14832,15062,14488,33618
327,367,14817,15173,14471,33539
328,367,15325,15164,14200,33311
329,367,14372,15022,14027,34579
330,367,15935,14505,14510,33050
331,367,15904,14538,14438,33120
332,367,15436,14640,14379,33545
333,367,15420,14515,14236,33829
334,367,16018,14585,14260,33137
335,367,14554,14891,14174,34381
336,367,15067,14839,14112,33982
337,367,14585,15012,14389,34014
338,367,16499,15528,14274,31699
339,367,15971,15236,13943,32850
340,367,16763,15024,14305,31908
341,367,17313,15404,14523,30760
342,367,17114,15541,14617,30728
343,367,16507,15104,14341,32048
344,367,16511,15305,14487,31697
345,367,16854,15381,14445,31320
346,367,16439,15291,14465,31805
347,367,18407,15129,14309,30155
348,367,18925,15139,14768,29168
349,367,17498,15411,14110,30981
350,367,16714,15555,14392,31339
351,367,17295,15599,14294,30812
352,367,17427,15535,14087,30951
353,367,17323,15769,14254,30654
354,367,17138,15729,13961,31172
355,367,16713,15737,13932,31618
356,367,15966,15669,14136,32229
357,367,16440,15505,13726,32329
358,367,16211,15570,14202,32017
359,367,16727,15547,14241,31485
360,367,16954,15507,14201,31338
361,367,16633,15674,14133,31560
362,367,14871,15655,13737,33737
363,367,14434,15911,13965,33690
364,367,14339,15639,13731,34291
365,367,14350,15546,13916,34188
366,367,15886,15537,13692,32885
367,367,15730,15650,13759,32861
368,367,15967,15553,13938,32542
369,367,15448,15401,13666,33485
370,367,17842,15752,13447,30959
371,367,17977,15588,13662,30773
372,367,18494,15739,13898,29869
373,367,16464,15791,14363,31382
374,367,17096,15691,14268,30945
375,367,16928,15575,14199,31298
376,367,17323,15705,14261,30711
377,367,17396,15776,14275,30553
378,367,16953,15657,14173,31217
379,367,17344,15808,14158,30690
380,367,15878,15832,14620,31670
381,367,15550,15617,14517,32316
382,367,15760,15809,15010,31421
383,367,16045,15855,14828,31272
384,367,15491,15715,15020,31774
385,367,15505,15358,14587,32550
386,367,15027,15646,14908,32419
387,367,14958,15572,14682,32788
388,367,14853,15201,14286,33660
389,367,14662,15629,14645,33064
390,367,14989,15510,14554,32947
391,367,16681,15866,14342,31111
392,367,16762,15787,14169,31282
393,367,17832,15762,14260,30146
394,367,17676,15647,14369,30308
395,367,19492,15757,14461,28290
396,367,17227,16125,14689,29959
397,367,16933,15705,13780,31582
398,367,16860,15841,13822,31477
399,367,17539,15889,14260,30312
400,367,17142,15818,14141,30899
401,367,16626,15561,13723,32090
402,367,18376,15707,13797,30120
403,367,18701,15784,14134,29381
404,367,18268,15827,13563,30342
405,367,20058,15980,13205,28757
406,367,22172,16130,13069,26629
407,367,23408,16449,12961,25182
408,367,22941,16398,12741,25920
409,367,23209,16274,12528,25989
410,367,23453,16255,12527,25765
411,367,23352,16818,12518,25312
412,367,22183,16481,12976,26360
413,367,21774,16436,13018,26772
414,367,21760,16353,12905,26982
415,367,22874,16086,12959,26081
416,367,22760,16310,13047,25883
417,367,21197,16132,13467,27204
418,367,19731,16131,13676,28462
419,367,19532,16127,13707,28634
420,367,18947,15627,13540,29886
421,367,16857,16014,13882,31247
422,367,17186,16187,14011,30616
423,367,17022,16058,13766,31154
424,367,17018,15953,13715,31314
425,367,16794,16070,13726,31410
426,367,17038,15882,13682,31398
427,367,16436,16038,13590,31936
428,367,16868,16073,13637,31422
429,367,16676,15729,13632,31963
430,367,16422,15669,13608,32301
431,367,18202,16161,13423,30214
432,367,16243,15911,13653,32193
433,367,17270,16108,13613,31009
434,367,16532,16086,13430,31952
435,367,16844,16167,13725,31264
436,367,16890,16345,13688,31077
437,367,16250,16217,13211,32322
438,367,14596,16202,13135,34067
439,367,12219,15835,13332,36614
440,367,12346,15877,13274,36503
441,367,11977,15820,13246,36957
442,367,11608,15607,12857,37928
443,367,9527,15034,13446,39993
444,367,9780,15198,13615,39407
445,367,10014,15061,13486,39439
446,367,9960,15213,13727,39100
447,367,9874,15222,13857,39047
448,367,10147,15045,13956,38852
449,367,10695,15234,14268,37803
450,367,10949,15275,14363,37413
451,367,11082,15637,14625,36656
452,367,11333,15650,14470,36547
453,367,11375,15593,14613,36419
454,367,10656,15457,14380,37507
455,367,12938,15892,13951,35219
456,367,13780,15941,14071,34208
457,367,13431,16320,14345,33904
458,367,13635,15868,14123,34374
459,367,14246,16314,14456,32984
460,367,12388,16043,14826,34743
461,367,11853,15953,14740,35454
462,367,11649,15857,14748,35746
463,367,11327,15774,14706,36193
464,367,11609,15826,14658,35907
465,367,12166,15722,14641,35471
466,367,11647,16076,14952,35325
467,367,12311,15802,14931,34956
468,367,11843,15892,14801,35464
469,367,12173,16315,15137,34375
470,367,12287,16013,14701,34999
471,367,11676,16165,14815,35344
472,367,11528,15879,14642,35951
473,367,11367,15851,14544,36238
474,367,12197,16033,14866,34904
475,367,12436,15847,14698,35019
476,367,12176,16144,14947,34733
477,367,12415,16312,14903,34370
478,367,12188,16260,15033,34519
479,367,12284,16072,14854,34790
480,367,12360,16622,15241,33777
481,367,14005,15973,14803,33219
482,367,14310,16191,14840,32659
483,367,14203,16061,14758,32978
484,367,15064,16076,14918,31942
485,367,15347,16177,15206,31270
