round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12095,30838,18266,16801
3,4,11667,28464,20600,17269
4,4,11837,27999,20921,17243
5,4,11755,28308,20881,17056
6,4,12596,30239,18845,16320
7,4,12677,32224,17529,15570
8,4,13421,30467,18315,15797
9,4,12995,31310,17887,15808
10,4,13110,31196,17852,15842
11,4,13193,30531,18250,16026
12,4,12991,32164,17171,15674
13,4,12899,30712,18358,16031
14,4,12516,29921,19367,16196
15,4,12026,27371,21571,17032
16,4,11499,26001,22947,17553
17,4,11584,26016,22798,17602
18,4,11172,24202,24618,18008
19,4,11095,24486,24485,17934
20,4,11150,25413,23473,17964
21,4,11379,25065,23325,18231
22,4,11663,26195,22462,17680
23,4,11785,25943,22521,17751
24,4,11703,26486,21302,18509
25,4,11526,24946,22711,18817
26,4,11375,25250,22813,18562
27,4,11944,26933,21000,18123
28,4,12003,26905,20919,18173
29,4,11600,26649,21304,18447
30,4,11336,27332,20553,18779
31,4,12162,27704,19496,18638
32,4,11975,29098,18862,18065
33,4,11774,30735,17599,17892
34,4,11606,29749,18729,17916
35,4,10917,32258,16891,17934
36,4,11289,31573,17427,17711
37,4,11341,30953,18316,17390
38,4,11407,31076,18099,17418
39,4,11372,33350,16302,16976
40,4,11516,32949,16495,17040
41,4,11358,33752,15977,16913
42,4,11950,31818,17129,17103
43,4,12090,31696,17120,17094
44,4,11847,32394,16493,17266
45,4,11751,32659,16416,17174
46,4,11863,32764,16080,17293
47,4,11728,31646,17302,17324
48,4,11841,31287,17505,17367
49,4,12784,29435,19038,16743
50,4,13065,31700,17342,15893
51,4,12935,32256,16736,16073
52,4,13570,33517,15830,15083
53,4,13588,32624,16609,15179
54,4,13529,33696,15799,14976
55,4,12843,31577,17586,15994
56,4,11600,33712,15920,16768
57,4,11381,34544,15075,17000
58,4,11520,33878,15751,16851
59,4,11623,33555,15816,17006
60,4,11611,34831,14771,16787
61,4,11529,33940,15762,16769
62,4,11663,33508,15928,16901
63,4,13035,31295,17437,16233
64,4,12429,29965,18865,16741
65,4,12454,29980,18766,16800
66,4,12272,30206,18965,16557
67,4,12067,31183,17463,17287
68,4,12851,29274,18803,17072
69,4,13584,30916,17404,16096
70,4,13303,30685,17745,16267
71,4,13292,31332,16949,16427
72,4,14156,29535,18519,15790
73,4,14388,27132,20546,15934
74,4,13960,25860,21381,16799
75,4,13966,25744,21498,16792
76,4,13020,28160,19497,17323
77,4,13573,26389,20694,17344
78,4,13412,26212,20912,17464
79,4,13293,25907,21610,17190
80,4,13350,25600,21857,17193
81,4,12181,27379,20172,18268
82,4,12272,27326,20229,18173
83,4,12350,26222,20937,18491
84,4,11896,25992,21573,18539
85,4,12213,25179,22633,17975
86,4,12464,24788,22513,18235
87,4,12069,24815,23016,18100
88,4,12023,24800,23249,17928
89,4,12121,24489,23834,17556
90,4,12004,25848,22566,17582
91,4,12034,25770,22690,17506
92,4,12222,23631,24795,17352
93,4,12164,25675,22928,17233
94,4,12079,27728,20603,17590
95,4,11965,27847,20665,17523
96,4,11189,29294,19817,17700
97,4,11216,28561,20077,18146
98,4,11150,28772,20198,17880
99,4,11253,28661,19972,18114
100,4,10885,28954,20337,17824
101,4,11228,28628,20226,17918
102,4,11604,29730,19127,17539
103,4,11869,31444,17988,16699
104,4,11848,32705,17019,16428
105,4,11768,33757,16009,16466
106,4,11684,34421,15802,16093
107,4,11775,34243,15564,16418
108,4,11731,36630,13893,15746
109,4,11221,38534,12414,15831
110,4,11416,37993,12849,15742
111,4,11354,38133,12770,15743
112,4,12356,36474,13692,15478
113,4,13002,34867,15075,15056
114,4,12997,33481,16379,15143
115,4,13414,34497,15485,14604
116,4,13290,33044,16600,15066
117,4,14012,35411,14589,13988
118,4,13822,33522,16321,14335
119,4,14091,34233,15348,14328
120,4,14192,34183,15347,14278
121,4,14078,34822,14764,14336
122,4,13984,34221,15552,14243
123,4,13889,32755,16509,14847
124,4,13962,32661,16449,14928
125,4,14157,32223,16562,15058
126,4,14267,33194,15797,14742
127,4,14263,33651,15026,15060
128,4,12856,36165,13433,15546
129,4,12903,36062,13383,15652
130,4,12920,36708,12587,15785
131,4,12790,36841,12606,15763
132,4,12825,37609,12029,15537
133,4,14095,35530,13397,14978
134,4,13927,33606,14179,16288
135,4,14231,34143,13416,16210
136,4,14389,34098,13267,16246
137,4,14968,36296,11979,14757
138,4,14437,35784,12675,15104
139,4,14510,35772,12655,15063
140,4,14439,35761,12741,15059
141,4,14344,36103,12668,14885
142,4,15828,33600,14073,14499
143,4,15322,33521,14718,14439
144,4,15584,32955,15004,14457
145,4,14090,35076,13305,15529
146,4,14153,34515,14356,14976
147,4,13821,32070,15849,16260
148,4,15064,30134,17604,15198
149,4,14819,30691,16581,15909
150,4,15474,33032,15082,14412
151,4,15860,33552,14317,14271
152,4,16188,35691,12878,13243
153,4,16105,35795,12894,13206
154,4,14990,37948,11461,13601
155,4,14893,38487,10780,13840
156,4,15051,36909,11537,14503
157,4,14745,38883,10504,13868
158,4,16010,37082,11120,13788
159,4,15804,35486,11734,14976
160,4,15934,35598,11240,15228
161,4,14623,37940,9999,15438
162,4,15306,35627,11298,15769
163,4,14923,33437,12440,17200
164,4,14688,33580,12505,17227
165,4,13109,35537,11312,18042
166,4,13095,35513,11196,18196
167,4,13081,35786,11121,18012
168,4,12046,33573,12561,19820
169,4,12031,33513,12609,19847
170,4,13082,31284,14038,19596
171,4,13136,31297,14118,19449
172,4,12970,31685,13106,20239
173,4,14100,30022,14503,19375
174,4,14087,29805,14594,19514
175,4,14081,29934,14565,19420
176,4,14314,29657,15176,18853
177,4,14379,29588,15230,18803
178,4,13946,29049,16168,18837
179,4,14047,29166,15549,19238
180,4,13859,28756,16616,18769
181,4,14015,28588,16583,18814
182,4,14556,30918,14976,17550
183,4,14632,30533,15390,17445
184,4,14481,29092,15937,18490
185,4,15644,27524,16520,18312
186,4,15741,26161,17052,19046
187,4,16011,26600,16008,19381
188,4,16110,26556,15855,19479
189,4,15268,24733,17348,20651
190,4,14679,22914,19007,21400
191,4,15202,23316,17837,21645
192,4,14411,25199,16125,22265
193,4,14280,25222,16258,22240
194,4,14693,23424,17826,22057
195,4,14890,21654,19260,22196
196,4,15092,21306,20584,21018
197,4,15129,21168,20570,21133
198,4,14993,21292,20544,21171
199,4,15056,21345,20538,21061
200,4,15184,21247,20464,21105
201,4,14932,20886,21413,20769
202,4,14925,21014,21404,20657
203,4,15483,22874,19752,19891
204,4,15585,22782,19563,20070
205,4,15666,22656,19583,20095
206,4,15709,22662,19660,19969
207,4,15095,22200,20969,19736
208,4,13887,24018,19173,20922
209,4,13950,23927,19306,20817
210,4,13864,24160,19185,20791
211,4,13956,24077,19208,20759
212,4,14903,22641,19700,20756
213,4,14756,22828,19714,20702
214,4,13781,20861,21478,21880
215,4,12696,22387,20433,22484
216,4,12731,22374,20316,22579
217,4,12674,22535,20449,22342
218,4,11403,20786,22218,23593
219,4,12317,19050,24071,22562
220,4,12360,19086,23950,22604
221,4,12669,17579,25836,21916
222,4,13500,18876,24710,20914
223,4,13481,18476,25655,20388
224,4,13366,18567,25551,20516
225,4,14245,17266,26228,20261
226,4,14546,18531,25642,19281
227,4,14446,18367,25753,19434
228,4,14542,18455,25700,19303
229,4,14514,18515,25592,19379
230,4,14300,19983,24660,19057
231,4,14673,18338,26611,18378
232,4,14122,16502,28464,18912
233,4,14027,18334,26407,19232
234,4,13810,18008,27539,18643
235,4,14088,17810,27229,18873
236,4,14182,18211,26935,18672
237,4,13847,19763,24936,19454
238,4,14307,20239,23704,19750
239,4,14333,20273,23751,19643
240,4,14339,20196,23781,19684
241,4,15471,22055,22001,18473
242,4,14937,20474,23095,19494
243,4,14921,20497,22928,19654
244,4,14815,20132,24154,18899
245,4,14873,20206,24070,18851
246,4,14269,21993,22326,19412
247,4,13869,21496,22937,19698
248,4,14085,21764,22148,20003
249,4,13409,20147,23450,20994
250,4,13387,20442,23311,20860
251,4,13372,19799,24505,20324
252,4,13253,20162,23909,20676
253,4,13014,22064,22047,20875
254,4,13211,22001,21945,20843
255,4,14433,23764,20375,19428
256,4,15050,22218,21228,19504
257,4,15151,22096,21106,19647
258,4,14922,23581,20650,18847
259,4,14126,24997,20025,18852
260,4,14163,24861,20092,18884
261,4,15138,23315,20563,18984
262,4,15088,23444,20682,18786
263,4,14100,24983,19622,19295
264,4,14188,23344,21361,19107
265,4,12999,25127,19621,20253
266,4,12395,26972,17817,20816
267,4,11275,25060,19665,22000
268,4,11378,24877,19646,22099
269,4,12660,23129,21315,20896
270,4,12611,23122,21398,20869
271,4,12913,21442,23258,20387
272,4,12891,21259,23199,20651
273,4,12926,22756,22434,19884
274,4,12265,21202,23795,20738
275,4,13611,22982,21922,19485
276,4,13764,22345,22581,19310
277,4,13894,23816,21963,18327
278,4,13948,23958,21771,18323
279,4,14459,22143,23647,17751
280,4,14438,22282,23687,17593
281,4,15488,23892,21791,16829
282,4,15165,24173,21757,16905
283,4,15771,22051,23671,16507
284,4,15636,21892,24304,16168
285,4,15906,21847,24226,16021
286,4,16196,20120,26098,15586
287,4,16358,19973,26069,15600
288,4,15980,21796,24143,16081
289,4,15946,21791,24213,16050
290,4,15320,23802,22200,16678
291,4,15428,21952,24108,16512
292,4,15495,21814,24184,16507
293,4,15168,22406,22964,17462
294,4,15330,24249,21323,17098
295,4,15487,24738,20553,17222
296,4,15837,23906,21913,16344
297,4,15136,22053,23557,17254
298,4,14339,20860,24683,18118
299,4,15216,19052,26532,17200
300,4,15304,18710,26726,17260
301,4,14504,20314,25600,17582
302,4,15133,20842,24502,17523
303,4,14291,19094,26411,18204
304,4,13036,20963,24429,19572
305,4,13108,21039,24222,19631
306,4,12124,19182,26329,20365
307,4,11748,17489,28192,20571
308,4,11393,16567,28895,21145
309,4,11214,16760,28037,21989
310,4,10278,15313,30274,22135
311,4,10408,15185,30208,22199
312,4,10638,14351,30498,22513
313,4,10577,14260,30672,22491
314,4,10504,14228,30654,22614
315,4,10595,14143,30658,22604
316,4,10023,12610,32756,22611
317,4,10551,14474,30608,22367
318,4,10522,14262,30838,22378
319,4,10543,14199,30675,22583
320,4,10517,14286,30779,22418
321,4,10584,14147,30653,22616
322,4,9864,15709,28510,23917
323,4,9813,15643,28540,24004
324,4,9250,17054,27618,24078
325,4,8964,16542,29007,23487
326,4,9110,16414,28789,23687
327,4,8958,16539,28771,23732
328,4,9432,14784,31066,22718
329,4,9587,15748,30411,22254
330,4,9437,15763,30459,22341
331,4,9400,16150,30354,22096
332,4,10589,17479,28332,21600
333,4,11555,19062,26519,20864
334,4,12322,17537,28288,19853
335,4,11371,16980,29805,19844
336,4,11604,16991,29519,19886
337,4,11457,16907,29834,19802
338,4,11623,16863,29624,19890
339,4,11496,17000,29659,19845
340,4,11452,17025,29600,19923
341,4,11377,15937,30293,20393
342,4,11331,15806,30530,20333
343,4,11589,14537,31631,20243
344,4,11388,14794,31675,20143
345,4,11728,15754,30974,19544
346,4,11744,15864,30754,19638
347,4,11675,15631,31157,19537
348,4,12397,14775,31394,19434
349,4,12284,14628,31740,19348
350,4,12654,13500,32530,19316
351,4,12514,12489,33781,19216
352,4,13763,13766,31876,18595
353,4,12471,12413,34048,19068
354,4,12831,13193,33349,18627
355,4,12616,13482,33403,18499
356,4,13107,14496,32081,18316
357,4,13146,13527,32724,18603
358,4,13332,14322,32302,18044
359,4,13568,14201,33112,17119
360,4,14224,12778,35082,15916
361,4,14260,12768,35094,15878
