round,seed,defect,exploit_,exploit,coop
1,588,19428,12186,17133,29253
2,588,20481,12147,16894,28478
3,588,20960,11970,16997,28073
4,588,18804,11778,17109,30309
5,588,18948,11730,16999,30323
6,588,18831,11930,17185,30054
7,588,19249,11765,16798,30188
8,588,18724,12028,17006,30242
9,588,20306,11879,17053,28762
10,588,20488,12103,17270,28139
11,588,20710,11950,17247,28093
12,588,21030,11998,17116,27856
13,588,20050,12166,17135,28649
14,588,19275,11975,17291,29459
15,588,19909,12716,16858,28517
16,588,21312,12991,16290,27407
17,588,21295,13033,16124,27548
18,588,19911,12426,16318,29345
19,588,18644,12964,15900,30492
20,588,18141,12746,16103,31010
21,588,19079,12892,16134,29895
22,588,18285,12973,15737,31005
23,588,19089,12717,16089,30105
24,588,19180,12788,15966,30066
25,588,20163,12479,16622,28736
26,588,20208,12384,16563,28845
27,588,20701,12629,16462,28208
28,588,20688,12747,16572,27993
29,588,22903,12090,16959,26048
30,588,22008,11892,17533,26567
31,588,20354,11505,17446,28695
32,588,20419,11510,17358,28713
33,588,21941,12111,17074,26874
34,588,21742,12206,17241,26811
35,588,22621,12234,17646,25499
36,588,23377,12267,17360,24996
37,588,23435,12217,17065,25283
38,588,23529,12211,17034,25226
39,588,23012,12341,17349,25298
40,588,23999,12148,17866,23987
41,588,24864,11813,18234,23089
42,588,24019,11511,17908,24562
43,588,24047,11620,18148,24185
44,588,23810,11598,18175,24417
45,588,21761,12533,17375,26331
46,588,20350,11789,18014,27847
47,588,21546,11250,18430,26774
48,588,20595,11164,18994,27247
49,588,18672,11351,18346,29631
50,588,19504,12261,18082,28153
51,588,19569,12050,18124,28257
52,588,17789,12122,17787,30302
53,588,17527,12252,17719,30502
54,588,16003,12104,17655,32238
55,588,15932,12141,17512,32415
56,588,16066,12142,17486,32306
57,588,16669,11777,18718,30836
58,588,17495,11936,18259,30310
59,588,17277,11921,18398,30404
60,588,19165,12261,18188,28386
61,588,19215,12251,18179,28355
62,588,17506,11239,18796,30459
63,588,17387,11097,18923,30593
64,588,18123,10756,18787,30334
65,588,18748,11022,18776,29454
66,588,18286,10622,19125,29967
67,588,18589,11073,18945,29393
68,588,18750,10978,18877,29395
69,588,19775,10604,19038,28583
70,588,19120,10470,19286,29124
71,588,18458,10511,19690,29341
72,588,18811,10468,19463,29258
73,588,19496,11388,19091,28025
74,588,19639,11249,19057,28055
75,588,20198,11223,18835,27744
76,588,20080,11273,18855,27792
77,588,19612,11312,19348,27728
78,588,19772,11302,18977,27949
79,588,20748,10838,19788,26626
80,588,19932,11056,20087,26925
81,588,20186,10769,19882,27163
82,588,21964,11734,19526,24776
83,588,20059,11376,19758,26807
84,588,18158,10931,19843,29068
85,588,19364,11979,19340,27317
86,588,19369,11895,19276,27460
87,588,19412,11993,19282,27313
88,588,18660,12136,18361,28843
89,588,19139,12287,18095,28479
90,588,20167,11983,18901,26949
91,588,18780,11184,19274,28762
92,588,18315,11275,19547,28863
93,588,18015,11119,19719,29147
94,588,16921,11378,19949,29752
95,588,17689,11135,20942,28234
96,588,18453,11329,20497,27721
97,588,18636,11210,20357,27797
98,588,18548,11354,20329,27769
99,588,17583,11677,19138,29602
100,588,17531,11646,19278,29545
101,588,17516,11732,19250,29502
102,588,16611,12059,19087,30243
103,588,16729,12126,19142,30003
104,588,17659,12768,19029,28544
105,588,16791,11527,19396,30286
106,588,18201,12179,19557,28063
107,588,16729,11730,19417,30124
108,588,16705,11596,19531,30168
109,588,17671,12024,19931,28374
110,588,19464,13003,19238,26295
111,588,19425,12963,19250,26362
112,588,19540,12928,18969,26563
113,588,21404,13328,19094,24174
114,588,22875,14092,18406,22627
115,588,22235,13818,18868,23079
116,588,21626,14254,18002,24118
117,588,22340,14137,17692,23831
118,588,22427,14181,17666,23726
119,588,21155,13164,18301,25380
120,588,22294,12833,18229,24644
121,588,23386,13493,17795,23326
122,588,23302,13503,17799,23396
123,588,25467,14296,16751,21486
124,588,27386,13948,16930,19736
125,588,28809,14101,16782,18308
126,588,27896,13837,17586,18681
127,588,26723,13363,17998,19916
128,588,26885,13204,18056,19855
129,588,26545,13353,17894,20208
130,588,25685,12928,18707,20680
131,588,24498,13897,17722,21883
132,588,24687,13820,17714,21779
133,588,25730,14451,17649,20170
134,588,27806,14400,17030,18764
135,588,29124,13738,17748,17390
136,588,30182,14389,17342,16087
137,588,29248,14690,16803,17259
138,588,29105,14693,16748,17454
139,588,31149,14662,16310,15879
