,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,898,550,coop,32875094,9499,0.422,0.122
1,898,550,defect,15962908,7432,0.205,0.095
2,898,550,exploitation,29161998,3307,0.374,0.043
