round,seed,defect,coop,exploit_,exploit
240,385,33550,13310,16481,14659
241,385,31609,14881,16398,15112
242,385,33747,13172,15617,15464
243,385,32521,14562,15429,15488
244,385,34597,12937,14424,16042
245,385,34561,13115,14494,15830
246,385,32795,14342,14287,16576
247,385,32601,14376,14405,16618
248,385,32670,14503,14329,16498
249,385,32545,14355,14418,16682
250,385,34444,13070,15286,15200
251,385,34718,12961,15235,15086
252,385,33495,14119,15735,14651
253,385,33548,14187,15634,14631
254,385,33692,13928,15730,14650
255,385,34262,13658,15460,14620
256,385,36102,12277,15499,14122
257,385,35465,13388,14934,14213
258,385,33874,14218,15601,14307
259,385,34877,14108,15227,13788
260,385,35398,13140,15551,13911
261,385,37787,12072,14604,13537
262,385,40073,10360,13863,13704
263,385,40175,10466,13864,13495
264,385,41343,9347,13605,13705
265,385,42051,8767,13880,13302
266,385,41397,9116,13781,13706
267,385,40853,9759,13447,13941
268,385,40054,10363,13788,13795
269,385,40273,10444,13678,13605
270,385,37717,11701,13142,15440
271,385,40074,10368,12483,15075
272,385,39620,10971,12863,14546
273,385,39305,10988,12990,14717
274,385,39588,11143,12799,14470
275,385,37866,12193,13656,14285
276,385,37202,12979,13513,14306
277,385,35631,14225,13587,14557
278,385,34912,15234,13664,14190
279,385,37079,13649,14058,13214
280,385,37220,13626,14095,13059
281,385,37113,13422,14181,13284
282,385,36740,13847,14294,13119
283,385,36087,14186,14573,13154
284,385,36297,13870,14658,13175
285,385,35298,14819,14465,13418
286,385,36027,14069,14710,13194
287,385,36957,13036,14857,13150
288,385,38130,12248,14262,13360
289,385,37766,12430,14298,13506
290,385,37860,12339,14410,13391
291,385,36944,13339,14615,13102
292,385,35201,14534,14647,13618
293,385,36135,14148,14188,13529
294,385,37695,12760,14197,13348
295,385,38461,12250,14317,12972
296,385,37597,13027,14171,13205
297,385,39972,11402,13276,13350
298,385,40882,11203,12933,12982
299,385,39542,11842,13349,13267
300,385,37429,13459,12802,14310
301,385,36388,14189,13118,14305
302,385,37917,13539,13391,13153
303,385,36094,14302,14364,13240
304,385,36308,14843,14010,12839
305,385,34467,16027,15033,12473
306,385,33542,16962,15273,12223
307,385,34070,16678,15194,12058
308,385,34079,16568,15184,12169
309,385,35920,15087,14429,12564
310,385,35534,15471,14645,12350
311,385,34005,16697,15057,12241
312,385,32675,17468,15313,12544
313,385,34560,16008,15613,11819
314,385,34386,15936,15735,11943
315,385,35323,15702,15083,11892
316,385,34733,16176,15389,11702
317,385,32980,17152,15313,12555
318,385,32274,17741,15668,12317
319,385,33782,16428,15438,12352
320,385,34236,16439,15115,12210
321,385,34390,16055,15415,12140
322,385,31846,18058,15813,12283
323,385,32417,17596,15596,12391
324,385,31431,18384,15521,12664
325,385,32435,17510,15076,12979
326,385,34961,15751,14721,12567
327,385,33144,17315,15274,12267
328,385,34437,16120,15381,12062
329,385,33173,16848,15617,12362
330,385,34936,15812,14747,12505
331,385,32972,17287,15093,12648
332,385,33307,16814,15131,12748
333,385,33015,17111,15148,12726
334,385,34966,15401,14853,12780
335,385,36206,14858,14881,12055
336,385,37379,13781,14595,12245
337,385,36238,14748,14577,12437
338,385,36472,14461,14309,12758
339,385,37541,13740,14113,12606
340,385,38409,13195,14098,12298
341,385,38454,13075,14252,12219
342,385,39225,12385,13996,12394
343,385,37101,13695,13977,13227
344,385,37551,13761,13808,12880
345,385,37953,13233,13779,13035
346,385,37820,13291,13475,13414
347,385,37745,13569,13367,13319
348,385,37895,13089,13592,13424
349,385,36557,14274,13382,13787
350,385,38205,13056,13094,13645
351,385,39654,12243,12921,13182
352,385,38885,12800,13144,13171
353,385,39841,12208,12612,13339
354,385,38888,13099,12479,13534
355,385,36586,14085,13543,13786
356,385,38372,13279,12910,13439
357,385,39475,12427,12993,13105
358,385,40910,11532,12516,13042
359,385,40557,11587,12658,13198
360,385,41095,11340,12444,13121
361,385,40712,11605,12496,13187
362,385,40241,11818,12616,13325
363,385,41547,11164,12034,13255
364,385,41460,11076,12041,13423
365,385,41780,10952,12018,13250
366,385,40508,11593,12148,13751
367,385,40648,11840,11878,13634
368,385,40708,11842,11849,13601
369,385,38751,12758,11643,14848
370,385,37858,13292,12219,14631
371,385,36784,14358,12597,14261
372,385,35843,14687,12740,14730
373,385,37078,14166,12501,14255
374,385,38522,12688,13026,13764
375,385,37659,13617,12892,13832
376,385,37480,13430,13131,13959
377,385,36541,14451,13439,13569
378,385,35619,14688,14081,13612
379,385,34891,15224,14565,13320
380,385,35041,15244,14438,13277
381,385,34020,15987,14964,13029
382,385,34117,16113,14888,12882
383,385,34544,15983,14785,12688
384,385,32135,17402,14881,13582
385,385,31253,18082,15042,13623
386,385,32629,17187,14632,13552
387,385,32341,16877,14990,13792
388,385,31703,17704,14820,13773
389,385,30445,18522,14611,14422
390,385,29427,19242,14816,14515
391,385,30355,18411,14206,15028
392,385,28112,20268,15597,14023
393,385,27269,21450,15194,14087
394,385,27138,21339,15251,14272
395,385,28294,20114,15181,14411
396,385,29477,19346,15317,13860
397,385,30555,18121,15157,14167
398,385,31697,17371,14337,14595
399,385,29545,19324,14799,14332
400,385,28595,20386,14647,14372
401,385,28609,20374,14670,14347
402,385,28473,20299,14832,14396
403,385,29733,19370,14770,14127
404,385,28601,20337,15031,14031
405,385,30337,18800,15010,13853
406,385,30438,18601,15030,13931
407,385,30636,18493,14984,13887
408,385,30803,18702,14868,13627
409,385,30807,18362,15005,13826
410,385,29388,19501,15150,13961
411,385,28716,19652,15582,14050
412,385,28731,19757,15452,14060
413,385,31047,17885,16206,12862
414,385,31850,17096,16028,13026
415,385,34297,15327,14975,13401
416,385,34133,15275,15000,13592
417,385,33370,16182,14740,13708
418,385,34226,15142,15203,13429
419,385,35273,14515,14964,13248
420,385,34893,14344,15273,13490
421,385,33662,15526,15776,13036
422,385,34500,14946,15255,13299
423,385,32127,16341,15284,14248
424,385,31294,16863,15595,14248
425,385,30511,17906,15507,14076
426,385,32154,16709,15650,13487
427,385,32114,16523,15677,13686
428,385,34288,15141,15793,12778
429,385,35262,14101,16273,12364
430,385,35052,14427,16214,12307
431,385,34949,14519,16287,12245
432,385,32764,16130,16431,12675
433,385,32645,15959,16591,12805
434,385,32678,16102,16568,12652
435,385,35138,14410,16340,12112
436,385,35026,14170,16490,12314
437,385,32425,16222,17160,12193
438,385,32839,16238,16816,12107
439,385,34036,15440,16559,11965
440,385,34418,15170,16539,11873
441,385,33018,16203,16460,12319
442,385,32370,16990,16002,12638
443,385,33829,16063,15356,12752
444,385,34630,15264,15007,13099
445,385,34915,14891,15019,13175
446,385,34551,15502,14804,13143
447,385,34697,15416,14813,13074
448,385,33437,16218,14781,13564
449,385,33844,16048,14697,13411
450,385,33744,16205,14737,13314
451,385,36110,14489,13730,13671
452,385,35743,14334,14014,13909
453,385,35101,15158,13726,14015
454,385,32575,17435,14165,13825
455,385,32683,17475,14105,13737
456,385,31217,17909,14754,14120
457,385,31257,18164,14619,13960
458,385,31329,18054,14641,13976
459,385,30909,18477,14633,13981
460,385,32611,17554,14034,13801
461,385,31447,17977,14030,14546
462,385,31083,18153,14185,14579
463,385,31601,17777,14176,14446
464,385,29109,19851,13868,15172
465,385,31520,17993,14341,14146
466,385,33673,15919,13797,14611
467,385,34999,15372,14170,13459
468,385,37606,13521,13811,13062
469,385,35869,14865,13876,13390
470,385,34617,15575,14512,13296
471,385,36029,14737,13980,13254
472,385,34453,15831,13913,13803
473,385,32926,17151,13653,14270
474,385,33877,16497,13317,14309
475,385,33927,16216,13366,14491
476,385,34229,15938,13488,14345
477,385,32201,17532,13071,15196
478,385,32100,17808,12823,15269
479,385,32638,17336,12988,15038
480,385,33548,16677,12706,15069
481,385,31260,18892,13307,14541
482,385,29791,19528,13872,14809
483,385,30311,19387,13609,14693
484,385,30237,19463,13490,14810
485,385,28991,20402,13928,14679
486,385,29138,20700,13685,14477
487,385,27937,21463,14244,14356
488,385,25649,23047,13966,15338
489,385,26963,22364,13621,15052
490,385,25215,23489,13769,15527
491,385,25014,23666,13824,15496
492,385,24466,24254,13864,15416
493,385,23273,25312,13599,15816
494,385,22927,25390,13708,15975
495,385,23016,25684,13520,15780
496,385,21618,26638,13512,16232
497,385,21466,26666,13471,16397
498,385,20031,28122,13872,15975
499,385,20579,27730,13767,15924
500,385,19832,28700,13692,15776
501,385,19498,29491,13453,15558
502,385,18789,29700,13659,15852
503,385,18942,29663,13588,15807
504,385,18827,29775,13425,15973
505,385,21213,27427,13668,15692
506,385,20710,27843,13704,15743
507,385,21122,27079,13918,15881
508,385,23677,24634,14600,15089
509,385,24011,24141,14511,15337
510,385,25858,23027,14248,14867
511,385,25372,23339,14374,14915
512,385,25269,23497,14297,14937
513,385,27130,21760,14785,14325
514,385,26048,22451,14576,14925
515,385,25777,22674,14681,14868
516,385,24618,23506,14848,15028
517,385,24719,23587,14766,14928
518,385,22201,26245,14109,15445
519,385,22182,26221,14146,15451
520,385,21868,26370,14229,15533
521,385,20510,27624,14547,15319
522,385,21684,25877,15157,15282
523,385,23659,23976,14697,15668
524,385,23915,24088,14448,15549
525,385,21259,26504,14332,15905
526,385,19617,27938,14585,15860
527,385,19286,28683,14346,15685
528,385,19055,28940,14389,15616
529,385,19558,28521,14341,15580
530,385,19985,27152,15063,15800
531,385,20429,26314,15222,16035
532,385,20217,26958,15059,15766
533,385,20768,26406,14958,15868
534,385,19089,28031,14934,15946
535,385,18582,28310,15041,16067
536,385,18633,28551,14875,15941
537,385,19423,27303,14953,16321
538,385,19230,26914,15318,16538
539,385,19513,26651,15284,16552
540,385,18841,28419,14700,16040
541,385,18785,27636,15103,16476
542,385,18933,27371,15143,16553
543,385,18544,28282,14769,16405
544,385,18067,28977,14593,16363
545,385,18523,28528,14705,16244
546,385,17964,29154,14597,16285
547,385,19653,28018,14369,15960
548,385,19465,27953,14447,16135
549,385,19333,28020,14323,16324
550,385,19099,28441,14293,16167
551,385,19813,27243,14563,16381
552,385,19669,27799,14242,16290
553,385,17689,29340,14786,16185
554,385,18049,28846,14835,16270
555,385,19762,27361,15001,15876
556,385,19620,27162,15252,15966
557,385,20365,26684,15149,15802
558,385,19096,28578,14603,15723
559,385,19898,27407,14867,15828
560,385,19196,28734,14736,15334
561,385,17374,30191,14967,15468
562,385,17075,30569,14956,15400
563,385,17099,30280,15027,15594
564,385,17333,30254,14947,15466
565,385,18913,28612,15012,15463
566,385,18798,28741,15008,15453
567,385,18683,29205,14836,15276
568,385,17734,29819,14772,15675
569,385,17435,30009,14837,15719
570,385,17287,30164,14937,15612
571,385,19281,28145,15247,15327
572,385,21265,26774,14948,15013
573,385,21298,26241,15221,15240
574,385,23064,24897,14598,15441
575,385,23123,24713,14700,15464
576,385,23484,24621,14550,15345
577,385,23041,24872,14682,15405
578,385,23380,24467,14832,15321
579,385,23744,24470,14579,15207
580,385,25024,22498,14948,15530
581,385,26460,21900,14284,15356
582,385,24929,22917,14569,15585
583,385,24518,22603,15022,15857
584,385,24440,23687,14310,15563
585,385,26081,21679,14591,15649
586,385,24337,23233,14932,15498
587,385,24931,22284,14950,15835
588,385,25395,22374,14689,15542
589,385,27108,20916,14799,15177
590,385,27518,20366,14857,15259
591,385,26992,20631,15020,15357
592,385,25864,21402,15099,15635
593,385,27133,20179,14960,15728
594,385,29118,18403,14705,15774
595,385,29058,18378,14822,15742
596,385,30926,17138,14437,15499
597,385,31410,16849,14214,15527
598,385,32393,16220,14145,15242
599,385,31050,16575,14800,15575
600,385,32745,16124,14034,15097
601,385,35200,13809,14276,14715
602,385,33476,14631,14697,15196
603,385,33589,14771,14495,15145
604,385,35467,13604,14058,14871
605,385,33812,14658,14330,15200
606,385,33741,14662,14293,15304
607,385,32413,15612,14645,15330
608,385,31805,15551,14921,15723
609,385,34402,13909,14617,15072
610,385,34378,13977,14634,15011
611,385,34526,13837,14676,14961
612,385,34447,13945,14622,14986
613,385,34419,14188,14505,14888
614,385,36221,13081,14381,14317
615,385,34432,13797,14802,14969
616,385,36148,13182,14236,14434
617,385,35257,13608,14550,14585
618,385,35275,13868,14333,14524
619,385,35363,14041,14245,14351
620,385,33724,14567,14758,14951
621,385,33994,14444,14658,14904
622,385,34187,14360,14612,14841
623,385,32305,16417,14940,14338
624,385,30565,17427,15497,14511
625,385,28904,18365,15604,15127
626,385,30061,16985,15270,15684
627,385,31353,16004,14992,15651
628,385,30592,16282,15254,15872
629,385,30947,16207,15146,15700
630,385,30260,17012,15266,15462
631,385,31659,16211,14957,15173
632,385,31754,15678,15210,15358
633,385,33335,14893,14620,15152
634,385,33250,15371,14468,14911
635,385,33006,15132,14617,15245
636,385,31918,15999,14728,15355
637,385,33290,15209,14608,14893
638,385,34817,14458,14093,14632
639,385,34737,14680,13938,14645
640,385,33187,15902,14129,14782
641,385,32408,16102,14438,15052
642,385,32506,15873,14510,15111
643,385,33191,15443,14371,14995
644,385,32013,15761,15020,15206
645,385,31599,16570,14850,14981
646,385,32012,15733,14742,15513
647,385,32711,14974,14857,15458
648,385,32187,15678,14793,15342
649,385,33709,14892,14238,15161
650,385,32016,15776,14601,15607
651,385,32054,15404,14760,15782
652,385,29693,17648,15145,15514
653,385,29439,18517,14561,15483
654,385,29054,18267,14876,15803
655,385,28769,18707,14812,15712
656,385,29107,18373,14870,15650
657,385,29087,18329,14863,15721
658,385,27464,20162,15091,15283
659,385,28073,20130,14809,14988
660,385,26143,20891,15217,15749
661,385,25585,21793,15225,15397
662,385,26158,21471,15079,15292
663,385,25850,21440,15274,15436
664,385,27501,20447,15104,14948
665,385,28651,19864,14768,14717
666,385,31682,17320,13926,15072
667,385,31086,17291,14259,15364
668,385,30488,17828,14556,15128
669,385,28375,19333,15033,15259
670,385,27060,20744,14796,15400
671,385,28682,19591,14571,15156
672,385,27530,20703,14481,15286
673,385,25865,21595,15030,15510
674,385,25999,21680,14821,15500
675,385,24297,23260,15055,15388
676,385,25256,22108,14918,15718
677,385,26953,21750,14220,15077
678,385,25415,22211,14838,15536
679,385,25475,22073,14957,15495
680,385,25164,22344,14929,15563
681,385,25414,22292,14896,15398
682,385,23170,24244,14959,15627
683,385,23357,24256,14838,15549
684,385,22935,23685,15360,16020
685,385,23058,24143,15045,15754
686,385,23554,23363,15214,15869
687,385,23483,23146,15440,15931
688,385,21463,25889,15344,15304
689,385,21156,25966,15386,15492
690,385,21133,26074,15487,15306
691,385,19099,27434,16120,15347
692,385,18578,28400,15887,15135
693,385,19099,27643,15951,15307
694,385,19163,27469,16048,15320
695,385,19318,27142,16105,15435
696,385,17569,29034,16054,15343
697,385,18179,28102,16213,15506
698,385,17436,29142,15943,15479
699,385,17958,27655,16231,16156
700,385,18300,27773,16085,15842
701,385,16044,29468,16367,16121
702,385,16442,28891,16413,16254
703,385,16311,28530,16829,16330
704,385,14222,30180,16822,16776
705,385,14744,30057,16677,16522
706,385,14773,29153,17090,16984
707,385,15310,28538,17134,17018
708,385,15093,29097,16963,16847
709,385,15174,29248,16827,16751
710,385,15512,28299,17118,17071
711,385,15324,29119,16816,16741
712,385,14853,29921,16671,16555
713,385,15246,29563,16559,16632
714,385,14987,28834,17116,17063
715,385,15212,29447,16701,16640
716,385,16657,26825,17509,17009
717,385,16253,27559,17335,16853
718,385,16046,26971,17726,17257
719,385,16283,27491,17340,16886
720,385,15672,27863,17613,16852
721,385,15089,28580,17476,16855
722,385,14855,28814,17533,16798
723,385,14924,29007,17367,16702
724,385,14613,29310,17318,16759
725,385,15283,28076,17681,16960
726,385,16113,27073,17656,17158
727,385,14995,28718,17438,16849
728,385,15310,28539,17383,16768
729,385,14938,28906,17390,16766
730,385,15355,28292,17370,16983
731,385,16436,26926,17576,17062
732,385,16002,28141,17190,16667
733,385,15328,28092,17511,17069
734,385,15035,28973,17347,16645
735,385,14139,29977,17085,16799
736,385,14578,29647,17091,16684
737,385,14219,30370,16831,16580
738,385,14778,29280,16972,16970
739,385,14324,29547,17050,17079
740,385,14162,30401,16774,16663
741,385,15138,29343,16920,16599
742,385,14986,29277,16975,16762
743,385,15839,28102,17183,16876
744,385,15549,28364,17163,16924
745,385,15059,29341,16896,16704
746,385,14078,30867,16602,16453
747,385,14492,30388,16613,16507
748,385,15228,28593,17248,16931
749,385,15044,28835,17155,16966
750,385,14798,29682,16982,16538
751,385,14023,31207,16655,16115
752,385,14010,30571,16893,16526
753,385,14367,29916,17087,16630
754,385,14655,29980,16835,16530
755,385,13666,31001,16953,16380
756,385,12973,32015,16875,16137
757,385,12685,32653,16632,16030
758,385,11907,33714,16382,15997
759,385,12445,33282,16317,15956
760,385,12787,32907,16319,15987
761,385,12936,33108,16097,15859
762,385,15541,29905,16245,16309
763,385,15638,29539,16569,16254
764,385,16464,28286,16647,16603
765,385,15672,29260,16552,16516
766,385,15393,29630,16450,16527
767,385,15250,29887,16370,16493
768,385,15283,30222,16162,16333
769,385,15042,30403,16166,16389
770,385,14897,30389,16332,16382
771,385,14458,30633,16348,16561
772,385,13706,31758,16060,16476
773,385,14334,31444,15924,16298
774,385,14320,31238,16023,16419
775,385,14322,31249,16009,16420
776,385,14660,31421,15756,16163
777,385,14236,31423,16029,16312
778,385,14739,30877,16093,16291
779,385,13861,31456,16220,16463
780,385,17005,28462,16161,16372
781,385,16986,28672,16007,16335
782,385,16379,29059,16199,16363
783,385,16414,29200,16193,16193
784,385,16085,29860,15915,16140
785,385,15838,30202,15900,16060
786,385,16606,29698,15868,15828
787,385,16219,29820,15910,16051
788,385,14268,31527,15892,16313
789,385,14914,30701,16057,16328
790,385,16167,29272,16030,16531
791,385,16773,28498,16096,16633
792,385,17171,27807,16331,16691
793,385,17898,27071,16479,16552
794,385,16980,28989,16100,15931
795,385,17258,28240,16337,16165
796,385,17378,28199,16303,16120
797,385,16168,29512,16425,15895
798,385,16693,29850,15972,15485
799,385,16282,29984,16130,15604
800,385,16217,29760,16307,15716
801,385,15733,30464,16058,15745
802,385,16071,30340,15816,15773
803,385,15677,30621,16074,15628
804,385,16574,29794,16094,15538
805,385,17655,29032,15931,15382
806,385,17756,28672,16004,15568
807,385,16139,29945,16302,15614
808,385,16096,30060,16276,15568
809,385,15635,30429,16254,15682
810,385,15901,29969,16380,15750
811,385,16679,29388,16305,15628
812,385,16300,30018,16255,15427
813,385,16234,29829,16485,15452
814,385,16820,29167,16308,15705
815,385,16232,30805,15693,15270
816,385,13879,32420,16044,15657
817,385,15424,30279,16179,16118
818,385,14977,30489,16255,16279
819,385,16808,29091,16415,15686
820,385,17231,28959,16300,15510
821,385,16827,29244,16218,15711
822,385,16784,29726,16083,15407
823,385,16434,29788,16168,15610
824,385,14550,31537,15941,15972
825,385,14848,30933,16152,16067
826,385,15484,30604,15927,15985
827,385,15017,30513,16315,16155
828,385,15462,30601,15970,15967
829,385,13301,32582,16127,15990
830,385,13061,32844,16202,15893
831,385,13804,30977,16799,16420
832,385,13056,33153,15933,15858
833,385,13399,32237,16237,16127
834,385,12605,33595,15940,15860
835,385,12436,33839,15870,15855
836,385,12855,33375,15934,15836
837,385,12468,33701,15902,15929
838,385,12845,33352,15859,15944
839,385,12556,33618,15856,15970
840,385,13406,31988,16145,16461
841,385,13542,32324,15860,16274
842,385,13569,32140,16023,16268
843,385,13606,31723,16157,16514
844,385,13417,32312,15977,16294
845,385,13493,32017,16099,16391
846,385,13090,32697,15931,16282
847,385,12497,33712,15782,16009
848,385,11978,34704,15471,15847
849,385,11657,35202,15392,15749
850,385,11273,35692,15369,15666
851,385,11648,35595,15146,15611
852,385,11507,35648,15289,15556
853,385,11094,37221,14495,15190
854,385,11031,36602,14830,15537
855,385,11310,35975,15063,15652
856,385,10652,37161,14914,15273
857,385,10866,36903,14954,15277
858,385,10943,36646,15086,15325
859,385,10590,37243,14894,15273
860,385,10705,36967,14964,15364
861,385,10893,36666,14939,15502
862,385,10666,37212,14863,15259
863,385,12657,35390,14729,15224
864,385,12265,35924,14635,15176
865,385,12863,34995,14872,15270
866,385,10916,36772,15103,15209
867,385,10764,37119,15014,15103
868,385,12453,35489,14829,15229
869,385,12383,35564,14792,15261
870,385,12473,35552,14799,15176
871,385,10658,37199,14930,15213
872,385,10764,36645,15183,15408
