,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,179,537,coop,33865373,12058,0.434,0.155
1,179,537,defect,16907721,9229,0.217,0.118
2,179,537,exploitation,27226906,3768,0.349,0.048
