round,seed,coop,exploit_,exploit,defect
1,2,29140,17434,11822,19604
2,2,29922,17326,11830,18922
3,2,27640,18030,11231,21099
4,2,25534,17969,11640,22857
5,2,25673,18304,11755,22268
6,2,28677,16836,12235,20252
7,2,28357,17532,12209,19902
8,2,27921,17544,11980,20555
9,2,26560,17928,12134,21378
10,2,25181,17964,11762,23093
11,2,24221,18034,11820,23925
12,2,24425,17964,11708,23903
13,2,23922,18231,11542,24305
14,2,23299,17982,10928,25791
15,2,23314,18440,11078,25168
16,2,24112,18386,10876,24626
17,2,23709,18677,10888,24726
18,2,23228,18171,11152,25449
19,2,21455,17930,10880,27735
20,2,19363,18600,10216,29821
21,2,18043,18224,10231,31502
22,2,16359,17584,10733,33324
23,2,16949,17607,10512,32932
24,2,16783,17658,10458,33101
25,2,16638,17642,10674,33046
26,2,15621,17958,10327,34094
27,2,15263,17139,10153,35445
28,2,14003,16823,10330,36844
29,2,15016,17337,10306,35341
30,2,15171,17452,10629,34748
31,2,15540,17220,10552,34688
32,2,14904,16875,10753,35468
33,2,15077,17045,10578,35300
34,2,15071,16614,10711,35604
35,2,13404,16356,11110,37130
36,2,13702,16292,11112,36894
37,2,14001,16190,11750,36059
38,2,13397,16365,11260,36978
39,2,14589,16061,11902,35448
40,2,16163,16351,12303,33183
41,2,17501,16199,12535,31765
42,2,18661,16210,12638,30491
43,2,19326,16754,12194,29726
44,2,18476,16323,12627,30574
45,2,19193,16332,12682,29793
46,2,19355,16314,12039,30292
47,2,19977,16372,12243,29408
48,2,21043,16185,12727,28045
49,2,23547,15465,13240,25748
50,2,23903,15389,13140,25568
51,2,23261,15204,13384,26151
52,2,21264,14598,13782,28356
53,2,20572,14299,13997,29132
54,2,22477,14458,14418,26647
55,2,23129,14537,14067,26267
56,2,24744,14824,14257,24175
57,2,25364,14544,14292,23800
58,2,27174,14361,14585,21880
59,2,28676,14686,13973,20665
60,2,29043,14810,13968,20179
61,2,30703,14760,13788,18749
62,2,30693,14636,13682,18989
63,2,30382,14895,13950,18773
64,2,28994,14258,14232,20516
65,2,28793,14343,14376,20488
66,2,30691,14261,14728,18320
67,2,28956,14368,14601,20075
68,2,29367,14121,14653,19859
69,2,29150,14159,14618,20073
70,2,28334,14455,14724,20487
71,2,29237,14578,14388,19797
72,2,29262,14514,14354,19870
73,2,28473,14827,14244,20456
74,2,30740,14756,13567,18937
75,2,28889,14564,14252,20295
76,2,27366,14527,14398,21709
77,2,29611,13609,15085,19695
78,2,29643,13731,15173,19453
79,2,28377,14351,14585,20687
80,2,29830,14085,15014,19071
81,2,30423,13901,14907,18769
82,2,31971,13680,14863,17486
83,2,33074,13828,14752,16346
84,2,33402,13564,14677,16357
85,2,33036,13905,14841,16218
86,2,33081,13633,14507,16779
87,2,32690,13766,14642,16902
88,2,33089,13969,14669,16273
89,2,33042,13826,14511,16621
90,2,35474,14503,13617,14406
91,2,36568,14248,13347,13837
92,2,33783,14453,13895,15869
93,2,34001,14273,13848,15878
94,2,35441,14084,13857,14618
95,2,36458,13661,14096,13785
96,2,36259,13670,13975,14096
97,2,38329,13638,13746,12287
98,2,38650,13433,13711,12206
99,2,36343,13955,13781,13921
100,2,36575,14321,13603,13501
101,2,36999,14125,13604,13272
102,2,36606,14103,13735,13556
103,2,39515,13349,13438,11698
104,2,38830,13751,13528,11891
105,2,37768,13653,13995,12584
106,2,37970,13636,13910,12484
107,2,36077,13592,14196,14135
108,2,38588,13987,13352,12073
109,2,38565,13888,13442,12105
110,2,36755,13733,13916,13596
111,2,37002,13851,14055,13092
112,2,36282,13844,14170,13704
113,2,37233,14096,13683,12988
114,2,36711,14199,13505,13585
115,2,36790,14217,13386,13607
116,2,35966,14554,13593,13887
117,2,36120,14402,13635,13843
118,2,36222,14428,13459,13891
119,2,36603,14400,13408,13589
120,2,36539,14471,13529,13461
121,2,38619,14357,13089,11935
122,2,37945,14556,13067,12432
123,2,38476,14416,12958,12150
124,2,38172,14409,13126,12293
125,2,35882,14816,13423,13879
126,2,35852,14526,13243,14379
127,2,35855,14487,13449,14209
128,2,34983,14727,13573,14717
129,2,35107,14728,13388,14777
130,2,36187,14674,13252,13887
131,2,39070,14801,12119,12010
132,2,39447,14721,12109,11723
133,2,39111,14930,12192,11767
134,2,37413,15668,12190,12729
135,2,36910,15933,11978,13179
136,2,35368,16259,11605,14768
137,2,35103,16303,11759,14835
138,2,35240,16289,11693,14778
139,2,35175,16168,11685,14972
140,2,36106,16060,11635,14199
141,2,36589,15955,11607,13849
142,2,36085,15878,11999,14038
143,2,36327,15921,11715,14037
144,2,35484,16009,11970,14537
145,2,35631,16172,12051,14146
146,2,35493,16050,12005,14452
147,2,35831,16080,12086,14003
148,2,36033,16043,11893,14031
149,2,36453,15866,11827,13854
150,2,36067,15949,11809,14175
151,2,33454,15988,12480,16078
152,2,34171,15795,12330,15704
153,2,33390,15804,12800,16006
154,2,33776,15598,12647,15979
155,2,32436,15283,13315,16966
156,2,32335,15161,13441,17063
157,2,31803,15078,13435,17684
158,2,31775,14966,13452,17807
159,2,31445,15142,13572,17841
160,2,31944,14869,13457,17730
161,2,32244,14934,13249,17573
162,2,30863,15171,13640,18326
163,2,31829,15396,13241,17534
164,2,30672,15010,13794,18524
165,2,30732,14917,13871,18480
166,2,30186,14977,13701,19136
167,2,32442,15749,12744,17065
168,2,34132,15570,12751,15547
169,2,34283,15438,12692,15587
170,2,35781,15633,12389,14197
171,2,35447,15693,12490,14370
172,2,35627,15542,12474,14357
173,2,36363,15519,12101,14017
174,2,36955,15388,11953,13704
175,2,35737,15881,12111,14271
176,2,35962,15600,12043,14395
177,2,35743,15679,12252,14326
178,2,35490,15874,12141,14495
179,2,35462,15927,12234,14377
180,2,36011,15609,12137,14243
181,2,35227,15730,12381,14662
182,2,34381,15528,12532,15559
183,2,32001,16087,12273,17639
184,2,31689,16213,12428,17670
185,2,33334,16253,12340,16073
186,2,32178,16132,12927,16763
187,2,32129,16067,12704,17100
188,2,32764,15717,12304,17215
189,2,32831,16069,12538,16562
190,2,32770,16148,12737,16345
