round,seed,defect,coop,exploit,exploit_
106,990,16440,32684,13512,15364
107,990,15625,34052,13407,14916
108,990,13657,36611,13400,14332
109,990,13332,37130,13409,14129
110,990,13349,36870,13534,14247
111,990,14119,36028,13546,14307
112,990,14414,35428,13665,14493
113,990,13939,35583,13760,14718
114,990,13825,36173,13506,14496
115,990,15975,33289,14736,14000
116,990,18440,30793,15273,13494
117,990,18397,31299,15109,13195
118,990,18769,30103,15413,13715
119,990,18643,30534,15207,13616
120,990,18709,30464,15255,13572
121,990,16515,32672,14899,13914
122,990,16768,32679,14770,13783
123,990,16863,32354,14855,13928
124,990,16761,32386,14879,13974
125,990,17536,31240,15285,13939
126,990,17491,31885,15121,13503
127,990,19186,30133,15381,13300
128,990,18503,31203,15418,12876
129,990,18143,31305,15416,13136
130,990,18554,30824,15580,13042
131,990,18686,30523,15708,13083
132,990,18598,30548,15752,13102
133,990,18207,31199,15572,13022
134,990,18158,30830,15623,13389
135,990,19622,29034,16366,12978
136,990,19654,29446,16017,12883
137,990,20004,28948,16271,12777
138,990,18966,29881,16634,12519
139,990,16740,32369,17220,11671
140,990,16500,33274,17143,11083
141,990,15252,34620,17305,10823
142,990,15619,34438,17222,10721
143,990,15386,34167,17492,10955
144,990,15504,33836,17528,11132
145,990,15302,34766,17345,10587
146,990,15527,34518,17390,10565
147,990,15195,34823,17291,10691
148,990,15224,34564,17467,10745
149,990,16310,33662,17015,11013
150,990,14969,35002,16743,11286
151,990,15481,34215,16671,11633
152,990,16192,33073,16749,11986
153,990,15893,33657,16656,11794
154,990,14948,34650,16307,12095
155,990,14487,34823,16493,12197
156,990,13996,35856,15958,12190
157,990,13853,35631,16173,12343
158,990,13895,35667,16188,12250
159,990,14025,35859,15935,12181
160,990,13784,36045,15962,12209
161,990,13495,35980,16236,12289
162,990,14570,34813,16051,12566
163,990,15229,33790,16137,12844
164,990,14639,34690,16054,12617
165,990,14160,35543,15834,12463
166,990,14292,34575,16108,13025
167,990,14221,35153,15849,12777
168,990,15316,34406,15739,12539
169,990,15716,33273,16065,12946
170,990,15783,33095,16141,12981
171,990,15397,34067,15727,12809
172,990,16797,32213,16343,12647
173,990,16689,32643,16223,12445
174,990,15971,33952,16117,11960
175,990,13963,36198,15972,11867
176,990,14129,35670,16160,12041
177,990,14108,35698,16121,12073
178,990,15040,34528,16040,12392
179,990,15003,34421,16072,12504
180,990,13396,36566,15632,12406
181,990,14101,35720,15427,12752
182,990,14601,35019,15518,12862
183,990,14966,34348,15816,12870
184,990,15266,34557,15622,12555
185,990,14767,34993,15768,12472
186,990,14725,35178,15683,12414
187,990,14692,35013,15787,12508
188,990,14610,35210,15834,12346
189,990,12505,38030,15034,12431
190,990,12188,38234,15036,12542
191,990,12130,38615,15045,12210
192,990,12054,38857,14878,12211
193,990,13619,36733,15732,11916
194,990,11460,39166,14935,12439
195,990,12007,38932,14873,12188
196,990,12132,38169,15118,12581
197,990,12273,38151,15056,12520
198,990,12363,38594,14947,12096
199,990,10512,40555,14442,12491
200,990,10220,41212,14391,12177
201,990,10657,39838,14577,12928
202,990,11139,39812,14359,12690
203,990,10350,40684,14358,12608
204,990,11680,39100,14720,12500
205,990,10004,41255,13944,12797
206,990,10311,41009,13950,12730
207,990,10100,41006,14079,12815
208,990,10674,40016,14316,12994
209,990,10183,40843,14019,12955
210,990,10237,40593,14196,12974
211,990,10543,40399,14119,12939
212,990,10101,41306,14061,12532
213,990,9588,42048,14127,12237
214,990,8473,43820,13077,12630
215,990,8263,43970,13142,12625
216,990,8567,43230,13300,12903
217,990,8818,43129,13179,12874
218,990,10518,40409,14212,12861
219,990,9957,41733,13981,12329
220,990,10064,41705,13858,12373
221,990,10128,41152,14090,12630
222,990,10605,40600,14182,12613
223,990,11105,39793,14337,12765
224,990,11708,39092,14338,12862
225,990,10710,40194,14245,12851
226,990,11289,39179,14540,12992
227,990,11577,38645,14728,13050
228,990,12010,38322,14682,12986
229,990,12760,36923,14995,13322
230,990,13181,36183,15045,13591
231,990,11244,37710,14779,14267
232,990,11698,37796,14521,13985
233,990,13485,35392,15218,13905
234,990,13105,36532,14757,13606
235,990,12571,36757,14921,13751
236,990,12517,36836,14851,13796
237,990,13003,36209,15062,13726
238,990,13068,36729,14686,13517
239,990,13108,35903,14849,14140
240,990,13300,35808,14812,14080
241,990,13854,35066,14900,14180
242,990,13882,34815,14853,14450
243,990,13356,35289,14945,14410
244,990,13771,34918,14794,14517
245,990,14247,34158,15017,14578
246,990,13252,35770,14731,14247
247,990,12477,37478,14308,13737
248,990,12981,36493,14443,14083
249,990,12006,37748,14318,13928
250,990,11941,38057,14309,13693
251,990,12321,37493,14525,13661
252,990,12270,38016,14309,13405
253,990,12259,37986,14297,13458
254,990,12032,38249,14287,13432
255,990,12752,36935,14571,13742
256,990,13723,35561,15278,13438
257,990,12616,37495,14488,13401
258,990,12644,37211,14566,13579
259,990,13809,35926,15146,13119
260,990,13303,36523,15096,13078
261,990,13199,36777,15046,12978
262,990,13569,36420,15021,12990
263,990,13927,35497,15253,13323
264,990,14681,34900,15105,13314
265,990,15361,33673,15356,13610
266,990,15207,33573,15417,13803
267,990,15352,33425,15479,13744
268,990,17150,32136,15258,13456
269,990,16722,31868,15586,13824
270,990,16256,32915,15323,13506
271,990,17195,32111,15191,13503
272,990,17524,30835,15463,14178
273,990,17463,30789,15443,14305
274,990,16731,31891,15528,13850
275,990,16721,31923,15462,13894
276,990,18270,30727,15420,13583
277,990,17640,31312,15654,13394
278,990,16714,32708,15589,12989
279,990,16280,33627,15493,12600
280,990,16590,33151,15626,12633
281,990,15755,34151,15403,12691
282,990,15894,33865,15662,12579
283,990,16920,32921,15532,12627
284,990,17274,32331,15873,12522
285,990,17107,32319,15923,12651
286,990,18835,30470,15777,12918
287,990,19194,30448,15534,12824
288,990,18986,30320,15708,12986
289,990,18879,30022,15913,13186
290,990,19388,30036,15627,12949
291,990,16996,32529,14681,13794
292,990,16729,32462,14937,13872
293,990,17030,31982,15071,13917
294,990,16678,33052,14553,13717
295,990,16909,32804,14674,13613
296,990,16838,32364,14985,13813
297,990,18207,31272,14343,14178
298,990,18675,30152,14315,14858
299,990,19040,29905,14246,14809
300,990,17628,31511,14691,14170
301,990,17305,31370,14930,14395
302,990,18594,30050,14983,14373
303,990,18135,30989,14977,13899
304,990,18239,30806,14995,13960
305,990,18269,30644,15016,14071
306,990,18150,30922,14941,13987
307,990,16412,32563,14647,14378
308,990,16505,31674,14956,14865
309,990,17434,31138,14846,14582
310,990,18784,30221,14164,14831
311,990,18425,30149,14385,15041
312,990,17590,31459,14527,14424
313,990,18077,31156,14507,14260
314,990,17734,31701,14635,13930
315,990,16748,32715,14512,14025
316,990,16786,32988,14346,13880
317,990,17184,32623,14440,13753
318,990,16880,32693,14499,13928
319,990,17648,31385,14795,14172
320,990,18616,30270,14844,14270
321,990,18735,30155,14910,14200
322,990,16598,32218,14797,14387
323,990,17454,31264,14820,14462
324,990,18499,30268,15140,14093
325,990,18532,30018,15226,14224
326,990,18247,30400,15089,14264
327,990,18116,30888,14860,14136
328,990,20602,28330,14161,14907
329,990,20394,28159,14461,14986
330,990,19715,29238,14083,14964
331,990,18387,29956,14863,14794
332,990,17343,31661,14288,14708
333,990,15163,33440,14919,14478
334,990,16592,32207,15070,14131
335,990,17192,31252,15201,14355
336,990,19238,29039,14793,14930
337,990,20089,28373,14790,14748
338,990,19826,28478,14728,14968
339,990,21316,27116,14831,14737
340,990,21183,27211,14960,14646
341,990,19865,28202,14714,15219
342,990,19519,28618,14665,15198
343,990,18703,29862,14881,14554
344,990,19472,29070,14732,14726
345,990,17855,30589,15033,14523
346,990,18207,29923,15332,14538
347,990,19796,28851,15054,14299
348,990,18329,30024,14976,14671
349,990,20625,27725,15654,13996
350,990,20277,27821,15854,14048
351,990,20778,27444,15720,14058
352,990,20077,28304,15773,13846
353,990,19647,28301,15963,14089
354,990,18570,29851,15548,14031
355,990,18350,30154,15503,13993
356,990,18450,30283,15380,13887
357,990,17836,30985,14983,14196
358,990,17815,31068,14956,14161
359,990,15743,33306,15252,13699
360,990,17792,31223,15372,13613
361,990,16314,32464,15676,13546
362,990,15665,33823,15511,13001
363,990,15148,34573,15512,12767
364,990,15303,33822,15948,12927
365,990,15971,33215,16017,12797
366,990,14981,34222,15780,13017
367,990,14770,34578,15714,12938
368,990,13308,36398,15555,12739
369,990,14709,35176,15966,12149
370,990,14848,34839,15970,12343
371,990,15424,34195,15991,12390
372,990,15808,33404,16361,12427
373,990,15605,33622,16592,12181
374,990,15360,33756,16506,12378
375,990,15413,34002,16348,12237
376,990,16017,33252,16373,12358
377,990,16394,32759,16421,12426
378,990,17217,31629,16587,12567
379,990,16948,32663,16249,12140
380,990,18556,30468,16591,12385
381,990,19627,29442,16763,12168
382,990,19709,29238,16846,12207
383,990,18704,30782,16269,12245
384,990,18135,31196,16280,12389
385,990,19088,30203,16014,12695
386,990,20354,28694,16166,12786
387,990,20714,28284,16272,12730
388,990,19044,29891,16050,13015
389,990,20200,28819,16130,12851
390,990,20208,28700,16234,12858
391,990,20256,28386,16435,12923
392,990,20468,28255,16407,12870
393,990,20356,28601,16197,12846
394,990,21163,27594,16316,12927
395,990,20545,28080,16272,13103
396,990,21192,27390,16626,12792
397,990,21361,27073,16617,12949
398,990,21359,27400,16453,12788
399,990,21876,26482,16742,12900
400,990,23506,24825,16704,12965
401,990,25590,23273,16409,12728
402,990,24783,23929,16342,12946
403,990,24727,23664,16498,13111
404,990,24356,24407,16081,13156
405,990,25598,23053,15915,13434
406,990,26121,22790,15523,13566
407,990,26542,22138,15710,13610
408,990,27289,21256,15647,13808
409,990,27003,21775,15489,13733
410,990,28817,19902,15111,14170
411,990,25953,22726,15350,13971
412,990,26916,20892,15706,14486
413,990,26936,21061,15661,14342
414,990,25491,22163,15798,14548
415,990,25080,22344,15845,14731
416,990,25087,22329,15939,14645
417,990,25320,22140,15918,14622
418,990,25397,22516,15651,14436
419,990,25837,21846,15787,14530
420,990,25360,22264,15796,14580
421,990,25154,22570,15712,14564
422,990,26403,21614,15577,14406
423,990,25901,22396,15208,14495
424,990,24533,23702,15312,14453
425,990,25220,22750,15495,14535
426,990,25159,22145,15914,14782
427,990,24533,23127,15706,14634
428,990,23162,23945,16014,14879
429,990,22624,24682,16055,14639
430,990,24265,23282,16038,14415
431,990,25562,22782,15865,13791
432,990,24441,23432,15968,14159
433,990,24645,22550,16409,14396
434,990,24665,23368,16002,13965
435,990,23584,24265,16012,14139
436,990,23964,23930,15960,14146
437,990,23295,24981,16016,13708
438,990,23349,24515,16178,13958
439,990,23623,24762,15928,13687
440,990,23573,24765,15902,13760
441,990,21973,25621,16314,14092
442,990,21769,25750,16267,14214
443,990,23582,24536,16351,13531
444,990,23447,24757,16248,13548
445,990,22145,26475,16353,13027
446,990,23454,24630,16546,13370
447,990,24637,23875,16454,13034
448,990,25623,22386,16259,13732
449,990,25606,22839,16212,13343
450,990,26677,21981,16076,13266
451,990,27205,21644,15992,13159
452,990,27213,21624,15975,13188
453,990,25986,22478,16342,13194
454,990,23531,24719,15832,13918
455,990,21920,25971,15984,14125
456,990,21609,27030,15923,13438
457,990,20605,28033,15889,13473
458,990,23067,25746,15099,14088
459,990,23414,25068,15413,14105
460,990,23904,24798,15291,14007
461,990,24214,24141,15569,14076
462,990,26545,21885,16232,13338
463,990,24786,23728,16648,12838
464,990,24643,24341,16364,12652
465,990,23556,24799,16702,12943
466,990,21811,26342,17105,12742
467,990,23559,24552,16833,13056
468,990,22324,25892,17045,12739
469,990,23100,24961,16885,13054
470,990,23527,25073,16534,12866
471,990,24207,23519,16655,13619
472,990,27056,20965,16070,13909
473,990,26576,21319,16145,13960
474,990,25530,22682,16329,13459
475,990,25497,22888,16278,13337
476,990,23651,24145,16221,13983
477,990,23913,23984,16198,13905
478,990,22595,25744,16024,13637
479,990,20802,27199,15748,14251
480,990,18113,29984,15347,14556
481,990,18801,29278,15321,14600
482,990,19307,28722,15157,14814
483,990,19799,27460,15358,15383
484,990,19766,27890,15093,15251
485,990,19527,27792,15359,15322
486,990,19418,28091,15137,15354
487,990,19509,28096,15295,15100
488,990,18681,29123,15231,14965
489,990,19146,29008,15063,14783
490,990,18649,28778,15419,15154
491,990,20569,27922,14538,14971
492,990,20342,27479,14709,15470
493,990,19101,28605,14599,15695
494,990,18773,29066,14619,15542
495,990,18481,29334,14589,15596
496,990,18624,29294,14531,15551
497,990,19038,28696,14614,15652
498,990,18231,29498,14532,15739
499,990,17713,30632,14148,15507
500,990,16651,32092,13675,15582
501,990,17153,31384,13712,15751
502,990,16626,32255,13321,15798
503,990,17101,31563,13526,15810
504,990,17062,31127,13667,16144
505,990,16907,31573,13548,15972
506,990,17812,30010,14068,16110
507,990,17198,31503,13953,15346
508,990,18792,30072,13895,15241
509,990,18686,30156,13887,15271
510,990,19074,29655,14051,15220
511,990,18209,30860,13878,15053
512,990,19442,29565,13961,15032
513,990,17939,31686,13799,14576
514,990,19722,29403,13873,15002
515,990,20012,28985,13938,15065
516,990,19503,29345,13964,15188
517,990,17670,31210,14349,14771
518,990,17501,31658,14012,14829
519,990,16455,32934,13483,15128
520,990,16859,32313,13911,14917
521,990,17189,31936,13909,14966
522,990,15879,33231,13911,14979
523,990,13982,35282,13896,14840
524,990,13745,35630,13870,14755
525,990,13625,35532,14036,14807
526,990,13944,35339,13917,14800
527,990,14525,34618,13919,14938
528,990,16372,32467,14456,14705
529,990,17134,31563,14317,14986
530,990,16346,32459,14255,14940
531,990,17064,31693,14578,14665
532,990,17392,31240,14629,14739
533,990,17501,31063,14653,14783
534,990,17753,30779,14600,14868
535,990,17442,31254,14455,14849
536,990,17937,30491,14464,15108
537,990,18784,29096,14615,15505
538,990,19808,27880,14866,15446
539,990,18731,29186,14616,15467
540,990,18290,29013,14865,15832
541,990,18274,29219,14898,15609
542,990,18235,29686,14739,15340
543,990,18759,28829,14712,15700
544,990,18606,29045,14715,15634
545,990,18462,29048,14783,15707
546,990,18666,28759,14813,15762
547,990,18681,28967,14666,15686
548,990,19395,27675,15211,15719
549,990,21299,26005,14774,15922
550,990,21598,25689,14754,15959
551,990,21541,25446,14950,16063
552,990,21268,26117,14709,15906
553,990,19510,27560,15248,15682
554,990,17515,28896,15734,15855
555,990,17437,29479,15441,15643
556,990,16056,30646,15629,15669
557,990,14971,31938,15494,15597
558,990,15603,31066,15496,15835
559,990,13427,33110,15975,15488
560,990,13311,33921,15795,14973
561,990,13276,33608,16014,15102
562,990,12847,34101,15955,15097
563,990,13215,33679,15945,15161
564,990,12709,34468,15920,14903
565,990,13213,33918,15831,15038
566,990,13122,33857,15940,15081
567,990,13498,33286,15975,15241
568,990,13497,33779,15737,14987
569,990,13358,34006,15753,14883
570,990,12956,33739,16083,15222
571,990,10711,37110,15318,14861
572,990,10950,36681,15376,14993
573,990,10500,37098,15453,14949
574,990,10409,37095,15480,15016
575,990,10194,37593,15444,14769
576,990,9984,38744,14916,14356
577,990,9688,38935,14994,14383
578,990,9395,39574,14856,14175
579,990,9875,38735,14978,14412
580,990,9327,39204,14986,14483
581,990,9972,39058,14771,14199
582,990,10514,38217,14826,14443
583,990,10291,38318,14929,14462
584,990,9793,39392,14633,14182
585,990,9484,39919,14487,14110
586,990,8748,41207,14471,13574
587,990,9265,40387,14519,13829
588,990,8763,41647,14331,13259
589,990,8358,42328,14241,13073
590,990,9079,40973,14574,13374
591,990,10857,38581,14406,14156
592,990,11621,37473,14344,14562
593,990,12071,36792,14431,14706
594,990,11659,36941,14599,14801
595,990,11823,36787,14581,14809
596,990,13665,35091,14237,15007
597,990,13422,35237,14256,15085
598,990,12444,36638,14026,14892
599,990,13529,35082,14431,14958
600,990,13064,36307,14274,14355
601,990,11919,37711,14178,14192
602,990,11317,38746,13954,13983
603,990,11561,38262,14106,14071
604,990,11794,37695,14296,14215
605,990,12504,37529,14058,13909
606,990,14249,35147,14360,14244
607,990,14891,34401,14602,14106
608,990,14516,34712,14673,14099
609,990,14343,34821,14721,14115
610,990,14272,34546,14939,14243
611,990,14127,34852,14875,14146
612,990,14024,34874,14830,14272
613,990,14485,34065,15018,14432
614,990,15550,32757,15282,14411
615,990,15101,33308,15213,14378
616,990,14490,34048,15124,14338
617,990,14102,34877,14780,14241
618,990,12060,37308,14869,13763
619,990,11822,37506,14972,13700
620,990,11895,37488,14898,13719
621,990,12269,36840,14809,14082
622,990,12187,36542,15056,14215
623,990,12434,36140,15133,14293
624,990,12156,37038,14884,13922
625,990,11850,37380,14860,13910
626,990,11505,37684,14855,13956
627,990,11836,37422,14793,13949
628,990,11844,36974,15069,14113
629,990,11741,37615,14952,13692
630,990,12052,36970,15019,13959
631,990,12012,37324,14850,13814
632,990,12206,36524,15306,13964
633,990,10730,37867,14906,14497
634,990,12892,35498,15644,13966
635,990,11207,37082,15552,14159
636,990,10445,38619,15113,13823
637,990,10146,39649,14633,13572
638,990,11645,37810,15211,13334
639,990,12531,36129,15421,13919
640,990,14055,35273,15240,13432
641,990,12997,36409,15425,13169
642,990,13485,35934,15509,13072
643,990,12955,36450,15345,13250
644,990,13101,36628,15072,13199
645,990,13131,36235,15240,13394
646,990,12980,36536,15095,13389
647,990,13231,36398,15008,13363
648,990,12739,36886,15098,13277
649,990,11361,38101,15372,13166
650,990,11411,37869,15594,13126
651,990,11527,37448,15654,13371
652,990,12139,37157,15466,13238
653,990,11983,37088,15562,13367
654,990,11644,37400,15670,13286
655,990,13750,35628,15999,12623
656,990,13766,35514,16121,12599
657,990,13351,35996,16034,12619
658,990,16003,33239,16168,12590
659,990,15896,33241,16206,12657
660,990,15314,33322,16399,12965
661,990,13412,35564,16193,12831
662,990,13243,35779,16080,12898
663,990,13698,35359,16078,12865
664,990,13697,35570,15930,12803
665,990,13404,36111,15961,12524
666,990,13421,35599,16066,12914
667,990,13467,35947,15904,12682
668,990,13018,36330,16044,12608
669,990,11771,37401,15924,12904
670,990,11441,38073,15716,12770
671,990,11326,38357,15637,12680
672,990,13433,35874,16349,12344
673,990,13401,36357,16102,12140
674,990,13090,36147,16357,12406
675,990,13656,35279,16456,12609
676,990,13285,35692,16505,12518
677,990,13332,36098,16251,12319
678,990,13193,35408,16679,12720
679,990,13229,36215,16222,12334
680,990,13567,35570,16524,12339
681,990,13314,35805,16548,12333
682,990,12934,36207,16478,12381
683,990,13163,36172,16390,12275
684,990,13104,36356,16386,12154
685,990,13926,34765,16529,12780
686,990,11995,36998,15857,13150
687,990,11199,38128,15782,12891
688,990,11475,38029,15655,12841
689,990,11234,37748,16027,12991
690,990,10923,38572,15687,12818
691,990,11049,38220,15783,12948
692,990,12897,36463,16029,12611
693,990,14394,35316,15386,12904
694,990,14175,34931,15674,13220
695,990,13900,35456,15668,12976
696,990,14185,35110,15621,13084
697,990,16043,33014,15575,13368
698,990,16371,32505,15563,13561
699,990,16886,31716,15637,13761
700,990,16943,31963,15411,13683
701,990,17465,30982,15803,13750
702,990,17272,31454,15692,13582
703,990,17012,31885,15649,13454
704,990,14905,34062,15078,13955
705,990,15001,34339,14756,13904
706,990,14872,34170,14870,14088
707,990,13414,35472,14543,14571
708,990,11329,37509,14801,14361
709,990,11490,37021,14968,14521
710,990,11947,36259,15187,14607
711,990,11828,37007,14837,14328
712,990,11534,37190,14825,14451
713,990,11013,38558,14120,14309
714,990,11241,38054,14363,14342
715,990,11339,37990,14375,14296
716,990,13260,35873,14327,14540
717,990,13040,36201,14358,14401
718,990,13218,35704,14429,14649
719,990,13444,35745,14367,14444
720,990,13665,35086,14613,14636
721,990,13613,35368,14576,14443
722,990,13281,35875,14569,14275
723,990,14883,33906,14616,14595
724,990,16790,32391,14361,14458
725,990,19054,29791,14603,14552
726,990,17221,31292,14810,14677
727,990,17634,30870,14964,14532
728,990,17743,31123,14651,14483
729,990,16978,32182,14855,13985
730,990,18763,29980,14613,14644
731,990,20422,28577,14088,14913
732,990,21008,27630,14259,15103
733,990,21510,27571,14020,14899
734,990,20987,28259,14057,14697
735,990,23083,25860,14140,14917
736,990,21302,27235,14495,14968
737,990,20416,28670,13969,14945
738,990,18247,31240,13211,15302
739,990,18180,30933,13467,15420
740,990,16004,33312,13017,15667
741,990,16101,33385,12915,15599
742,990,17840,31561,12706,15893
743,990,17598,32116,12497,15789
744,990,17258,32284,12517,15941
745,990,17216,31959,12754,16071
746,990,17712,31521,12912,15855
747,990,18145,31021,13100,15734
748,990,16530,32808,13653,15009
749,990,16657,32597,13767,14979
750,990,16617,32356,13654,15373
751,990,17431,31542,13751,15276
752,990,17536,31061,14145,15258
753,990,17728,31564,13754,14954
754,990,17320,31588,14099,14993
755,990,17987,31208,14056,14749
756,990,17872,30745,14206,15177
757,990,18424,30341,14287,14948
758,990,19262,29236,14511,14991
759,990,20070,28200,14964,14766
760,990,21678,26681,14988,14653
761,990,21282,27085,15161,14472
762,990,21058,27346,15051,14545
763,990,20760,27764,15131,14345
764,990,20949,27287,15283,14481
765,990,20844,27539,15149,14468
766,990,22451,26169,15219,14161
767,990,22092,26869,15001,14038
768,990,22142,26134,15372,14352
769,990,22389,26439,15038,14134
770,990,22592,25878,15099,14431
771,990,24490,24290,15228,13992
772,990,23196,25329,15375,14100
773,990,24612,24051,15478,13859
774,990,26789,22265,14607,14339
775,990,27107,21964,14572,14357
776,990,28807,20446,14573,14174
777,990,28905,20383,14500,14212
778,990,29479,19881,14243,14397
779,990,30861,19015,13691,14433
780,990,31947,18044,13630,14379
781,990,31014,18551,13920,14515
782,990,31623,18183,13802,14392
783,990,31409,18181,13921,14489
784,990,31356,18289,13906,14449
785,990,32169,17697,14006,14128
786,990,31877,18177,13851,14095
787,990,34029,16640,13198,14133
788,990,32720,17403,13702,14175
789,990,32267,17526,13824,14383
790,990,31422,18358,13751,14469
791,990,31551,17840,14066,14543
792,990,31971,17612,13799,14618
793,990,32163,17810,13635,14392
794,990,32385,17192,13910,14513
795,990,32511,17379,13849,14261
796,990,29936,19093,14187,14784
797,990,30319,18665,14226,14790
798,990,30306,18946,14197,14551
799,990,30459,18684,14135,14722
800,990,30352,18844,14063,14741
801,990,32299,17520,13708,14473
802,990,32423,17194,13676,14707
803,990,32233,17203,13933,14631
804,990,30770,18314,14354,14562
805,990,31086,18285,14169,14460
806,990,29903,19063,14334,14700
807,990,27416,21254,14734,14596
808,990,27643,20920,14612,14825
809,990,27709,20957,14547,14787
810,990,27531,21070,14656,14743
811,990,27735,20853,14558,14854
812,990,27774,20573,14750,14903
813,990,26564,21680,14763,14993
814,990,28070,20623,14663,14644
815,990,27273,21774,14631,14322
816,990,27926,20180,14697,15197
817,990,26683,21605,14579,15133
818,990,26507,21076,14846,15571
819,990,26990,21227,14544,15239
820,990,26750,21029,14794,15427
821,990,26624,21367,14628,15381
822,990,26113,22440,14050,15397
823,990,25416,22466,14291,15827
824,990,26719,21752,14328,15201
825,990,25342,22912,14103,15643
826,990,26464,21850,14538,15148
827,990,25723,22893,14677,14707
828,990,26826,21988,15013,14173
829,990,28489,20150,14736,14625
830,990,29297,20062,14381,14260
831,990,29574,19800,14316,14310
832,990,28518,20973,14258,14251
833,990,27123,22107,14176,14594
834,990,28989,20214,13378,15419
835,990,29093,20015,13406,15486
836,990,29334,19896,13453,15317
837,990,29685,19715,13133,15467
838,990,32627,17594,12584,15195
839,990,32564,17602,12648,15186
840,990,34017,16155,12187,15641
841,990,34874,15524,11926,15676
842,990,32185,17631,12219,15965
843,990,32422,17511,12174,15893
844,990,33503,16616,12466,15415
845,990,34888,15629,11940,15543
846,990,36895,13910,12575,14620
847,990,37868,13209,12436,14487
848,990,38583,12592,12460,14365
849,990,39772,11645,12368,14215
850,990,38435,12735,12481,14349
851,990,37666,13422,12198,14714
852,990,35400,15080,12119,15401
853,990,35315,14941,12125,15619
854,990,37863,13197,11720,15220
855,990,36359,14178,12220,15243
856,990,37327,13496,12404,14773
857,990,38147,13062,12233,14558
858,990,37488,13515,12397,14600
859,990,37353,13595,12515,14537
860,990,34762,15707,12617,14914
861,990,33410,16515,12557,15518
862,990,33318,16592,12603,15487
863,990,33522,16654,12424,15400
864,990,31040,18440,12925,15595
865,990,29997,19471,13174,15358
866,990,29087,20097,13199,15617
867,990,28899,20144,13309,15648
868,990,30505,19116,12942,15437
869,990,32632,17130,13581,14657
870,990,33250,16602,13544,14604
871,990,36107,14331,13232,14330
872,990,35933,14630,13234,14203
