round,seed,defect,exploit,exploit_,coop
1,824,19553,16986,12215,29246
2,824,19319,17046,12238,29397
3,824,17483,17360,11766,31391
4,824,15593,16775,11768,33864
5,824,17110,16964,12086,31840
6,824,19091,16163,12876,29870
7,824,18138,16735,12491,30636
8,824,18061,16706,12558,30675
9,824,19508,16382,13133,28977
10,824,18539,16033,13913,29515
11,824,19452,16235,13392,28921
12,824,18119,16218,13114,30549
13,824,18077,16385,13238,30300
14,824,18078,16369,13166,30387
15,824,17525,16345,12766,31364
16,824,17206,16494,12920,31380
17,824,17943,17496,12630,29931
18,824,19803,17021,13256,27920
19,824,19495,16848,13282,28375
20,824,20564,16792,13393,27251
21,824,20552,16935,13365,27148
22,824,21605,17023,12705,26667
23,824,22735,17129,13165,24971
24,824,20973,17588,12702,26737
25,824,22991,16746,13213,25050
26,824,23938,16917,13039,24106
27,824,23895,16739,12969,24397
28,824,23572,16669,13335,24424
29,824,22324,16698,13419,25559
30,824,23047,16656,13241,25056
31,824,20780,17411,12815,26994
32,824,18969,17367,12339,29325
33,824,20923,16910,13180,26987
34,824,21323,16673,13110,26894
35,824,20367,16154,13562,27917
36,824,19010,16179,13401,29410
37,824,19059,15984,13201,29756
38,824,20802,15144,14425,27629
39,824,19587,14157,14795,29461
40,824,18537,14147,14654,30662
41,824,18148,14192,14556,31104
42,824,17010,13718,14928,32344
43,824,16734,13779,15145,32342
44,824,15215,13089,14943,34753
45,824,15111,13246,14979,34664
46,824,15307,13219,15054,34420
47,824,14535,13224,15173,35068
48,824,15447,12825,15251,34477
49,824,15091,12877,15244,34788
50,824,15548,12995,15397,34060
51,824,16411,13454,15194,32941
52,824,16457,13222,15053,33268
53,824,17724,13825,14902,31549
54,824,17891,14051,15189,30869
55,824,17894,13835,14725,31546
56,824,18068,13640,14718,31574
57,824,17680,13950,14795,31575
58,824,18149,13999,14883,30969
59,824,18223,13949,14742,31086
60,824,17026,14440,14092,32442
61,824,14914,13329,14413,35344
62,824,14537,13550,14300,35613
63,824,15387,14004,14409,34200
64,824,15704,13896,14449,33951
65,824,15492,14047,14392,34069
66,824,15686,14056,14438,33820
67,824,15341,13783,14117,34759
68,824,13786,14305,13559,36350
69,824,13531,14459,13701,36309
70,824,13510,14073,13637,36780
71,824,12964,13947,13735,37354
72,824,12970,14080,13682,37268
73,824,12612,13970,13348,38070
74,824,12544,14043,13033,38380
75,824,12006,13950,13255,38789
76,824,12642,14298,13298,37762
77,824,12730,13961,13169,38140
78,824,12453,14058,13296,38193
79,824,11846,13641,13487,39026
80,824,11737,13779,13369,39115
81,824,13593,14816,13216,36375
82,824,11730,13718,13542,39010
83,824,11655,13634,13446,39265
84,824,11908,13558,13551,38983
85,824,11759,13067,13638,39536
86,824,11974,13125,13567,39334
87,824,12122,13448,13860,38570
88,824,11917,13422,13616,39045
89,824,11856,13489,13731,38924
90,824,12040,13499,13762,38699
91,824,11512,13372,13826,39290
92,824,11898,13384,13633,39085
93,824,11569,13311,13654,39466
94,824,9953,12551,14027,41469
95,824,9615,12228,13869,42288
96,824,10106,11938,14426,41530
97,824,10377,12355,14503,40765
98,824,10359,12176,14353,41112
99,824,10167,12077,14228,41528
100,824,9669,11578,14423,42330
101,824,9029,11620,14429,42922
102,824,9219,11581,14647,42553
103,824,8947,11469,14374,43210
104,824,8865,11586,14607,42942
105,824,9374,11512,14462,42652
106,824,9081,11527,14357,43035
107,824,9481,11534,14405,42580
108,824,7866,10963,14352,44819
109,824,8150,11402,14713,43735
110,824,7700,10829,14292,45179
111,824,7455,10661,14229,45655
112,824,7638,10834,14361,45167
113,824,7523,10666,14306,45505
114,824,7511,10780,14386,45323
115,824,7557,10868,14220,45355
116,824,7388,10756,14474,45382
117,824,7762,11197,14208,44833
118,824,7496,10845,14067,45592
119,824,7132,10622,14316,45930
120,824,7054,10412,14080,46454
121,824,7031,10374,14011,46584
122,824,7237,10629,14195,45939
123,824,7351,10556,14213,45880
124,824,7313,10506,14139,46042
125,824,7336,10857,14543,45264
126,824,8086,11207,14237,44470
127,824,7816,11266,14221,44697
128,824,7820,11304,14179,44697
129,824,9599,11832,14520,42049
130,824,9337,11424,14438,42801
131,824,9831,12129,14584,41456
132,824,10212,12268,14429,41091
133,824,10480,12150,14698,40672
134,824,10519,12094,14813,40574
135,824,12118,12758,14673,38451
136,824,12275,13040,14659,38026
137,824,13983,13110,14779,36128
138,824,13228,12705,15143,36924
139,824,13498,12506,15200,36796
140,824,12821,12161,15331,37687
141,824,12524,12363,15058,38055
142,824,11867,12556,14717,38860
143,824,11773,12536,14600,39091
144,824,12888,13260,14392,37460
145,824,12646,13486,14226,37642
146,824,12327,13537,14225,37911
147,824,10627,13781,13246,40346
148,824,11091,13929,13270,39710
149,824,11071,13662,13099,40168
150,824,11448,13831,13274,39447
151,824,11776,13819,13345,39060
152,824,13250,13660,14318,36772
153,824,13097,13535,14297,37071
154,824,13245,13776,14381,36598
155,824,13310,13487,14252,36951
156,824,13866,13594,14516,36024
157,824,14548,13506,14670,35276
158,824,13062,13624,13799,37515
159,824,12960,13711,13914,37415
160,824,14436,14386,13680,35498
161,824,14085,14636,13407,35872
162,824,14070,14549,13219,36162
163,824,14210,14617,13380,35793
164,824,15433,15094,13317,34156
165,824,16442,15302,13106,33150
166,824,16675,15424,13037,32864
167,824,18500,14910,14185,30405
168,824,16691,15411,13064,32834
169,824,16255,15548,13313,32884
170,824,18114,14569,14026,31291
171,824,18147,14632,14269,30952
172,824,18926,13995,14636,30443
173,824,17507,14426,14171,31896
174,824,17156,14636,13869,32339
175,824,16140,14807,13883,33170
176,824,14958,15035,13035,34972
177,824,13366,14854,12949,36831
178,824,13184,14745,12846,37225
179,824,12987,14744,12875,37394
180,824,14397,14682,13249,35672
181,824,15971,14242,14116,33671
182,824,17371,14114,14504,32011
183,824,18967,14611,14478,29944
184,824,19002,14613,14373,30012
185,824,20801,14121,15209,27869
186,824,18558,13210,15931,30301
187,824,17017,12696,16001,32286
188,824,15926,12664,16289,33121
189,824,15982,12637,16112,33269
190,824,17571,12310,17217,30902
191,824,17832,12030,16893,31245
192,824,17343,12380,16689,31588
193,824,18687,12458,17658,29197
194,824,18851,12232,17609,29308
195,824,18668,12298,17733,29301
196,824,16776,13102,16444,31678
197,824,17531,13052,16080,31337
198,824,18410,13072,15859,30659
199,824,18205,13163,15982,30650
200,824,20104,14237,15224,28435
201,824,20383,14365,15150,28102
202,824,19670,14340,15220,28770
203,824,19142,14428,15093,29337
204,824,19414,14598,14994,28994
205,824,18088,14711,14445,30756
206,824,17494,14869,14648,30989
207,824,18153,14832,14371,30644
208,824,17901,14712,14321,31066
209,824,17455,14766,14703,31076
210,824,17585,14576,14562,31277
211,824,17637,14847,14332,31184
212,824,18324,14500,14674,30502
213,824,18347,14103,14972,30578
214,824,18487,14347,15012,30154
215,824,18799,14204,14869,30128
216,824,18008,14249,15096,30647
217,824,19406,15143,14466,28985
218,824,19410,15075,14464,29051
219,824,17414,16078,13408,31100
220,824,19468,15239,14413,28880
221,824,19778,15249,14437,28536
222,824,19325,15462,14166,29047
223,824,18970,15183,14464,29383
224,824,18532,15470,14340,29658
225,824,18752,15414,14213,29621
226,824,19526,16102,14044,28328
227,824,18653,16171,13583,29593
228,824,18746,16248,13527,29479
229,824,19060,16628,13124,29188
230,824,18860,16464,13079,29597
231,824,19266,16240,13125,29369
232,824,17616,15813,13433,31138
233,824,19455,16241,13079,29225
234,824,19285,16482,13230,29003
235,824,19358,16387,13177,29078
236,824,19503,16563,13150,28784
237,824,19688,16388,13160,28764
238,824,21733,17313,12482,26472
239,824,23399,16574,12888,25139
240,824,22570,16923,12907,25600
241,824,22291,17259,12687,25763
242,824,24135,17185,12828,23852
243,824,22596,17682,12253,25469
244,824,24819,18254,11446,23481
245,824,24463,18560,11492,23485
246,824,24699,18214,11477,23610
247,824,26187,18425,11464,21924
248,824,26226,18270,11497,22007
249,824,24000,19481,10709,23810
250,824,22779,19312,10491,25418
251,824,22682,19484,10543,25291
252,824,22691,19260,10543,25506
253,824,23528,19931,10371,24170
254,824,23840,19815,10425,23920
255,824,21700,19981,10097,26222
256,824,20859,19611,10307,27223
257,824,20597,19803,10085,27515
258,824,19407,18769,10789,29035
259,824,18483,19045,10660,29812
260,824,18577,19082,10586,29755
261,824,20263,18620,11347,27770
262,824,19061,18251,11114,29574
263,824,19151,18267,11272,29310
264,824,18876,18430,11253,29441
265,824,17488,17939,11450,31123
266,824,15828,17111,11518,33543
267,824,14125,17095,10945,35835
268,824,14074,17314,11041,35571
269,824,13613,17279,10861,36247
270,824,13682,17374,10872,36072
271,824,12150,17373,10326,38151
272,824,12142,17351,10289,38218
273,824,14007,17576,10626,35791
274,824,15339,18421,10397,33843
275,824,15345,18572,10359,33724
276,824,15385,18398,10433,33784
277,824,15803,18256,10685,33256
278,824,15891,18173,10682,33254
279,824,14117,17735,10676,35472
280,824,12902,17280,10362,37456
281,824,12901,17262,10294,37543
282,824,12510,17375,10452,37663
283,824,12687,17190,10217,37906
284,824,12609,17268,10408,37715
285,824,13049,17318,10332,37301
286,824,11783,16369,10565,39283
287,824,12188,16489,10673,38650
288,824,11861,16562,10573,39004
289,824,12317,16378,11001,38304
290,824,12466,16272,10692,38570
291,824,12418,16320,11005,38257
292,824,10507,15695,11239,40559
293,824,10493,15526,11195,40786
294,824,10608,15499,11072,40821
295,824,10409,15412,11054,41125
296,824,9903,15623,10988,41486
297,824,9960,15412,10881,41747
298,824,8306,13951,11196,44547
299,824,8132,14240,11495,44133
300,824,8288,14162,11463,44087
301,824,8213,14081,11449,44257
302,824,9614,14599,11722,42065
303,824,9661,14673,11553,42113
304,824,11311,14980,11988,39721
305,824,10899,14903,12027,40171
306,824,12311,16014,11717,37958
307,824,12376,16092,11676,37856
308,824,11244,15503,11453,39800
309,824,11293,15518,11443,39746
310,824,11370,15407,11451,39772
311,824,11242,15528,11551,39679
312,824,11280,15452,11456,39812
313,824,9791,15096,11064,42049
314,824,9546,15278,11149,42027
315,824,9488,15296,11085,42131
316,824,7761,15530,10014,44695
317,824,7966,15217,9854,44963
318,824,8075,15316,10030,44579
319,824,8329,15237,9967,44467
