,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,895,579,coop,32623985,12914,0.418,0.165
1,895,579,defect,17099357,10881,0.219,0.14
2,895,579,exploitation,28276658,3433,0.362,0.044
