round,seed,coop,exploit,exploit_,defect
1,8,29383,11742,17462,19413
2,8,30985,12141,16624,18250
3,8,30313,12366,16513,18808
4,8,28568,12701,16337,20394
5,8,27979,12654,16185,21182
6,8,27881,12655,16498,20966
7,8,26779,12141,16890,22190
8,8,25423,12390,17038,23149
9,8,27368,12548,16861,21223
10,8,27476,12342,16972,21210
11,8,27532,12417,16846,21205
12,8,27235,12247,16930,21588
13,8,27227,12219,16975,21579
14,8,26975,12383,16912,21730
15,8,27239,12282,17048,21431
16,8,25920,12915,16496,22669
17,8,25964,12959,16438,22639
18,8,23829,12346,16851,24974
19,8,25580,12775,16435,23210
20,8,23837,12696,16487,24980
21,8,24257,12751,16887,24105
22,8,25760,13379,15991,22870
23,8,27319,13011,16189,21481
24,8,29501,11790,17121,19588
25,8,27946,11777,17551,20726
26,8,27969,11799,17681,20551
27,8,27599,11590,17635,21176
28,8,26913,11503,17772,21812
29,8,27099,11530,17698,21673
30,8,24835,12218,17318,23629
31,8,22759,11338,17890,26013
32,8,22696,11231,17452,26621
33,8,23016,11319,17675,25990
34,8,22746,11391,17311,26552
35,8,22130,11489,17586,26795
36,8,22384,11308,17902,26406
37,8,20342,11934,16767,28957
38,8,20626,11988,16726,28660
39,8,20911,11800,16658,28631
40,8,19115,12368,16289,30228
41,8,20374,12005,16387,29234
42,8,21784,12725,16182,27309
43,8,20064,12948,15747,29241
44,8,20216,12920,15755,29109
45,8,20223,12859,15659,29259
46,8,20100,12998,15906,28996
47,8,21347,13682,15375,27596
48,8,21704,13635,15215,27446
49,8,20114,12927,15863,29096
50,8,19680,13210,15152,29958
51,8,18934,13475,14683,30908
52,8,18842,13494,14816,30848
53,8,18792,13362,14700,31146
54,8,17447,13345,14472,32736
55,8,18477,13545,14625,31353
56,8,20038,13362,14962,29638
57,8,21406,13022,15574,27998
58,8,20015,13294,15645,29046
59,8,20835,12947,15607,28611
60,8,21487,12742,15669,28102
61,8,22838,12683,15956,26523
62,8,21512,12693,16167,27628
63,8,20650,12209,16531,28610
64,8,21108,12257,16933,27702
65,8,19566,12632,15724,30078
66,8,18397,11828,16102,31673
67,8,18505,11994,16214,31287
68,8,18998,11870,16386,30746
69,8,18654,11859,16338,31149
70,8,18429,11594,16397,31580
71,8,19042,11956,16632,30370
72,8,20819,12089,16496,28596
73,8,20505,12108,16707,28680
74,8,19953,11834,16738,29475
75,8,21808,12035,16360,27797
76,8,21107,12407,16451,28035
77,8,21561,12196,16248,27995
78,8,21303,12269,16353,28075
79,8,19831,12721,15508,29940
80,8,19639,12935,15805,29621
81,8,21129,13544,15166,28161
82,8,20915,13343,15016,28726
83,8,21616,13674,15161,27549
84,8,23125,13380,15627,25868
85,8,21794,13595,15302,27309
86,8,21942,13627,15216,27215
87,8,21069,13334,15014,28583
88,8,19838,13027,15394,29741
89,8,17814,12494,15337,32355
90,8,17919,12537,15490,32054
91,8,17840,12448,15387,32325
92,8,16916,12390,15044,33650
93,8,17936,12502,15362,32200
94,8,18233,12580,15506,31681
95,8,19933,12991,15058,30018
96,8,19623,13023,15057,30297
97,8,20684,13504,15001,28811
98,8,21921,13845,14844,27390
99,8,20485,14233,14556,28726
100,8,22592,14154,14254,27000
101,8,23356,14816,14337,25491
102,8,23728,14788,14155,25329
103,8,25707,15267,13720,23306
104,8,27575,14942,14113,21370
105,8,29105,14936,14492,19467
106,8,29358,14813,14567,19262
107,8,31648,15146,13941,17265
108,8,31681,14982,13736,17601
109,8,32547,15395,13703,16355
110,8,32776,15197,13509,16518
111,8,32873,15298,13472,16357
112,8,32278,15235,13657,16830
113,8,31841,15287,13781,17091
114,8,32141,15229,13633,16997
115,8,30030,15609,13797,18564
116,8,30183,15328,13524,18965
117,8,31335,15542,12937,18186
118,8,29960,15592,13009,19439
119,8,28377,15486,13291,20846
120,8,28301,15426,13268,21005
121,8,28237,15453,13564,20746
122,8,27960,15681,13509,20850
123,8,28139,15061,13433,21367
124,8,26987,15189,13804,22020
125,8,27244,15148,13753,21855
126,8,26948,15216,13874,21962
127,8,27769,15218,13607,21406
128,8,28890,15027,13885,20198
129,8,29620,14787,13902,19691
130,8,30961,14713,14154,18172
131,8,30163,14785,14359,18693
132,8,29351,14712,13952,19985
133,8,28972,14919,14075,20034
134,8,29187,14743,14089,19981
135,8,28995,14878,14079,20048
136,8,29340,14961,13977,19722
137,8,29471,14773,13987,19769
138,8,27599,14733,14234,21434
139,8,25309,14905,14182,23604
140,8,23956,14581,13960,25503
141,8,22451,14096,14222,27231
142,8,20953,14534,13941,28572
143,8,21050,14515,13991,28444
144,8,22339,14126,14310,27225
145,8,22168,14216,14310,27306
146,8,20736,13567,14531,29166
147,8,19384,13324,14851,30441
148,8,20995,14103,14359,28543
149,8,22265,14392,14548,26795
150,8,21170,14330,14058,28442
151,8,21426,14249,14056,28269
152,8,21355,14567,13948,28130
153,8,22846,14738,13860,26556
154,8,21981,14785,13629,27605
155,8,20341,14156,14108,29395
156,8,22039,14628,13721,27612
157,8,21940,14644,13842,27574
158,8,22118,14574,13664,27644
159,8,22323,14829,13623,27225
160,8,22140,14970,13881,27009
161,8,24037,14373,14308,25282
162,8,23066,14491,14410,26033
163,8,23673,14235,14010,26082
164,8,21702,14511,13989,27798
165,8,23777,14532,14421,25270
166,8,23262,14426,14385,25927
167,8,23061,14361,14384,26194
168,8,23848,14222,14585,25345
169,8,24304,14187,14439,25070
170,8,26396,14469,14394,22741
171,8,27654,14145,14604,21597
172,8,28294,14073,14770,20863
173,8,29775,14169,14353,19703
174,8,27701,14017,15141,21141
175,8,26493,14270,14936,22301
176,8,27040,14162,14953,21845
177,8,26838,14198,14837,22127
178,8,25423,14779,14228,23570
179,8,26530,15281,14149,22040
180,8,26176,15283,14211,22330
181,8,24588,15482,13944,23986
182,8,24652,15356,13981,24011
183,8,23473,15105,14235,25187
184,8,24120,15273,14041,24566
185,8,21673,15219,14019,27089
186,8,22210,15009,13968,26813
187,8,20474,14940,14518,28068
188,8,21824,15052,14155,26969
189,8,21551,15139,13999,27311
190,8,21245,14836,14159,27760
191,8,19889,14361,14664,29086
192,8,18244,13678,14544,31534
193,8,19538,13663,14963,29836
194,8,20383,13482,15399,28736
195,8,21514,13018,15906,27562
