round,seed,coop,exploit,exploit_,defect
1,64,29773,11596,17246,19385
2,64,29829,11494,17536,19141
3,64,27622,11783,17609,20986
4,64,27014,12076,17123,21787
5,64,27649,11837,17552,20962
6,64,25320,11837,17758,23085
7,64,24092,12240,17468,24200
8,64,22832,12276,17424,25468
9,64,20780,12234,17195,27791
10,64,22424,12736,17253,25587
11,64,22942,12402,17405,25251
12,64,23474,13071,17202,24253
13,64,23298,13034,16782,24886
14,64,23234,13081,17547,24138
15,64,23258,13106,17599,24037
16,64,23063,13177,16899,24861
17,64,23788,13225,16804,24183
18,64,24534,13117,16833,23516
19,64,26264,12883,16878,21975
20,64,24703,13264,16876,23157
21,64,24742,13251,16751,23256
22,64,24085,12598,16864,24453
23,64,23729,12879,16958,24434
24,64,22364,12480,17398,25758
25,64,21450,12073,17418,27059
26,64,21788,11876,17085,27251
27,64,23111,12322,17097,25470
28,64,23082,12383,16955,25580
29,64,21368,13144,16241,27247
30,64,21921,13166,16606,26307
31,64,22452,13042,16387,26119
32,64,21890,13168,16662,26280
33,64,20874,13690,16221,27215
34,64,20610,13826,16020,27544
35,64,21650,14039,15528,26783
36,64,20331,14279,15204,28186
37,64,20860,14265,15847,27028
38,64,19485,14562,15624,28329
39,64,18853,14756,14667,29724
40,64,17323,13865,14881,31931
41,64,18382,15143,14446,30029
42,64,17372,14738,14764,31126
43,64,18938,14761,15306,28995
44,64,19175,14843,15271,28711
45,64,19517,14546,15039,28898
46,64,18769,14387,14971,29873
47,64,19738,14808,15120,28334
48,64,19689,14713,15254,28344
49,64,19515,14861,15263,28361
50,64,19351,14865,15305,28479
51,64,18285,15550,14953,29212
52,64,17474,15299,15309,29918
53,64,17972,15585,15244,29199
54,64,17723,15513,15146,29618
55,64,19403,16013,14935,27649
56,64,19476,15994,15166,27364
57,64,19692,16014,14951,27343
58,64,20083,16912,14833,26172
59,64,19997,16855,14848,26300
60,64,20317,16891,15120,25672
61,64,20451,16905,15076,25568
62,64,20085,17039,15039,25837
63,64,20434,17012,14924,25630
64,64,19052,16404,15852,26692
65,64,20179,15721,16091,26009
66,64,20168,15679,15832,26321
67,64,21660,15472,16017,24851
68,64,21686,15523,15915,24876
69,64,21669,15613,16449,24269
70,64,20529,16058,15995,25418
71,64,20458,16160,15984,25398
72,64,21856,15382,16755,24007
73,64,19924,15926,16164,25986
74,64,20151,15825,16064,25960
75,64,20062,15717,15894,26327
76,64,20202,15685,16087,26026
77,64,18756,15934,15870,27440
78,64,18226,15610,15753,28411
79,64,19753,15935,15644,26668
80,64,18141,16055,15197,28607
81,64,16983,16086,15755,29176
82,64,16570,15427,15895,30108
83,64,18145,16813,14776,28266
84,64,17348,17280,14608,28764
85,64,17307,17103,14663,28927
86,64,17270,17250,14687,28793
87,64,18557,17094,14257,28092
88,64,16736,15698,15425,30141
89,64,15259,16581,14103,32057
90,64,16201,17117,13687,30995
91,64,15373,17169,13886,31572
92,64,15440,17084,13914,31562
93,64,15450,17021,13823,31706
94,64,14201,16502,14268,33029
95,64,12683,16812,13146,35359
96,64,12443,16980,13268,35309
97,64,13191,16566,14063,34180
98,64,13815,16481,14030,33674
99,64,13915,16370,14114,33601
100,64,15558,16588,14529,31325
101,64,14503,16615,14872,32010
102,64,13447,16689,14950,32914
103,64,13557,16789,14898,32756
104,64,12133,16295,14802,34770
105,64,12437,16597,15114,33852
106,64,11155,16604,14261,35980
107,64,11061,16558,14344,36037
108,64,11009,16564,14431,35996
109,64,11143,16696,14368,35793
110,64,9804,15740,14076,38380
111,64,9861,15701,14108,38330
112,64,10321,16517,14526,36636
113,64,9941,15979,13950,38130
114,64,9810,16048,13882,38260
115,64,8598,15657,13045,40700
116,64,8846,15664,13093,40397
117,64,9717,16251,13725,38307
118,64,8877,16125,13501,39497
119,64,8891,16064,13703,39342
120,64,8914,16017,13601,39468
121,64,10119,15888,14662,37331
122,64,10104,15930,14774,37192
123,64,8902,16148,13488,39462
124,64,8840,16163,13595,39402
125,64,10054,15940,14667,37339
126,64,10197,16033,14673,37097
127,64,10085,16150,14599,37166
128,64,10286,16068,14548,37098
129,64,10037,16049,14727,37187
130,64,10215,15974,14633,37178
131,64,8937,14377,15230,39456
132,64,8999,14180,15180,39641
133,64,8915,14288,15282,39515
134,64,7697,13635,14754,41914
135,64,8396,13722,14421,41461
136,64,8413,13866,14585,41136
137,64,8015,13608,13755,42622
138,64,7352,12921,13983,43744
139,64,7274,12777,14280,43669
140,64,6730,13096,14037,44137
141,64,6708,13116,13982,44194
142,64,6793,13136,13931,44140
143,64,6544,13177,14147,44132
144,64,5611,11094,14534,46761
145,64,5813,11193,14481,46513
146,64,5716,11166,14532,46586
147,64,5624,11060,14651,46665
148,64,5583,10986,14659,46772
149,64,5684,11032,14637,46647
150,64,5662,11070,14556,46712
151,64,5690,11076,14621,46613
152,64,6241,10883,14649,46227
153,64,6084,10945,14786,46185
154,64,6104,11006,14645,46245
155,64,6120,10914,14803,46163
156,64,5454,10783,14195,47568
157,64,5944,10966,14316,46774
158,64,5947,11004,14301,46748
159,64,6558,10916,14439,46087
160,64,6454,10878,14326,46342
161,64,7315,10883,15016,44786
162,64,7663,11036,14966,44335
163,64,7578,11074,15424,43924
164,64,6983,11226,14974,44817
165,64,7125,11486,15273,44116
166,64,7265,11294,15125,44316
167,64,7253,11356,15292,44099
168,64,7282,11376,15315,44027
169,64,8031,12017,15132,42820
170,64,8196,11916,15132,42756
171,64,8755,11853,15078,42314
172,64,7454,10929,14672,44945
173,64,7461,10930,14788,44821
174,64,7392,11045,15033,44530
175,64,8290,11475,14741,43494
176,64,8413,11375,14889,43323
177,64,9009,11670,14684,42637
178,64,9052,11503,14808,42637
179,64,9945,11881,14985,41189
180,64,9085,11164,15079,42672
181,64,9130,11084,14925,42861
182,64,7656,11803,13317,45224
183,64,8677,12497,13120,43706
184,64,10003,14190,12489,41318
185,64,10970,13927,13407,39696
186,64,11634,13845,14387,38134
187,64,11704,13550,14273,38473
188,64,10913,13958,14363,38766
189,64,9954,13460,14096,40490
190,64,9006,13883,13782,41329
191,64,10414,14005,14829,38752
192,64,11760,15722,14079,36439
193,64,11783,15767,14007,36443
194,64,13143,15626,15169,34062
195,64,14360,14935,15628,33077
196,64,13277,15269,15932,33522
197,64,14591,15280,15759,32370
198,64,14401,15485,15817,32297
199,64,13241,15896,15241,33622
200,64,13128,15703,15398,33771
201,64,13295,15723,15298,33684
202,64,12414,15958,15363,34265
203,64,12112,14965,15663,35260
204,64,11044,14859,14586,37511
205,64,10887,14825,14759,37529
206,64,11086,15631,15015,36268
207,64,11355,16274,14796,35575
208,64,10051,14935,15484,37530
209,64,10777,14792,15357,37074
210,64,9817,14040,16012,38131
211,64,8588,12596,16179,40637
212,64,8932,12517,16093,40458
213,64,8638,12712,16203,40447
214,64,9473,12613,15970,39944
215,64,9346,12661,16181,39812
216,64,9434,12489,16018,40059
217,64,9466,12511,15892,40131
218,64,8578,13137,15042,41243
219,64,8570,13112,15064,41254
220,64,7979,12986,15411,41624
221,64,7006,13519,14647,42828
222,64,6451,13568,14650,43331
223,64,5497,11316,15366,45821
224,64,5547,11382,15344,45727
225,64,5489,11470,15340,45701
226,64,5470,11474,15395,45661
227,64,5412,11415,15380,45793
228,64,6418,13205,14855,43522
229,64,7329,13684,14781,42206
230,64,6280,12082,15049,44589
231,64,7179,12554,15917,42350
232,64,7124,12729,15938,42209
233,64,7243,12296,15979,42482
234,64,7835,12508,15998,41659
235,64,7796,12493,16016,41695
236,64,7786,12542,15994,41678
237,64,7095,12058,16058,42789
238,64,8137,13875,15401,40587
239,64,7911,14176,15477,40436
240,64,8051,14060,15519,40370
241,64,7452,14289,15546,40713
242,64,7503,14015,15396,41086
243,64,7368,13982,15415,41235
244,64,7533,14123,15498,40846
245,64,8548,13349,17465,38638
246,64,9659,14142,17776,36423
247,64,8669,13905,18112,37314
248,64,9558,13233,18070,37139
249,64,9540,13315,17971,37174
250,64,9452,13392,18043,37113
251,64,8792,13634,17994,37580
252,64,9880,13383,19334,35403
253,64,9138,13381,19789,35692
254,64,9111,13413,19720,35756
255,64,9194,13273,19757,35776
256,64,9147,13294,19700,35859
257,64,9192,13202,19754,35852
258,64,9153,13451,19825,35571
259,64,8933,13222,18905,36940
260,64,10183,12507,20439,34871
261,64,11127,13432,19852,33589
262,64,9859,14409,17934,35798
263,64,11040,13484,19861,33615
264,64,10044,13158,20014,34784
265,64,9999,13110,20058,34833
266,64,10134,13046,19881,34939
267,64,8903,12739,19371,36987
268,64,9709,12440,19253,36598
269,64,10697,12463,19304,35536
270,64,9386,12323,18549,37742
271,64,10175,12657,18275,36893
272,64,10148,12522,18155,37175
273,64,10168,12664,18154,37014
274,64,10111,12651,18117,37121
275,64,10222,12662,18161,36955
276,64,9009,11571,18122,39298
277,64,8965,11659,18104,39272
278,64,8963,11473,18083,39481
279,64,8931,11627,18240,39202
280,64,8108,11968,17547,40377
281,64,7732,11946,15852,42470
282,64,7707,12159,16053,42081
283,64,8648,13700,15559,40093
284,64,7876,13243,15853,41028
285,64,8680,13188,15473,40659
286,64,9808,13648,16217,38327
287,64,10001,13529,16121,38349
288,64,9797,13609,16319,38275
289,64,9862,13589,16173,38376
290,64,11178,14809,16017,35996
291,64,9746,13297,16564,38393
292,64,9793,13210,16635,38362
293,64,11153,14019,16810,36018
294,64,11127,14094,16881,35898
295,64,10194,14243,16817,36746
296,64,10404,14255,16854,36487
297,64,9098,13560,16561,38781
298,64,9169,13470,16316,39045
299,64,7942,12772,16151,41135
300,64,8007,12852,16040,41101
301,64,7942,12913,16162,40983
302,64,8629,12697,15877,40797
303,64,8396,12836,15045,41723
304,64,8522,12969,14744,41765
305,64,7519,12908,15446,42127
306,64,7676,12789,15170,42365
307,64,7714,12785,15253,42248
308,64,6554,13145,13571,44730
309,64,5994,13370,13378,45258
310,64,6120,13237,13491,45152
311,64,6056,13253,13257,45434
312,64,6079,13426,13415,45080
313,64,6305,14284,13472,43939
314,64,6233,14418,13515,43834
315,64,5809,14777,13111,44303
316,64,5792,14648,13118,44442
317,64,5711,14639,13092,44558
318,64,5712,14915,12976,44397
319,64,5709,14835,13092,44364
320,64,6448,15612,12558,43382
321,64,6455,15535,12631,43379
322,64,6336,15801,12511,43352
323,64,6368,15621,12695,43316
324,64,7289,15192,13400,42119
325,64,7158,15051,13448,42343
326,64,7240,15027,13322,42411
327,64,8395,16043,13814,39748
328,64,8960,15718,13796,39526
329,64,7899,14882,13527,41692
330,64,8325,14710,13935,41030
331,64,8541,14562,13768,41129
332,64,9338,14558,13648,40456
333,64,9294,14500,13698,40508
334,64,9867,14595,13811,39727
335,64,10027,14328,13778,39867
336,64,8702,12876,14259,42163
337,64,9301,12577,14631,41491
338,64,9514,12548,14498,41440
339,64,10194,12839,14234,40733
340,64,10333,12884,14977,39806
341,64,10323,12857,14827,39993
342,64,11218,13149,14607,39026
343,64,11256,13204,14592,38948
344,64,10121,12389,15192,40298
345,64,10994,12114,16271,38621
346,64,10397,11295,16647,39661
347,64,10859,11329,17640,38172
348,64,10967,11367,17708,37958
349,64,12029,11457,17707,36807
350,64,13245,12256,17047,35452
351,64,13493,12141,17014,35352
352,64,14385,12574,16521,34520
353,64,14458,12675,16614,34253
354,64,14760,13011,16904,33325
355,64,13850,13179,16940,34031
356,64,12252,12688,16661,36399
357,64,13269,12529,16804,35398
358,64,12243,12987,15785,36985
359,64,11141,12358,16420,38081
360,64,11122,12158,16334,38386
361,64,11889,12462,16213,37436
362,64,11242,12683,15540,38535
363,64,12388,12512,15500,37600
364,64,13020,12727,15463,36790
365,64,12360,12439,14882,38319
366,64,13230,12244,15232,37294
367,64,14093,12261,15083,36563
368,64,13147,12370,15045,37438
369,64,13932,12068,15509,36491
370,64,14514,11997,15673,35816
371,64,14199,12063,15704,36034
372,64,14152,11809,15669,36370
373,64,13856,11812,15675,36657
374,64,13650,12007,15781,36562
375,64,15805,10877,17168,34150
376,64,16281,10663,17636,33420
377,64,17402,11237,17211,32150
378,64,19081,10625,18256,30038
379,64,18792,10825,18413,29970
380,64,17992,11060,17861,31087
381,64,18057,11160,17869,30914
382,64,18476,11107,17855,30562
383,64,16813,11801,16769,32617
384,64,17538,12055,16817,31590
385,64,15967,11969,16477,33587
386,64,15188,11698,16925,34189
387,64,15927,12461,16978,32634
388,64,15887,12268,17093,32752
389,64,15201,12426,16217,34156
390,64,14173,12298,16410,35119
391,64,14360,12129,16346,35165
392,64,13561,12556,16208,35675
393,64,12575,12354,16163,36908
394,64,12005,12799,16073,37123
395,64,12761,12646,16222,36371
396,64,11184,11457,16370,38989
397,64,12431,10736,17915,36918
398,64,11122,11599,16592,38687
399,64,10398,11647,16454,39501
400,64,9362,11612,15011,42015
401,64,10161,11623,15379,40837
402,64,9291,11586,15536,41587
403,64,10840,12089,15864,39207
404,64,11276,12909,16006,37809
405,64,12158,13201,15930,36711
406,64,11202,13327,15485,37986
407,64,12345,14703,15062,35890
408,64,12607,14441,15075,35877
409,64,10962,13706,15299,38033
410,64,12394,14886,14674,36046
411,64,13387,14778,14680,35155
412,64,13966,15615,14600,33819
413,64,15446,17222,13933,31399
414,64,13968,16000,14542,33490
415,64,12508,16470,13023,35999
416,64,12966,17289,13511,34234
417,64,12906,17513,13394,34187
418,64,11593,16566,13259,36582
419,64,10760,16739,13247,37254
420,64,11087,16884,13513,36516
421,64,10960,16873,13490,36677
422,64,10581,16297,12848,38274
423,64,10508,16291,12953,38248
424,64,10524,16414,13000,38062
425,64,9473,15778,13337,39412
426,64,9986,16462,13822,37730
427,64,10068,16416,13809,37707
428,64,11010,16058,14567,36365
429,64,11151,16045,14341,36463
430,64,12383,17287,13836,34494
431,64,11906,16070,13998,36026
432,64,11829,16102,14075,35994
433,64,11895,16072,14100,35933
434,64,13140,17647,13477,33736
435,64,12021,15978,14282,35719
436,64,11854,15880,14339,35927
437,64,12362,17041,14146,34451
438,64,12011,16629,14064,35296
439,64,12162,16638,13745,35455
440,64,10710,16799,12978,37513
441,64,10739,16744,12792,37725
442,64,10635,16830,12763,37772
443,64,10226,15663,12898,39213
444,64,10187,15612,12930,39271
445,64,8961,14569,12890,41580
446,64,8714,14173,12771,42342
447,64,8779,14171,12795,42255
448,64,8054,12955,12890,44101
449,64,9049,13461,12876,42614
450,64,9038,13588,12891,42483
451,64,8858,13527,12828,42787
452,64,8911,13382,13007,42700
453,64,9113,13512,12850,42525
454,64,9240,13446,12684,42630
455,64,8962,13513,12920,42605
456,64,9581,13365,12891,42163
457,64,10560,13941,12722,40777
458,64,9737,12839,12892,42532
459,64,10484,12754,12865,41897
460,64,11422,13024,13444,40110
461,64,12606,12743,13858,38793
462,64,12687,12704,14157,38452
463,64,11689,12846,13233,40232
464,64,11154,13259,12407,41180
465,64,11216,13356,12651,40777
466,64,10137,13074,12578,42211
467,64,11309,13206,12423,41062
468,64,11999,13206,12429,40366
469,64,12410,13688,12938,38964
470,64,12621,13518,12903,38958
471,64,13820,13293,13410,37477
472,64,15106,12952,13974,35968
473,64,14770,13277,14277,35676
474,64,15298,13055,13916,35731
475,64,15858,13134,14583,34425
476,64,14717,13164,13819,36300
477,64,13984,13183,13484,37349
478,64,12669,13190,12988,39153
479,64,12622,13174,12946,39258
480,64,12721,13251,12876,39152
481,64,13758,13575,13119,37548
482,64,13733,13588,13001,37678
483,64,14124,13599,13065,37212
484,64,13815,13603,13065,37517
485,64,13151,13156,13370,38323
486,64,13825,13464,13221,37490
487,64,13292,13407,13334,37967
488,64,13411,13314,13476,37799
489,64,13836,13442,13243,37479
490,64,13144,13147,13318,38391
491,64,13918,13169,13692,37221
492,64,13871,12926,13723,37480
493,64,13695,12964,13704,37637
494,64,14824,13021,14000,36155
495,64,14849,13139,13926,36086
496,64,13815,13034,13691,37460
497,64,14346,13264,13477,36913
498,64,14040,13113,13631,37216
499,64,14703,13446,13719,36132
500,64,14572,13355,13158,36915
501,64,14282,13553,13230,36935
502,64,15302,13953,12998,35747
503,64,14257,14196,12818,36729
504,64,14894,13777,13344,35985
505,64,14160,13738,13379,36723
506,64,15296,13761,13378,35565
507,64,17157,14159,13602,33082
508,64,16565,14287,13575,33573
509,64,15717,14120,13254,34909
510,64,16568,14109,13562,33761
511,64,17940,14044,14234,31782
512,64,18102,13851,14335,31712
513,64,18410,14201,14280,31109
514,64,17450,14132,13749,32669
515,64,17536,14115,13905,32444
516,64,17765,14380,14021,31834
517,64,17715,14162,13905,32218
518,64,18865,13732,14483,30920
519,64,18989,13915,14378,30718
520,64,17241,13691,14722,32346
521,64,18742,13279,14604,31375
522,64,18766,13334,14531,31369
523,64,18972,13596,14742,30690
524,64,17964,13650,14578,31808
525,64,17975,13664,14427,31934
526,64,17774,13710,14558,31958
527,64,16829,13638,14320,33213
528,64,18726,14459,14118,30697
529,64,18834,14485,13958,30723
530,64,18257,14766,13935,31042
531,64,18835,14752,13639,30774
532,64,20091,15254,13356,29299
533,64,20518,15752,13200,28530
534,64,19562,15807,13208,29423
535,64,21424,15773,13569,27234
536,64,22685,16154,13129,26032
537,64,21185,16557,12925,27333
538,64,21573,16356,12799,27272
539,64,21165,16103,12802,27930
540,64,21310,16249,12671,27770
541,64,23001,15643,13427,25929
542,64,23197,15560,13454,25789
543,64,23326,15577,13675,25422
544,64,21977,15428,14391,26204
545,64,22409,15139,14169,26283
546,64,22298,15176,14183,26343
547,64,21132,15012,14399,27457
548,64,22318,14897,14972,25813
549,64,24658,15690,13873,23779
550,64,25257,15435,14665,22643
551,64,25868,15653,14552,21927
552,64,24038,15848,14779,23335
553,64,25563,16495,13887,22055
554,64,25704,16435,13876,21985
555,64,25564,16527,13765,22144
556,64,24381,16923,13786,22910
557,64,26131,17012,13693,21164
558,64,25177,17268,13723,21832
559,64,24188,17382,13679,22751
560,64,22986,17092,13720,24202
561,64,22606,17315,13795,24284
562,64,22677,17322,13769,24232
563,64,22608,17348,13398,24646
564,64,20605,16251,14379,26765
565,64,20941,16544,14399,26116
566,64,22386,15611,14937,25066
567,64,21868,15406,14670,26056
568,64,21422,15231,14757,26590
569,64,20601,15328,14701,27370
570,64,18586,15926,14047,29441
571,64,18546,15504,13934,30016
572,64,19041,16507,13565,28887
573,64,18670,16404,13513,29413
574,64,17904,15739,13952,30405
575,64,19707,15356,14548,28389
576,64,19586,14887,14544,28983
577,64,19834,14863,15252,28051
578,64,19156,15465,14389,28990
579,64,17950,15701,14035,30314
580,64,19144,15601,14157,29098
581,64,20726,15548,14256,27470
582,64,20556,15665,14219,27560
583,64,18486,15251,14172,30091
584,64,19780,15173,13939,29108
585,64,19553,15216,14006,29225
586,64,18558,15202,13987,30253
587,64,18858,15355,14070,29717
588,64,17638,15714,13868,30780
589,64,18998,15821,13694,29487
590,64,20824,15337,14325,27514
591,64,20978,15307,14235,27480
592,64,22210,15556,14187,26047
593,64,23612,15122,14164,25102
594,64,25129,15034,14505,23332
595,64,22987,14156,15022,25835
596,64,22634,14310,14939,26117
597,64,24630,14470,14757,24143
598,64,24776,14608,14856,23760
599,64,26706,14298,14842,22154
600,64,24264,14261,15226,24249
601,64,23075,14214,15059,25652
602,64,23238,14069,15046,25647
603,64,21650,13883,15080,27387
604,64,21006,14038,15204,27752
605,64,21419,14276,15086,27219
606,64,20467,14147,15149,28237
607,64,18627,13331,15612,30430
608,64,19421,13240,16319,29020
609,64,18781,12787,15961,30471
610,64,18948,12707,16006,30339
611,64,17484,12895,16018,31603
612,64,16735,12473,16396,32396
613,64,16528,12654,16448,32370
614,64,16459,12588,16554,32399
615,64,16790,13211,16446,31553
616,64,17004,13307,16410,31279
617,64,15096,12107,17161,33636
618,64,15263,11753,17108,33876
619,64,14296,11433,17648,34623
620,64,14273,11634,17704,34389
621,64,14244,11475,17560,34721
622,64,14442,11612,17488,34458
623,64,13003,11203,17871,35923
624,64,13244,10917,17787,36052
625,64,13254,11011,17739,35996
626,64,12877,11265,17899,35959
627,64,12082,10871,18426,36621
628,64,13914,10034,19734,34318
629,64,13626,10104,19660,34610
630,64,13857,10067,19754,34322
631,64,13821,10173,19665,34341
632,64,13179,10331,18445,36045
633,64,12289,10652,17644,37415
634,64,12409,10568,17603,37420
635,64,13604,11421,17048,35927
636,64,14750,11180,16839,35231
637,64,14624,11291,16917,35168
638,64,15094,11954,16757,34195
639,64,14930,11955,16908,34207
640,64,16174,11722,17469,32635
641,64,16474,11528,17237,32761
642,64,17036,11835,17224,31905
643,64,18358,11997,17011,30634
644,64,17516,11911,17261,31312
645,64,19365,11628,17667,29340
646,64,20276,12117,17516,28091
647,64,20788,11905,17652,27655
648,64,21878,12102,17315,26705
649,64,20702,11615,17513,28170
650,64,20682,11721,17860,27737
651,64,19365,11804,17715,29116
652,64,20633,12319,17068,27980
653,64,20682,12586,16876,27856
654,64,21509,12740,16547,27204
655,64,21522,12649,16467,27362
656,64,22028,12603,17003,26366
657,64,19999,13195,16105,28701
658,64,19326,12821,16495,29358
659,64,19680,12569,16169,29582
660,64,21734,12157,17114,26995
661,64,22393,11917,17648,26042
662,64,21407,12181,17252,27160
663,64,21327,12177,17161,27335
664,64,23186,12343,17043,25428
665,64,21580,12586,16691,27143
666,64,19483,12590,16425,29502
667,64,19640,12505,16272,29583
668,64,18590,12543,16539,30328
669,64,17587,12579,16693,31141
670,64,17779,12393,16650,31178
671,64,18405,12704,16652,30239
672,64,18499,12588,16332,30581
673,64,19842,12704,16401,29053
674,64,19557,12441,16242,29760
675,64,19754,12396,16385,29465
676,64,17615,11677,17001,31707
677,64,18026,11713,16817,31444
678,64,17709,11679,17088,31524
679,64,19006,11742,16584,30668
680,64,18917,11817,16608,30658
681,64,18841,11891,16615,30653
682,64,18049,11990,16179,31782
683,64,18579,12300,16201,30920
684,64,18763,12182,15959,31096
685,64,17582,12380,16244,31794
686,64,16575,12092,16240,33093
687,64,16764,12095,16085,33056
688,64,17039,12437,16095,32429
689,64,18452,12278,16236,31034
690,64,19713,12318,16525,29444
691,64,19931,12180,16594,29295
692,64,19585,12499,16215,29701
693,64,19741,12456,16165,29638
694,64,20813,12503,16052,28632
695,64,22280,12966,15770,26984
696,64,23318,12593,16258,25831
697,64,25232,12722,16385,23661
698,64,25009,12793,16292,23906
699,64,24083,13260,16080,24577
700,64,23833,13165,15793,25209
701,64,24040,13075,15706,25179
702,64,24619,13126,15389,24866
703,64,26115,13315,15456,23114
704,64,25688,13472,15242,23598
705,64,25818,13580,15249,23353
706,64,26247,13342,15170,23241
707,64,25414,13813,15037,23736
708,64,25870,13492,15180,23458
709,64,24461,13757,15174,24608
710,64,26822,13812,14955,22411
711,64,28436,13898,14947,20719
712,64,28469,13916,14737,20878
713,64,28834,13652,14646,20868
714,64,28916,13677,14988,20419
715,64,28916,13768,15001,20315
716,64,29019,14098,15083,19800
717,64,29053,13934,15135,19878
718,64,29643,13820,14849,19688
719,64,27241,14010,14682,22067
720,64,25238,13551,15654,23557
721,64,23379,13454,15521,25646
722,64,23189,13237,15487,26087
723,64,23975,13142,15878,25005
724,64,24399,12856,15606,25139
725,64,22857,13554,15126,26463
726,64,21452,13368,15608,27572
727,64,23172,12617,16176,26035
728,64,22603,13016,15598,26783
729,64,22838,12857,15910,26395
730,64,21404,13223,15565,27808
731,64,21307,13346,15268,28079
732,64,22544,13895,15059,26502
733,64,22777,13605,14904,26714
734,64,22876,13605,14771,26748
735,64,22620,13697,14902,26781
736,64,20585,14341,13897,29177
737,64,21662,14477,13983,27878
738,64,23563,14063,14367,26007
739,64,25002,14653,14211,24134
740,64,24812,14463,14114,24611
741,64,24655,14607,14405,24333
742,64,25472,14623,14045,23860
743,64,27215,13942,14618,22225
744,64,28958,14564,13931,20547
745,64,27379,14803,14008,21810
746,64,27884,14924,13786,21406
747,64,27789,14947,14012,21252
748,64,27620,14743,13980,21657
749,64,25788,15257,13629,23326
750,64,25580,15119,13551,23750
751,64,27184,15727,13233,21856
752,64,27621,15609,12965,21805
753,64,25786,16196,12531,23487
754,64,25532,16064,12730,23674
755,64,25692,16250,12690,23368
756,64,25459,15987,12608,23946
757,64,24487,15651,12832,25030
758,64,22968,15099,13395,26538
759,64,21357,14934,13477,28232
760,64,20120,14504,13635,29741
761,64,19924,14630,13690,29756
762,64,20313,14497,13564,29626
763,64,20223,14492,13537,29748
764,64,18793,14056,13797,31354
765,64,19117,13902,13661,31320
766,64,18336,13807,13891,31966
767,64,20026,14321,13427,30226
768,64,20233,14834,13240,29693
769,64,19113,14668,13520,30699
770,64,18901,14184,13371,31544
771,64,18827,14423,13433,31317
772,64,18566,14612,13535,31287
773,64,19197,14270,13765,30768
774,64,17858,14481,13393,32268
775,64,16662,14755,12987,33596
776,64,15374,14133,13396,35097
777,64,14342,13942,13811,35905
778,64,13631,13006,13753,37610
779,64,13441,12950,13961,37648
780,64,12257,13133,13525,39085
781,64,12155,13055,13516,39274
782,64,11932,13085,13583,39400
783,64,11156,12807,13697,40340
784,64,10747,12354,13788,41111
785,64,11796,13302,13313,39589
786,64,10656,13057,13076,41211
787,64,10834,13689,13180,40297
788,64,10783,13115,13125,40977
789,64,9350,13250,11776,43624
790,64,9469,13268,11849,43414
791,64,8261,12921,11659,45159
792,64,7485,12950,10888,46677
793,64,6632,12099,11312,47957
794,64,6907,12179,11393,47521
795,64,6807,12388,11377,47428
796,64,7201,12524,11988,46287
797,64,6898,12258,11258,47586
798,64,6789,12314,11370,47527
799,64,6830,12281,11589,47300
800,64,6953,12247,11385,47415
801,64,6876,12134,11522,47468
802,64,6343,11803,11620,48234
803,64,5542,11875,11119,49464
804,64,5527,11776,11019,49678
805,64,5688,11790,11051,49471
806,64,4969,11644,11051,50336
807,64,5073,11588,11074,50265
808,64,4991,11614,11080,50315
809,64,4860,11628,11096,50416
810,64,4312,11458,10580,51650
811,64,4289,11401,10599,51711
812,64,4867,11492,11395,50246
813,64,4351,10939,11080,51630
814,64,4438,10781,10859,51922
815,64,4550,12067,11181,50202
816,64,5055,12310,11349,49286
817,64,5256,12296,11457,48991
818,64,5361,12396,11309,48934
819,64,6248,14073,11001,46678
820,64,6319,14031,11224,46426
821,64,5596,14324,10428,47652
822,64,6174,14305,10716,46805
823,64,6118,14144,10728,47010
824,64,5438,14518,9694,48350
825,64,5398,14346,9681,48575
826,64,5453,14451,9659,48437
827,64,4751,14066,9471,49712
828,64,4275,13763,9701,50261
829,64,4225,13720,9637,50418
830,64,4277,13873,9798,50052
831,64,3717,12782,9873,51628
832,64,3621,12828,10086,51465
833,64,3413,11754,9935,52898
834,64,3421,11665,10100,52814
835,64,3410,11689,9967,52934
836,64,3404,11726,9942,52928
