,seed,population_seed,strategy,average_sum,sd_sum,average_percentage,sd_percentage
0,612,510,coop,21806588,10213,0.28,0.131
1,612,510,defect,28626099,11830,0.367,0.152
2,612,510,exploitation,27567313,2237,0.353,0.029
