round,seed,exploit,defect,exploit_,coop
208,559,11603,10632,15880,39885
209,559,11598,10160,16107,40135
210,559,13013,11231,15586,38170
211,559,12986,11337,15492,38185
212,559,14062,12344,15369,36225
213,559,14113,12342,15320,36225
214,559,15459,13955,14494,34092
215,559,15546,13448,14711,34295
216,559,15693,13663,14480,34164
217,559,15583,13966,14459,33992
218,559,15331,14594,14564,33511
219,559,15545,15406,14314,32735
220,559,15410,15943,14256,32391
221,559,15627,17193,14556,30624
222,559,14237,15579,15399,32785
223,559,14061,15968,15883,32088
224,559,14895,17895,15338,29872
225,559,14979,18979,15418,28624
226,559,14767,20708,16019,26506
227,559,15366,22300,15594,24740
228,559,15474,21031,14985,26510
229,559,15491,22024,15829,24656
230,559,16418,24000,14811,22771
231,559,16085,24352,14941,22622
232,559,16320,25612,15017,21051
233,559,16256,25420,15151,21173
234,559,16218,23516,15053,23213
235,559,16155,25622,15053,21170
236,559,16734,23496,14682,23088
237,559,16668,23694,14675,22963
238,559,16970,21889,14342,24799
239,559,16875,22009,14317,24799
240,559,17290,20433,13669,26608
241,559,17283,20573,13640,26504
242,559,17472,20336,13725,26467
243,559,17491,20155,13511,26843
244,559,17719,19251,12929,28101
245,559,17624,19536,12648,28192
246,559,17643,19437,12744,28176
247,559,16955,20480,13259,27306
248,559,17152,21918,13225,25705
249,559,16986,21855,13085,26074
250,559,17618,20579,12585,27218
251,559,18106,21813,12449,25632
252,559,18748,23259,11852,24141
253,559,18304,24548,12555,22593
254,559,18790,26376,12150,20684
255,559,19349,25532,12015,21104
256,559,20311,27617,10545,19527
257,559,19693,25794,11323,21190
258,559,19146,24260,12024,22570
259,559,18998,24281,12143,22578
260,559,18899,24450,12064,22587
261,559,19017,24251,12144,22588
262,559,18230,22422,13006,24342
263,559,17406,24656,13459,22479
264,559,17206,23194,14170,23430
265,559,16941,23879,14530,22650
266,559,16486,22826,14335,24353
267,559,16281,22976,14213,24530
268,559,16553,22491,14202,24754
269,559,16678,22628,14315,24379
270,559,17462,20682,13508,26348
271,559,16774,19616,13355,28255
272,559,17024,19509,13505,27962
273,559,17332,18957,13134,28577
274,559,17338,18318,13360,28984
275,559,17388,18333,13631,28648
276,559,17875,19605,13416,27104
277,559,17040,21370,14468,25122
278,559,15938,19355,15346,27361
279,559,15863,18802,15599,27736
280,559,16494,20249,15387,25870
281,559,15611,18365,15881,28143
282,559,15852,17790,15459,28899
283,559,15666,17752,15314,29268
284,559,15110,17025,15339,30526
285,559,15555,17826,15407,29212
286,559,15059,19713,15992,27236
287,559,15391,20843,15467,26299
288,559,15292,20868,15658,26182
289,559,15993,19089,14649,28269
290,559,15999,19097,14734,28170
291,559,15565,18274,14546,29615
292,559,16123,16441,13484,31952
293,559,16289,16856,13236,31619
294,559,16435,17430,13068,31067
295,559,16443,17280,13137,31140
296,559,16481,17484,13071,30964
297,559,16332,16831,13421,31416
298,559,17354,18895,12564,29187
299,559,17493,19341,13137,28029
300,559,17875,19159,12714,28252
301,559,18527,19843,12801,26829
302,559,18606,19733,12911,26750
303,559,18714,20351,12430,26505
304,559,18348,20585,12910,26157
305,559,18662,21857,12636,24845
306,559,17858,19899,13364,26879
307,559,18032,19760,13338,26870
308,559,18185,21263,13370,25182
309,559,17913,20223,13195,26669
310,559,18366,19224,13178,27232
311,559,17734,18217,13022,29027
312,559,17054,17163,12935,30848
313,559,17257,16519,13195,31029
314,559,17159,16515,13301,31025
315,559,17124,16534,13376,30966
316,559,17211,16472,13325,30992
317,559,17122,15301,12851,32726
318,559,16218,17081,14280,30421
319,559,16184,16271,13417,32128
320,559,17374,17761,12592,30273
321,559,17153,18836,12795,29216
322,559,16819,20330,13418,27433
323,559,16794,20227,13327,27652
324,559,16776,20085,13289,27850
325,559,16903,19960,13521,27616
326,559,16955,21234,12988,26823
327,559,17111,20169,13089,27631
328,559,16176,18827,13758,29239
329,559,16149,18872,13806,29173
330,559,16384,18595,13939,29082
331,559,16147,18858,13732,29263
332,559,15940,19484,13839,28737
333,559,15803,18473,14087,29637
334,559,16388,17691,13808,30113
335,559,15905,18150,13965,29980
336,559,16074,18135,14072,29719
337,559,16576,17132,13834,30458
338,559,16988,15392,12843,32777
339,559,16895,15036,12984,33085
340,559,15998,16670,14365,30967
341,559,14648,15009,15268,33075
342,559,15390,16614,14944,31052
343,559,16075,15443,13751,32731
344,559,16171,15431,13726,32672
345,559,16388,14963,13614,33035
346,559,15900,14239,14061,33800
347,559,15954,13662,14511,33873
348,559,15847,13659,14323,34171
349,559,16229,13353,14345,34073
350,559,15883,14128,15155,32834
351,559,15141,13157,15155,34547
352,559,15295,13001,15131,34573
353,559,15092,14665,16083,32160
354,559,15932,13095,14501,34472
355,559,16344,14722,14797,32137
356,559,16345,15015,14607,32033
357,559,16583,16026,13995,31396
358,559,16463,16100,13879,31558
359,559,16208,14607,13626,33559
360,559,16385,15926,14230,31459
361,559,16366,16068,14178,31388
362,559,15901,17039,15345,29715
363,559,15283,17981,15746,28990
364,559,16471,19785,14889,26855
365,559,16238,19761,14757,27244
366,559,15746,20821,15055,26378
367,559,15376,19503,14934,28187
368,559,16424,21507,13937,26132
369,559,15724,20112,14628,27536
370,559,15662,20018,14554,27766
371,559,15736,20752,14348,27164
372,559,16290,19630,14095,27985
373,559,16173,19372,14505,27950
374,559,15037,17894,14914,30155
375,559,15062,16998,14414,31526
376,559,15003,17031,14545,31421
377,559,15044,17269,14572,31115
378,559,14302,15808,14583,33307
379,559,14298,15625,14748,33329
380,559,14143,14495,14476,34886
381,559,15219,15984,13790,33007
382,559,14723,17134,13763,32380
383,559,14698,17121,14432,31749
384,559,14853,17789,13922,31436
385,559,14985,18323,13903,30789
386,559,15052,17737,13728,31483
387,559,15246,16901,13227,32626
388,559,15428,16931,13459,32182
389,559,15255,17175,13313,32257
390,559,15386,18035,13689,30890
391,559,15062,17165,14306,31467
392,559,14837,17699,14447,31017
393,559,14987,18130,14206,30677
394,559,14985,18546,14055,30414
395,559,15127,18551,14241,30081
396,559,15127,17321,13604,31948
397,559,14918,17309,13629,32144
398,559,15157,18007,13723,31113
399,559,14871,17892,13703,31534
400,559,14940,19128,14139,29793
401,559,14949,18579,14209,30263
402,559,14841,17663,13692,31804
403,559,14907,17603,13965,31525
404,559,14657,15653,13910,33780
405,559,14523,15553,13853,34071
406,559,14340,15287,13895,34478
407,559,14608,13947,13563,35882
408,559,14217,14204,13590,35989
409,559,14841,15807,13479,33873
410,559,14899,15987,13532,33582
411,559,14974,15601,13449,33976
412,559,14835,14951,13391,34823
413,559,14875,14875,13430,34820
414,559,14859,15236,13240,34665
415,559,14954,15466,13438,34142
416,559,14780,15731,13657,33832
417,559,14267,17177,14489,32067
418,559,14237,17168,14419,32176
419,559,14445,16541,14358,32656
420,559,13348,15374,14866,34412
421,559,14195,13466,13780,36559
422,559,13644,14982,14421,34953
423,559,13723,15286,14744,34247
424,559,13490,15179,14597,34734
425,559,13781,15616,14473,34130
426,559,13326,17289,15571,31814
427,559,13690,15228,14421,34661
428,559,13755,14755,14587,34903
429,559,13887,15423,14473,34217
430,559,13882,16559,15085,32474
431,559,13686,17024,14860,32430
432,559,14164,17396,14563,31877
433,559,14281,17851,14401,31467
434,559,14931,19732,14046,29291
435,559,14745,19689,13974,29592
436,559,14742,20008,14069,29181
437,559,14790,19339,14213,29658
438,559,14909,19032,14167,29892
439,559,14954,18519,14212,30315
440,559,14870,20129,14656,28345
441,559,14837,19510,14672,28981
442,559,14894,19387,14741,28978
443,559,15068,17511,14269,31152
444,559,14943,17314,14358,31385
445,559,14918,17466,14405,31211
446,559,15139,16026,13466,33369
447,559,15328,16221,13407,33044
448,559,15260,16075,13363,33302
449,559,15531,15669,13347,33453
450,559,15451,15734,13343,33472
451,559,15643,15823,13280,33254
452,559,15784,16298,13158,32760
453,559,15538,16338,13151,32973
454,559,14326,14716,13887,35071
455,559,14134,13351,13497,37018
456,559,14163,13391,13681,36765
457,559,14094,13067,13665,37174
458,559,13829,12821,13880,37470
459,559,13701,13088,13753,37458
460,559,14317,11820,12770,39093
461,559,14336,10004,12203,41457
462,559,14140,9732,11996,42132
463,559,14238,9442,12063,42257
464,559,14393,9593,12067,41947
465,559,14534,11126,12304,40036
466,559,14745,12378,12717,38160
467,559,15289,13568,13052,36091
468,559,15462,13096,12731,36711
469,559,15156,13576,13062,36206
470,559,15343,13047,13046,36564
471,559,15973,14440,13170,34417
472,559,16023,14252,13147,34578
473,559,16050,14327,13107,34516
474,559,16003,13704,13154,35139
475,559,16279,13173,12940,35608
476,559,16498,13199,12985,35318
477,559,16246,13269,12884,35601
478,559,16219,13148,12964,35669
479,559,16327,13171,12973,35529
480,559,16581,12590,12563,36266
481,559,16645,12560,12758,36037
482,559,16835,12478,12655,36032
483,559,17205,13339,13102,34354
484,559,17104,13308,13005,34583
485,559,16851,11776,12453,36920
486,559,17345,12518,12239,35898
487,559,17762,11702,11748,36788
488,559,18101,11346,11667,36886
489,559,17665,11889,11664,36782
490,559,16646,10675,12166,38513
491,559,18176,12137,11219,36468
492,559,17042,11409,11569,37980
493,559,17223,12915,11988,35874
494,559,17133,13105,12160,35602
495,559,17178,11840,11226,37756
496,559,17238,11900,11442,37420
497,559,17298,11688,11377,37637
498,559,17054,11872,11194,37880
499,559,16799,12561,11784,36856
500,559,16906,12263,11335,37496
501,559,17001,12257,11459,37283
502,559,17272,11733,11129,37866
503,559,17340,11730,11127,37803
504,559,17098,11720,11086,38096
505,559,17461,11275,11141,38123
506,559,17492,11402,11063,38043
507,559,17214,11850,11301,37635
508,559,16653,10276,11143,39928
509,559,15324,8869,11096,42711
510,559,15616,8950,11135,42299
511,559,15593,9058,11022,42327
512,559,15701,9053,10996,42250
513,559,15345,10481,12298,39876
514,559,15178,10582,12389,39851
515,559,15225,10628,12329,39818
516,559,15004,10461,12425,40110
517,559,15245,10345,12383,40027
518,559,16320,11386,12215,38079
519,559,16198,11461,12300,38041
520,559,16325,11959,12037,37679
521,559,15172,10526,12499,39803
522,559,15005,10868,12629,39498
523,559,14769,11188,12986,39057
524,559,14817,10795,12852,39536
525,559,14736,11417,12830,39017
526,559,14828,11307,13022,38843
527,559,14739,11240,12984,39037
528,559,14315,10561,13374,39750
529,559,15464,11848,13010,37678
530,559,15549,12648,12877,36926
531,559,15392,12997,13034,36577
532,559,15459,12904,12979,36658
533,559,15355,12869,12997,36779
534,559,15288,13009,13014,36689
535,559,15268,12897,12909,36926
536,559,15546,12660,13001,36793
537,559,15311,13779,13156,35754
538,559,16141,14909,13031,33919
539,559,16129,14815,12970,34086
540,559,16132,14831,12886,34151
541,559,15927,15286,13184,33603
542,559,15926,15164,13156,33754
543,559,15892,15122,13038,33948
544,559,15496,14293,12811,35400
545,559,15522,14259,12765,35454
546,559,15675,13884,12834,35607
547,559,16021,12713,11826,37440
548,559,15808,12380,11726,38086
549,559,15788,11412,11554,39246
550,559,16663,12870,11116,37351
551,559,16608,12586,10803,38003
552,559,18026,14383,10277,35314
553,559,18262,15104,10009,34625
554,559,18488,14630,9878,35004
555,559,18492,14768,9830,34910
556,559,17575,13285,10552,36588
557,559,17927,14277,10710,35086
558,559,16649,12954,11140,37257
559,559,15594,11715,11353,39338
560,559,15679,11608,11546,39167
561,559,15706,12023,11481,38790
562,559,15571,11746,11332,39351
563,559,15671,11985,11338,39006
564,559,15616,12101,11351,38932
565,559,15674,12068,11529,38729
566,559,15658,12430,11680,38232
567,559,15552,12795,11879,37774
568,559,14813,11149,12153,39885
569,559,14726,10647,11811,40816
570,559,13608,9192,12215,42985
571,559,13618,9291,12493,42598
572,559,13871,9428,12491,42210
573,559,12606,7497,12356,45541
574,559,12761,7555,12580,45104
575,559,12567,7390,12545,45498
576,559,12571,7695,12563,45171
577,559,12395,7565,12388,45652
578,559,12424,7270,12550,45756
579,559,12232,6892,12252,46624
580,559,12411,6771,12304,46514
581,559,12600,6908,12256,46236
582,559,12649,7094,12403,45854
583,559,12638,7517,12615,45230
584,559,12602,7840,12836,44722
585,559,12563,7585,12682,45170
586,559,13469,8979,12625,42927
587,559,13522,11023,13670,39785
588,559,13799,12392,13311,38498
589,559,13926,10885,12718,40471
590,559,14020,10883,12984,40113
591,559,13918,10876,12713,40493
592,559,13879,10943,12811,40367
593,559,13811,10603,12709,40877
594,559,13892,10622,12747,40739
595,559,13688,10255,13010,41047
596,559,13719,10705,13048,40528
597,559,13542,10918,13063,40477
598,559,14678,12362,12687,38273
599,559,14628,12240,12696,38436
600,559,14596,12529,12906,37969
601,559,14491,13642,13299,36568
602,559,15588,15103,12695,34614
603,559,15378,15820,12990,33812
604,559,15107,17037,13694,32162
605,559,15000,17046,13528,32426
606,559,15105,18661,14069,30165
607,559,15063,17450,13695,31792
608,559,15459,15973,13123,33445
609,559,15887,17314,12912,31887
610,559,15519,16086,12794,33601
611,559,15420,15593,12802,34185
612,559,15831,17530,13019,31620
613,559,15620,18295,12789,31296
614,559,15485,19817,13582,29116
615,559,15453,19753,13576,29218
616,559,15650,19672,13657,29021
617,559,15327,17722,13543,31408
618,559,15337,17983,13745,30935
619,559,15180,19122,13544,30154
620,559,14932,20766,13791,28511
621,559,14845,21088,14081,27986
622,559,14596,22628,14318,26458
623,559,14894,22430,14651,26025
624,559,14484,22135,14755,26626
625,559,14584,21432,14897,27087
626,559,14772,19888,14252,29088
627,559,15021,20329,14114,28536
628,559,15340,19259,13865,29536
629,559,15019,20588,14435,27958
630,559,14482,21570,14739,27209
631,559,14470,19905,14594,29031
632,559,13301,17955,15556,31188
633,559,13704,17347,15484,31465
634,559,13768,16970,15027,32235
635,559,13833,18219,15472,30476
636,559,14245,17405,14568,31782
637,559,14363,17378,14684,31575
638,559,14590,16715,14306,32389
639,559,15403,18026,13972,30599
640,559,15530,18073,13997,30400
641,559,15478,17926,14057,30539
642,559,15507,17906,14051,30536
643,559,14946,19824,14865,28365
644,559,14932,19820,14752,28496
645,559,14492,18599,15050,29859
646,559,14147,18245,15214,30394
647,559,14424,20085,15308,28183
648,559,14106,19970,15420,28504
649,559,14450,20136,15253,28161
650,559,14339,20129,15305,28227
651,559,14583,19344,15046,29027
652,559,14776,20368,14805,28051
653,559,14768,19329,14499,29404
654,559,15038,20329,14230,28403
655,559,15353,21144,14089,27414
656,559,15639,23171,13830,25360
657,559,15605,23884,13669,24842
658,559,15558,23764,13462,25216
659,559,15795,24744,13914,23547
660,559,16279,25642,13404,22675
661,559,15506,26932,13553,22009
662,559,15520,25511,13628,23341
663,559,14959,26632,14088,22321
664,559,14476,27668,14169,21687
665,559,14740,27673,14424,21163
666,559,14893,28683,13757,20667
667,559,14890,28870,13833,20407
668,559,14934,31171,13708,18187
669,559,14597,29986,13956,19461
670,559,14160,31310,14122,18408
671,559,14618,28813,13737,20832
672,559,15482,27819,13606,21093
673,559,15196,27586,13529,21689
674,559,15285,28900,13104,20711
675,559,15339,28799,13364,20498
676,559,15177,28866,13059,20898
677,559,15335,30624,13074,18967
678,559,14957,31408,13471,18164
679,559,15298,32771,12654,17277
680,559,15390,32460,12911,17239
681,559,15143,33064,12513,17280
682,559,15450,31368,13143,18039
683,559,15743,32399,12620,17238
684,559,15377,31481,13529,17613
685,559,15455,31109,13495,17941
686,559,15258,30374,13636,18732
687,559,14327,28191,14589,20893
688,559,14347,27948,14749,20956
689,559,14706,30367,14086,18841
690,559,14719,30332,14337,18612
691,559,14973,30915,13920,18192
692,559,14393,32179,13979,17449
693,559,15537,29643,13565,19255
694,559,15166,30756,13888,18190
695,559,15286,31827,13889,16998
696,559,15251,31558,14051,17140
697,559,15393,31518,13874,17215
698,559,14807,32577,14324,16292
699,559,14794,32778,14370,16058
700,559,15398,30405,14196,18001
701,559,15377,30388,14242,17993
702,559,15196,30974,14315,17515
703,559,15056,29864,14315,18765
704,559,15042,29966,14390,18602
705,559,15036,29820,14364,18780
706,559,15087,29271,14366,19276
707,559,15529,28899,14236,19336
708,559,15376,31225,13892,17507
709,559,15354,29711,14499,18436
710,559,15650,30631,14499,17220
711,559,16022,29996,14686,17296
712,559,15191,31455,14633,16721
713,559,14999,31464,14552,16985
714,559,14703,30667,14682,17948
715,559,14870,28980,14871,19279
716,559,14696,29873,14395,19036
717,559,14572,29034,15135,19259
718,559,14105,30574,15347,17974
719,559,14365,29794,15642,18199
720,559,13822,28684,15665,19829
721,559,13893,28687,15749,19671
722,559,14009,28526,15707,19758
723,559,13887,28793,15551,19769
724,559,13576,27156,16156,21112
725,559,13718,28186,16154,19942
726,559,13981,27136,15866,21017
727,559,14468,26508,15557,21467
728,559,14601,26472,15584,21343
729,559,14298,27653,15855,20194
730,559,14562,28321,15174,19943
731,559,14050,27020,15535,21395
732,559,14106,26744,15611,21539
733,559,13898,28242,15802,20058
734,559,14552,29613,15234,18601
735,559,15589,27660,14319,20432
736,559,15661,27405,14606,20328
737,559,15501,28108,14580,19811
738,559,15029,28699,14715,19557
739,559,15035,28567,14809,19589
740,559,13932,31085,15216,17767
741,559,13562,29232,15713,19493
742,559,13692,27953,15528,20827
743,559,13113,26548,16040,22299
744,559,13202,26416,16135,22247
745,559,13215,26300,16279,22206
746,559,13350,26966,15978,21706
747,559,13710,26245,15805,22240
748,559,13536,25813,15989,22662
749,559,13647,26916,15981,21456
750,559,13469,26114,15792,22625
751,559,14249,27965,14889,20897
752,559,13809,26387,15679,22125
753,559,14213,25158,15696,22933
754,559,14199,25322,15507,22972
755,559,14656,26316,15071,21957
756,559,15804,28468,13849,19879
757,559,15659,28548,13852,19941
758,559,15517,27556,14017,20910
759,559,15523,26493,14072,21912
760,559,15258,26631,13893,22218
761,559,14939,25069,14543,23449
762,559,15214,26402,14177,22207
763,559,15482,27489,14219,20810
764,559,15082,26563,14106,22249
765,559,15017,26847,14225,21911
766,559,14529,25094,15101,23276
767,559,15160,27061,14127,21652
768,559,15065,27319,13935,21681
769,559,16231,25480,13328,22961
770,559,15758,26447,13195,22600
771,559,15318,27024,13426,22232
772,559,15298,27194,13435,22073
773,559,15261,27160,13651,21928
774,559,15564,27018,13575,21843
775,559,15211,27161,13652,21976
776,559,15080,27287,13512,22121
777,559,15141,27489,13595,21775
778,559,15240,28891,13368,20501
779,559,15206,30074,13303,19417
780,559,14884,28078,14076,20962
781,559,14795,28231,14200,20774
782,559,14777,28827,13933,20463
783,559,14802,28145,14018,21035
784,559,14770,28093,14182,20955
785,559,14451,26995,14267,22287
786,559,14587,27905,14506,21002
787,559,14427,28287,14378,20908
788,559,14737,25790,14547,22926
789,559,14337,28151,14373,21139
790,559,14367,28116,14341,21176
791,559,14460,26642,14522,22376
792,559,13840,25009,15165,23986
793,559,13892,25827,15375,22906
794,559,13672,26066,15186,23076
795,559,13696,26105,15162,23037
796,559,14356,27761,14686,21197
797,559,14439,26185,14569,22807
798,559,14691,26764,14398,22147
799,559,15001,28321,13834,20844
800,559,15373,26663,13877,22087
801,559,15237,26785,13621,22357
802,559,15240,27416,13440,21904
803,559,15334,26999,13267,22400
804,559,15620,25543,13792,23045
805,559,14910,24404,14126,24560
806,559,14747,24697,14032,24524
807,559,14964,24623,14081,24332
808,559,14932,24610,14029,24429
809,559,15222,22562,13699,26517
810,559,14757,23760,14434,25049
811,559,14556,22248,14514,26682
812,559,14194,20905,14548,28353
813,559,14263,20171,14891,28675
814,559,14153,20679,14704,28464
815,559,14036,19447,14628,29889
816,559,13940,19034,14653,30373
817,559,13851,17548,14501,32100
818,559,13980,17937,14554,31529
819,559,13966,19440,14884,29710
820,559,13631,19938,15356,29075
821,559,13771,20310,15108,28811
822,559,13615,20596,15191,28598
823,559,13636,20623,15044,28697
824,559,13751,21114,15066,28069
825,559,13885,20640,15322,28153
826,559,13731,21065,15134,28070
827,559,13916,20440,15175,28469
828,559,13781,20332,14961,28926
829,559,13728,20596,14973,28703
830,559,13816,20769,15012,28403
831,559,14122,22695,14762,26421
832,559,14148,22700,14506,26646
833,559,14294,22846,14576,26284
834,559,14757,20804,13937,28502
835,559,14663,20587,13797,28953
836,559,14750,20928,14294,28028
837,559,14518,21471,14430,27581
838,559,15286,18947,13431,30336
839,559,15203,19741,13521,29535
840,559,15414,21278,13353,27955
841,559,14913,22510,13833,26744
842,559,15152,21953,13793,27102
843,559,15030,23100,13921,25949
844,559,14802,23623,14318,25257
845,559,15283,25316,13984,23417
846,559,14728,25300,13663,24309
847,559,14936,25706,13799,23559
848,559,14438,27042,14125,22395
849,559,14513,27212,14255,22020
850,559,14523,25906,14208,23363
851,559,14927,24321,14064,24688
852,559,15247,23408,13983,25362
853,559,15093,23165,13829,25913
854,559,14512,24560,14260,24668
855,559,14633,24224,14341,24802
856,559,14730,25155,14425,23690
857,559,14740,24004,14292,24964
858,559,14519,24345,14102,25034
859,559,15159,22959,14031,25851
860,559,15293,22935,14059,25713
861,559,15070,23055,13996,25879
862,559,14807,24770,13860,24563
863,559,14947,24574,13822,24657
864,559,14956,24627,13858,24559
865,559,15181,23830,14089,24900
866,559,14900,22296,13905,26899
867,559,15086,20908,13915,28091
868,559,15203,19728,13893,29176
869,559,15160,20254,13806,28780
870,559,15083,19153,14032,29732
871,559,14780,18716,13810,30694
872,559,14998,18429,14040,30533
