round,seed,coop,exploit,exploit_,defect
1,1024,29294,11693,17540,19473
2,1024,26975,12878,16586,21561
3,1024,27901,12613,16501,20985
4,1024,28532,12270,16830,20368
5,1024,29143,12161,17468,19228
6,1024,29101,12167,17630,19102
7,1024,29180,12225,17196,19399
8,1024,29170,12427,17338,19065
9,1024,28887,12590,17028,19495
10,1024,29194,12578,17209,19019
11,1024,29035,12641,17199,19125
12,1024,27361,12871,16992,20776
13,1024,28866,12848,16592,19694
14,1024,26651,12377,17414,21558
15,1024,28270,11784,17548,20398
16,1024,26292,12442,17465,21801
17,1024,26454,12367,17367,21812
18,1024,24015,12047,17977,23961
19,1024,24372,11801,17871,23956
20,1024,26246,12414,17022,22318
21,1024,26177,12746,17296,21781
22,1024,26173,12726,17214,21887
23,1024,26036,12845,17096,22023
24,1024,24723,12830,17283,23164
25,1024,26252,12383,17338,22027
26,1024,25953,12580,17398,22069
27,1024,24949,13008,17301,22742
28,1024,25044,12714,17224,23018
29,1024,23920,13524,16877,23679
30,1024,24375,13219,17075,23331
31,1024,26198,14089,16627,21086
32,1024,26047,13930,16563,21460
33,1024,27636,13937,16181,20246
34,1024,27320,13719,16096,20865
35,1024,27611,13741,16253,20395
36,1024,27530,13601,16381,20488
37,1024,25752,14387,15938,21923
38,1024,27124,14316,15679,20881
39,1024,29313,13092,16583,19012
40,1024,29089,13070,16662,19179
41,1024,29353,13199,16735,18713
42,1024,31757,13713,15833,16697
43,1024,33073,13405,15801,15721
44,1024,33100,13149,15780,15971
45,1024,33227,13192,15846,15735
46,1024,32831,13130,15711,16328
47,1024,31486,13784,15463,17267
48,1024,29949,14007,16108,17936
49,1024,27874,13403,16699,20024
50,1024,29118,13017,16819,19046
51,1024,29698,12756,17005,18541
52,1024,29557,12806,17047,18590
53,1024,31856,11960,17417,16767
54,1024,33416,11268,17451,15865
55,1024,32555,11535,17398,16512
56,1024,30767,11127,18223,17883
57,1024,29268,11062,18610,19060
58,1024,27264,10380,19426,20930
59,1024,26793,10549,19717,20941
60,1024,29116,11014,18949,18921
61,1024,28560,10616,19002,19822
62,1024,28141,10688,18665,20506
63,1024,29525,11199,18061,19215
64,1024,31170,11027,18012,17791
65,1024,31403,10952,18191,17454
66,1024,31705,10695,18015,17585
67,1024,29183,11643,17490,19684
68,1024,31790,11639,17058,17513
69,1024,29372,12828,16247,19553
70,1024,28379,12984,16419,20218
71,1024,29297,12740,16456,19507
72,1024,27767,12231,17032,20970
73,1024,29025,12534,16771,19670
74,1024,27811,12074,17379,20736
75,1024,28248,11844,17694,20214
76,1024,26450,11624,17831,22095
77,1024,28151,12049,17697,20103
78,1024,28152,12013,17194,20641
79,1024,29920,12575,16500,19005
80,1024,30152,12403,16625,18820
81,1024,29629,12464,16600,19307
82,1024,29672,12526,16577,19225
83,1024,29657,12490,16512,19341
84,1024,31271,12913,16067,17749
85,1024,31701,12760,15799,17740
86,1024,31462,12766,15894,17878
87,1024,31811,12934,15927,17328
88,1024,29321,13795,15600,19284
89,1024,27350,13159,15900,21591
90,1024,27358,13156,16158,21328
91,1024,28789,13699,15534,19978
92,1024,30747,12945,15896,18412
93,1024,30099,12816,16000,19085
94,1024,32136,13256,15149,17459
95,1024,31484,13182,15204,18130
96,1024,32306,13541,14959,17194
97,1024,31579,13474,15218,17729
98,1024,31813,13336,15053,17798
99,1024,29771,13931,14794,19504
100,1024,29000,13948,14933,20119
101,1024,28372,14066,14865,20697
102,1024,29108,14075,14597,20220
103,1024,28832,14228,14848,20092
104,1024,27501,14046,15013,21440
105,1024,27924,13893,14644,21539
106,1024,29587,13447,15091,19875
107,1024,30010,13516,15134,19340
108,1024,29832,13517,15171,19480
109,1024,28993,13233,15455,20319
110,1024,31056,13374,15195,18375
111,1024,31589,13194,15336,17881
112,1024,31611,13277,15236,17876
113,1024,29976,13423,15177,19424
114,1024,29719,13623,15113,19545
115,1024,29756,13757,15304,19183
116,1024,30102,13546,15292,19060
117,1024,31517,13390,15366,17727
118,1024,29503,14239,14706,19552
119,1024,29341,14213,14607,19839
120,1024,27806,14252,14443,21499
121,1024,27658,14350,14455,21537
122,1024,28815,14840,14172,20173
123,1024,27253,14768,13952,22027
124,1024,27067,14940,13803,22190
125,1024,26755,14727,13959,22559
126,1024,25149,14321,14466,24064
127,1024,26770,14341,14626,22263
128,1024,26203,14489,14463,22845
129,1024,25844,14472,14434,23250
130,1024,25144,14170,14397,24289
