round,seed,coop,exploit_,exploit,defect
1,512,29226,17558,11823,19393
2,512,27176,17917,11259,21648
3,512,25219,17320,12061,23400
4,512,27434,16888,12430,21248
5,512,26745,16864,12497,21894
6,512,29012,17234,11812,19942
7,512,29158,17253,11886,19703
8,512,29749,17589,11649,19013
9,512,28809,17709,11603,19879
10,512,30661,16913,11856,18570
11,512,29812,16782,12209,19197
12,512,28702,16468,12428,20402
13,512,29015,16487,12131,20367
14,512,29943,16224,12507,19326
15,512,29321,15845,12885,19949
16,512,29493,15728,12820,19959
17,512,29979,15571,13069,19381
18,512,30351,15810,13085,18754
19,512,29597,15814,12668,19921
20,512,26892,16306,12452,22350
21,512,25674,16589,12385,23352
22,512,24580,16749,12126,24545
23,512,24564,16842,12250,24344
24,512,24115,16965,12339,24581
25,512,25702,16401,12529,23368
26,512,26715,15939,12856,22490
27,512,27561,16008,13180,21251
28,512,28142,15671,12929,21258
29,512,27990,15732,12953,21325
30,512,27485,16230,12745,21540
31,512,27484,16116,12753,21647
32,512,25591,16593,12684,23132
33,512,25791,16313,12538,23358
34,512,25812,16370,12386,23432
35,512,26868,16877,12021,22234
36,512,25723,16841,11960,23476
37,512,27221,16301,12679,21799
38,512,25716,15871,13252,23161
39,512,25788,15977,13272,22963
40,512,26434,15670,13265,22631
41,512,24812,16259,13048,23881
42,512,24651,16385,12996,23968
43,512,25128,15980,13296,23596
44,512,23966,15634,13893,24507
45,512,26354,15384,14105,22157
46,512,24793,15742,14121,23344
47,512,24716,15791,14164,23329
48,512,26049,15784,13876,22291
49,512,23666,15158,14751,24425
50,512,23414,15233,14350,25003
51,512,23384,15330,14404,24882
52,512,22327,15807,14003,25863
53,512,20574,16662,12938,27826
54,512,20254,16459,12908,28379
55,512,19818,16678,12963,28541
56,512,19037,15713,13531,29719
57,512,18580,15865,13589,29966
58,512,17287,15674,13677,31362
59,512,17351,15887,13711,31051
60,512,17436,15762,13711,31091
61,512,15752,15995,12770,33483
62,512,16524,15738,13088,32650
63,512,18471,15048,13965,30516
64,512,19272,15223,14238,29267
65,512,19041,15304,14420,29235
66,512,20529,15010,14703,27758
67,512,20466,15096,14722,27716
68,512,20519,15174,14635,27672
69,512,22405,14942,15128,25525
70,512,23212,15058,15271,24459
71,512,23396,14949,15122,24533
72,512,24640,14758,15782,22820
73,512,24403,14454,15458,23685
74,512,24488,14643,15530,23339
75,512,24426,14508,15482,23584
76,512,24754,14367,15244,23635
77,512,24246,14468,15263,24023
78,512,24796,14587,15426,23191
79,512,26150,15131,14693,22026
80,512,27197,14535,15129,21139
81,512,29724,15199,13794,19283
82,512,30459,15817,13437,18287
83,512,29746,16140,13420,18694
84,512,32098,16640,12187,17075
85,512,32168,16712,12317,16803
86,512,30526,17559,12089,17826
87,512,32348,16483,12415,16754
88,512,33462,16084,12827,15627
89,512,34077,16194,12835,14894
90,512,32113,17603,11846,16438
91,512,33982,16654,12299,15065
92,512,33649,16720,12347,15284
93,512,33782,16658,12307,15253
94,512,33312,16658,12281,15749
95,512,35202,16238,12236,14324
96,512,34499,16459,12251,14791
97,512,36023,15659,12486,13832
98,512,35491,15453,12435,14621
99,512,34622,15665,12474,15239
100,512,36620,14803,12844,13733
101,512,36985,14797,12754,13464
102,512,38039,14407,12726,12828
103,512,38535,14342,13113,12010
104,512,38526,14274,12893,12307
105,512,40379,14397,12238,10986
106,512,43241,12601,12750,9408
107,512,42161,13053,12939,9847
108,512,43762,12621,12810,8807
109,512,43635,12770,12965,8630
110,512,43703,12750,12803,8744
111,512,42523,12767,13100,9610
112,512,43872,12445,13214,8469
113,512,43008,12647,13285,9060
114,512,43931,12264,13034,8771
115,512,41677,12767,13167,10389
116,512,42235,12965,12933,9867
117,512,42738,12979,12834,9449
118,512,41986,12909,13186,9919
119,512,42222,12874,13192,9712
120,512,43560,12988,12656,8796
121,512,42768,13203,12618,9411
122,512,42158,13076,13086,9680
123,512,40359,12631,13792,11218
124,512,40945,12539,13724,10792
125,512,43695,11570,13724,9011
126,512,43346,11474,13894,9286
127,512,43266,11425,13960,9349
128,512,44249,11172,13923,8656
129,512,44077,11293,14186,8444
130,512,44484,10904,14066,8546
131,512,44823,10888,13960,8329
132,512,44263,11163,13988,8586
133,512,44135,11051,13860,8954
134,512,42835,11368,14316,9481
135,512,44352,10985,13996,8667
136,512,45527,10787,13822,7864
137,512,46578,10287,13794,7341
138,512,43737,10490,14808,8965
139,512,45177,10205,14274,8344
140,512,47524,10169,13487,6820
141,512,47717,10282,13373,6628
142,512,47774,10379,13323,6524
143,512,47185,10264,13528,7023
144,512,49252,10638,12190,5920
145,512,48948,10822,12503,5727
146,512,48775,10815,12461,5949
147,512,48672,10794,12381,6153
148,512,49802,10432,12265,5501
149,512,50757,9991,12096,5156
150,512,51842,9717,12054,4387
151,512,51444,9609,11872,5075
152,512,54576,9286,10656,3482
153,512,53355,9897,10992,3756
154,512,53293,9989,11026,3692
155,512,54361,9463,10691,3485
156,512,54603,9502,10559,3336
157,512,54869,9369,10510,3252
158,512,55385,9300,10229,3086
159,512,55929,9048,10113,2910
160,512,56150,9008,9958,2884
161,512,56871,8819,9859,2451
162,512,56920,8740,9856,2484
163,512,56733,8777,9949,2541
164,512,57585,8645,9446,2324
165,512,57640,8694,9440,2226
166,512,56776,9016,9738,2470
167,512,56782,8972,9826,2420
168,512,57493,8799,9445,2263
169,512,57847,8704,9198,2251
170,512,57694,8718,9472,2116
171,512,58343,8752,8878,2027
172,512,58320,8658,9016,2006
173,512,57971,8735,9299,1995
174,512,57377,8976,9326,2321
175,512,57898,8806,9181,2115
176,512,58221,8744,9024,2011
177,512,55957,8467,10903,2673
178,512,56056,8457,10721,2766
179,512,56183,8484,10693,2640
180,512,55587,8717,10717,2979
181,512,55693,8619,10890,2798
182,512,55409,8976,10772,2843
183,512,55449,8763,10632,3156
184,512,54904,9090,10957,3049
185,512,54902,9015,10942,3141
186,512,54281,9334,11135,3250
187,512,51911,10908,10903,4278
188,512,51823,11027,10765,4385
189,512,51813,10863,10819,4505
190,512,51791,10793,10933,4483
191,512,51433,10902,11033,4632
192,512,51427,10924,11035,4614
193,512,51468,10941,11090,4501
194,512,49339,11723,11361,5577
195,512,49318,11738,11298,5646
196,512,48946,11894,11267,5893
197,512,48930,12045,11329,5696
198,512,46458,12233,12423,6886
199,512,45776,12222,12452,7550
200,512,45458,12393,12748,7401
201,512,43240,12107,13825,8828
202,512,43368,12069,13800,8763
203,512,43857,11758,14040,8345
204,512,44098,11762,13907,8233
205,512,44028,11671,14044,8257
206,512,44545,11758,13805,7892
207,512,44362,11777,13957,7904
208,512,47047,11764,12673,6516
209,512,47171,11681,12544,6604
210,512,46982,11807,12550,6661
211,512,46959,11682,12637,6722
212,512,49383,12196,10940,5481
213,512,49128,12275,11119,5478
214,512,49140,12145,11066,5649
215,512,48653,12459,10977,5911
216,512,49382,12302,10731,5585
217,512,49031,12528,10822,5619
218,512,48914,12669,10762,5655
219,512,49381,12483,10485,5651
220,512,48953,12724,10768,5555
221,512,49275,12637,10678,5410
222,512,49865,12439,10630,5066
223,512,49282,12533,10690,5495
224,512,48924,12624,10777,5675
225,512,48361,12654,10923,6062
226,512,46425,13682,10837,7056
227,512,43918,15180,10605,8297
228,512,43810,15202,10647,8341
229,512,43904,14961,10594,8541
230,512,43253,15034,10715,8998
231,512,42528,14650,11201,9621
232,512,41939,14916,11375,9770
233,512,42196,14814,11190,9800
234,512,40972,15053,11674,10301
235,512,40494,14716,11838,10952
236,512,39100,14721,12295,11884
237,512,37833,14893,12467,12807
238,512,40033,14187,12752,11028
239,512,37681,14563,12912,12844
240,512,37902,14692,12747,12659
241,512,37228,14565,12917,13290
242,512,35322,14273,13592,14813
243,512,34942,14554,13425,15079
244,512,37349,14113,13547,12991
245,512,39265,14049,13219,11467
246,512,38571,14258,13160,12011
247,512,38422,14271,13049,12258
248,512,36463,13681,14029,13827
249,512,35913,13748,14236,14103
250,512,35393,13613,14277,14717
251,512,34786,13812,14401,15001
252,512,34459,14104,14605,14832
253,512,35417,13543,14420,14620
254,512,35742,13651,14469,14138
255,512,34820,13522,14460,15198
256,512,34378,13649,14663,15310
257,512,35013,13456,14512,15019
258,512,35734,13167,14518,14581
259,512,36689,13752,14077,13482
260,512,37206,13807,13907,13080
261,512,37530,13551,13679,13240
262,512,37586,13880,13688,12846
263,512,37551,13805,13522,13122
264,512,38146,13821,13357,12676
265,512,38993,14141,12990,11876
266,512,37146,13964,13303,13587
267,512,37431,13958,13107,13504
268,512,37110,14119,13394,13377
269,512,35328,14834,13378,14460
270,512,35039,14627,13312,15022
271,512,34703,14520,13208,15569
272,512,37420,13728,13359,13493
273,512,38087,13527,13612,12774
274,512,38312,13441,13475,12772
275,512,39286,13393,13408,11913
276,512,40476,13187,13079,11258
277,512,40302,13226,13322,11150
278,512,40421,13164,13320,11095
279,512,40148,13456,13596,10800
280,512,39685,13382,13472,11461
281,512,38014,13080,14349,12557
282,512,38722,12786,14241,12251
283,512,39963,12609,14227,11201
284,512,39387,12909,14409,11295
285,512,39497,12855,14323,11325
286,512,37402,12312,15234,13052
287,512,34813,13111,15470,14606
288,512,34324,12915,15553,15208
289,512,35635,12229,15766,14370
290,512,35893,12223,15773,14111
291,512,34776,12694,15609,14921
292,512,33231,12403,16055,16311
293,512,32068,12513,16084,17335
294,512,29876,12906,16146,19072
295,512,31781,12501,16034,17684
296,512,31812,12315,16087,17786
297,512,32564,12229,16435,16772
298,512,31149,12279,16775,17797
299,512,30409,12693,16314,18584
300,512,28126,11891,17386,20597
301,512,28311,11690,17156,20843
302,512,27716,11755,17109,21420
303,512,28921,12074,16871,20134
304,512,28779,11986,17008,20227
305,512,27908,12254,16254,21584
306,512,27243,12219,16676,21862
307,512,27216,12330,16577,21877
308,512,25713,12359,16863,23065
309,512,25848,12311,16595,23246
310,512,26161,12283,16599,22957
311,512,25842,12280,16644,23234
312,512,24598,12225,16949,24228
313,512,24821,12117,17033,24029
314,512,26267,12162,16384,23187
315,512,24271,12505,16623,24601
316,512,25436,12053,16866,23645
317,512,25257,12087,16949,23707
318,512,25104,12327,17024,23545
319,512,26630,11859,16901,22610
320,512,27655,12192,16825,21328
321,512,27672,12299,16883,21146
322,512,26717,12233,16720,22330
323,512,25408,11977,16939,23676
324,512,25237,11944,16809,24010
325,512,25570,11997,17124,23309
326,512,24170,11982,17042,24806
327,512,26189,11941,16953,22917
328,512,24773,11702,17306,24219
329,512,26862,12529,16618,21991
330,512,27740,12167,16910,21183
331,512,25942,11674,17759,22625
332,512,26442,11396,17585,22577
333,512,26009,11679,17841,22471
334,512,26266,11532,17736,22466
335,512,28400,11375,17590,20635
336,512,29567,11756,17001,19676
337,512,28382,12237,16679,20702
338,512,30120,12130,16913,18837
339,512,30436,11985,16964,18615
340,512,32912,11283,17241,16564
341,512,32732,11318,17059,16891
342,512,35167,11274,16582,14977
343,512,32647,11685,16693,16975
344,512,34101,11038,17023,15838
345,512,32364,11688,16852,17096
346,512,34352,12673,15585,15390
347,512,37057,12818,14695,13430
348,512,38934,12077,14967,12022
349,512,39005,12024,14900,12071
350,512,41326,12231,14191,10252
351,512,44078,11560,13778,8584
352,512,44185,11466,13738,8611
353,512,42997,11979,13683,9341
354,512,43113,12125,13763,8999
355,512,42983,12104,13903,9010
356,512,43742,11624,13810,8824
357,512,44304,11512,13758,8426
358,512,44196,11418,13842,8544
359,512,43204,11406,14370,9020
360,512,43645,11226,14295,8834
361,512,44189,10958,14416,8437
362,512,41053,11909,14760,10278
363,512,40900,11813,14745,10542
364,512,39904,12208,14575,11313
365,512,39358,12590,14374,11678
366,512,41084,12630,14084,10202
367,512,41053,12728,14132,10087
368,512,41497,12445,13923,10135
369,512,39241,12849,14328,11582
370,512,39286,12848,14163,11703
371,512,38984,12794,14119,12103
372,512,40296,12829,13862,11013
373,512,39618,13001,13852,11529
374,512,39877,13124,13824,11175
375,512,41446,12483,13682,10389
376,512,40404,12821,13635,11140
377,512,38606,12825,14273,12296
378,512,37802,12888,14222,13088
379,512,39120,13045,14202,11633
380,512,42238,12909,13231,9622
381,512,41300,13032,13516,10152
382,512,40558,13181,13601,10660
383,512,40611,13182,13583,10624
384,512,39719,13722,13550,11009
385,512,42018,14105,12729,9148
386,512,41428,14372,12789,9411
387,512,42691,13943,12340,9026
388,512,41377,14110,12608,9905
389,512,43212,14103,12803,7882
390,512,43648,13805,12675,7872
391,512,44057,13909,12594,7440
392,512,45126,13350,12078,7446
393,512,42889,14493,11859,8759
394,512,42026,14500,12026,9448
395,512,41644,14686,12115,9555
396,512,42383,14428,11891,9298
397,512,42165,14579,12040,9216
398,512,42609,14388,11976,9027
399,512,41468,14657,12219,9656
400,512,40712,15013,12455,9820
401,512,41015,14895,12262,9828
402,512,41430,14723,12165,9682
403,512,41753,14649,12339,9259
404,512,42502,14481,11971,9046
405,512,42261,14471,11995,9273
406,512,42311,14501,11981,9207
407,512,40276,15097,11826,10801
408,512,40162,15219,12015,10604
409,512,42885,14311,11997,8807
410,512,43918,13949,11647,8486
411,512,43829,14099,11844,8228
412,512,43497,14191,11831,8481
413,512,41523,13910,12519,10048
414,512,41563,13864,12454,10119
415,512,41161,14005,12465,10369
416,512,41595,13927,12359,10119
417,512,40608,14061,12709,10622
418,512,40157,14018,12710,11115
419,512,41128,14083,12524,10265
420,512,41345,13863,12579,10213
421,512,41371,13935,12472,10222
422,512,40974,14058,12445,10523
423,512,39464,14104,12953,11479
424,512,39624,14044,12906,11426
425,512,39408,14085,12826,11681
426,512,39463,13837,12804,11896
