round,seed,defect,exploit_,exploit,coop
1,536,19493,12358,17004,29145
2,536,20405,11958,17807,27830
3,536,19651,11975,17388,28986
4,536,18684,11893,17292,30131
5,536,16674,11156,17760,32410
6,536,15381,10853,17605,34161
7,536,15138,10919,17832,34111
8,536,17304,12106,16914,31676
9,536,17006,12214,16980,31800
10,536,16755,12171,16721,32353
11,536,17259,11821,16749,32171
12,536,17304,11919,16810,31967
13,536,17819,11954,16739,31488
14,536,16238,12405,15785,33572
15,536,16210,12656,16098,33036
16,536,15802,12712,15982,33504
17,536,16256,12774,15871,33099
18,536,15701,12744,15858,33697
19,536,14138,13151,14654,36057
20,536,14473,12923,14696,35908
21,536,14064,12848,15055,36033
22,536,13957,12895,14965,36183
23,536,15293,12495,16038,34174
24,536,16003,12683,15680,33634
25,536,15964,12466,15703,33867
26,536,15493,12608,15846,34053
27,536,15119,12388,15645,34848
28,536,17029,12441,16362,32168
29,536,18765,13136,16046,30053
30,536,18947,13102,16013,29938
31,536,18997,13062,15955,29986
32,536,17434,13265,15558,31743
33,536,15543,12537,15453,34467
34,536,17283,13108,15899,31710
35,536,17007,12861,15919,32213
36,536,16999,13075,15915,32011
37,536,15625,11927,16368,34080
38,536,16181,12007,16401,33411
39,536,17590,11674,16737,31999
40,536,17134,12211,16754,31901
41,536,16664,12037,16405,32894
42,536,16614,12187,16619,32580
43,536,16869,12196,16778,32157
44,536,17183,12236,16626,31955
45,536,18758,11930,17373,29939
46,536,20909,12674,16455,27962
47,536,22243,12784,16717,26256
48,536,21270,12476,17291,26963
49,536,19175,11885,17909,29031
50,536,17743,12038,17370,30849
51,536,16831,12573,16554,32042
52,536,16668,12475,16507,32350
53,536,16579,12446,16167,32808
54,536,16349,12649,16437,32565
55,536,17526,12310,16424,31740
56,536,17661,11972,16673,31694
57,536,17494,12167,16255,32084
58,536,18267,13168,16193,30372
59,536,18311,13018,15873,30798
60,536,19462,13879,15762,28897
61,536,18840,14176,15652,29332
62,536,19280,13960,16095,28665
63,536,18871,13877,15659,29593
64,536,19055,13978,15775,29192
65,536,18861,14029,15822,29288
66,536,19056,13674,15706,29564
67,536,19466,13937,15787,28810
68,536,20026,13990,15512,28472
69,536,18349,14853,14247,30551
70,536,18052,14928,14218,30802
71,536,16851,14876,14009,32264
72,536,16845,14800,13885,32470
73,536,15476,13792,14354,34378
74,536,15671,14000,14483,33846
75,536,13976,14438,13703,35883
76,536,14780,14434,13597,35189
77,536,14873,14438,13791,34898
78,536,14582,14254,13773,35391
79,536,14405,14198,13828,35569
80,536,13960,13790,14101,36149
81,536,13983,13838,13905,36274
82,536,13232,14086,13325,37357
83,536,13019,14421,13487,37073
84,536,11147,14406,12978,39469
85,536,12383,14793,12925,37899
86,536,11688,14767,12927,38618
87,536,10146,15102,11807,40945
88,536,8859,14334,11588,43219
89,536,9176,14324,11641,42859
90,536,9325,14300,11779,42596
91,536,9207,14323,11478,42992
92,536,9171,14415,11676,42738
93,536,9751,14343,11806,42100
94,536,9837,14357,11958,41848
95,536,10079,14351,12103,41467
96,536,10189,14500,12050,41261
97,536,11495,14050,12894,39561
98,536,10113,14544,12034,41309
99,536,11208,13853,13100,39839
100,536,9759,13690,12622,41929
101,536,9850,13828,12753,41569
102,536,9942,13661,12478,41919
103,536,10162,13758,12576,41504
104,536,10097,13673,12503,41727
105,536,10820,13941,12604,40635
106,536,11178,14181,12768,39873
107,536,11205,13968,12829,39998
108,536,12757,13610,13886,37747
109,536,11440,14121,12944,39495
110,536,13454,14600,12920,37026
111,536,13739,15021,12964,36276
112,536,13833,14925,12715,36527
113,536,13499,14982,12700,36819
114,536,15509,15222,12723,34546
115,536,14928,15072,12791,35209
116,536,13781,15054,12353,36812
117,536,14192,15455,12509,35844
118,536,14189,15326,12551,35934
119,536,15411,15187,12482,34920
120,536,13379,14208,13402,37011
121,536,14941,14453,13296,35310
122,536,15377,15086,13457,34080
123,536,16479,14984,13522,33015
124,536,16601,14927,13529,32943
125,536,14935,14478,13976,34611
126,536,14687,14093,14200,35020
127,536,14357,13960,14006,35677
128,536,13833,13981,13753,36433
129,536,13550,13948,13643,36859
130,536,13636,14010,13902,36452
131,536,12861,14333,13245,37561
132,536,13175,14026,13537,37262
133,536,13269,14106,13523,37102
134,536,13645,14162,13331,36862
135,536,14939,15000,13629,34432
136,536,15348,15077,13382,34193
137,536,13830,15049,12866,36255
138,536,13961,14996,12772,36271
139,536,12265,14438,12885,38412
140,536,12281,14358,12771,38590
141,536,12084,14450,12905,38561
142,536,12057,14491,12933,38519
143,536,12069,14138,12804,38989
144,536,11713,14289,12925,39073
145,536,10526,13678,13016,40780
146,536,10267,13268,12622,41843
147,536,9721,13579,12574,42126
148,536,9757,13538,12656,42049
149,536,9235,13727,12745,42293
150,536,9300,13698,12578,42424
151,536,9601,13827,12850,41722
152,536,11214,13456,13535,39795
153,536,11298,13660,13548,39494
154,536,11599,13735,13482,39184
155,536,11469,13823,13488,39220
156,536,11629,13592,13442,39337
157,536,11641,13658,13297,39404
158,536,11376,13393,13623,39608
159,536,11581,13737,13424,39258
160,536,9888,12802,13450,41860
161,536,9874,12803,13462,41861
162,536,11350,13072,14124,39454
163,536,12256,13889,13689,38166
164,536,12557,14108,13696,37639
165,536,13830,14107,14133,35930
166,536,14188,14057,14361,35394
167,536,14463,14492,14336,34709
168,536,13617,13942,13913,36528
169,536,13645,13962,13878,36515
170,536,12782,13908,13835,37475
171,536,12473,13937,13910,37680
172,536,12400,13899,13759,37942
173,536,12566,13853,13784,37797
174,536,13752,13931,14543,35774
175,536,13751,13904,14304,36041
176,536,13220,13742,14746,36292
177,536,12958,13557,14776,36709
178,536,13086,13653,14780,36481
179,536,13317,13714,14815,36154
180,536,14676,13352,15825,34147
181,536,16079,13482,15998,32441
182,536,16118,13541,16059,32282
183,536,15839,13658,16125,32378
184,536,15899,13625,16028,32448
185,536,15034,13902,15164,33900
186,536,16626,14045,15388,31941
187,536,14654,14518,14671,34157
188,536,14251,14375,14705,34669
189,536,14213,14269,14601,34917
190,536,14283,14206,14741,34770
191,536,14112,14378,14821,34689
192,536,16028,13432,16149,32391
193,536,16015,13332,16044,32609
194,536,15597,13653,15929,32821
195,536,16140,13750,15817,32293
196,536,17233,14454,15638,30675
197,536,18015,14239,15780,29966
198,536,19003,15015,15480,28502
199,536,20240,14920,15108,27732
200,536,19160,14625,15781,28434
201,536,18298,13967,15955,29780
202,536,18725,13762,15748,29765
203,536,16957,14476,14869,31698
204,536,17764,15203,15101,29932
205,536,17273,14855,15308,30564
206,536,17112,14896,15416,30576
207,536,17318,14750,15446,30486
208,536,16835,15012,15550,30603
209,536,16204,15376,15302,31118
210,536,16325,15185,15288,31202
211,536,14779,14753,15282,33186
212,536,16278,14890,15536,31296
213,536,16168,15143,15750,30939
214,536,17181,14731,15456,30632
215,536,17158,14811,15490,30541
216,536,17514,14510,15723,30253
217,536,16396,14217,15154,32233
218,536,16582,14331,15323,31764
219,536,17717,14320,15653,30310
220,536,17752,14278,15838,30132
221,536,17564,14263,15778,30395
222,536,16380,13525,16099,31996
223,536,17405,13148,17093,30354
224,536,17626,12944,17071,30359
225,536,16015,12788,16814,32383
226,536,17066,12612,17700,30622
227,536,17662,12459,17441,30438
228,536,16212,11970,17694,32124
229,536,15426,12438,16578,33558
230,536,15451,12448,16628,33473
231,536,13763,12297,15844,36096
232,536,14169,12258,15994,35579
233,536,15885,12366,16521,33228
234,536,17106,12798,16591,31505
235,536,17660,12980,16493,30867
236,536,18427,13434,15978,30161
237,536,16664,13718,15141,32477
238,536,17280,13636,15073,32011
239,536,17717,13671,15103,31509
240,536,17546,13759,15096,31599
241,536,17616,13798,15305,31281
242,536,18924,13378,15936,29762
243,536,19677,13598,15488,29237
244,536,20406,13765,15887,27942
245,536,20564,13666,15808,27962
246,536,22707,14296,15235,25762
247,536,23356,14577,14763,25304
248,536,24250,14714,15030,24006
249,536,23190,15545,14526,24739
250,536,25171,16425,13488,22916
251,536,27178,15692,14078,21052
252,536,28010,16145,13766,20079
253,536,26833,15646,14337,21184
254,536,25966,16084,14082,21868
255,536,26267,15880,14018,21835
256,536,28147,15246,14611,19996
257,536,28887,14768,14797,19548
258,536,27391,14711,14882,21016
259,536,25935,14012,15557,22496
260,536,25022,13910,16103,22965
