round,seed,exploit,coop,defect,exploit_
1,4,11670,29610,19414,17306
2,4,12327,31653,17379,16641
3,4,12009,29252,19654,17085
4,4,12156,28829,19945,17070
5,4,12003,29248,19919,16830
6,4,12745,30618,18432,16205
7,4,12740,32566,17192,15502
8,4,13509,30809,17969,15713
9,4,13157,31649,17473,15721
10,4,13164,31625,17505,15706
11,4,13229,30987,17839,15945
12,4,13132,32109,17195,15564
13,4,13048,30753,18308,15891
14,4,13030,30684,18434,15852
15,4,12988,29948,19021,16043
16,4,12951,30792,18402,15855
17,4,13082,28653,20414,15851
18,4,12886,26905,21943,16266
19,4,12920,26864,21766,16450
20,4,13000,27692,21023,16285
21,4,13297,26186,21789,16728
22,4,13551,27176,20998,16275
23,4,13324,26559,21758,16359
24,4,13042,27334,20485,17139
25,4,13020,29487,18516,16977
26,4,12893,29605,18739,16763
27,4,13215,31631,17028,16126
28,4,13438,31361,16947,16254
29,4,13063,31667,16974,16296
30,4,13116,31905,16718,16261
31,4,13676,31753,16309,16262
32,4,13689,31981,16304,16026
33,4,13183,33782,15075,15960
34,4,12953,32949,15951,16147
35,4,12147,35431,14180,16242
36,4,12549,34681,15091,15679
37,4,12634,34493,15180,15693
38,4,12555,34758,14841,15846
39,4,12566,37004,13216,15214
40,4,13257,35001,14609,15133
41,4,13324,35334,14201,15141
42,4,13331,35456,14108,15105
43,4,13605,35717,13613,15065
44,4,14194,34169,14562,15075
45,4,14245,34463,14097,15195
46,4,13774,34937,13722,15567
47,4,13641,34471,14232,15656
48,4,13520,33883,14882,15715
49,4,13239,34315,14914,15532
50,4,13452,36261,13342,14945
51,4,13571,36435,12947,15047
52,4,14225,38859,11457,13459
53,4,14178,38610,11781,13431
54,4,14190,38911,11493,13406
55,4,14241,38840,11630,13289
56,4,15533,36736,12916,12815
57,4,16422,34885,13924,12769
58,4,16460,34460,14505,12575
59,4,16522,34452,14376,12650
60,4,16548,34493,14260,12699
61,4,16368,34072,14876,12684
62,4,16531,33608,15184,12677
63,4,15064,35971,13755,13210
64,4,15115,35743,13979,13163
65,4,14690,37314,12745,13251
66,4,14154,39779,11346,12721
67,4,13843,40766,10527,12864
68,4,14384,39810,11167,12639
69,4,14969,42056,9537,11438
70,4,14770,42249,9650,11331
71,4,14805,42964,8944,11287
72,4,14793,42848,9057,11302
73,4,14076,45112,7923,10889
74,4,14206,45022,7640,11132
75,4,13994,45251,7835,10920
76,4,14310,44910,7951,10829
77,4,14375,45063,7763,10799
78,4,14251,44982,7905,10862
79,4,14692,42469,9443,11396
80,4,14689,42258,9624,11429
81,4,14620,42347,9706,11327
82,4,14842,41942,9623,11593
83,4,15406,40077,10897,11620
84,4,15107,39195,11568,12130
85,4,15399,38856,11868,11877
86,4,15099,39164,12019,11718
87,4,15061,38989,11947,12003
88,4,15196,39105,11811,11888
89,4,15533,38349,12098,12020
90,4,15567,38440,12054,11939
91,4,15553,38358,12165,11924
92,4,15395,37617,13091,11897
93,4,15104,39452,11524,11920
94,4,15385,39385,11291,11939
95,4,15185,40163,10864,11788
96,4,15103,40340,10905,11652
97,4,15051,40189,11022,11738
98,4,15301,39978,10861,11860
99,4,15186,39992,11163,11659
100,4,15173,39885,11226,11716
101,4,14096,42820,9277,11807
102,4,14053,42552,9421,11974
103,4,14092,42691,9385,11832
104,4,14084,43069,8977,11870
105,4,14483,40798,10436,12283
106,4,14019,38997,11789,13195
107,4,14830,36521,13563,13086
108,4,14581,39151,11815,12453
109,4,14636,39315,11462,12587
110,4,14622,39360,11536,12482
111,4,14354,39063,11911,12672
112,4,15598,37130,13231,12041
113,4,16603,35083,14590,11724
114,4,16504,34714,14863,11919
115,4,16310,34215,15441,12034
116,4,15925,35965,14293,11817
117,4,15976,35369,14666,11989
118,4,16062,33591,15922,12425
119,4,16147,33880,15615,12358
120,4,16004,34126,15470,12400
121,4,16005,34250,15452,12293
122,4,16060,33824,15570,12546
123,4,15776,32981,16518,12725
124,4,16252,34718,15304,11726
125,4,16061,36390,13751,11798
126,4,15754,34784,15212,12250
127,4,15719,35034,14982,12265
128,4,15039,36695,13436,12830
129,4,14885,37422,13023,12670
130,4,15383,34729,15103,12785
131,4,15292,34565,15384,12759
132,4,15123,35566,14737,12574
133,4,15657,34635,15024,12684
134,4,15307,33326,16288,13079
135,4,15449,33440,16144,12967
136,4,15425,33549,16035,12991
137,4,15249,33041,16517,13193
138,4,15191,32745,16637,13427
139,4,15241,32163,17320,13276
140,4,15344,31924,17289,13443
141,4,15249,32120,17450,13181
142,4,15233,32081,17421,13265
143,4,15142,30600,18765,13493
