,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,11,11,9,9
3,11,11,8,10
4,11,11,7,11
5,11,11,7,11
6,10,11,8,11
7,9,11,8,12
8,10,11,8,11
9,11,11,7,11
10,11,11,7,11
11,10,12,7,11
12,10,11,8,11
13,10,12,8,10
14,10,11,9,10
15,9,11,9,11
16,9,11,9,11
17,9,12,9,10
18,9,12,9,10
19,9,11,9,11
20,9,11,9,11
21,9,11,9,11
22,8,11,10,11
23,8,12,9,11
24,9,11,9,11
25,9,11,9,11
26,9,12,8,11
27,9,12,7,12
28,9,13,6,12
29,8,14,6,12
30,8,14,6,12
31,8,14,6,12
32,8,14,6,12
33,8,14,7,11
34,9,14,6,11
35,9,14,6,11
36,8,15,6,11
37,8,14,7,11
38,8,14,7,11
39,8,14,7,11
40,9,14,6,11
41,9,13,6,12
42,9,13,7,11
43,9,13,7,11
44,9,13,7,11
45,8,13,8,11
46,8,13,8,11
47,8,14,8,10
48,8,13,9,10
49,8,13,9,10
50,7,14,9,10
51,7,13,9,11
52,7,13,9,11
53,7,12,10,11
54,7,12,10,11
55,7,12,11,10
56,7,13,10,10
57,7,13,10,10
58,7,13,10,10
59,8,13,9,10
60,7,13,10,10
61,7,13,10,10
62,7,12,11,10
63,7,12,11,10
64,7,11,11,11
65,8,11,11,10
66,8,11,11,10
67,8,10,11,11
68,8,10,11,11
69,8,10,12,10
70,8,10,12,10
71,7,10,13,10
72,7,9,14,10
73,7,9,13,11
74,8,9,12,11
75,8,9,12,11
76,9,8,12,11
77,9,9,12,10
78,9,9,12,10
79,9,9,12,10
80,9,9,13,9
81,8,9,13,10
82,8,9,13,10
83,8,9,14,9
84,7,9,14,10
85,7,9,14,10
86,8,9,13,10
87,9,9,13,9
88,9,10,13,8
89,10,10,12,8
90,10,11,12,7
91,10,10,13,7
92,10,11,13,6
93,10,11,13,6
94,10,12,13,5
95,10,12,13,5
96,10,12,13,5
97,11,12,12,5
98,11,12,13,4
99,12,11,13,4
100,13,11,12,4
101,13,10,13,4
102,13,11,12,4
103,13,11,12,4
104,14,11,12,3
105,14,11,12,3
106,15,10,12,3
107,15,9,13,3
108,14,9,14,3
109,15,9,13,3
110,16,9,12,3
111,16,9,12,3
112,16,9,12,3
113,17,9,11,3
114,17,9,11,3
115,18,8,11,3
116,19,8,10,3
117,19,8,9,4
118,19,8,9,4
119,18,9,9,4
120,17,9,10,4
121,17,8,11,4
122,16,8,11,5
123,16,8,11,5
124,17,7,11,5
125,16,7,11,6
126,16,7,12,5
127,15,7,13,5
128,15,7,13,5
129,15,7,13,5
130,15,7,13,5
131,15,6,13,6
132,15,6,13,6
133,15,6,13,6
134,14,7,13,6
135,15,7,12,6
136,15,7,12,6
137,16,7,11,6
138,16,7,11,6
139,16,7,10,7
140,15,7,10,8
141,15,7,10,8
142,14,7,10,9
143,14,6,11,9
144,14,7,10,9
145,14,6,10,10
146,13,6,10,11
147,12,6,10,12
148,12,6,10,12
