,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,10,10,10
3,10,9,11,10
4,10,9,10,11
5,10,10,10,10
6,10,10,10,10
7,10,10,10,10
8,10,10,10,10
9,10,11,9,10
10,11,10,9,10
11,10,10,9,11
12,9,10,9,12
13,9,10,10,11
14,8,10,10,12
15,7,11,10,12
16,7,11,10,12
17,7,11,10,12
18,7,10,11,12
19,7,9,11,13
20,7,9,12,12
21,7,9,12,12
22,8,9,11,12
23,8,8,11,13
24,8,8,11,13
25,8,9,11,12
26,8,10,10,12
27,8,10,10,12
28,8,11,9,12
29,7,12,9,12
30,7,12,9,12
31,8,12,9,11
32,7,13,9,11
33,7,13,9,11
34,7,14,9,10
35,7,15,9,9
36,7,14,10,9
37,7,14,11,8
38,7,15,11,7
39,8,14,11,7
40,7,15,11,7
41,7,15,11,7
42,7,15,11,7
43,7,15,11,7
44,6,16,11,7
45,6,16,11,7
46,6,16,11,7
47,7,15,11,7
48,7,15,11,7
49,7,15,11,7
50,8,15,11,6
51,8,15,11,6
52,8,15,11,6
53,8,14,11,7
54,8,13,12,7
55,8,13,12,7
56,9,13,11,7
57,8,14,11,7
58,7,14,12,7
59,8,13,12,7
60,7,13,12,8
61,7,12,12,9
62,8,12,11,9
63,8,13,10,9
64,8,13,10,9
65,8,14,10,8
66,8,14,9,9
67,8,14,9,9
68,8,14,9,9
69,8,14,9,9
70,9,14,8,9
71,10,14,7,9
72,9,15,7,9
73,8,16,7,9
74,7,16,8,9
75,7,17,8,8
76,8,17,8,7
77,7,17,9,7
78,7,17,9,7
79,7,17,9,7
80,7,17,9,7
81,7,18,9,6
82,7,17,9,7
83,7,18,8,7
84,7,19,7,7
85,7,20,6,7
86,7,20,6,7
87,6,21,6,7
88,6,20,6,8
89,6,20,6,8
90,7,20,6,7
91,8,19,6,7
92,8,19,6,7
93,9,18,6,7
94,9,18,6,7
95,9,18,6,7
96,9,18,6,7
97,10,17,6,7
98,10,17,6,7
99,9,18,6,7
100,9,18,6,7
101,10,18,5,7
102,10,17,5,8
103,10,16,5,9
104,10,16,4,10
105,9,16,5,10
106,10,15,5,10
107,10,16,5,9
108,9,16,6,9
109,10,15,6,9
110,10,14,7,9
111,11,14,7,8
112,10,14,7,9
113,9,15,7,9
114,9,16,7,8
115,10,15,7,8
116,10,15,7,8
117,10,15,7,8
118,10,14,7,9
119,10,14,8,8
120,10,15,7,8
121,9,15,7,9
122,9,14,8,9
123,8,14,8,10
124,9,14,8,9
125,9,15,8,8
126,9,16,7,8
127,9,17,7,7
128,8,18,7,7
129,7,19,7,7
130,7,19,7,7
131,7,19,7,7
132,6,19,7,8
133,6,19,8,7
134,5,20,8,7
135,5,21,7,7
136,5,20,7,8
137,5,20,7,8
138,5,21,6,8
139,5,21,6,8
140,6,21,5,8
141,6,21,5,8
142,7,21,4,8
143,7,20,4,9
144,7,19,4,10
145,8,18,4,10
146,8,18,4,10
147,9,17,4,10
148,8,18,4,10
149,8,17,5,10
150,8,18,5,9
151,8,18,5,9
152,8,19,4,9
153,9,18,4,9
154,9,19,4,8
155,10,19,4,7
156,10,19,4,7
157,9,20,4,7
158,9,20,4,7
159,9,20,4,7
160,9,20,4,7
161,10,19,4,7
162,10,19,4,7
163,10,18,4,8
164,10,19,4,7
165,11,19,4,6
166,12,18,4,6
167,11,19,4,6
168,11,19,4,6
169,11,19,4,6
170,11,19,4,6
171,10,20,4,6
172,11,19,4,6
173,10,19,5,6
174,10,20,4,6
175,10,20,4,6
176,10,20,4,6
177,11,20,3,6
178,10,21,3,6
179,9,21,3,7
180,10,20,3,7
181,10,19,3,8
182,10,19,3,8
183,10,18,3,9
184,11,17,3,9
185,11,16,3,10
186,11,15,4,10
187,12,15,3,10
188,11,16,3,10
189,11,16,3,10
190,11,15,3,11
191,11,16,3,10
192,11,15,4,10
193,12,15,4,9
194,11,15,5,9
195,11,14,6,9
196,11,15,6,8
197,10,16,6,8
198,10,16,6,8
199,10,16,6,8
200,10,17,5,8
201,9,17,6,8
202,9,18,6,7
203,10,17,6,7
204,10,17,7,6
205,10,17,7,6
206,9,17,8,6
207,9,16,8,7
208,9,16,8,7
209,9,16,8,7
210,8,16,8,8
211,9,16,7,8
212,10,16,6,8
213,10,16,6,8
214,10,16,6,8
215,11,15,6,8
216,11,15,6,8
217,11,16,5,8
218,10,16,5,9
219,11,16,5,8
220,11,15,6,8
221,12,15,5,8
222,12,14,5,9
223,12,13,6,9
224,12,13,6,9
225,11,13,6,10
226,10,13,6,11
227,10,13,6,11
228,10,13,6,11
229,10,12,7,11
230,10,12,7,11
231,11,12,7,10
232,12,11,7,10
233,12,11,7,10
234,13,11,7,9
235,14,10,7,9
236,14,10,7,9
237,14,10,7,9
238,15,9,7,9
239,15,9,7,9
240,15,10,7,8
241,14,10,7,9
242,15,9,7,9
243,15,9,7,9
244,14,9,8,9
245,14,9,8,9
246,14,9,8,9
247,15,9,7,9
248,15,8,8,9
249,16,8,8,8
250,17,7,8,8
251,17,7,8,8
252,17,7,8,8
253,18,7,7,8
254,19,6,7,8
255,19,6,7,8
256,20,5,7,8
257,20,4,8,8
258,21,3,8,8
259,21,3,9,7
260,21,3,9,7
261,22,3,9,6
262,22,4,8,6
263,22,4,8,6
264,22,4,7,7
265,22,4,7,7
266,22,4,8,6
267,21,4,8,7
268,22,4,8,6
269,22,3,8,7
270,23,2,8,7
271,22,2,8,8
272,22,2,8,8
273,23,2,8,7
274,23,2,8,7
275,22,2,9,7
276,22,2,9,7
277,22,2,9,7
278,22,2,9,7
279,21,2,9,8
280,21,1,9,9
281,20,1,9,10
282,20,2,8,10
283,20,2,8,10
284,20,2,8,10
285,20,2,8,10
286,20,2,8,10
287,20,2,8,10
288,19,2,9,10
289,19,2,9,10
290,19,2,9,10
291,19,2,9,10
292,18,2,10,10
293,18,2,10,10
294,17,2,10,11
295,16,2,10,12
296,15,3,10,12
297,16,3,10,11
298,16,3,10,11
299,16,3,10,11
300,17,3,9,11
301,16,3,10,11
302,16,3,10,11
303,16,3,10,11
304,17,3,9,11
305,18,3,9,10
306,17,3,10,10
307,18,3,10,9
308,17,3,11,9
309,17,3,11,9
310,16,3,12,9
311,16,4,11,9
312,16,4,11,9
313,16,4,12,8
314,16,3,13,8
315,15,4,13,8
316,15,4,13,8
317,15,4,13,8
318,15,5,12,8
319,15,5,13,7
320,16,5,13,6
321,16,4,14,6
322,16,4,14,6
