,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,10,11
2,10,10,10,10
3,9,10,11,10
4,9,10,11,10
5,10,9,11,10
6,11,8,11,10
7,11,9,10,10
8,10,9,11,10
9,10,9,11,10
10,11,9,11,9
11,12,8,11,9
12,11,9,11,9
13,11,9,11,9
14,12,9,11,8
15,12,9,11,8
16,12,10,11,7
17,11,11,11,7
18,11,11,11,7
19,11,11,10,8
20,10,12,10,8
21,10,12,9,9
22,10,12,9,9
23,10,12,8,10
24,11,11,8,10
25,11,11,8,10
26,11,10,8,11
27,11,10,8,11
28,11,10,8,11
29,10,10,8,12
30,9,10,8,13
31,9,10,8,13
32,9,9,8,14
33,9,9,9,13
34,9,8,9,14
35,9,8,10,13
36,9,8,11,12
37,10,8,10,12
38,10,7,10,13
39,9,8,10,13
40,8,8,10,14
41,8,8,10,14
42,8,8,10,14
43,8,8,9,15
44,9,8,8,15
45,8,8,8,16
46,9,8,8,15
47,9,8,9,14
48,9,8,8,15
49,10,7,8,15
50,10,7,8,15
51,10,6,8,16
52,10,6,8,16
53,10,6,7,17
54,11,6,7,16
55,11,6,7,16
56,11,6,6,17
57,12,6,6,16
58,12,6,6,16
59,12,5,7,16
60,11,5,8,16
61,10,5,8,17
62,11,5,8,16
63,11,5,8,16
64,11,4,9,16
65,11,4,8,17
66,11,4,7,18
67,11,4,8,17
68,11,3,8,18
69,11,3,8,18
70,11,3,7,19
71,11,3,7,19
72,12,2,7,19
73,12,2,7,19
74,12,2,7,19
75,13,2,7,18
76,13,2,7,18
77,13,2,7,18
78,13,2,7,18
79,14,2,7,17
80,14,2,7,17
81,14,2,7,17
82,14,2,7,17
83,14,2,8,16
84,15,2,8,15
85,15,2,8,15
86,14,2,9,15
87,15,2,8,15
88,16,2,8,14
89,15,2,8,15
90,15,2,8,15
91,15,2,9,14
92,15,2,9,14
93,15,2,9,14
94,14,2,10,14
95,14,2,10,14
96,14,2,10,14
97,14,2,10,14
98,14,2,10,14
99,14,2,11,13
100,15,2,11,12
101,15,2,11,12
102,15,2,11,12
103,14,2,11,13
104,13,3,11,13
105,12,3,11,14
106,12,4,11,13
107,12,3,11,14
108,12,3,11,14
109,11,3,11,15
110,12,3,11,14
111,12,4,11,13
112,11,5,11,13
113,11,5,12,12
114,12,5,11,12
115,12,5,12,11
116,12,5,12,11
117,12,6,11,11
118,12,6,11,11
119,12,6,11,11
120,13,6,10,11
121,12,6,11,11
122,11,6,12,11
123,12,6,12,10
124,12,5,13,10
125,11,6,13,10
126,12,6,12,10
127,13,5,12,10
128,14,5,11,10
129,14,6,11,9
130,14,6,11,9
131,15,6,10,9
132,16,6,10,8
133,16,7,9,8
134,17,7,8,8
135,17,7,8,8
136,18,7,8,7
137,17,7,9,7
138,18,7,9,6
139,18,7,9,6
140,18,7,9,6
141,18,7,9,6
142,17,7,9,7
143,17,7,9,7
144,17,6,10,7
145,18,6,10,6
146,19,6,10,5
147,20,6,9,5
148,21,6,8,5
149,22,5,8,5
150,22,5,8,5
151,21,5,8,6
152,22,5,8,5
153,21,5,9,5
154,21,5,9,5
155,20,6,9,5
156,20,6,8,6
157,21,6,7,6
158,22,6,7,5
159,23,6,7,4
160,24,5,7,4
161,25,4,7,4
162,26,4,7,3
163,26,4,7,3
164,25,5,7,3
165,26,5,6,3
166,26,5,6,3
167,26,5,6,3
168,26,5,6,3
169,26,5,6,3
170,26,5,7,2
171,26,5,7,2
172,26,5,7,2
173,26,5,7,2
174,26,5,7,2
175,25,5,8,2
176,25,5,8,2
177,24,5,9,2
178,24,5,9,2
179,24,5,9,2
180,25,5,9,1
181,24,5,10,1
182,25,5,9,1
183,26,5,8,1
184,26,5,8,1
185,26,5,8,1
186,26,5,8,1
187,26,5,7,2
188,27,5,6,2
189,27,5,6,2
190,28,5,5,2
191,28,5,5,2
192,27,5,6,2
193,26,6,6,2
194,27,6,6,1
195,27,6,6,1
196,26,6,7,1
197,25,7,7,1
198,24,8,7,1
199,25,7,7,1
200,25,7,7,1
201,26,7,6,1
202,26,7,6,1
203,25,7,7,1
204,25,7,7,1
205,25,7,7,1
206,26,7,7,0
207,25,8,7,0
208,25,9,6,0
209,26,8,6,0
210,25,8,7,0
211,24,9,7,0
212,25,8,7,0
213,25,8,7,0
214,24,9,7,0
215,25,8,7,0
216,26,8,6,0
217,25,9,6,0
218,25,9,6,0
219,25,9,6,0
220,26,9,5,0
221,25,10,5,0
222,25,10,5,0
223,25,10,5,0
224,24,10,6,0
225,25,9,6,0
226,25,8,7,0
227,25,8,7,0
228,26,8,6,0
229,25,9,6,0
230,25,9,6,0
231,25,9,6,0
232,26,8,6,0
233,25,9,6,0
234,26,9,5,0
235,26,9,5,0
236,25,9,6,0
237,25,9,6,0
238,25,9,6,0
239,25,9,6,0
240,24,9,7,0
241,23,9,7,1
242,23,9,7,1
243,23,9,7,1
244,23,9,7,1
245,22,9,8,1
246,23,9,7,1
247,23,9,7,1
248,23,9,7,1
249,23,9,7,1
250,22,9,8,1
251,22,9,8,1
252,21,9,9,1
253,20,9,10,1
254,21,9,10,0
255,21,9,10,0
256,21,8,11,0
257,21,8,11,0
258,20,8,12,0
259,19,9,12,0
260,19,9,12,0
261,20,9,11,0
262,19,9,12,0
263,18,9,12,1
264,17,9,13,1
265,17,9,13,1
266,17,9,13,1
267,18,9,12,1
268,18,9,12,1
269,17,9,13,1
270,17,9,13,1
271,16,9,14,1
272,16,9,14,1
273,16,9,14,1
274,16,9,14,1
275,16,9,14,1
276,16,9,14,1
277,16,10,13,1
278,16,10,13,1
279,16,9,14,1
280,16,9,14,1
281,16,8,15,1
282,16,9,14,1
283,16,9,14,1
284,16,9,14,1
285,16,10,13,1
286,16,9,14,1
287,16,8,15,1
288,17,7,15,1
289,16,7,16,1
290,16,8,15,1
291,17,7,15,1
292,17,7,14,2
293,17,6,14,3
294,17,7,13,3
295,17,7,14,2
296,17,7,14,2
297,18,6,14,2
298,19,6,13,2
299,18,6,13,3
300,19,6,12,3
301,19,6,12,3
302,19,6,12,3
303,18,6,12,4
304,18,6,12,4
305,19,6,12,3
306,20,5,12,3
307,20,5,12,3
308,20,5,12,3
309,20,5,12,3
310,20,5,12,3
311,19,5,13,3
312,20,4,13,3
313,19,5,13,3
314,18,5,14,3
315,17,5,15,3
316,17,6,14,3
317,17,6,15,2
318,16,6,16,2
319,17,5,16,2
320,18,5,15,2
321,17,5,15,3
322,17,5,15,3
323,17,5,15,3
324,17,4,16,3
325,17,4,16,3
326,17,5,15,3
327,17,6,14,3
328,17,5,14,4
329,18,4,14,4
330,19,4,13,4
331,19,4,13,4
332,18,5,13,4
333,19,5,13,3
334,18,5,14,3
335,18,5,14,3
336,18,5,14,3
337,18,6,13,3
338,18,6,13,3
339,19,6,12,3
340,20,6,11,3
341,19,6,12,3
342,19,6,12,3
343,19,6,12,3
344,19,6,12,3
345,18,6,13,3
346,18,6,13,3
347,18,6,13,3
348,18,6,14,2
349,17,6,15,2
350,18,5,15,2
351,17,5,16,2
352,17,5,16,2
353,16,5,17,2
354,16,5,17,2
355,15,5,18,2
