,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,9,10,11
2,9,9,10,12
3,9,9,10,12
4,8,9,10,13
5,8,9,10,13
6,8,10,10,12
7,8,10,11,11
8,8,10,10,12
9,8,9,10,13
10,7,9,10,14
11,7,10,10,13
12,7,10,10,13
13,7,9,11,13
14,7,10,11,12
15,6,11,11,12
16,5,11,11,13
17,5,10,11,14
18,5,10,12,13
19,6,10,11,13
20,6,9,12,13
21,5,9,12,14
22,6,9,11,14
23,6,9,12,13
24,6,9,11,14
25,5,9,12,14
26,5,8,13,14
27,6,8,12,14
28,5,8,13,14
29,5,9,13,13
30,5,9,14,12
31,5,10,14,11
32,5,10,15,10
33,5,9,16,10
34,6,8,16,10
35,7,8,16,9
36,7,8,16,9
37,7,7,16,10
38,7,6,17,10
39,7,6,17,10
40,7,7,16,10
41,7,6,17,10
42,7,5,18,10
43,8,5,17,10
44,8,5,17,10
45,7,5,17,11
46,7,5,18,10
47,7,6,17,10
48,7,6,16,11
49,6,6,16,12
50,6,6,16,12
51,6,7,16,11
52,6,7,15,12
53,6,7,15,12
54,6,7,14,13
55,6,6,15,13
56,6,6,15,13
57,6,6,16,12
58,6,5,16,13
59,6,5,17,12
60,7,5,17,11
61,7,4,18,11
62,7,3,19,11
63,7,3,20,10
64,8,3,20,9
65,8,3,21,8
66,8,3,20,9
67,7,3,20,10
68,7,3,20,10
69,7,3,20,10
70,7,3,20,10
71,7,2,21,10
72,7,2,21,10
73,7,2,21,10
74,7,2,21,10
75,7,2,22,9
76,8,1,22,9
77,7,1,23,9
78,7,1,23,9
79,7,1,23,9
80,7,1,24,8
81,7,1,24,8
82,8,1,23,8
83,8,1,23,8
84,8,1,23,8
85,8,1,23,8
86,7,1,24,8
87,7,1,25,7
88,7,1,25,7
89,7,1,26,6
90,7,2,26,5
91,7,2,26,5
92,6,3,26,5
93,6,3,26,5
94,6,3,26,5
95,7,3,25,5
96,6,3,26,5
97,6,2,27,5
98,5,2,28,5
99,5,2,27,6
100,5,2,27,6
101,5,2,27,6
102,6,2,27,5
103,6,3,27,4
104,6,3,28,3
105,5,3,28,4
106,5,3,28,4
107,5,3,28,4
108,6,3,27,4
109,6,3,27,4
110,6,3,27,4
111,6,4,26,4
112,6,4,26,4
113,6,4,26,4
114,7,4,25,4
115,7,4,25,4
116,7,4,25,4
117,6,4,25,5
118,6,4,25,5
119,5,4,26,5
120,5,4,27,4
121,5,4,27,4
122,4,4,28,4
123,4,5,27,4
124,5,5,26,4
125,5,4,27,4
126,5,4,27,4
127,5,4,27,4
128,6,4,27,3
129,6,4,27,3
130,6,4,27,3
131,6,4,27,3
132,5,4,28,3
133,5,4,27,4
134,5,4,27,4
135,6,4,26,4
136,6,5,25,4
137,7,4,25,4
138,7,4,25,4
139,7,4,26,3
140,7,4,26,3
141,7,4,26,3
142,7,4,26,3
143,7,5,25,3
144,7,5,25,3
145,7,5,25,3
146,7,5,25,3
147,7,4,26,3
148,6,4,27,3
149,6,4,27,3
150,6,4,27,3
151,6,4,27,3
152,6,4,27,3
153,5,5,27,3
154,5,5,27,3
155,5,5,27,3
156,4,5,28,3
157,4,6,28,2
158,4,5,29,2
159,4,5,30,1
160,4,6,29,1
161,4,7,28,1
162,4,7,28,1
163,5,7,27,1
164,5,7,28,0
165,6,6,28,0
166,5,7,28,0
167,6,7,27,0
168,6,7,27,0
169,7,7,26,0
170,7,6,27,0
171,7,6,27,0
172,6,6,28,0
173,7,6,27,0
174,7,6,27,0
175,7,5,28,0
176,7,5,28,0
177,7,5,28,0
178,6,5,29,0
179,6,5,29,0
180,6,5,29,0
181,6,5,29,0
182,6,5,29,0
183,5,6,29,0
184,4,6,30,0
185,3,6,31,0
186,3,6,31,0
187,3,7,30,0
188,3,8,29,0
189,3,9,28,0
190,3,8,29,0
191,3,8,29,0
192,3,9,28,0
193,3,8,29,0
194,3,8,29,0
195,2,8,30,0
196,2,7,31,0
197,1,7,32,0
198,1,7,32,0
199,1,7,32,0
200,1,7,32,0
201,1,6,33,0
202,1,5,34,0
203,1,6,33,0
204,1,5,34,0
205,2,4,34,0
206,2,4,34,0
207,2,3,35,0
208,2,4,34,0
209,2,3,35,0
210,2,3,35,0
211,2,3,35,0
212,2,3,35,0
213,2,3,35,0
214,2,3,35,0
215,2,3,35,0
216,2,3,35,0
217,2,3,35,0
218,2,3,35,0
219,2,3,35,0
220,3,3,34,0
221,3,3,34,0
222,3,4,33,0
223,2,4,34,0
224,2,4,34,0
225,2,3,35,0
226,2,3,35,0
227,2,3,35,0
228,2,3,35,0
229,1,3,36,0
230,1,3,36,0
231,1,3,36,0
232,1,3,36,0
233,1,3,36,0
234,1,3,36,0
235,1,3,36,0
236,1,3,36,0
237,1,3,36,0
238,1,3,36,0
239,1,3,36,0
240,1,4,35,0
241,1,4,35,0
242,1,4,35,0
243,1,4,35,0
244,0,4,36,0
245,0,4,36,0
246,0,4,36,0
247,0,4,36,0
248,0,4,36,0
249,0,4,36,0
250,0,4,36,0
251,0,4,36,0
252,0,4,36,0
253,0,4,36,0
254,0,4,36,0
255,0,4,36,0
256,0,4,36,0
257,0,4,36,0
258,0,4,36,0
259,0,4,36,0
260,0,4,36,0
261,0,4,36,0
262,0,4,36,0
263,0,4,36,0
264,0,5,35,0
265,0,5,35,0
266,0,6,34,0
267,0,7,33,0
268,0,7,33,0
269,0,7,33,0
270,0,7,33,0
271,0,6,34,0
272,0,6,34,0
273,0,6,34,0
274,0,6,34,0
275,0,7,33,0
276,0,6,34,0
277,0,6,34,0
278,0,6,34,0
279,1,6,33,0
280,1,5,34,0
281,2,5,33,0
282,2,5,33,0
283,2,5,33,0
284,2,5,33,0
285,2,5,33,0
286,2,5,33,0
287,2,4,34,0
288,2,4,34,0
289,1,4,35,0
290,1,4,35,0
291,1,5,34,0
292,1,5,34,0
293,1,5,34,0
294,1,5,34,0
295,1,5,34,0
296,2,5,33,0
297,3,5,32,0
298,3,4,33,0
299,3,4,33,0
300,3,4,33,0
301,3,4,33,0
302,3,3,34,0
303,3,2,35,0
304,3,2,35,0
305,4,2,34,0
306,3,2,35,0
307,3,2,34,1
308,3,2,34,1
309,3,2,34,1
310,3,2,34,1
311,3,2,34,1
312,3,2,34,1
313,3,3,33,1
314,4,2,33,1
315,4,2,33,1
316,3,3,33,1
317,3,4,33,0
318,3,4,33,0
319,3,4,33,0
320,3,5,32,0
321,3,5,32,0
322,3,6,31,0
323,3,6,30,1
324,3,6,30,1
325,3,6,30,1
326,3,6,29,2
327,3,6,29,2
328,3,7,28,2
329,3,7,28,2
330,3,7,28,2
331,3,7,28,2
332,4,6,28,2
333,4,6,28,2
334,5,5,28,2
335,6,5,27,2
336,6,5,27,2
337,6,5,27,2
338,6,5,27,2
339,7,5,26,2
340,6,6,26,2
341,6,7,25,2
342,5,7,26,2
343,5,7,26,2
344,6,6,26,2
345,5,6,27,2
346,4,6,28,2
347,5,6,27,2
348,5,6,27,2
349,5,7,26,2
350,6,7,25,2
351,6,7,25,2
352,7,7,24,2
353,6,7,25,2
354,6,7,25,2
355,6,8,24,2
