,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,11,10
2,9,10,11,10
3,8,10,12,10
4,8,11,11,10
5,8,11,11,10
6,8,10,11,11
7,7,11,11,11
8,7,10,11,12
9,7,10,11,12
10,7,11,10,12
11,7,11,10,12
12,7,12,10,11
13,7,12,10,11
14,7,13,10,10
15,7,13,10,10
16,7,12,10,11
17,7,13,9,11
18,7,13,9,11
19,7,14,9,10
20,7,15,8,10
21,7,16,8,9
22,7,16,7,10
23,8,15,7,10
24,8,15,7,10
25,7,16,7,10
26,7,15,7,11
27,6,15,7,12
28,6,16,7,11
29,7,16,6,11
30,7,16,5,12
31,8,16,4,12
32,7,17,4,12
33,7,17,4,12
34,7,16,4,13
35,8,15,4,13
36,8,14,5,13
37,8,14,5,13
38,8,14,5,13
39,8,13,6,13
40,8,13,5,14
41,8,13,5,14
42,8,13,5,14
43,8,13,5,14
44,8,14,5,13
45,8,14,5,13
46,8,14,4,14
47,9,14,4,13
48,9,15,4,12
49,9,15,4,12
50,8,16,4,12
51,8,17,4,11
52,8,18,3,11
53,8,18,3,11
54,7,19,3,11
55,7,20,2,11
56,8,19,2,11
57,9,19,2,10
58,9,20,2,9
59,10,19,2,9
60,10,18,2,10
61,11,17,2,10
62,10,18,2,10
63,10,18,2,10
64,10,18,2,10
65,10,19,2,9
66,10,19,2,9
67,11,18,2,9
68,11,17,3,9
69,11,18,3,8
70,11,17,3,9
71,11,16,3,10
72,12,15,3,10
73,12,15,3,10
74,11,15,3,11
75,11,15,3,11
76,11,14,3,12
77,12,14,3,11
78,12,14,3,11
79,13,13,3,11
80,13,13,3,11
81,12,14,3,11
82,12,14,3,11
83,12,14,3,11
84,11,15,3,11
85,11,15,4,10
86,10,15,4,11
87,10,15,4,11
88,10,14,4,12
89,10,15,4,11
90,11,15,3,11
91,11,15,3,11
92,11,15,3,11
93,10,15,3,12
94,9,16,3,12
95,9,16,3,12
96,9,16,3,12
97,8,16,3,13
98,9,15,3,13
99,9,15,3,13
100,8,15,4,13
101,8,15,4,13
102,8,15,3,14
103,8,14,4,14
104,8,13,5,14
105,7,14,5,14
106,7,14,5,14
107,6,15,5,14
108,6,15,5,14
109,7,14,5,14
110,7,13,6,14
111,7,12,6,15
112,7,12,6,15
113,7,12,5,16
114,6,12,5,17
115,6,12,6,16
116,6,11,6,17
117,6,11,7,16
118,6,11,8,15
119,5,11,9,15
120,5,10,9,16
121,5,10,8,17
122,4,11,8,17
123,4,10,8,18
124,4,10,8,18
125,4,10,8,18
126,4,10,8,18
127,4,11,8,17
128,5,11,7,17
129,4,12,7,17
130,4,12,7,17
131,4,12,7,17
132,3,12,7,18
133,3,13,7,17
134,3,14,7,16
135,3,13,7,17
136,4,13,7,16
137,4,13,7,16
138,4,12,7,17
139,4,12,7,17
140,4,13,7,16
141,4,14,6,16
142,4,14,6,16
143,4,15,6,15
144,4,15,7,14
145,4,15,7,14
146,4,16,6,14
147,5,16,6,13
148,4,16,7,13
149,4,17,6,13
150,4,17,6,13
151,5,17,5,13
152,5,16,5,14
153,5,17,5,13
154,5,17,5,13
155,5,18,5,12
156,5,18,5,12
157,5,19,5,11
158,5,18,5,12
159,5,19,4,12
160,5,18,4,13
161,5,18,4,13
162,6,18,4,12
163,7,17,4,12
164,7,16,5,12
165,7,16,6,11
166,7,16,6,11
167,6,17,6,11
168,6,17,6,11
169,6,16,7,11
170,6,15,7,12
171,6,14,7,13
172,6,14,7,13
173,7,13,7,13
174,8,13,7,12
175,8,12,7,13
176,9,12,6,13
177,9,12,6,13
178,9,11,6,14
179,9,11,6,14
180,9,11,6,14
181,8,12,6,14
182,8,12,6,14
183,8,12,6,14
184,9,11,6,14
185,8,11,6,15
186,8,11,6,15
187,8,11,6,15
188,8,11,7,14
189,8,12,7,13
190,8,13,7,12
191,8,13,7,12
192,8,13,7,12
193,8,12,8,12
194,7,12,9,12
195,8,12,8,12
196,9,12,7,12
197,10,12,7,11
198,9,12,7,12
199,8,13,7,12
200,9,13,7,11
201,9,12,7,12
202,9,12,7,12
203,9,12,7,12
204,8,12,8,12
205,8,12,9,11
206,7,13,9,11
207,7,14,9,10
208,6,15,9,10
209,6,15,9,10
210,6,16,9,9
211,6,16,10,8
212,7,16,10,7
213,8,15,10,7
214,8,15,10,7
215,7,16,10,7
216,7,15,10,8
217,7,15,10,8
218,7,15,9,9
219,7,15,9,9
220,8,15,8,9
221,7,15,8,10
222,7,16,8,9
223,7,16,8,9
224,8,15,8,9
225,9,15,8,8
226,9,14,8,9
227,8,14,8,10
228,8,14,8,10
229,8,14,8,10
230,8,14,8,10
231,8,15,8,9
232,8,16,8,8
233,8,15,9,8
234,8,15,10,7
235,8,16,9,7
236,7,16,10,7
237,8,15,10,7
238,8,14,11,7
239,8,14,11,7
240,9,13,11,7
241,9,13,11,7
242,9,12,12,7
243,8,12,13,7
244,8,12,13,7
245,8,12,14,6
246,8,12,14,6
247,8,12,14,6
248,7,13,14,6
249,7,13,14,6
250,6,13,15,6
251,6,13,15,6
252,7,13,15,5
253,7,14,14,5
254,7,14,14,5
255,7,13,14,6
256,8,13,13,6
257,8,12,14,6
258,9,12,14,5
259,9,11,15,5
260,9,11,15,5
261,9,11,15,5
262,9,11,15,5
263,9,12,15,4
264,9,13,14,4
265,9,14,14,3
266,9,13,14,4
267,9,13,14,4
268,10,13,13,4
269,10,13,13,4
270,10,14,12,4
271,11,13,12,4
272,11,14,11,4
273,11,14,10,5
274,11,14,10,5
275,11,13,11,5
276,11,14,10,5
277,11,14,10,5
278,10,14,11,5
279,10,14,10,6
280,10,15,10,5
281,10,16,10,4
282,10,15,11,4
283,11,14,11,4
284,11,14,11,4
285,11,15,10,4
286,11,14,10,5
287,11,13,11,5
288,12,12,11,5
289,13,12,10,5
290,13,12,10,5
291,13,11,11,5
292,13,11,11,5
293,13,10,12,5
294,13,10,11,6
295,13,9,12,6
296,13,9,11,7
297,13,10,10,7
298,14,10,9,7
299,15,9,9,7
300,15,9,8,8
301,15,9,8,8
302,14,9,9,8
303,13,10,9,8
304,12,10,10,8
305,12,11,9,8
306,12,11,9,8
307,12,11,9,8
308,12,11,8,9
309,11,12,8,9
310,11,12,8,9
311,11,11,8,10
312,11,10,8,11
313,11,9,8,12
314,11,9,8,12
315,11,9,7,13
316,11,9,6,14
317,10,9,7,14
318,10,9,7,14
319,10,10,6,14
320,11,9,6,14
321,11,9,7,13
322,11,8,8,13
323,10,8,9,13
324,10,8,9,13
325,10,8,9,13
326,10,8,9,13
327,10,9,9,12
328,9,9,10,12
329,8,10,10,12
330,8,10,10,12
331,8,10,10,12
332,8,10,10,12
333,8,10,10,12
334,8,9,10,13
335,8,8,11,13
336,8,8,11,13
337,8,7,12,13
338,8,7,12,13
339,9,6,12,13
340,9,5,13,13
341,8,5,13,14
342,9,5,13,13
343,9,5,14,12
344,9,6,13,12
345,8,6,13,13
346,8,6,13,13
347,8,7,13,12
348,7,7,14,12
349,6,7,14,13
350,6,7,14,13
351,6,7,14,13
352,6,7,14,13
353,6,8,13,13
354,6,7,13,14
355,6,7,13,14
356,6,7,13,14
357,6,7,14,13
358,7,7,14,12
359,7,7,15,11
360,6,7,16,11
361,6,7,16,11
362,6,6,16,12
363,6,6,16,12
364,6,6,16,12
365,5,7,16,12
366,5,7,16,12
367,5,6,17,12
368,5,6,18,11
369,5,6,18,11
370,5,7,17,11
371,5,7,17,11
372,5,7,17,11
373,5,8,16,11
374,4,8,16,12
375,5,8,16,11
376,5,9,15,11
377,5,8,15,12
378,4,8,15,13
379,4,8,15,13
380,4,8,15,13
381,3,8,16,13
382,3,8,15,14
383,3,8,15,14
384,3,7,15,15
385,3,7,15,15
386,3,8,14,15
387,3,8,15,14
388,3,8,14,15
389,3,8,14,15
390,3,8,14,15
391,3,8,14,15
392,3,8,15,14
393,3,9,15,13
394,3,9,14,14
395,3,9,15,13
396,3,9,15,13
397,3,9,15,13
398,3,9,15,13
399,2,9,16,13
400,2,10,15,13
401,2,9,15,14
402,2,8,15,15
403,2,7,15,16
404,2,7,15,16
405,2,7,15,16
406,2,7,15,16
407,2,7,15,16
408,2,7,16,15
409,2,7,15,16
410,2,7,14,17
411,2,7,14,17
412,2,7,15,16
413,2,7,15,16
414,2,7,14,17
415,1,7,15,17
416,1,8,14,17
417,1,8,14,17
418,1,8,14,17
419,1,8,15,16
420,1,8,15,16
421,1,7,16,16
422,1,7,16,16
423,1,7,16,16
424,1,7,15,17
425,1,7,15,17
426,1,7,14,18
427,1,7,15,17
428,1,7,16,16
429,1,8,16,15
430,1,8,16,15
431,1,8,16,15
432,1,8,16,15
433,1,8,15,16
434,1,8,15,16
435,1,9,15,15
436,1,9,16,14
437,1,8,17,14
438,1,8,17,14
439,1,8,18,13
440,1,8,18,13
441,1,7,18,14
442,0,7,19,14
443,0,7,20,13
444,0,7,19,14
445,0,8,18,14
446,1,8,18,13
447,1,8,18,13
448,0,8,18,14
449,0,7,18,15
450,0,7,18,15
451,0,7,18,15
452,0,7,18,15
453,0,7,19,14
454,0,7,19,14
455,0,7,19,14
456,0,7,20,13
