,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,11,9,11,9
3,10,9,11,10
4,10,9,12,9
5,10,8,13,9
6,10,9,12,9
7,10,9,12,9
8,10,8,12,10
9,10,7,13,10
10,9,8,13,10
11,9,8,14,9
12,8,8,15,9
13,8,9,14,9
14,8,9,14,9
15,8,9,13,10
16,8,9,13,10
17,8,10,13,9
18,8,9,13,10
19,7,9,14,10
20,7,9,14,10
21,7,8,15,10
22,8,7,15,10
23,8,8,15,9
24,8,9,14,9
25,8,9,14,9
26,8,9,14,9
27,9,8,14,9
28,8,8,15,9
29,8,8,15,9
30,8,8,16,8
31,8,8,16,8
32,9,8,15,8
33,9,8,15,8
34,9,8,15,8
35,9,8,15,8
36,9,9,15,7
37,9,8,16,7
38,9,9,15,7
39,8,10,15,7
40,9,10,15,6
41,9,11,14,6
42,9,11,14,6
43,9,11,15,5
44,9,10,15,6
45,9,11,15,5
46,9,11,15,5
47,8,11,16,5
48,7,11,17,5
49,7,10,18,5
50,8,10,18,4
51,8,10,18,4
52,8,10,18,4
53,7,10,19,4
54,7,11,18,4
55,7,11,18,4
56,7,10,19,4
57,7,10,19,4
58,7,10,18,5
59,7,9,19,5
60,6,9,20,5
61,6,9,20,5
62,7,9,19,5
63,8,8,19,5
64,8,8,20,4
65,8,7,21,4
66,9,7,20,4
67,8,7,21,4
68,8,7,21,4
69,9,6,21,4
70,9,6,20,5
71,9,6,20,5
72,9,6,21,4
73,8,7,21,4
74,8,7,21,4
75,8,7,21,4
76,8,7,21,4
77,7,7,22,4
78,7,8,21,4
79,7,8,22,3
80,7,8,22,3
81,6,8,23,3
82,6,7,24,3
83,7,6,24,3
84,7,7,23,3
85,6,7,24,3
86,7,7,24,2
87,7,6,25,2
88,7,6,26,1
89,7,7,25,1
90,7,7,25,1
91,6,7,26,1
92,7,7,25,1
93,7,7,25,1
94,7,7,25,1
95,8,6,25,1
96,8,5,26,1
97,8,4,27,1
98,8,4,27,1
99,8,4,27,1
100,8,4,27,1
101,7,4,28,1
102,7,4,28,1
103,6,4,29,1
104,6,4,29,1
105,6,4,29,1
106,6,4,28,2
107,5,4,29,2
108,5,4,29,2
109,5,4,29,2
110,5,4,29,2
111,5,4,29,2
112,6,3,29,2
113,6,3,29,2
114,6,4,28,2
115,6,4,28,2
116,6,4,28,2
117,5,4,29,2
118,5,4,29,2
119,6,4,28,2
120,6,4,27,3
121,6,4,27,3
122,6,4,27,3
123,7,4,26,3
124,6,4,27,3
125,5,5,27,3
126,5,5,27,3
127,5,4,28,3
128,5,4,27,4
129,5,3,28,4
130,5,3,29,3
131,5,3,29,3
132,5,4,28,3
133,6,4,27,3
134,6,4,26,4
135,5,4,27,4
136,5,3,28,4
137,5,4,27,4
138,5,4,28,3
139,5,4,28,3
140,5,4,29,2
141,5,4,29,2
142,5,4,29,2
143,5,4,29,2
144,5,5,28,2
