,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,11,9,10
2,11,11,8,10
3,10,11,9,10
4,10,11,9,10
5,10,11,9,10
6,11,10,9,10
7,11,9,10,10
8,11,9,9,11
9,10,10,9,11
10,10,10,9,11
11,10,10,9,11
12,10,9,10,11
13,10,9,10,11
14,10,9,11,10
15,10,8,12,10
16,11,8,11,10
17,10,8,11,11
18,10,8,11,11
19,10,8,11,11
20,10,8,12,10
21,10,7,12,11
22,10,7,12,11
23,10,7,11,12
24,9,8,11,12
25,9,8,10,13
26,9,9,9,13
27,9,9,9,13
28,9,9,9,13
29,9,9,10,12
30,10,9,10,11
31,10,9,11,10
32,10,10,11,9
33,10,10,11,9
34,9,10,11,10
35,9,11,11,9
36,9,11,12,8
37,9,12,11,8
38,9,13,10,8
39,9,14,10,7
40,10,13,10,7
41,10,14,9,7
42,10,13,10,7
43,11,12,10,7
44,12,11,10,7
45,13,11,9,7
46,13,11,9,7
47,13,10,10,7
48,14,9,10,7
49,14,9,10,7
50,14,9,10,7
51,14,10,10,6
52,15,9,10,6
53,14,10,10,6
54,13,10,10,7
55,13,10,11,6
56,13,10,12,5
57,13,9,13,5
58,14,8,13,5
59,14,7,14,5
60,14,7,14,5
61,14,8,13,5
62,14,9,12,5
63,14,8,13,5
64,13,9,13,5
65,13,8,14,5
66,14,8,13,5
67,14,7,13,6
68,14,7,13,6
69,14,7,13,6
70,14,7,13,6
71,14,7,14,5
72,13,8,14,5
73,14,8,14,4
74,14,8,14,4
75,14,8,14,4
76,14,8,14,4
77,14,8,14,4
78,14,8,14,4
79,15,8,13,4
80,14,8,14,4
81,14,9,13,4
82,14,9,13,4
83,15,8,13,4
84,15,8,13,4
85,15,9,12,4
86,15,9,12,4
87,15,10,11,4
88,14,10,11,5
89,15,9,11,5
90,15,9,11,5
91,15,9,10,6
92,15,9,10,6
93,15,8,10,7
94,16,8,9,7
95,15,9,9,7
96,15,9,8,8
97,14,9,9,8
98,14,9,9,8
99,15,9,8,8
100,15,9,8,8
101,15,10,7,8
102,15,11,6,8
103,14,11,6,9
104,14,11,6,9
105,14,12,6,8
106,15,12,6,7
107,14,12,6,8
108,14,13,6,7
109,14,14,5,7
110,14,13,5,8
111,15,12,5,8
112,16,11,5,8
113,17,11,5,7
114,17,11,5,7
115,16,12,5,7
116,16,13,4,7
117,17,12,4,7
118,18,12,3,7
119,18,11,3,8
120,18,11,2,9
