,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,9,10
2,9,12,9,10
3,9,12,8,11
4,8,12,9,11
5,8,12,9,11
6,9,11,9,11
7,10,11,8,11
8,10,12,8,10
9,10,12,8,10
10,10,11,9,10
11,10,11,9,10
12,9,11,9,11
13,9,11,10,10
14,10,11,10,9
15,10,10,11,9
16,10,11,11,8
17,9,11,11,9
18,10,11,11,8
19,11,11,11,7
20,11,11,11,7
21,12,11,11,6
22,12,11,11,6
23,11,11,12,6
24,10,12,12,6
25,10,12,12,6
26,10,11,13,6
27,10,11,12,7
28,10,12,12,6
29,10,11,13,6
30,9,11,13,7
31,10,11,12,7
32,10,11,12,7
33,10,10,13,7
34,10,10,13,7
35,10,10,13,7
36,11,10,13,6
37,11,10,13,6
38,11,10,13,6
39,11,10,13,6
40,12,10,13,5
41,12,10,12,6
42,12,9,13,6
43,12,9,13,6
44,12,9,13,6
45,12,8,13,7
46,13,8,12,7
47,13,7,12,8
48,13,7,12,8
49,13,7,12,8
50,13,7,13,7
51,14,7,12,7
52,14,8,11,7
53,14,8,11,7
54,15,8,10,7
55,14,8,11,7
56,14,7,12,7
57,13,8,12,7
58,13,8,12,7
59,13,7,12,8
60,14,7,12,7
61,15,7,11,7
62,15,7,11,7
63,15,7,11,7
64,16,6,11,7
65,17,6,11,6
66,18,5,11,6
67,17,5,11,7
68,17,5,11,7
69,16,5,12,7
70,15,6,12,7
71,15,5,12,8
72,14,5,12,9
73,15,5,11,9
74,14,5,11,10
75,14,5,11,10
76,15,5,10,10
77,15,5,10,10
78,14,6,10,10
79,15,6,9,10
80,16,6,9,9
81,17,5,9,9
82,18,5,8,9
83,18,4,9,9
84,19,4,8,9
85,19,4,7,10
86,19,4,7,10
87,19,4,7,10
88,20,4,7,9
89,21,4,6,9
90,21,4,6,9
91,21,4,6,9
92,21,4,7,8
93,22,4,6,8
94,22,5,6,7
95,23,5,5,7
96,24,5,5,6
97,24,5,5,6
98,24,5,5,6
99,23,5,6,6
100,24,5,6,5
101,24,5,6,5
102,23,5,6,6
103,22,6,6,6
104,22,6,6,6
105,22,5,6,7
106,21,5,7,7
107,20,5,8,7
108,19,5,8,8
109,19,4,9,8
110,18,4,10,8
111,18,4,9,9
112,18,4,10,8
113,17,4,10,9
114,18,4,10,8
115,17,4,11,8
116,18,4,11,7
117,17,4,11,8
118,16,4,11,9
119,16,4,12,8
120,17,4,11,8
