,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,9,11,10
2,9,10,11,10
3,8,10,11,11
4,8,11,10,11
5,8,11,10,11
6,8,11,10,11
7,7,12,10,11
8,7,12,10,11
9,7,12,10,11
10,7,13,9,11
11,8,12,9,11
12,8,13,9,10
13,8,13,9,10
14,8,12,10,10
15,8,12,10,10
16,8,11,10,11
17,8,11,10,11
18,8,11,10,11
19,8,11,10,11
20,9,11,9,11
21,9,12,9,10
22,9,13,8,10
23,9,13,8,10
24,8,13,9,10
25,8,13,9,10
26,8,13,9,10
27,8,13,8,11
28,8,12,8,12
29,8,12,8,12
30,8,12,7,13
31,9,12,6,13
32,8,12,6,14
33,7,12,6,15
34,8,11,6,15
35,9,11,6,14
36,9,11,7,13
37,9,10,8,13
38,9,9,9,13
39,9,9,10,12
40,9,9,9,13
41,8,9,9,14
42,8,9,9,14
43,8,9,10,13
44,8,9,11,12
45,8,10,11,11
46,8,10,10,12
47,9,9,10,12
48,9,8,11,12
49,9,7,11,13
50,9,8,10,13
51,10,8,10,12
52,10,8,10,12
53,10,8,10,12
54,10,8,10,12
55,10,8,10,12
56,10,8,10,12
57,11,8,10,11
58,11,8,11,10
59,12,7,11,10
60,12,6,11,11
61,13,6,10,11
62,12,7,10,11
63,13,6,10,11
64,13,6,10,11
65,13,6,10,11
66,13,6,10,11
67,13,6,10,11
68,13,5,10,12
69,13,5,11,11
70,13,6,10,11
71,13,6,9,12
72,14,5,9,12
73,14,5,9,12
74,13,6,9,12
75,13,6,9,12
76,13,5,9,13
77,14,5,9,12
78,14,6,8,12
79,14,6,8,12
80,15,6,8,11
81,14,6,8,12
82,15,5,8,12
83,15,5,8,12
84,15,5,8,12
85,15,5,9,11
86,14,5,9,12
87,13,5,9,13
88,12,6,9,13
89,12,6,9,13
90,12,6,8,14
91,12,6,9,13
92,12,5,9,14
93,11,6,9,14
94,10,6,9,15
95,10,7,8,15
96,10,7,8,15
97,9,8,8,15
98,10,7,8,15
99,10,7,8,15
100,9,7,9,15
101,10,7,8,15
102,10,7,7,16
103,10,7,7,16
104,10,7,6,17
105,9,8,6,17
106,9,8,6,17
107,9,8,6,17
108,9,9,6,16
109,8,9,6,17
110,8,9,6,17
111,7,10,6,17
112,7,9,6,18
113,7,10,5,18
114,6,11,5,18
115,6,10,6,18
116,6,10,6,18
117,6,9,6,19
118,6,8,6,20
119,6,8,6,20
120,6,7,6,21
121,6,7,5,22
122,5,7,6,22
123,5,7,6,22
124,5,8,6,21
125,5,8,6,21
126,5,8,5,22
127,5,7,6,22
128,6,7,6,21
129,5,7,7,21
130,5,7,7,21
131,5,7,6,22
132,4,7,6,23
133,4,7,7,22
134,5,6,7,22
135,5,7,7,21
136,5,7,7,21
137,6,6,7,21
138,6,6,7,21
139,6,6,7,21
140,6,6,8,20
141,6,7,8,19
142,6,7,8,19
143,6,7,8,19
144,6,7,8,19
145,7,7,8,18
146,8,7,8,17
147,8,7,8,17
148,8,6,8,18
149,8,6,9,17
150,8,6,9,17
151,9,6,9,16
152,8,6,9,17
153,8,6,10,16
154,8,6,10,16
155,8,5,10,17
156,8,5,10,17
157,8,5,10,17
158,8,5,9,18
159,8,5,10,17
160,8,6,9,17
161,9,6,9,16
162,9,6,9,16
163,9,7,8,16
164,9,7,8,16
165,9,7,8,16
166,8,8,8,16
167,7,8,8,17
168,7,8,8,17
169,7,8,8,17
170,7,8,7,18
171,7,8,7,18
172,7,8,8,17
173,7,8,8,17
174,7,8,8,17
175,6,8,8,18
176,6,8,8,18
177,6,8,8,18
178,6,8,7,19
179,7,8,6,19
180,7,8,6,19
181,8,7,6,19
182,8,8,6,18
183,8,8,6,18
184,8,8,6,18
185,7,9,6,18
186,7,9,6,18
187,7,9,6,18
188,7,9,7,17
189,7,9,7,17
190,7,10,7,16
191,7,10,7,16
192,7,11,7,15
193,7,10,7,16
194,7,10,8,15
195,7,10,7,16
196,7,10,6,17
197,8,10,6,16
198,8,10,6,16
199,7,11,6,16
200,7,11,6,16
201,7,10,6,17
202,7,10,6,17
203,8,10,6,16
204,7,11,6,16
205,7,11,7,15
206,6,12,7,15
207,6,12,8,14
208,6,13,8,13
209,6,13,8,13
210,6,12,9,13
211,6,12,9,13
212,5,12,9,14
213,6,12,8,14
214,6,12,8,14
215,6,12,9,13
216,6,11,10,13
217,5,11,11,13
218,4,11,11,14
219,3,11,11,15
220,3,12,10,15
221,3,13,10,14
222,3,13,11,13
223,3,12,11,14
224,3,12,11,14
225,3,12,11,14
226,3,13,10,14
227,3,12,10,15
228,3,12,10,15
229,3,11,10,16
230,3,10,10,17
231,3,10,10,17
232,3,11,10,16
233,3,11,9,17
234,3,11,9,17
235,3,12,9,16
236,3,11,9,17
237,3,11,9,17
238,3,10,10,17
239,3,10,9,18
240,3,9,9,19
241,3,9,9,19
242,3,9,9,19
243,3,8,10,19
244,3,8,11,18
245,3,9,11,17
246,3,9,12,16
247,3,8,12,17
248,3,8,12,17
249,3,9,11,17
250,4,9,11,16
251,4,9,11,16
252,5,9,10,16
253,5,9,10,16
254,5,9,11,15
255,6,9,11,14
256,7,9,11,13
257,7,8,11,14
258,8,7,11,14
259,8,7,10,15
260,8,7,10,15
261,9,7,10,14
262,8,7,10,15
263,8,7,10,15
264,8,6,11,15
265,7,6,12,15
266,7,7,12,14
267,7,7,13,13
268,8,7,13,12
269,8,7,13,12
270,8,7,13,12
271,8,6,14,12
272,8,6,13,13
273,7,6,14,13
274,7,6,14,13
275,7,6,13,14
276,8,6,13,13
277,8,7,12,13
278,7,7,13,13
279,7,7,13,13
280,7,7,13,13
281,7,8,13,12
282,7,8,14,11
283,8,7,14,11
284,8,6,15,11
285,8,6,15,11
286,8,7,15,10
287,8,7,15,10
288,8,8,14,10
289,9,8,14,9
290,9,8,15,8
291,9,7,16,8
292,8,7,17,8
293,8,7,16,9
294,8,7,17,8
295,8,7,17,8
296,8,7,16,9
297,8,7,15,10
298,8,8,14,10
299,8,8,14,10
300,8,8,15,9
301,8,8,15,9
302,8,8,16,8
303,7,9,16,8
304,7,9,15,9
305,7,9,14,10
306,7,9,14,10
307,7,9,15,9
308,7,9,15,9
309,6,10,15,9
310,6,10,16,8
311,6,10,16,8
312,6,10,16,8
313,6,10,16,8
314,6,10,16,8
315,6,10,16,8
316,7,10,16,7
317,6,10,16,8
318,6,10,15,9
319,6,11,15,8
320,7,11,14,8
321,6,11,15,8
322,6,10,16,8
323,7,9,16,8
324,7,9,16,8
325,7,9,16,8
326,7,9,15,9
327,7,10,14,9
328,6,10,14,10
329,6,10,14,10
330,6,10,13,11
331,6,10,12,12
332,6,11,12,11
333,6,11,12,11
334,6,10,13,11
335,6,10,13,11
336,6,9,13,12
337,6,8,14,12
338,6,8,14,12
339,6,8,14,12
340,6,7,15,12
341,5,7,15,13
342,5,7,16,12
343,5,8,16,11
344,5,9,16,10
345,4,9,16,11
346,4,9,16,11
347,4,10,16,10
348,4,10,16,10
349,4,10,16,10
350,4,11,16,9
351,5,10,16,9
352,5,10,16,9
353,5,11,15,9
354,5,10,15,10
355,5,10,16,9
356,5,10,16,9
357,5,9,17,9
358,6,9,16,9
359,6,9,16,9
360,5,9,17,9
361,6,9,17,8
362,6,10,16,8
363,6,11,15,8
364,6,12,15,7
365,6,12,15,7
366,6,12,15,7
367,6,11,16,7
368,6,10,17,7
369,7,9,17,7
370,8,9,16,7
371,8,10,15,7
372,8,11,14,7
373,8,12,13,7
374,7,12,14,7
375,7,13,13,7
376,8,13,12,7
377,8,12,12,8
378,8,12,12,8
379,8,12,12,8
380,8,13,11,8
381,8,14,11,7
382,8,13,11,8
383,8,13,11,8
384,7,13,11,9
385,6,13,11,10
386,6,12,12,10
387,6,12,13,9
388,6,12,12,10
389,7,11,12,10
390,7,11,13,9
391,8,11,12,9
392,8,12,12,8
393,7,13,12,8
394,7,13,12,8
395,7,13,12,8
396,7,14,11,8
397,7,14,11,8
398,6,14,12,8
399,6,15,11,8
400,7,14,11,8
401,6,14,11,9
402,6,13,12,9
403,6,13,12,9
404,6,13,12,9
405,6,14,11,9
406,6,15,10,9
407,6,15,10,9
408,5,15,10,10
409,5,14,11,10
410,6,13,11,10
411,6,13,11,10
412,6,14,10,10
413,7,13,10,10
414,7,12,10,11
415,7,12,10,11
416,8,11,10,11
417,8,11,10,11
418,8,12,10,10
419,8,11,10,11
420,8,12,9,11
421,8,13,8,11
422,8,13,8,11
423,8,14,8,10
424,8,15,7,10
425,7,16,7,10
426,7,15,8,10
427,7,16,7,10
428,7,17,7,9
429,8,16,7,9
430,8,17,6,9
431,8,16,6,10
432,7,17,6,10
433,7,16,7,10
434,8,16,7,9
435,8,16,7,9
436,8,16,7,9
437,8,16,7,9
438,8,16,7,9
439,8,15,7,10
440,8,15,7,10
441,7,16,7,10
442,7,16,6,11
443,7,16,6,11
444,7,15,6,12
445,6,15,6,13
446,6,15,7,12
447,6,15,7,12
448,7,15,6,12
449,7,14,7,12
450,7,14,7,12
451,7,13,7,13
452,7,14,7,12
453,7,15,7,11
454,8,14,7,11
455,9,14,7,10
456,9,15,6,10
