,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,11,10,9,10
2,11,10,10,9
3,11,11,9,9
4,11,12,9,8
5,12,12,9,7
6,12,12,9,7
7,12,11,9,8
8,12,11,9,8
9,13,11,8,8
10,13,11,8,8
11,13,11,8,8
12,14,10,8,8
13,15,10,8,7
14,14,10,8,8
15,14,11,8,7
16,13,11,9,7
17,12,12,9,7
18,11,13,9,7
19,12,12,9,7
20,13,12,8,7
21,13,12,8,7
22,13,11,8,8
23,13,10,8,9
24,13,10,8,9
25,13,10,8,9
26,12,10,9,9
27,12,9,9,10
28,12,9,9,10
29,12,9,9,10
30,12,9,9,10
31,12,9,9,10
32,12,10,9,9
33,12,9,9,10
34,12,9,8,11
35,12,9,8,11
36,13,9,8,10
37,14,8,8,10
38,13,8,8,11
39,12,9,8,11
40,11,10,8,11
41,11,10,8,11
42,10,10,9,11
43,9,10,10,11
44,9,10,10,11
45,9,9,10,12
46,8,9,10,13
47,8,10,9,13
48,8,10,9,13
49,8,11,9,12
50,8,11,10,11
51,8,11,10,11
52,9,11,9,11
53,9,11,9,11
54,9,10,10,11
55,9,9,11,11
56,9,10,10,11
57,9,10,9,12
58,9,10,9,12
59,9,10,8,13
60,9,10,8,13
61,10,9,8,13
62,10,9,8,13
63,10,9,8,13
64,9,9,9,13
65,8,9,9,14
66,8,8,9,15
67,8,7,9,16
68,8,7,10,15
69,8,7,10,15
70,9,7,10,14
71,9,6,11,14
72,9,6,12,13
73,9,6,13,12
74,9,6,13,12
75,9,6,14,11
76,9,6,15,10
77,8,6,15,11
78,8,7,14,11
79,8,8,14,10
80,8,8,13,11
81,8,8,13,11
82,9,8,12,11
83,9,8,13,10
84,9,8,12,11
85,9,9,11,11
86,9,10,11,10
87,9,10,11,10
88,9,10,10,11
89,9,11,9,11
90,8,12,9,11
91,8,12,9,11
92,8,12,9,11
93,7,12,10,11
94,7,13,10,10
95,7,13,10,10
96,6,13,10,11
97,6,14,10,10
98,6,14,9,11
99,7,14,9,10
100,7,14,9,10
101,7,14,9,10
