,GTFT: 0.33,Cooperator,Tit For Tat,Defector
0,10,10,10,10
1,10,10,10,10
2,10,10,11,9
3,10,10,10,10
4,10,11,10,9
5,10,11,10,9
6,10,11,10,9
7,10,10,10,10
8,10,10,10,10
9,10,10,9,11
10,10,9,9,12
11,10,9,9,12
12,10,8,9,13
13,11,8,9,12
14,11,8,9,12
15,11,8,9,12
16,11,8,9,12
17,10,9,9,12
18,10,10,8,12
19,10,10,8,12
20,10,10,7,13
21,11,10,7,12
22,11,11,7,11
23,12,10,7,11
24,12,10,7,11
25,13,10,6,11
26,12,10,6,12
27,11,10,6,13
28,11,9,6,14
29,11,10,6,13
30,11,10,6,13
31,12,10,6,12
32,12,11,6,11
33,12,11,6,11
34,13,11,5,11
35,12,11,5,12
36,13,11,5,11
37,14,11,5,10
38,13,11,5,11
39,12,11,5,12
40,11,12,5,12
41,10,13,5,12
42,10,13,5,12
43,9,13,6,12
44,9,13,6,12
45,9,12,6,13
46,9,12,6,13
47,9,13,5,13
48,9,13,5,13
49,10,13,5,12
50,10,12,6,12
51,10,12,6,12
52,10,12,5,13
53,10,11,5,14
54,10,10,6,14
55,10,10,6,14
56,10,9,6,15
57,10,10,5,15
58,9,11,5,15
59,8,12,5,15
60,8,12,5,15
61,9,12,5,14
62,9,12,4,15
63,9,12,4,15
64,9,11,4,16
65,9,11,4,16
66,9,10,5,16
67,9,9,6,16
68,10,8,6,16
69,10,8,6,16
70,10,7,6,17
71,10,7,7,16
72,11,7,7,15
73,12,7,6,15
74,12,7,7,14
75,11,7,8,14
76,11,7,8,14
77,11,7,9,13
78,10,8,9,13
79,10,8,8,14
80,11,8,7,14
81,11,8,6,15
82,11,8,6,15
83,11,8,6,15
84,12,8,5,15
85,13,8,4,15
86,13,9,4,14
87,14,9,4,13
88,15,9,4,12
89,15,9,4,12
90,15,9,3,13
91,15,9,3,13
92,15,10,3,12
93,15,11,3,11
94,14,12,3,11
95,14,12,3,11
96,13,13,3,11
97,13,12,3,12
98,13,13,2,12
99,13,13,2,12
100,13,13,2,12
101,13,12,2,13
102,13,13,2,12
103,13,13,2,12
104,14,13,2,11
105,14,13,1,12
106,14,13,1,12
107,14,14,1,11
108,15,13,1,11
109,15,14,0,11
110,15,14,0,11
111,15,14,0,11
112,15,15,0,10
113,15,14,0,11
114,15,14,0,11
115,15,14,0,11
116,16,14,0,10
117,16,14,0,10
118,16,14,0,10
119,17,13,0,10
120,16,13,0,11
121,16,13,0,11
122,17,13,0,10
123,17,13,0,10
124,18,12,0,10
125,18,11,0,11
126,18,11,0,11
127,17,12,0,11
128,18,12,0,10
129,18,11,0,11
130,17,12,0,11
131,16,12,0,12
132,15,12,0,13
133,14,12,0,14
134,13,13,0,14
135,13,13,0,14
136,13,13,0,14
137,14,13,0,13
138,13,13,0,14
139,13,13,0,14
140,14,12,0,14
141,14,12,0,14
142,13,12,1,14
143,13,12,1,14
144,14,11,1,14
145,14,12,1,13
146,15,12,1,12
147,14,12,1,13
148,14,12,1,13
149,14,12,1,13
150,13,13,1,13
151,14,13,1,12
152,14,13,0,13
153,14,14,0,12
154,15,14,0,11
155,14,15,0,11
156,14,15,0,11
157,15,15,0,10
158,15,14,0,11
159,16,13,0,11
160,15,13,0,12
161,15,12,0,13
162,15,12,0,13
163,15,13,0,12
164,15,12,0,13
165,15,13,0,12
166,14,13,0,13
167,14,13,0,13
168,14,13,0,13
169,14,13,0,13
170,14,13,0,13
171,13,13,0,14
172,13,14,0,13
173,12,14,0,14
174,11,14,0,15
175,11,15,0,14
176,11,15,0,14
177,12,14,0,14
178,13,13,0,14
179,13,13,0,14
180,14,12,0,14
181,14,12,0,14
182,13,13,0,14
183,14,13,0,13
184,14,13,0,13
185,14,12,0,14
186,14,12,0,14
187,14,12,0,14
188,14,13,0,13
189,15,12,0,13
190,15,12,0,13
191,14,12,0,14
192,15,12,0,13
193,15,12,0,13
194,14,12,0,14
195,14,12,0,14
196,14,12,0,14
197,13,12,0,15
198,14,12,0,14
199,14,13,0,13
200,14,12,1,13
201,14,11,1,14
202,14,11,1,14
203,14,10,1,15
204,15,10,1,14
205,15,10,1,14
206,15,10,1,14
207,15,10,1,14
208,14,10,1,15
209,13,10,1,16
210,14,10,1,15
211,13,10,1,16
212,13,9,1,17
213,13,9,1,17
214,13,9,1,17
215,13,9,1,17
216,14,9,1,16
217,13,9,1,17
218,14,9,1,16
219,14,9,1,16
220,15,9,1,15
221,16,9,1,14
222,16,8,1,15
223,16,8,1,15
224,16,8,2,14
225,16,9,2,13
226,16,9,2,13
227,15,10,2,13
228,15,10,3,12
229,15,10,3,12
230,15,10,3,12
231,15,11,3,11
232,15,11,3,11
233,16,11,3,10
234,15,11,3,11
235,14,12,3,11
236,14,11,4,11
237,14,12,3,11
238,13,12,3,12
239,12,12,3,13
240,12,12,3,13
241,13,11,3,13
242,12,12,3,13
243,11,12,4,13
244,11,12,4,13
245,10,13,4,13
246,10,12,4,14
247,11,11,4,14
248,12,11,3,14
249,11,12,3,14
250,11,11,4,14
251,11,10,5,14
252,12,10,4,14
253,12,11,4,13
254,12,12,4,12
255,13,12,4,11
256,13,11,4,12
257,12,11,5,12
258,12,11,5,12
259,12,11,5,12
260,12,12,4,12
261,12,13,4,11
262,12,13,4,11
263,13,13,3,11
264,13,13,3,11
265,13,12,3,12
266,12,13,3,12
267,11,14,3,12
268,10,14,3,13
269,10,14,3,13
270,11,14,2,13
271,11,14,2,13
272,11,13,2,14
273,10,13,2,15
274,11,13,2,14
275,12,13,2,13
276,12,13,2,13
277,12,14,2,12
278,12,14,2,12
279,12,14,2,12
280,12,14,2,12
281,11,14,2,13
282,11,13,2,14
283,11,12,2,15
284,12,11,2,15
285,12,11,2,15
286,12,10,3,15
287,13,10,3,14
288,14,10,3,13
289,14,10,3,13
290,15,10,2,13
291,15,10,2,13
292,15,9,2,14
293,15,8,2,15
294,14,8,2,16
295,13,9,2,16
296,13,10,2,15
297,13,10,2,15
298,13,10,2,15
299,13,9,2,16
300,13,9,2,16
301,14,9,2,15
302,14,9,2,15
303,14,9,2,15
304,14,10,2,14
305,14,9,2,15
306,15,9,2,14
307,15,9,2,14
308,15,9,2,14
309,16,9,1,14
310,16,10,0,14
311,15,10,0,15
312,15,10,0,15
313,15,10,0,15
314,15,11,0,14
315,15,11,0,14
316,14,11,0,15
317,13,12,0,15
318,12,13,0,15
319,13,13,0,14
320,13,13,0,14
321,12,13,0,15
322,11,14,0,15
