,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,11,10,9
2,11,11,9,9
3,11,11,8,10
4,11,11,7,11
5,11,11,7,11
6,10,11,7,12
7,9,11,7,13
8,10,11,7,12
9,11,11,6,12
10,11,11,6,12
11,10,12,6,12
12,10,11,7,12
13,10,12,7,11
14,10,11,7,12
15,9,11,7,13
16,9,11,7,13
17,9,12,7,12
18,9,12,7,12
19,9,11,7,13
20,9,11,7,13
21,9,11,8,12
22,8,11,8,13
23,8,12,7,13
24,9,11,7,13
25,9,11,7,13
26,9,12,6,13
27,9,12,5,14
28,9,13,4,14
29,8,13,4,15
30,8,12,4,16
31,8,12,4,16
32,8,12,4,16
33,9,12,4,15
34,10,12,3,15
35,10,12,3,15
36,9,13,3,15
37,9,12,4,15
38,9,11,4,16
39,9,11,4,16
40,10,11,3,16
41,10,10,3,17
42,10,11,3,16
43,10,11,3,16
44,10,11,3,16
45,9,12,3,16
46,9,13,3,15
47,9,14,3,14
48,9,15,3,13
49,9,15,3,13
50,8,15,3,14
51,8,15,3,14
52,8,14,3,15
53,8,13,4,15
54,9,13,4,14
55,9,14,4,13
56,9,15,3,13
57,9,16,3,12
58,9,16,3,12
59,9,15,3,13
60,9,16,3,12
61,10,16,3,11
62,10,15,4,11
63,11,14,4,11
64,10,14,4,12
65,11,14,4,11
66,11,15,4,10
67,11,14,5,10
68,11,15,5,9
69,11,16,4,9
70,11,16,4,9
71,10,17,4,9
72,10,16,5,9
73,10,17,4,9
74,10,17,3,10
75,10,18,3,9
76,10,17,3,10
77,10,18,3,9
78,11,17,3,9
79,11,17,3,9
80,11,18,3,8
81,11,18,3,8
82,11,18,3,8
83,11,18,3,8
84,10,18,3,9
85,10,17,4,9
86,10,17,4,9
87,10,18,4,8
88,10,19,4,7
89,10,18,5,7
90,10,18,5,7
91,11,17,5,7
92,11,18,5,6
93,12,17,5,6
94,13,17,5,5
95,13,17,4,6
96,13,17,4,6
97,13,17,4,6
98,13,18,4,5
99,14,17,4,5
100,15,17,4,4
101,16,16,4,4
102,16,16,4,4
103,16,16,4,4
104,16,16,4,4
105,17,15,4,4
106,18,14,4,4
107,18,14,4,4
108,18,14,5,3
109,18,13,5,4
110,19,13,4,4
111,19,13,4,4
112,18,14,4,4
113,18,14,4,4
114,19,13,4,4
115,19,13,4,4
116,20,12,4,4
117,19,13,4,4
118,18,13,5,4
119,17,14,5,4
120,17,14,5,4
121,17,13,6,4
122,16,14,6,4
123,16,14,6,4
124,16,14,6,4
125,15,15,6,4
126,15,15,6,4
127,14,15,7,4
128,15,15,7,3
129,15,15,8,2
130,15,15,8,2
131,14,16,8,2
132,14,17,7,2
133,13,17,7,3
134,14,17,7,2
135,14,17,7,2
136,15,17,7,1
137,16,16,7,1
138,16,15,7,2
139,16,15,7,2
140,16,15,6,3
141,16,15,6,3
142,16,15,6,3
143,15,16,6,3
144,16,15,6,3
145,15,16,6,3
146,14,17,6,3
147,13,17,6,4
148,13,17,6,4
