,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,10,10,10,10
2,10,10,11,9
3,10,10,11,9
4,9,10,12,9
5,9,9,13,9
6,9,9,13,9
7,9,9,12,10
8,9,10,12,9
9,9,9,13,9
10,9,9,14,8
11,9,9,14,8
12,9,8,15,8
13,9,9,15,7
14,9,9,16,6
15,9,10,15,6
16,8,10,16,6
17,7,10,16,7
18,7,11,15,7
19,7,11,15,7
20,7,11,16,6
21,7,11,16,6
22,7,11,16,6
23,7,11,15,7
24,7,11,15,7
25,7,11,14,8
26,7,10,15,8
27,8,10,14,8
28,8,10,14,8
29,8,11,14,7
30,7,11,14,8
31,8,11,14,7
32,8,11,13,8
33,8,11,13,8
34,9,11,12,8
35,9,11,12,8
36,9,10,12,9
37,10,10,11,9
38,9,10,12,9
39,9,9,13,9
40,9,9,13,9
41,9,9,13,9
42,10,8,13,9
43,10,8,12,10
44,11,8,11,10
45,11,9,10,10
46,11,8,10,11
47,10,8,11,11
48,9,8,11,12
49,9,8,12,11
50,8,8,13,11
51,8,9,12,11
52,8,9,12,11
53,7,9,12,12
54,7,9,11,13
55,6,9,12,13
56,7,9,12,12
57,8,9,11,12
58,9,9,10,12
59,9,9,10,12
60,9,9,11,11
61,8,9,12,11
62,9,9,11,11
63,9,9,11,11
64,9,9,11,11
65,9,9,11,11
66,9,9,11,11
67,9,9,11,11
68,9,9,11,11
69,9,9,10,12
70,9,9,10,12
71,9,8,11,12
72,9,8,11,12
73,9,8,11,12
74,10,8,11,11
75,11,8,11,10
76,10,9,11,10
77,10,9,11,10
78,10,9,12,9
79,10,9,12,9
80,10,9,12,9
81,10,10,12,8
82,9,10,13,8
83,8,10,14,8
84,8,10,15,7
85,9,10,14,7
86,9,10,14,7
87,9,10,13,8
88,9,11,12,8
89,9,11,12,8
90,9,11,12,8
91,9,11,11,9
92,9,10,12,9
93,9,10,11,10
94,9,9,12,10
95,8,10,12,10
96,8,10,11,11
97,8,10,11,11
98,8,9,12,11
99,8,9,12,11
100,8,10,12,10
101,8,10,11,11
102,8,9,11,12
103,9,8,11,12
104,8,8,11,13
105,9,8,11,12
106,9,9,11,11
107,9,9,11,11
108,9,9,11,11
109,8,9,11,12
110,8,9,11,12
111,9,9,10,12
112,9,9,11,11
113,9,9,11,11
114,9,8,12,11
115,8,8,13,11
116,8,8,13,11
117,7,8,14,11
118,7,9,14,10
119,6,9,14,11
120,6,9,15,10
121,6,9,14,11
122,6,10,13,11
123,6,10,13,11
124,6,10,13,11
125,6,10,12,12
126,6,10,11,13
127,6,10,12,12
128,6,9,12,13
129,5,9,12,14
130,4,10,12,14
131,4,11,11,14
132,4,11,11,14
133,3,12,11,14
134,3,12,10,15
135,3,11,10,16
136,3,11,10,16
137,3,12,10,15
138,3,12,10,15
139,3,12,9,16
140,3,13,9,15
141,3,14,9,14
142,3,14,9,14
143,4,13,9,14
144,4,13,8,15
145,5,12,8,15
146,6,12,8,14
147,6,12,7,15
148,6,12,7,15
149,6,11,7,16
150,7,11,7,15
151,7,10,8,15
152,8,9,8,15
153,8,9,9,14
154,8,9,9,14
155,7,10,9,14
156,7,11,9,13
157,7,10,10,13
158,7,10,10,13
159,7,10,10,13
160,7,11,10,12
161,7,11,10,12
162,7,11,10,12
163,7,12,9,12
164,7,12,9,12
165,7,12,9,12
166,7,12,9,12
167,7,13,9,11
168,7,13,9,11
169,7,14,8,11
170,7,13,8,12
171,7,12,8,13
172,7,12,8,13
173,8,12,8,12
174,8,13,8,11
175,7,14,8,11
176,6,14,8,12
177,5,14,8,13
178,5,14,9,12
179,5,14,9,12
180,6,13,9,12
181,5,14,9,12
182,5,14,9,12
183,5,15,9,11
184,5,15,9,11
185,5,15,10,10
186,5,16,10,9
187,5,17,9,9
188,5,17,9,9
189,5,18,8,9
190,5,18,9,8
191,6,18,8,8
192,5,18,9,8
193,5,18,8,9
194,5,18,8,9
195,5,18,8,9
196,5,17,9,9
197,5,17,8,10
198,5,17,8,10
199,5,18,7,10
200,5,17,7,11
201,5,17,7,11
202,5,17,7,11
203,4,18,7,11
204,3,18,8,11
205,3,17,9,11
206,3,16,10,11
207,3,17,10,10
208,3,16,10,11
209,3,17,10,10
210,3,18,9,10
211,3,18,10,9
212,3,17,10,10
213,3,17,11,9
214,3,17,11,9
215,3,16,12,9
216,3,16,12,9
217,3,16,13,8
218,3,15,14,8
219,3,15,13,9
220,3,15,12,10
221,3,15,11,11
222,3,15,12,10
223,3,15,12,10
224,3,16,12,9
225,3,15,12,10
226,3,15,12,10
227,3,16,11,10
228,4,15,11,10
229,5,15,10,10
230,5,14,11,10
231,5,15,10,10
232,5,14,10,11
233,5,14,10,11
234,5,15,10,10
235,5,16,9,10
236,4,16,9,11
237,4,15,10,11
238,4,15,10,11
239,3,15,10,12
240,3,14,10,13
241,3,14,10,13
242,3,13,11,13
243,3,14,11,12
244,3,15,11,11
245,2,15,12,11
246,2,15,12,11
247,2,15,12,11
248,2,14,12,12
249,2,14,12,12
250,2,15,12,11
251,1,15,13,11
252,1,15,12,12
253,1,16,11,12
254,1,15,11,13
255,1,14,12,13
256,1,14,12,13
257,1,14,13,12
258,1,13,14,12
259,1,13,15,11
260,1,14,15,10
261,1,13,16,10
262,1,13,15,11
263,1,14,15,10
264,1,14,15,10
265,1,13,16,10
266,1,13,16,10
267,1,13,17,9
268,1,13,16,10
269,1,13,16,10
270,1,12,17,10
271,1,12,17,10
272,1,11,18,10
273,1,11,18,10
274,1,11,18,10
275,1,12,17,10
276,1,11,18,10
277,1,11,18,10
278,1,11,17,11
279,1,11,17,11
280,1,11,17,11
281,2,11,17,10
282,2,11,17,10
283,2,11,17,10
284,2,12,17,9
285,2,12,17,9
286,2,12,17,9
287,2,13,16,9
288,2,12,17,9
289,2,12,17,9
290,3,11,17,9
291,3,10,18,9
292,3,10,18,9
293,3,10,17,10
294,3,11,16,10
295,3,11,16,10
296,3,11,16,10
297,3,11,15,11
298,3,12,15,10
299,3,12,14,11
300,3,12,14,11
301,3,12,14,11
302,3,13,13,11
303,3,12,14,11
304,3,12,13,12
305,3,12,14,11
306,3,12,15,10
307,3,12,15,10
308,3,13,14,10
309,3,12,14,11
310,3,11,14,12
311,3,11,15,11
312,3,12,14,11
313,3,12,14,11
314,3,11,14,12
315,3,12,13,12
316,4,11,13,12
317,4,11,13,12
318,4,12,13,11
319,4,13,13,10
320,4,13,12,11
321,4,12,12,12
322,4,13,12,11
