,GTFT: 0.33,Defector,Tit For Tat,Cooperator
0,10,10,10,10
1,11,9,10,10
2,11,9,11,9
3,10,10,11,9
4,10,11,11,8
5,10,11,11,8
6,10,12,10,8
7,10,12,10,8
8,10,11,10,9
9,10,11,10,9
10,9,12,10,9
11,9,13,10,8
12,8,13,11,8
13,8,14,10,8
14,8,14,10,8
15,8,15,9,8
16,8,15,9,8
17,8,16,9,7
18,8,15,9,8
19,7,15,10,8
20,7,16,9,8
21,7,16,9,8
22,8,15,9,8
23,8,15,9,8
24,8,15,9,8
25,8,15,9,8
26,8,14,10,8
27,9,13,10,8
28,8,13,11,8
29,8,13,11,8
30,8,13,12,7
31,8,12,13,7
32,9,12,12,7
33,9,12,12,7
34,9,11,13,7
35,9,11,13,7
36,9,12,13,6
37,9,11,14,6
38,9,11,14,6
39,8,12,14,6
40,9,12,14,5
41,9,13,13,5
42,9,13,13,5
43,9,13,14,4
44,9,13,14,4
45,9,13,14,4
46,10,12,14,4
47,10,12,14,4
48,10,12,14,4
49,10,11,15,4
50,11,11,15,3
51,11,11,15,3
52,11,11,15,3
53,11,11,15,3
54,10,12,15,3
55,10,12,15,3
56,10,11,16,3
57,10,12,15,3
58,9,12,15,4
59,9,11,16,4
60,8,11,17,4
61,8,12,16,4
62,8,13,15,4
63,9,12,15,4
64,9,13,15,3
65,8,14,15,3
66,9,14,14,3
67,8,14,15,3
68,8,14,15,3
69,9,13,15,3
70,9,13,14,4
71,9,12,15,4
72,9,12,16,3
73,8,13,16,3
74,8,12,17,3
75,9,12,16,3
76,9,12,16,3
77,8,12,17,3
78,8,13,16,3
79,8,13,16,3
80,9,12,16,3
81,8,12,17,3
82,8,11,18,3
83,9,10,18,3
84,9,11,17,3
85,8,11,18,3
86,9,11,18,2
87,9,11,18,2
88,9,11,19,1
89,9,12,18,1
90,9,12,18,1
91,8,12,19,1
92,9,12,18,1
93,9,12,18,1
94,9,11,19,1
95,10,10,19,1
96,10,9,20,1
97,11,8,20,1
98,11,9,19,1
99,11,9,19,1
100,12,8,19,1
101,11,8,20,1
102,11,8,20,1
103,10,8,21,1
104,10,7,22,1
105,10,7,22,1
106,10,7,21,2
107,9,7,22,2
108,9,7,22,2
109,9,7,22,2
110,9,7,22,2
111,9,7,22,2
112,10,6,22,2
113,10,6,22,2
114,10,6,22,2
115,10,7,21,2
116,9,7,22,2
117,8,7,23,2
118,8,6,24,2
119,9,6,23,2
120,9,6,22,3
121,9,6,22,3
122,9,6,22,3
123,10,6,21,3
124,9,6,22,3
125,8,7,22,3
126,8,7,22,3
127,8,7,22,3
128,8,7,21,4
129,9,6,21,4
130,9,6,22,3
131,9,6,22,3
132,9,7,21,3
133,10,7,20,3
134,10,7,19,4
135,9,7,20,4
136,9,7,20,4
137,9,8,19,4
138,9,9,19,3
139,9,10,18,3
140,9,11,18,2
141,9,12,17,2
142,9,12,17,2
143,9,11,18,2
144,9,11,18,2
